layer,head,importance,perturbation,cell
23,1,0.0292073996628032,3.3748128493042553,hihp
23,2,0.0055406479274525,0.8209472890285885,D
23,3,0.0334907086456523,3.409413225510541,hihp
23,4,0.0157272465088787,1.5065788026241695,D
23,5,0.0058144576409284,1.0071908172000856,D
23,6,0.0123820830793941,1.6440996280049576,D
23,7,0.004982664304621,0.9686999101849164,D
23,8,0.0178533301633947,1.4248225526774632,D
23,9,0.0074298486990088,1.3537168607992285,D
23,10,0.0092275651062237,1.6700817990828962,D
23,11,0.0056106535827411,0.9074070806450704,D
23,12,0.0211117811062757,3.462832096744986,C
23,13,0.0028746583882499,0.5238399677635992,D
23,14,0.0268882092307595,3.0721693757702324,C
23,15,0.0096202457652371,1.5530833245857674,D
24,0,0.0049784428933085,1.277392528293764,D
24,1,0.0190383739331192,2.275697883875931,C
24,2,0.0287222336320314,2.6718489225296413,hihp
24,3,0.0068731009960174,1.589314663234879,D
24,4,0.003264514838948,0.57054946385324,D
24,5,0.0195996708729688,3.005185157060623,C
24,6,0.0731727831503925,3.3300007042639397,hihp
24,7,0.0332922777708837,3.3978376173797775,hihp
24,8,0.010893569273107,1.754769805161392,D
24,9,0.0035619385102215,0.6871254185543341,D
24,10,0.056186332422144,2.7836629774640587,hihp
24,11,0.0033345047165367,0.6929680961458122,D
24,12,0.0224734159076915,3.532348441727021,C
24,13,0.102047101539724,8.772827239159275,hihp
24,14,0.022433564943426,2.361821230720071,C
24,15,0.0085866398671095,1.2755118279772646,D
25,0,0.0432495895554037,5.938845858854406,hihp
25,1,0.0072320419199324,1.2480506535400362,D
25,2,0.0596755252164953,4.474879455917022,hihp
25,3,0.0064019420567678,0.5982069539673188,D
25,4,0.003386841100805,0.4411306184004335,D
25,5,0.0130355603554671,1.52835523161818,D
25,6,0.037333821549135,4.166618338840849,hihp
25,7,0.0251192468054155,2.568565286915092,C
25,8,0.0086586790926314,0.8126685132875162,D
25,9,0.004582576891955,0.7296352124060778,D
25,10,0.0333573257221894,3.707884261275039,hihp
25,11,0.0135670199113734,1.989862230770728,D
25,12,0.0058855239082784,0.8293106141774094,D
25,13,0.022258583237143,2.684230868868968,C
25,14,0.0081749874002794,0.9849185113082912,D
25,15,0.0257509438430561,2.0745315961539745,D
26,0,0.015424865133622,1.4034650610650288,D
26,1,0.0638111724573023,4.818024589954054,hihp
26,2,0.0345083229682023,3.9867817273034767,hihp
26,3,0.0194589846274433,2.672265766736339,C
26,4,0.0031153594746309,0.6498974579222062,D
26,5,0.0042786212528451,0.6093631191726994,D
26,6,0.0023214256062228,0.401822444928043,D
26,7,0.007770482231589,1.3958774783155496,D
26,8,0.0079001854447759,1.1073742381790106,D
26,9,0.0343136752352996,2.3184131024514927,hihp
26,10,0.0125032575691446,2.402538358069518,C
26,11,0.0066783112638135,0.7889373775790719,D
26,12,0.0294233034638798,3.059000968056566,hihp
26,13,0.0032535160289091,0.6837314561776379,D
26,14,0.0069935041315416,0.9283637952278642,D
26,15,0.125645570895251,3.693079513662002,hihp
27,0,0.0169577125240773,2.444099455195315,C
27,1,0.0045627583475673,0.8567027857198435,D
27,2,0.0617626186679393,5.5600480717771195,hihp
27,3,0.0428311474183026,2.747734275810859,hihp
27,4,0.0042652435162486,0.678449899506043,D
27,5,0.0558766021448024,6.153751715141184,hihp
27,6,0.0040048658847807,0.573772328084006,D
27,7,0.019985868650324,3.6128252472947624,C
27,8,0.0063494478954987,0.9513885928865742,D
27,9,0.0054316064890693,0.8870684476021458,D
27,10,0.0067324305281919,0.953477926661863,D
27,11,0.0035327637896819,0.7000502716092503,D
27,12,0.005361523698358,0.7368187623865464,D
27,13,0.0193534002584569,1.6916837617754936,D
27,14,0.0046523230917311,0.552832851295962,D
27,15,0.0142639209242427,2.314792913110818,C
