layer,head,pert_raw_l2,pert_relative_l2,pert_cosine_distance,pert_standardized_l2
8,11,0.9023386240005493,1.2347896099090576,0.2777855098247528,7.596438407897949
9,0,1.2299091815948486,0.738617479801178,0.3147002160549164,7.904970169067383
9,1,1.2548147439956665,0.5675298571586609,0.1600850224494934,7.791978359222412
9,2,0.9843229055404663,0.6350629925727844,0.21858523786067963,7.8504815101623535
9,3,1.7302117347717285,0.685804009437561,0.21767055988311768,7.907714366912842
9,4,0.541213870048523,0.34516897797584534,0.05099918693304062,7.759187698364258
9,5,1.1924467086791992,0.7644029259681702,0.35641196370124817,7.870511531829834
9,6,1.6154953241348267,0.683088481426239,0.20925578474998474,7.9271440505981445
9,7,0.9811766147613525,0.543887197971344,0.14290067553520203,7.896169662475586
9,8,0.6374979615211487,0.5359641909599304,0.12367818504571915,7.493861198425293
9,9,1.2577600479125977,0.6735095381736755,0.2364073544740677,7.911062240600586
9,10,0.4694483280181885,0.40280428528785706,0.08666351437568665,7.6284589767456055
9,11,1.7116247415542603,0.8052256107330322,0.0834195539355278,7.5464653968811035
10,0,1.4818615913391113,0.6642991900444031,0.2263658493757248,7.901731014251709
10,1,1.7077618837356567,0.48182010650634766,0.10673593729734421,7.888537406921387
10,2,1.4049469232559204,0.696463406085968,0.1211095079779625,7.644960403442383
10,3,1.2765969038009644,0.4622345268726349,0.1071544736623764,7.599164962768555
10,4,1.204025149345398,0.42587167024612427,0.07930292934179306,7.701026439666748
10,5,0.7798712849617004,0.5633186101913452,0.09927810728549957,7.781280040740967
10,6,1.4290012121200562,0.5525049567222595,0.15549997985363007,7.860250473022461
10,7,1.8284927606582642,0.6594916582107544,0.22999830543994904,7.917580604553223
10,8,1.0032479763031006,0.45351678133010864,0.07552453875541687,7.585771083831787
10,9,0.7832829356193542,0.4544219672679901,0.05567494407296181,7.765531063079834
10,10,1.2120378017425537,0.47473427653312683,0.11222951114177704,7.7808356285095215
10,11,1.3662065267562866,0.4631018042564392,0.11265380680561066,7.822494983673096
11,0,1.4405922889709473,0.16438373923301697,0.011931118555366993,7.864243030548096
11,1,1.1402665376663208,0.3186810612678528,0.049763623625040054,7.627426624298096
11,2,0.8578001260757446,0.43151119351387024,0.09540710598230362,7.534612655639648
11,3,1.399416208267212,0.5880051255226135,0.1335218846797943,7.774263381958008
11,4,1.0709023475646973,0.3541356325149536,0.04777698591351509,7.040278911590576
11,5,1.4058233499526978,0.4537796378135681,0.10842514783143997,7.6027116775512695
11,6,1.1696100234985352,0.40842995047569275,0.08576760441064835,7.788642406463623
11,7,1.1223456859588623,0.37512218952178955,0.07312627136707306,7.574821949005127
11,8,4.305732250213623,0.43181300163269043,0.1012362465262413,7.760277271270752
11,9,1.6595606803894043,0.47385498881340027,0.10821589827537537,7.884757041931152
11,10,1.1041356325149536,0.6400884985923767,0.22439007461071014,7.893709659576416
11,11,4.102035045623779,0.8629414439201355,0.5043115019798279,7.5725789070129395
