model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
gemma-2-9b-it,43,hihp_imp_asc,0.3,202,202,5.85087890625,5.9375,960,20,80,227,109,109,227
gemma-2-9b-it,43,hihp_imp_asc,0.5,336,227,9.277420234680175,9.375,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.01,7,7,0.039453125,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.03,21,21,0.06484375,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.05,34,34,0.09609375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.07,48,48,0.11796875,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.1,68,68,0.15481770833333333,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.12,81,81,0.14270833333333333,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.15,101,101,0.150390625,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.162202,109,109,0.165234375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.2,135,109,0.165234375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.3,202,109,0.165234375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_desc,0.5,336,109,0.165234375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.01,7,7,0.04388020833333333,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.03,21,21,0.055078125,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.05,34,34,0.05716145833333333,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.07,48,48,0.05768229166666667,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.1,68,68,0.0765625,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.12,81,81,0.09635416666666667,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.15,101,101,0.16783854166666667,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.162202,109,109,0.165234375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.2,135,109,0.165234375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.3,202,109,0.165234375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,hilp_imp_asc,0.5,336,109,0.165234375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.01,7,7,0.3568359375,0.25,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.03,21,21,2.178515625,2.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.05,34,34,3.0373046875,2.875,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.07,48,48,3.9268229166666666,3.625,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.1,68,68,4.76494140625,4.375,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.12,81,81,4.710579427083333,4.3125,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.15,101,101,5.764046223958333,5.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.162202,109,109,5.778743489583333,5.1875,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.2,135,109,5.778743489583333,5.1875,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.3,202,109,5.778743489583333,5.1875,960,20,80,227,109,109,227
gemma-2-9b-it,43,C_imp_asc,0.5,336,109,5.778743489583333,5.1875,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.01,7,7,0.034765625,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.03,21,21,0.10377604166666667,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.05,34,34,0.09856770833333334,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.07,48,48,0.14947916666666666,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.1,68,68,0.15247395833333333,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.12,81,81,0.16796875,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.15,101,101,0.177734375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.162202,109,109,0.17825520833333333,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.2,135,135,0.17109375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.3,202,202,0.17682291666666666,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,D_imp_asc,0.5,336,227,0.19713541666666667,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.01,7,7,0.034765625,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.03,21,21,0.03619791666666667,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.05,34,34,0.0421875,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.07,48,48,0.048177083333333336,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.1,68,68,0.10625,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.12,81,81,0.10247395833333334,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.15,101,101,0.173828125,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.162202,109,109,0.15247395833333333,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.2,135,135,0.28053385416666665,0.25,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.3,202,202,3.303841145833333,2.875,960,20,80,227,109,109,227
gemma-2-9b-it,43,diag_rank_asc,0.5,336,336,8.962629000345865,8.0625,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.01,7,7,0.034765625,0.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.03,21,21,0.2458984375,0.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.05,34,34,0.8162760416666667,0.625,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.07,48,48,2.382682291666667,2.125,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.1,68,68,2.8662760416666666,2.625,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.12,81,81,2.9311848958333333,2.65625,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.15,101,101,3.4847005208333335,3.09375,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.162202,109,109,3.9032552083333334,3.375,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.2,135,135,4.697200520833333,4.0,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.3,202,202,6.1927978515625,5.5,960,20,80,227,109,109,227
gemma-2-9b-it,43,std_imp_asc,0.5,336,336,8.962629000345865,8.0625,960,20,80,227,109,109,227
gemma-2-9b-it,44,hihp_imp_desc,0.01,7,7,0.14466145833333333,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.03,21,21,0.373046875,0.375,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.05,34,34,1.1469401041666667,0.375,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.07,48,48,1.3720052083333334,0.375,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.1,68,68,1.6305338541666667,0.5,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.12,81,81,1.7743489583333334,0.75,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.15,101,101,2.8142578125,2.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.169643,115,115,3.146354166666667,2.21875,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.2,135,135,4.162955729166667,3.625,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.3,202,202,9.427089436848958,9.5,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_desc,0.5,336,222,9.224812825520834,9.3125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.01,7,7,0.09244791666666667,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.03,21,21,0.13893229166666668,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.05,34,34,0.28411458333333334,0.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.07,48,48,0.27096354166666664,0.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.1,68,68,0.34153645833333335,0.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.12,81,81,0.4303385416666667,0.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.15,101,101,0.551171875,0.375,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.169643,115,115,0.7518229166666667,0.625,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.2,135,135,1.5569661458333333,1.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.3,202,202,5.895703125,5.75,960,20,80,222,114,114,222
gemma-2-9b-it,44,hihp_imp_asc,0.5,336,222,9.224812825520834,9.3125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.01,7,7,0.040755208333333334,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.03,21,21,0.06953125,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.05,34,34,0.095703125,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.07,48,48,0.11184895833333333,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.1,68,68,0.13984375,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.12,81,81,0.14401041666666667,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.15,101,101,0.145703125,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.169643,115,114,0.163671875,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.2,135,114,0.163671875,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.3,202,114,0.163671875,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_desc,0.5,336,114,0.163671875,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.01,7,7,0.051953125,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.03,21,21,0.0546875,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.05,34,34,0.05481770833333333,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.07,48,48,0.0578125,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.1,68,68,0.08177083333333333,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.12,81,81,0.09049479166666667,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.15,101,101,0.15130208333333334,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.169643,115,114,0.163671875,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.2,135,114,0.163671875,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.3,202,114,0.163671875,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,hilp_imp_asc,0.5,336,114,0.163671875,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.01,7,7,0.3214192708333333,0.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.03,21,21,2.036002604166667,2.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.05,34,34,3.080208333333333,2.9375,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.07,48,48,4.467578125,4.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.1,68,68,4.791829427083333,4.375,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.12,81,81,4.657584635416667,4.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.15,101,101,5.720703125,5.0625,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.169643,115,114,5.7951171875,5.1875,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.2,135,114,5.7951171875,5.1875,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.3,202,114,5.7951171875,5.1875,960,20,80,222,114,114,222
gemma-2-9b-it,44,C_imp_asc,0.5,336,114,5.7951171875,5.1875,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.01,7,7,0.0359375,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.03,21,21,0.09895833333333333,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.05,34,34,0.12578125,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.07,48,48,0.14622395833333332,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.1,68,68,0.147265625,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.12,81,81,0.14817708333333332,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.15,101,101,0.16901041666666666,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.169643,115,115,0.17408854166666668,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.2,135,135,0.173046875,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.3,202,202,0.18059895833333334,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,D_imp_asc,0.5,336,222,0.18580729166666668,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.01,7,7,0.03515625,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.03,21,21,0.03893229166666667,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.05,34,34,0.04244791666666667,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.07,48,48,0.052994791666666666,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.1,68,68,0.10755208333333334,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.12,81,81,0.10859375,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.15,101,101,0.14661458333333333,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.169643,115,115,0.14817708333333332,0.125,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.2,135,135,0.37161458333333336,0.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.3,202,202,2.9156901041666665,2.5,960,20,80,222,114,114,222
gemma-2-9b-it,44,diag_rank_asc,0.5,336,336,8.84588851928711,8.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.01,7,7,0.0359375,0.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.03,21,21,0.2921223958333333,0.25,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.05,34,34,0.7216145833333333,0.5,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.07,48,48,2.3030598958333335,2.0,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.1,68,68,2.8348958333333334,2.625,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.12,81,81,3.1876953125,2.875,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.15,101,101,4.02451171875,3.375,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.169643,115,115,4.081282552083334,3.46875,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.2,135,135,4.30810546875,3.75,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.3,202,202,6.285664876302083,5.5625,960,20,80,222,114,114,222
gemma-2-9b-it,44,std_imp_asc,0.5,336,336,8.84588851928711,8.0,960,20,80,222,114,114,222
gemma-2-9b-it,45,hihp_imp_desc,0.01,7,7,0.15442708333333333,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.03,21,21,0.4300130208333333,0.375,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.05,34,34,1.0747395833333333,0.5,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.07,48,48,1.4443033854166667,0.375,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.1,68,68,1.5668294270833334,0.625,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.12,81,81,1.6618489583333333,0.75,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.15,101,101,2.7975260416666665,2.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.172619,116,116,3.2711588541666665,2.375,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.2,135,135,4.798177083333333,4.3125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.3,202,202,8.963765462239584,9.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_desc,0.5,336,220,9.497222900390625,9.5625,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.01,7,7,0.06315104166666667,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.03,21,21,0.15247395833333333,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.05,34,34,0.28828125,0.25,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.07,48,48,0.29739583333333336,0.25,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.1,68,68,0.37721354166666665,0.25,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.12,81,81,0.45533854166666665,0.25,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.15,101,101,0.5897786458333333,0.375,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.172619,116,116,0.7170572916666667,0.5,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.2,135,135,2.014908854166667,1.75,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.3,202,202,6.929134114583333,7.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,hihp_imp_asc,0.5,336,220,9.497222900390625,9.5625,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.01,7,7,0.04283854166666667,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.03,21,21,0.06341145833333334,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.05,34,34,0.09505208333333333,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.07,48,48,0.125390625,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.1,68,68,0.15169270833333334,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.12,81,81,0.16809895833333333,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.15,101,101,0.17265625,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.172619,116,116,0.18815104166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.2,135,116,0.18815104166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.3,202,116,0.18815104166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_desc,0.5,336,116,0.18815104166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.01,7,7,0.04192708333333333,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.03,21,21,0.055989583333333336,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.05,34,34,0.057942708333333336,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.07,48,48,0.07161458333333333,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.1,68,68,0.09817708333333333,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.12,81,81,0.11770833333333333,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.15,101,101,0.148828125,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.172619,116,116,0.18815104166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.2,135,116,0.18815104166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.3,202,116,0.18815104166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,hilp_imp_asc,0.5,336,116,0.18815104166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.01,7,7,0.3621744791666667,0.25,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.03,21,21,2.159309895833333,2.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.05,34,34,2.6232421875,2.5,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.07,48,48,4.006770833333333,3.6875,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.1,68,68,4.7640625,4.4375,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.12,81,81,5.714420572916667,5.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.15,101,101,5.767838541666666,5.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.172619,116,116,5.774446614583334,5.1875,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.2,135,116,5.774446614583334,5.1875,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.3,202,116,5.774446614583334,5.1875,960,20,80,220,116,116,220
gemma-2-9b-it,45,C_imp_asc,0.5,336,116,5.774446614583334,5.1875,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.01,7,7,0.03515625,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.03,21,21,0.101171875,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.05,34,34,0.14609375,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.07,48,48,0.15169270833333334,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.1,68,68,0.15143229166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.12,81,81,0.16653645833333333,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.15,101,101,0.17747395833333332,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.172619,116,116,0.17669270833333334,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.2,135,135,0.17643229166666666,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.3,202,202,0.18372395833333333,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,D_imp_asc,0.5,336,220,0.194140625,0.125,960,20,80,220,116,116,220
gemma-2-9b-it,45,diag_rank_asc,0.01,7,7,0.034765625,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,diag_rank_asc,0.03,21,21,0.042317708333333336,0.0,960,20,80,220,116,116,220
gemma-2-9b-it,45,diag_rank_asc,0.05,34,34,0.04401041666666667,0.0,960,20,80,220,116,116,220
