trial_id,cell,ordering,ratio,k,k_actual,argmax_preserved,target_preserved_top1,patched_argmax_id,patched_target_rank,patched_target_logit,patched_competitor_logit,patched_margin,clean_target_logit,delta_target_logit
P101_10027,hihp,hihp_imp_asc,0.05,22,22,True,False,3644,54,9.90992259979248,9.194040298461914,0.7158823013305664,10.077261924743652,-0.1673393249511718
P101_10027,hihp,hihp_imp_asc,0.1,44,44,True,False,3644,33,10.37437629699707,9.494640350341797,0.8797359466552734,10.077261924743652,0.2971143722534179
P101_10027,hihp,hihp_imp_asc,0.2,89,89,True,False,3644,52,9.817577362060549,9.420467376708984,0.3971099853515625,10.077261924743652,-0.2596845626831054
P101_10027,hihp,hihp_imp_asc,0.3,134,134,False,False,19473,25,9.980607986450195,10.302897453308104,-0.3222894668579101,10.077261924743652,-0.096653938293457
P101_10027,hihp,hihp_imp_asc,0.5,224,189,False,False,1393,971,6.069774150848389,8.557520866394043,-2.4877467155456543,10.077261924743652,-4.007487773895264
P101_10027,hilp,hilp_imp_asc,0.05,22,22,False,False,262,36,10.09237289428711,9.176373481750488,0.9159994125366212,10.077261924743652,0.015110969543457
P101_10027,hilp,hilp_imp_asc,0.1,44,35,False,False,262,47,9.791719436645508,9.020785331726074,0.7709341049194336,10.077261924743652,-0.2855424880981445
P101_10027,hilp,hilp_imp_asc,0.2,89,35,False,False,262,47,9.791719436645508,9.020785331726074,0.7709341049194336,10.077261924743652,-0.2855424880981445
P101_10027,hilp,hilp_imp_asc,0.3,134,35,False,False,262,47,9.791719436645508,9.020785331726074,0.7709341049194336,10.077261924743652,-0.2855424880981445
P101_10027,hilp,hilp_imp_asc,0.5,224,35,False,False,262,47,9.791719436645508,9.020785331726074,0.7709341049194336,10.077261924743652,-0.2855424880981445
P101_10027,C,C_imp_asc,0.05,22,22,True,False,3644,39,10.126718521118164,9.22269344329834,0.9040250778198242,10.077261924743652,0.0494565963745117
P101_10027,C,C_imp_asc,0.1,44,35,True,False,3644,35,10.28199863433838,9.260865211486816,1.0211334228515625,10.077261924743652,0.2047367095947265
P101_10027,C,C_imp_asc,0.2,89,35,True,False,3644,35,10.28199863433838,9.260865211486816,1.0211334228515625,10.077261924743652,0.2047367095947265
P101_10027,C,C_imp_asc,0.3,134,35,True,False,3644,35,10.28199863433838,9.260865211486816,1.0211334228515625,10.077261924743652,0.2047367095947265
P101_10027,C,C_imp_asc,0.5,224,35,True,False,3644,35,10.28199863433838,9.260865211486816,1.0211334228515625,10.077261924743652,0.2047367095947265
P101_10027,D,D_imp_asc,0.05,22,22,True,False,3644,45,10.060989379882812,9.2223482131958,0.8386411666870117,10.077261924743652,-0.0162725448608398
P101_10027,D,D_imp_asc,0.1,44,44,True,False,3644,46,10.035761833190918,9.208441734313965,0.8273200988769531,10.077261924743652,-0.0415000915527343
P101_10027,D,D_imp_asc,0.2,89,89,True,False,3644,47,9.855254173278809,9.080101013183594,0.7751531600952148,10.077261924743652,-0.2220077514648437
P101_10027,D,D_imp_asc,0.3,134,134,True,False,3644,42,9.978670120239258,9.22708511352539,0.7515850067138672,10.077261924743652,-0.0985918045043945
P101_10027,D,D_imp_asc,0.5,224,189,False,False,262,50,9.62889003753662,8.935908317565918,0.6929817199707031,10.077261924743652,-0.4483718872070312
P101_10066,hihp,hihp_imp_asc,0.05,22,22,True,False,262,184,8.0260648727417,7.642498970031738,0.3835659027099609,8.204002380371094,-0.1779375076293945
P101_10066,hihp,hihp_imp_asc,0.1,44,44,True,False,262,189,7.9543538093566895,7.513576507568359,0.4407773017883301,8.204002380371094,-0.2496485710144043
P101_10066,hihp,hihp_imp_asc,0.2,89,89,True,False,262,198,7.883360385894775,7.748434543609619,0.1349258422851562,8.204002380371094,-0.3206419944763183
P101_10066,hihp,hihp_imp_asc,0.3,134,134,True,False,262,245,7.457267761230469,7.23462963104248,0.2226381301879882,8.204002380371094,-0.746734619140625
P101_10066,hihp,hihp_imp_asc,0.5,224,189,True,False,262,350,6.963459968566895,7.841501235961914,-0.8780412673950195,8.204002380371094,-1.2405424118041992
P101_10066,hilp,hilp_imp_asc,0.05,22,22,True,False,262,151,8.183087348937988,7.945471286773682,0.2376160621643066,8.204002380371094,-0.0209150314331054
P101_10066,hilp,hilp_imp_asc,0.1,44,35,True,False,262,160,8.107112884521484,8.092543601989746,0.0145692825317382,8.204002380371094,-0.0968894958496093
P101_10066,hilp,hilp_imp_asc,0.2,89,35,True,False,262,160,8.107112884521484,8.092543601989746,0.0145692825317382,8.204002380371094,-0.0968894958496093
P101_10066,hilp,hilp_imp_asc,0.3,134,35,True,False,262,160,8.107112884521484,8.092543601989746,0.0145692825317382,8.204002380371094,-0.0968894958496093
P101_10066,hilp,hilp_imp_asc,0.5,224,35,True,False,262,160,8.107112884521484,8.092543601989746,0.0145692825317382,8.204002380371094,-0.0968894958496093
P101_10066,C,C_imp_asc,0.05,22,22,True,False,262,171,8.024311065673828,7.84715747833252,0.1771535873413086,8.204002380371094,-0.1796913146972656
