layer,head,mean_abs_delta,mean_signed_delta,n_trials
18,10,0.022518382352941176,-0.002297794117647059,68
18,11,0.04159007352941176,-0.015854779411764705,68
18,12,0.08088235294117647,0.01838235294117647,68
18,13,0.0705422794117647,-0.004825367647058824,68
18,14,0.04457720588235294,-0.0059742647058823525,68
18,15,0.05606617647058824,0.0055147058823529415,68
19,0,0.03860294117647059,-0.001838235294117647,68
19,1,0.03768382352941176,-0.008272058823529412,68
19,2,0.03354779411764706,-0.011488970588235295,68
19,3,0.06893382352941177,-0.008272058823529412,68
19,4,0.06893382352941177,-0.0027573529411764708,68
19,5,0.04595588235294118,-0.012867647058823529,68
19,6,0.025275735294117647,0.003216911764705882,68
19,7,0.022518382352941176,-0.010569852941176471,68
19,8,0.04044117647058824,-0.009191176470588236,68
19,9,0.03170955882352941,-0.0078125,68
19,10,0.02297794117647059,-0.008272058823529412,68
19,11,0.021139705882352942,-0.0027573529411764708,68
19,12,0.05422794117647059,-0.015625,68
19,13,0.04457720588235294,-0.01332720588235294,68
19,14,0.06341911764705882,0.004595588235294118,68
19,15,0.03170955882352941,-0.01608455882352941,68
20,0,0.05652573529411765,0.0013786764705882354,68
20,1,0.03262867647058824,-0.010569852941176471,68
20,2,0.02389705882352941,-0.003676470588235294,68
20,3,0.047564338235294115,-0.010799632352941176,68
20,4,0.06548713235294118,-0.00022977941176470588,68
20,5,0.0234375,-0.01332720588235294,68
20,6,0.03860294117647059,-0.015625,68
20,7,0.034466911764705885,-0.0059742647058823525,68
20,8,0.03125,-0.006433823529411764,68
20,9,0.025735294117647058,0.0027573529411764708,68
20,10,0.04871323529411765,-0.019301470588235295,68
20,11,0.02849264705882353,-0.004595588235294118,68
20,12,0.03860294117647059,-0.009191176470588236,68
20,13,0.05193014705882353,-0.01332720588235294,68
20,14,0.04986213235294118,0.0062040441176470585,68
20,15,0.04641544117647059,0.00045955882352941176,68
21,0,0.043658088235294115,-0.017003676470588234,68
21,1,0.08295036764705882,-0.008501838235294117,68
21,2,0.043658088235294115,-0.002297794117647059,68
21,3,0.04113051470588235,-0.0029871323529411763,68
21,4,0.03768382352941176,0.0027573529411764708,68
21,5,0.03952205882352941,-0.0027573529411764708,68
21,6,0.05353860294117647,-0.01631433823529412,68
21,7,0.05238970588235294,0.01011029411764706,68
21,8,0.0546875,0.01608455882352941,68
21,9,0.06985294117647059,0.017463235294117647,68
21,10,0.062270220588235295,0.002068014705882353,68
21,11,0.11465992647058823,-0.04342830882352941,68
21,12,0.04159007352941176,0.004365808823529412,68
21,13,0.03400735294117647,-0.0027573529411764708,68
21,14,0.06135110294117647,-0.023207720588235295,68
21,15,0.042738970588235295,0.015165441176470588,68
22,0,0.07261029411764706,-0.02849264705882353,68
22,1,0.07123161764705882,0.01884191176470588,68
22,2,0.03079044117647059,0.002297794117647059,68
22,3,0.06479779411764706,0.014246323529411764,68
22,4,0.028722426470588234,-0.00942095588235294,68
22,5,0.05813419117647059,0.025505514705882353,68
