layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
33,2,0.5861174128401805,0.36396968938399493,68
33,3,0.5182606633752584,0.4092442734101222,68
33,4,3.1284987812533096,1.5023786845451428,68
33,5,4.257047588334364,2.217468547018417,68
33,6,4.736353684874142,2.7094144573333723,68
33,7,6.442819237709045,3.490719310248318,68
33,8,0.9853136434274561,0.8792777803619916,68
33,9,1.4083532776464434,0.9958510135600789,68
33,10,3.079374476500294,4.204836856131484,68
33,11,1.3229896540150923,2.5221096265268645,68
33,12,1.0556621194324072,0.7039829976357747,68
33,13,2.4524758212706623,1.2388206614153723,68
33,14,0.8713539202204522,1.518375467660367,68
33,15,0.5056650367948938,0.5513285208095495,68
34,0,0.25938547402620316,0.19935161424181508,68
34,1,0.18021109187975526,0.10985899001233962,68
34,2,0.20116821128655882,0.11934618076342811,68
34,3,0.20336488631608732,0.11669343249989342,68
34,4,1.0747460541041458,0.8905968391401644,68
34,5,3.5121761043282116,2.667398191635857,68
34,6,0.27982679524404164,0.19927443211471124,68
34,7,8.666277526056065,2.740013982303227,68
34,8,1.783302411875304,0.6997916566462817,68
34,9,2.854663652532241,1.9491007149164499,68
34,10,2.811478560899987,3.0551620095188827,68
34,11,0.651892979574554,0.45520505291788144,68
34,12,0.6415949783780995,0.8173355094695649,68
34,13,0.5372318222242243,0.4834614118553095,68
34,14,0.47006653753273625,0.3074832119882055,68
34,15,0.4893124516615096,0.34477013666560585,68
35,0,0.5898275280042606,0.6049942060045952,68
35,1,0.5556319880792323,0.6468965848632088,68
35,2,1.231030297191704,0.8866883731860778,68
35,3,1.0452808181152624,2.495426111649524,68
35,4,2.1647484861314297,2.3016910922740856,68
35,5,1.6432695213486166,1.5538539061739582,68
35,6,0.9078077147988712,1.276587549878593,68
35,7,0.3451017113402486,0.47925916970362026,68
35,8,1.815305835183929,1.7529784710829748,68
35,9,2.2942372941795517,1.960144426024203,68
35,10,0.9420208635137362,0.6406628062004395,68
35,11,2.094371438574265,2.1868849854185792,68
35,12,0.2209473723436103,0.19898598910059057,68
35,13,0.9387822709977627,0.5861026580793102,68
35,14,0.779437934541527,1.149236788338944,68
35,15,3.943637090789921,2.5029452612604737,68
36,0,1.6825186209205318,0.927032487509114,68
36,1,1.5149805269697134,0.9395666775648167,68
36,2,3.985172187580782,1.848760810036034,68
36,3,3.297062212053467,2.5774335647877735,68
36,4,2.073482183410841,1.3707549101647867,68
36,5,2.427070818403188,1.5338827967430988,68
36,6,0.8400972222580629,0.8533535917718925,68
36,7,0.9561918007538599,0.4754416986335413,68
36,8,1.1779855472200058,1.5731296238236696,68
36,9,4.28857504642185,3.2519303331445535,68
