layer,head,importance_metric,imp_value,pert_value,hi_imp,hi_pert,cell,imp_median,pert_median,in_gt_circuit,gt_subclass
6,1,signed_ld,0.07328605651855469,0.7204867601394653,True,True,A,0.00216519832611084,0.19803574681282043,False,
6,2,signed_ld,0.029082536697387695,0.15897752344608307,True,False,B,0.00216519832611084,0.19803574681282043,False,
6,3,signed_ld,0.005467414855957031,0.2046399563550949,True,True,A,0.00216519832611084,0.19803574681282043,False,
6,4,signed_ld,-0.006411314010620117,0.19312164187431335,False,False,D,0.00216519832611084,0.19803574681282043,False,
6,5,signed_ld,-0.009328365325927734,0.1600174456834793,False,False,D,0.00216519832611084,0.19803574681282043,False,
6,6,signed_ld,-0.0005714893341064453,0.15084677934646606,False,False,D,0.00216519832611084,0.19803574681282043,False,
6,7,signed_ld,0.008060455322265625,0.16374650597572327,True,False,B,0.00216519832611084,0.19803574681282043,False,
6,8,signed_ld,0.007752895355224609,0.22692988812923431,True,True,A,0.00216519832611084,0.19803574681282043,False,
6,9,signed_ld,8.225440979003906e-05,0.03070884197950363,False,False,D,0.00216519832611084,0.19803574681282043,True,Induction
6,10,signed_ld,0.0004372596740722656,0.045946814119815826,False,False,D,0.00216519832611084,0.19803574681282043,False,
6,11,signed_ld,0.009090185165405273,0.26614195108413696,True,True,A,0.00216519832611084,0.19803574681282043,False,
7,0,signed_ld,0.002163410186767578,0.08781931549310684,False,False,D,0.00216519832611084,0.19803574681282043,False,
7,1,signed_ld,0.001678466796875,0.04080626368522644,False,False,D,0.00216519832611084,0.19803574681282043,False,
7,2,signed_ld,0.002638101577758789,0.01320667751133442,True,False,B,0.00216519832611084,0.19803574681282043,False,
7,3,signed_ld,0.4386286735534668,1.8369601964950562,True,True,A,0.00216519832611084,0.19803574681282043,True,S_Inhibition
7,4,signed_ld,0.0030596256256103516,0.18804514408111572,True,False,B,0.00216519832611084,0.19803574681282043,False,
7,5,signed_ld,-0.03548741340637207,0.3333141803741455,False,True,C,0.00216519832611084,0.19803574681282043,False,
7,6,signed_ld,-0.008852005004882812,0.20402798056602478,False,True,C,0.00216519832611084,0.19803574681282043,False,
7,7,signed_ld,-0.01132059097290039,0.13580742478370667,False,False,D,0.00216519832611084,0.19803574681282043,False,
7,8,signed_ld,0.0021669864654541016,0.35642164945602417,True,True,A,0.00216519832611084,0.19803574681282043,False,
7,9,signed_ld,0.7285346984863281,3.616483211517334,True,True,A,0.00216519832611084,0.19803574681282043,True,S_Inhibition
7,10,signed_ld,0.0034127235412597656,0.03030950389802456,True,False,B,0.00216519832611084,0.19803574681282043,False,
7,11,signed_ld,0.005335330963134766,0.2239954173564911,True,True,A,0.00216519832611084,0.19803574681282043,False,
8,0,signed_ld,0.00041794776916503906,0.22634732723236084,False,True,C,0.00216519832611084,0.19803574681282043,False,
8,1,signed_ld,-0.0008718967437744141,0.024018043652176857,False,False,D,0.00216519832611084,0.19803574681282043,False,
8,2,signed_ld,-0.02704453468322754,0.9259967803955078,False,True,C,0.00216519832611084,0.19803574681282043,False,
8,3,signed_ld,0.4517512321472168,1.9371453523635864,True,True,A,0.00216519832611084,0.19803574681282043,False,
8,4,signed_ld,-0.0013496875762939453,0.2908501923084259,False,True,C,0.00216519832611084,0.19803574681282043,False,
8,5,signed_ld,0.06341886520385742,1.2901251316070557,True,True,A,0.00216519832611084,0.19803574681282043,False,
8,6,signed_ld,0.06380629539489746,3.625328779220581,True,True,A,0.00216519832611084,0.19803574681282043,True,S_Inhibition
8,7,signed_ld,0.009580850601196289,0.18903519213199615,True,False,B,0.00216519832611084,0.19803574681282043,False,
8,8,signed_ld,-0.00996255874633789,0.4762554168701172,False,True,C,0.00216519832611084,0.19803574681282043,False,
8,9,signed_ld,0.005574941635131836,0.3363834023475647,True,True,A,0.00216519832611084,0.19803574681282043,False,
8,10,signed_ld,1.3311965465545654,4.305728912353516,True,True,A,0.00216519832611084,0.19803574681282043,True,S_Inhibition
8,11,signed_ld,-0.1222379207611084,0.6526513695716858,False,True,C,0.00216519832611084,0.19803574681282043,False,
9,0,signed_ld,0.11483621597290039,1.6631519794464111,True,True,A,0.00216519832611084,0.19803574681282043,True,Backup_Name_Mover
9,1,signed_ld,-0.0016646385192871094,0.14093734323978424,False,False,D,0.00216519832611084,0.19803574681282043,False,
9,2,signed_ld,0.09787750244140625,0.950934886932373,True,True,A,0.00216519832611084,0.19803574681282043,False,
9,3,signed_ld,0.050924062728881836,0.5259841680526733,True,True,A,0.00216519832611084,0.19803574681282043,False,
9,4,signed_ld,0.15581750869750977,0.8004698157310486,True,True,A,0.00216519832611084,0.19803574681282043,False,
9,5,signed_ld,0.005442380905151367,0.5966546535491943,True,True,A,0.00216519832611084,0.19803574681282043,False,
9,6,signed_ld,0.22612261772155762,7.140799045562744,True,True,A,0.00216519832611084,0.19803574681282043,True,Name_Mover
9,7,signed_ld,0.3336610794067383,1.4543386697769165,True,True,A,0.00216519832611084,0.19803574681282043,True,Backup_Name_Mover
9,8,signed_ld,-0.09186077117919922,1.5313082933425903,False,True,C,0.00216519832611084,0.19803574681282043,False,
9,9,signed_ld,1.5249557495117188,11.810272216796875,True,True,A,0.00216519832611084,0.19803574681282043,True,Name_Mover
9,10,signed_ld,0.004475831985473633,0.23566390573978424,True,True,A,0.00216519832611084,0.19803574681282043,False,
9,11,signed_ld,-0.013592958450317383,0.44932156801223755,False,True,C,0.00216519832611084,0.19803574681282043,False,
10,0,signed_ld,0.9107797145843506,3.1825127601623535,True,True,A,0.00216519832611084,0.19803574681282043,True,Name_Mover
10,1,signed_ld,0.49359726905822754,3.5906074047088623,True,True,A,0.00216519832611084,0.19803574681282043,True,Backup_Name_Mover
10,2,signed_ld,-0.26347899436950684,1.354030966758728,False,True,C,0.00216519832611084,0.19803574681282043,True,Backup_Name_Mover
10,3,signed_ld,0.0647118091583252,1.056707501411438,True,True,A,0.00216519832611084,0.19803574681282043,False,
10,4,signed_ld,-0.006579875946044922,0.4870988726615906,False,True,C,0.00216519832611084,0.19803574681282043,False,
10,5,signed_ld,0.0021245479583740234,0.3753807544708252,False,True,C,0.00216519832611084,0.19803574681282043,False,
10,6,signed_ld,0.3712282180786133,2.34104061126709,True,True,A,0.00216519832611084,0.19803574681282043,False,
10,7,signed_ld,-4.629430532455444,11.409343719482422,False,True,C,0.00216519832611084,0.19803574681282043,True,Negative_Name_Mover
10,8,signed_ld,9.226799011230469e-05,0.1529441475868225,False,False,D,0.00216519832611084,0.19803574681282043,False,
10,9,signed_ld,0.10164761543273926,1.157283902168274,True,True,A,0.00216519832611084,0.19803574681282043,False,
10,10,signed_ld,0.3854176998138428,2.3944873809814453,True,True,A,0.00216519832611084,0.19803574681282043,True,Backup_Name_Mover
10,11,signed_ld,0.05007290840148926,0.855602502822876,True,True,A,0.00216519832611084,0.19803574681282043,False,
11,0,signed_ld,0.034285545349121094,0.9138549566268921,True,True,A,0.00216519832611084,0.19803574681282043,False,
