layer,head,rsa_crel,rsa_attr,rsa_max,rsa_max_before_clamp,rsa_crel_pval,rsa_attr_pval
0,0,0.4469844698905945,0.05272514000535011,0.4469844698905945,0.4469844698905945,0.0,0.008100000210106373
0,1,0.2354775071144104,0.2944677472114563,0.2944677472114563,0.2944677472114563,0.0,0.0
0,2,0.18987862765789032,0.10626212507486343,0.18987862765789032,0.18987862765789032,0.0,0.0
0,3,0.3672235608100891,0.23552721738815308,0.3672235608100891,0.3672235608100891,0.0,0.0
0,4,0.35856765508651733,0.20116998255252838,0.35856765508651733,0.35856765508651733,0.0,0.0
0,5,0.3634260296821594,0.23732884228229523,0.3634260296821594,0.3634260296821594,0.0,0.0
0,6,0.15429170429706573,0.12287557125091553,0.15429170429706573,0.15429170429706573,0.0,0.0
0,7,0.23681268095970154,0.14720699191093445,0.23681268095970154,0.23681268095970154,0.0,0.0
0,8,0.29249274730682373,0.056751687079668045,0.29249274730682373,0.29249274730682373,0.0,0.004399999976158142
0,9,0.17481204867362976,-0.015810638666152954,0.17481204867362976,0.17481204867362976,0.0,0.15780000388622284
0,10,0.5493850708007812,0.030703291296958923,0.5493850708007812,0.5493850708007812,0.0,0.05389999970793724
0,11,0.12215881049633026,0.10667635500431061,0.12215881049633026,0.12215881049633026,0.0,0.0
0,12,0.24699616432189941,0.11451958119869232,0.24699616432189941,0.24699616432189941,0.0,0.0
0,13,0.34310418367385864,0.00892983004450798,0.34310418367385864,0.34310418367385864,0.0,0.5097000002861023
0,14,0.5233796238899231,0.04099726676940918,0.5233796238899231,0.5233796238899231,0.0,0.03269999846816063
0,15,,,,,,
0,16,0.30776476860046387,0.24864070117473602,0.30776476860046387,0.30776476860046387,0.0,0.0
0,17,0.45157867670059204,0.015280839055776596,0.45157867670059204,0.45157867670059204,0.0,0.19110000133514404
0,18,0.5536212921142578,0.03122369572520256,0.5536212921142578,0.5536212921142578,0.0,0.06040000170469284
0,19,0.1371864378452301,0.18663540482521057,0.18663540482521057,0.18663540482521057,0.0,0.0
0,20,0.5286000967025757,-0.006221618503332138,0.5286000967025757,0.5286000967025757,0.0,0.6852999925613403
0,21,0.38807231187820435,0.026727724820375443,0.38807231187820435,0.38807231187820435,0.0,0.06199999898672104
0,22,0.15291950106620789,0.016053855419158936,0.15291950106620789,0.15291950106620789,0.0,0.21359999477863312
0,23,0.3240431845188141,0.002358820289373398,0.3240431845188141,0.3240431845188141,0.0,0.8733999729156494
0,24,0.29434865713119507,-0.0133792944252491,0.29434865713119507,0.29434865713119507,0.0,0.2628999948501587
0,25,0.0817105770111084,0.13733141124248505,0.13733141124248505,0.13733141124248505,9.999999747378752e-05,0.0
0,26,0.28802061080932617,-0.006695196032524109,0.28802061080932617,0.28802061080932617,0.0,0.6175000071525574
0,27,0.07223162055015564,0.13713085651397705,0.13713085651397705,0.13713085651397705,0.000699999975040555,0.0
1,0,0.48895496129989624,0.10029996931552887,0.48895496129989624,0.48895496129989624,0.0,0.0012000000569969416
1,1,0.36553120613098145,0.020589355379343033,0.36553120613098145,0.36553120613098145,0.0,0.15060000121593475
1,2,0.3072289228439331,-0.004911940544843674,0.3072289228439331,0.3072289228439331,0.0,0.7519999742507935
1,3,0.46484535932540894,0.11362653970718384,0.46484535932540894,0.46484535932540894,0.0,0.000699999975040555
1,4,0.4710519313812256,0.09819930046796799,0.4710519313812256,0.4710519313812256,0.0,0.0017000000225380063
1,5,0.5093288421630859,0.033247724175453186,0.5093288421630859,0.5093288421630859,0.0,0.051600001752376556
1,6,0.3093836009502411,-0.002846270799636841,0.3093836009502411,0.3093836009502411,0.0,0.863099992275238
1,7,0.4577568471431732,0.0545857772231102,0.4577568471431732,0.4577568471431732,0.0,0.014100000262260437
1,8,0.48453861474990845,0.0689118430018425,0.48453861474990845,0.48453861474990845,0.0,0.006599999964237213
1,9,0.503203809261322,0.09362489730119705,0.503203809261322,0.503203809261322,0.0,0.0019000000320374966
1,10,0.46504026651382446,0.0632314458489418,0.46504026651382446,0.46504026651382446,0.0,0.009600000455975533
1,11,0.47446876764297485,0.0679209753870964,0.47446876764297485,0.47446876764297485,0.0,0.009399999864399433
1,12,0.40272819995880127,0.05791531503200531,0.40272819995880127,0.40272819995880127,0.0,0.010900000110268593
1,13,0.3695429861545563,0.11022692918777466,0.3695429861545563,0.3695429861545563,0.0,0.0
1,14,0.4690523147583008,0.0036143939942121506,0.4690523147583008,0.4690523147583008,0.0,0.8041999936103821
1,15,0.2626500725746155,0.062238503247499466,0.2626500725746155,0.2626500725746155,0.0,0.0024999999441206455
1,16,0.41510123014450073,0.07273026555776596,0.41510123014450073,0.41510123014450073,0.0,0.0035000001080334187
1,17,0.4207099378108978,0.11256386339664459,0.4207099378108978,0.4207099378108978,0.0,0.00039999998989515007
1,18,0.4366016387939453,0.0945238247513771,0.4366016387939453,0.4366016387939453,0.0,0.0005000000237487257
1,19,0.17493054270744324,0.06167333573102951,0.17493054270744324,0.17493054270744324,0.0,0.0006000000284984708
1,20,0.4584004878997803,0.07334189116954803,0.4584004878997803,0.4584004878997803,0.0,0.00419999985024333
1,21,0.43292349576950073,0.07774524390697479,0.43292349576950073,0.43292349576950073,0.0,0.0032999999821186066
1,22,0.3261685371398926,0.004194465931504965,0.3261685371398926,0.3261685371398926,0.0,0.7828999757766724
1,23,0.2941412925720215,0.002441052347421646,0.2941412925720215,0.2941412925720215,0.0,0.8711000084877014
1,24,0.4885543882846832,0.04556918889284134,0.4885543882846832,0.4885543882846832,0.0,0.02930000051856041
1,25,0.5050148367881775,0.07771052420139313,0.5050148367881775,0.5050148367881775,0.0,0.004000000189989805
1,26,0.5444186925888062,0.07222858816385269,0.5444186925888062,0.5444186925888062,0.0,0.005900000222027302
1,27,0.49223220348358154,0.03664493188261986,0.49223220348358154,0.49223220348358154,0.0,0.04650000110268593
2,0,0.5024802684783936,0.019439242780208588,0.5024802684783936,0.5024802684783936,0.0,0.12189999967813492
2,1,0.49315276741981506,0.03220793604850769,0.49315276741981506,0.49315276741981506,0.0,0.05209999904036522
2,2,0.498351514339447,0.0420096255838871,0.498351514339447,0.498351514339447,0.0,0.033399999141693115
2,3,0.4898722171783447,0.02948794886469841,0.4898722171783447,0.4898722171783447,0.0,0.05860000103712082
2,4,0.25652509927749634,-0.008990881964564323,0.25652509927749634,0.25652509927749634,0.0,0.5224000215530396
2,5,0.48322927951812744,0.03708831965923309,0.48322927951812744,0.48322927951812744,0.0,0.0406000018119812
2,6,0.3858928680419922,0.0350656621158123,0.3858928680419922,0.3858928680419922,0.0,0.03689999878406525
2,7,0.47561365365982056,0.11525680869817734,0.47561365365982056,0.47561365365982056,0.0,0.00039999998989515007
2,8,0.49879127740859985,0.04585472494363785,0.49879127740859985,0.49879127740859985,0.0,0.026399999856948853
2,9,0.5120477080345154,0.008489228785037994,0.5120477080345154,0.5120477080345154,0.0,0.5519999861717224
2,10,0.50129234790802,0.1257624328136444,0.50129234790802,0.50129234790802,0.0,0.0005000000237487257
2,11,0.4982829689979553,0.09455401450395584,0.4982829689979553,0.4982829689979553,0.0,0.001500000013038516
2,12,0.4975874423980713,0.1775369793176651,0.4975874423980713,0.4975874423980713,0.0,0.0
2,13,0.47967082262039185,0.013826161623001099,0.47967082262039185,0.47967082262039185,0.0,0.28679999709129333
2,14,0.4884469211101532,0.10229175537824631,0.4884469211101532,0.4884469211101532,0.0,0.0005000000237487257
2,15,0.4239501357078552,-0.014244239777326584,0.4239501357078552,0.4239501357078552,0.0,0.2167000025510788
2,16,0.35900312662124634,0.26369956135749817,0.35900312662124634,0.35900312662124634,0.0,0.0
2,17,0.41839051246643066,0.08265995234251022,0.41839051246643066,0.41839051246643066,0.0,0.0017999999690800905
2,18,0.4358747899532318,0.005226634442806244,0.4358747899532318,0.4358747899532318,0.0,0.7268999814987183
2,19,0.45354294776916504,0.20454983413219452,0.45354294776916504,0.45354294776916504,0.0,0.0
2,20,0.057053010910749435,0.001936599612236023,0.057053010910749435,0.057053010910749435,0.0024999999441206455,0.890999972820282
2,21,0.4904627799987793,0.07962390780448914,0.4904627799987793,0.4904627799987793,0.0,0.004000000189989805
2,22,0.4577808380126953,-0.020611919462680817,0.4577808380126953,0.4577808380126953,0.0,0.10000000149011612
2,23,0.5059623718261719,0.05038612335920334,0.5059623718261719,0.5059623718261719,0.0,0.02070000022649765
2,24,0.496135950088501,0.16069385409355164,0.496135950088501,0.496135950088501,0.0,0.0
2,25,0.5059673190116882,-0.009987644851207733,0.5059673190116882,0.5059673190116882,0.0,0.4715000092983246
2,26,0.49931618571281433,-0.019447242841124535,0.49931618571281433,0.49931618571281433,0.0,0.10920000076293945
2,27,0.4926985502243042,0.1250838339328766,0.4926985502243042,0.4926985502243042,0.0,0.00039999998989515007
3,0,0.438942551612854,0.0686429813504219,0.438942551612854,0.438942551612854,0.0,0.005900000222027302
3,1,0.5125516653060913,0.042993880808353424,0.5125516653060913,0.5125516653060913,0.0,0.031700000166893005
3,2,0.49515148997306824,0.10345296561717987,0.49515148997306824,0.49515148997306824,0.0,0.0010000000474974513
3,3,0.5005881786346436,0.0927748903632164,0.5005881786346436,0.5005881786346436,0.0,0.002199999988079071
3,4,0.5023142695426941,0.056760720908641815,0.5023142695426941,0.5023142695426941,0.0,0.014399999752640724
3,5,0.4965178966522217,0.02269769459962845,0.4965178966522217,0.4965178966522217,0.0,0.09220000356435776
3,6,0.5071057081222534,0.09102807193994522,0.5071057081222534,0.5071057081222534,0.0,0.0020000000949949026
3,7,0.49044814705848694,0.11976976692676544,0.49044814705848694,0.49044814705848694,0.0,0.0005000000237487257
3,8,0.33883702754974365,0.015816885977983475,0.33883702754974365,0.33883702754974365,0.0,0.24289999902248383
3,9,0.47699353098869324,0.0571322925388813,0.47699353098869324,0.47699353098869324,0.0,0.013700000010430813
3,10,0.4863840341567993,0.05563212186098099,0.4863840341567993,0.4863840341567993,0.0,0.01510000042617321
3,11,0.5042078495025635,0.08012314140796661,0.5042078495025635,0.5042078495025635,0.0,0.003599999938160181
3,12,0.4327717125415802,0.08690855652093887,0.4327717125415802,0.4327717125415802,0.0,0.001500000013038516
3,13,0.5051202178001404,0.11685965955257416,0.5051202178001404,0.5051202178001404,0.0,0.0005000000237487257
3,14,0.5695762038230896,0.0764976292848587,0.5695762038230896,0.5695762038230896,0.0,0.004600000102072954
3,15,0.4872528910636902,0.36625540256500244,0.4872528910636902,0.4872528910636902,0.0,0.0
3,16,0.44924336671829224,-0.004763105884194374,0.44924336671829224,0.44924336671829224,0.0,0.7311000227928162
3,17,0.5317835211753845,0.1598285734653473,0.5317835211753845,0.5317835211753845,0.0,0.00019999999494757503
3,18,0.49848103523254395,0.15400969982147217,0.49848103523254395,0.49848103523254395,0.0,9.999999747378752e-05
3,19,0.4974769949913025,0.17038966715335846,0.4974769949913025,0.4974769949913025,0.0,0.0
3,20,0.5032269954681396,0.11696480214595795,0.5032269954681396,0.5032269954681396,0.0,0.0007999999797903001
3,21,0.4948441684246063,0.15648898482322693,0.4948441684246063,0.4948441684246063,0.0,9.999999747378752e-05
3,22,0.49225983023643494,0.051215965300798416,0.49225983023643494,0.49225983023643494,0.0,0.019300000742077827
3,23,0.5057634711265564,0.05987447500228882,0.5057634711265564,0.5057634711265564,0.0,0.013500000350177288
