layer,head,causal_imp
23,9,0.035416666666666666
23,10,0.06666666666666667
23,11,0.035416666666666666
23,12,0.0625
23,13,0.041666666666666664
23,14,0.06979166666666667
23,15,0.08229166666666667
24,0,0.04583333333333333
24,1,0.0375
24,2,0.057291666666666664
24,3,0.08020833333333334
24,4,0.042708333333333334
24,5,0.06770833333333333
24,6,0.036458333333333336
24,7,0.040625
24,8,0.04375
24,9,0.04375
24,10,0.05520833333333333
24,11,0.08854166666666667
24,12,0.036458333333333336
24,13,0.03333333333333333
24,14,0.10520833333333333
24,15,0.053125
25,0,0.046875
25,1,0.03125
25,2,0.03958333333333333
25,3,0.03958333333333333
25,4,0.035416666666666666
25,5,0.03229166666666667
25,6,0.06145833333333333
25,7,0.1375
25,8,0.06145833333333333
25,9,0.07708333333333334
25,10,0.07604166666666666
25,11,0.03958333333333333
25,12,0.040625
25,13,0.075
25,14,0.03854166666666667
25,15,0.14791666666666667
26,0,0.06666666666666667
26,1,0.052083333333333336
26,2,0.03854166666666667
26,3,0.03958333333333333
26,4,0.0875
26,5,0.052083333333333336
26,6,0.042708333333333334
26,7,0.06770833333333333
26,8,0.041666666666666664
26,9,0.071875
26,10,0.05416666666666667
26,11,0.09375
26,12,0.1
26,13,0.046875
26,14,0.057291666666666664
26,15,0.025
27,0,0.03333333333333333
27,1,0.05416666666666667
27,2,0.041666666666666664
27,3,0.07708333333333334
27,4,0.06875
27,5,0.042708333333333334
27,6,0.029166666666666667
27,7,0.05
27,8,0.036458333333333336
27,9,0.042708333333333334
27,10,0.0625
27,11,0.06145833333333333
27,12,0.052083333333333336
27,13,0.057291666666666664
27,14,0.13229166666666667
27,15,0.18958333333333333
28,0,0.036458333333333336
28,1,0.05
28,2,0.07395833333333333
28,3,0.08333333333333333
28,4,0.06770833333333333
28,5,0.030208333333333334
28,6,0.035416666666666666
28,7,0.030208333333333334
28,8,0.11875
28,9,0.071875
28,10,0.059375
28,11,0.046875
28,12,0.6291666666666667
28,13,0.125
28,14,0.051041666666666666
28,15,0.04375
29,0,0.175
29,1,0.08229166666666667
29,2,0.08229166666666667
29,3,0.05520833333333333
29,4,0.19479166666666667
29,5,0.028125
29,6,0.034375
29,7,0.035416666666666666
29,8,0.03333333333333333
29,9,0.03229166666666667
29,10,0.030208333333333334
29,11,0.04375
29,12,0.11354166666666667
29,13,0.036458333333333336
29,14,0.028125
29,15,0.03333333333333333
30,0,0.03229166666666667
30,1,0.19166666666666668
30,2,0.03125
30,3,0.05625
30,4,0.03854166666666667
30,5,0.034375
30,6,0.109375
30,7,0.10520833333333333
30,8,0.07916666666666666
30,9,0.321875
30,10,0.03333333333333333
30,11,0.03333333333333333
30,12,0.035416666666666666
30,13,0.04895833333333333
30,14,0.041666666666666664
30,15,0.03854166666666667
31,0,0.03125
31,1,0.03333333333333333
31,2,0.057291666666666664
31,3,0.0375
31,4,0.042708333333333334
31,5,0.035416666666666666
31,6,0.06145833333333333
31,7,0.16458333333333333
31,8,0.065625
31,9,0.03229166666666667
31,10,0.028125
31,11,0.05
31,12,0.034375
31,13,0.14375
31,14,0.042708333333333334
31,15,0.23229166666666667
32,0,0.0375
32,1,0.10208333333333333
32,2,0.042708333333333334
32,3,0.026041666666666668
32,4,0.11979166666666667
32,5,0.159375
32,6,0.03125
32,7,0.08854166666666667
32,8,0.041666666666666664
32,9,0.030208333333333334
32,10,0.07291666666666667
32,11,0.06145833333333333
32,12,0.030208333333333334
32,13,0.030208333333333334
32,14,0.04583333333333333
32,15,0.053125
33,0,0.04479166666666667
33,1,0.10833333333333334
33,2,0.03229166666666667
33,3,0.041666666666666664
33,4,0.19479166666666667
33,5,0.10729166666666666
33,6,0.03229166666666667
33,7,0.0375
33,8,0.03229166666666667
33,9,0.04479166666666667
33,10,0.03125
33,11,0.028125
33,12,0.04791666666666667
33,13,0.036458333333333336
33,14,0.15625
33,15,0.09375
34,0,0.03333333333333333
34,1,0.03333333333333333
34,2,0.035416666666666666
34,3,0.029166666666666667
34,4,0.040625
34,5,0.051041666666666666
34,6,0.134375
34,7,0.09479166666666666
34,8,0.06145833333333333
34,9,0.04583333333333333
34,10,0.03333333333333333
34,11,0.051041666666666666
34,12,0.0875
34,13,0.14791666666666667
34,14,0.09270833333333334
34,15,0.215625
35,0,0.13541666666666666
35,1,0.0625
35,2,0.041666666666666664
35,3,0.03854166666666667
35,4,0.035416666666666666
35,5,0.03229166666666667
35,6,0.0375
35,7,0.10208333333333333
35,8,0.034375
35,9,0.0375
35,10,0.035416666666666666
35,11,0.03333333333333333
35,12,0.053125
35,13,0.0375
35,14,0.08541666666666667
35,15,0.051041666666666666
36,0,0.18333333333333332
36,1,0.07395833333333333
36,2,0.090625
36,3,0.084375
36,4,0.057291666666666664
36,5,0.036458333333333336
