layer,head,cell,rsa_max,perturbation_L2,importance_quartile
8,29,C,0.4835243225097656,8.606974601745605,Q2
8,30,C,0.444700688123703,2.570462465286255,Q2
8,31,C,0.46474015712738037,3.019190788269043,Q2
9,0,D,0.18758642673492432,0.7569079995155334,Q1
9,1,C,0.4612584710121155,1.9519535303115845,Q2
9,2,D,0.45694705843925476,1.7476500272750854,Q2
9,3,C,0.3932379484176636,2.3728134632110596,Q2
9,4,C,0.4703664779663086,2.3672163486480713,Q2
9,5,C,0.3643341064453125,2.5295605659484863,Q2
9,6,C,0.49743592739105225,3.0711021423339844,Q2
9,7,C,0.49350979924201965,2.527445077896118,Q2
9,8,C,0.1327497512102127,2.7653210163116455,Q1
9,9,C,0.3980361521244049,2.362159252166748,Q2
9,10,C,0.38691598176956177,1.957948923110962,Q2
9,11,C,0.4819810092449188,2.6218552589416504,Q2
9,12,C,0.035276513546705246,2.5501089096069336,Q1
9,13,D,0.031950224190950394,0.1533709168434143,Q1
9,14,C,0.3060823678970337,4.658811569213867,Q1
9,15,C,0.4871063828468323,4.613924980163574,Q2
9,16,,,1.5412102811751538e-06,
9,17,,,5.671237772730819e-07,
9,18,D,0.3283374607563019,0.2617793083190918,Q1
9,19,D,0.48145657777786255,0.5750014185905457,Q2
9,20,C,0.0,2.722184419631958,Q1
9,21,C,0.2490745186805725,4.654517650604248,Q1
9,22,,,0.0,
9,23,C,0.41261768341064453,3.744924545288086,Q2
9,24,C,0.4850703477859497,4.028094291687012,Q2
9,25,C,0.48565948009490967,4.610450267791748,Q2
9,26,D,0.24473029375076294,1.235200047492981,Q1
9,27,D,0.22048026323318481,0.2433188259601593,Q1
9,28,C,0.4836558401584625,3.4238791465759277,Q2
9,29,C,0.436441034078598,3.6143250465393066,Q2
9,30,D,0.4347396492958069,1.6160852909088135,Q2
9,31,C,0.4862731397151947,4.566844940185547,Q2
10,0,D,0.45933079719543457,1.3955756425857544,Q2
10,1,C,0.36592841148376465,3.6692211627960205,Q2
10,2,,,0.0,
10,3,,,0.0,
10,4,D,0.34253448247909546,1.2247755527496338,Q1
10,5,D,0.2253584861755371,1.2695852518081665,Q1
10,6,C,0.46265172958374023,4.863457679748535,Q2
10,7,D,0.45303165912628174,1.4911837577819824,Q2
10,8,D,0.012218296527862549,1.2796235751011409e-05,Q1
10,9,D,0.12297620624303818,0.0028310820925980806,Q1
10,10,C,0.2730453908443451,3.657212018966675,Q1
10,11,C,0.48867934942245483,5.2960076332092285,Q2
10,12,D,0.37710753083229065,0.526248037815094,Q2
10,13,C,0.4929042458534241,11.545859336853027,Q2
10,14,C,0.4949011206626892,4.701205730438232,Q2
10,15,D,0.3683047294616699,1.5411617755889893,Q2
10,16,D,0.4991973340511322,1.7162785530090332,Q2
10,17,C,0.3911435604095459,2.9979560375213623,Q2
10,18,C,0.48619362711906433,7.950067520141602,Q2
10,19,C,0.48452603816986084,11.341650009155273,Q2
10,20,,,0.0,
10,21,,,0.0,
10,22,hihp,0.5068658590316772,6.221738815307617,Q3
10,23,D,0.2922971248626709,0.05880528688430786,Q1
10,24,hihp,0.530032217502594,2.1880202293395996,Q3
10,25,C,0.4979671537876129,7.047615051269531,Q2
10,26,C,0.40141117572784424,3.3434674739837646,Q2
10,27,C,0.3904704749584198,4.51674747467041,Q2
10,28,C,0.3422064483165741,5.669866561889648,Q1
10,29,C,0.47203415632247925,3.2783825397491455,Q2
10,30,hihp,0.7461196184158325,2.663057804107666,Q4
10,31,D,0.24791187047958374,1.5828343629837036,Q1
11,0,C,0.4916396737098694,9.974019050598145,Q2
11,1,D,0.48604708909988403,0.7180756330490112,Q2
11,2,D,0.13399851322174072,0.20119121670722961,Q1
11,3,D,0.37793460488319397,1.2035748958587646,Q2
11,4,D,0.2928941547870636,1.40138578414917,Q1
11,5,C,0.48740869760513306,2.4020025730133057,Q2
11,6,D,0.16523632407188416,0.00773527380079031,Q1
11,7,D,0.213314026594162,0.0074037788435816765,Q1
11,8,C,0.2930702567100525,2.052090644836426,Q1
11,9,D,0.33381831645965576,1.6559638977050781,Q1
11,10,hihp,0.5291528105735779,1.9278393983840942,Q3
11,11,D,0.1248844563961029,1.1489589214324951,Q1
11,12,D,0.0,0.0005989890778437257,Q1
11,13,D,0.005099032539874315,0.0014780309284105897,Q1
11,14,D,0.4362194538116455,1.0779428482055664,Q2
11,15,D,0.3831433057785034,0.8591943979263306,Q2
11,16,C,0.2929050922393799,2.3451099395751953,Q1
11,17,D,0.1250862181186676,1.5685534477233887,Q1
11,18,,,0.0,
11,19,,,0.0,
11,20,hihp,0.5633973479270935,2.6845602989196777,Q3
11,21,C,0.31959468126296997,4.428147792816162,Q1
11,22,D,0.33325427770614624,1.1248838901519775,Q1
11,23,D,0.27878040075302124,0.6874611377716064,Q1
11,24,C,0.38455766439437866,1.8858410120010376,Q2
11,25,D,0.17480722069740295,1.4728248119354248,Q1
11,26,D,0.13906148076057434,0.17099949717521667,Q1
11,27,D,0.0828368067741394,0.03562702611088753,Q1
11,28,D,0.4277372360229492,1.109795331954956,Q2
11,29,D,0.12697114050388336,1.1034741401672363,Q1
11,30,,,0.0,
11,31,D,0.4921380281448364,0.9843264818191528,Q2
12,0,D,0.11582857370376587,0.698724627494812,Q1
12,1,C,0.46282705664634705,3.1804139614105225,Q2
12,2,D,0.4810171127319336,1.1482951641082764,Q2
12,3,D,0.3951968550682068,0.4262220561504364,Q2
12,4,C,0.39150452613830566,2.5040009021759033,Q2
12,5,D,0.4797098636627197,0.9309225082397461,Q2
12,6,D,0.24701929092407227,1.5611310005187988,Q1
12,7,D,0.20312057435512543,1.2096532583236694,Q1
12,8,D,0.4979899823665619,1.6054288148880005,Q2
12,9,C,0.4870244264602661,1.987979769706726,Q2
12,10,C,0.4897456169128418,3.162761688232422,Q2
12,11,D,0.48975810408592224,0.9218504428863525,Q2
12,12,D,0.4700930714607239,0.3317340910434723,Q2
12,13,hihp,0.5913637280464172,8.589868545532227,Q3
12,14,D,0.2046457678079605,1.3782411813735962,Q1
12,15,C,0.49036088585853577,2.6550135612487793,Q2
12,16,D,0.13741128146648407,1.7007384300231934,Q1
12,17,D,0.010191597044467926,0.774299144744873,Q1
12,18,hilp,0.5390567183494568,1.218572735786438,Q3
12,19,C,0.40683454275131226,2.741751194000244,Q2
12,20,hihp,0.7185775637626648,4.603872776031494,Q4
12,21,hihp,0.8364025950431824,2.583658456802368,Q4
12,22,D,0.49718689918518066,0.515438437461853,Q2
12,23,D,0.47917377948760986,1.2643758058547974,Q2
12,24,hilp,0.6006187200546265,1.2269203662872314,Q3
12,25,C,0.3627791404724121,4.200768947601318,Q2
12,26,C,0.37001925706863403,3.8642494678497314,Q2
12,27,C,0.4995427131652832,4.829045295715332,Q2
12,28,,,0.0,
12,29,,,0.0,
12,30,,,0.0,
12,31,,,0.0,
13,0,C,0.5031116604804993,11.188901901245117,Q2
13,1,hihp,0.6435748934745789,3.165257453918457,Q4
13,2,D,0.4450364112854004,0.6838861107826233,Q2
13,3,D,0.004213086329400539,0.36695727705955505,Q1
13,4,D,0.2848176956176758,0.4878849387168884,Q1
13,5,C,0.46179497241973877,2.79295015335083,Q2
13,6,C,0.24910618364810944,21.28156852722168,Q1
13,7,hilp,0.516074538230896,1.4961696863174438,Q3
13,8,D,0.3038482069969177,0.4963516294956207,Q1
13,9,hihp,0.5193358659744263,8.402386665344238,Q3
13,10,C,0.4612259566783905,2.8788366317749023,Q2
13,11,hihp,0.554214596748352,4.692660808563232,Q3
13,12,C,0.4457470774650574,2.9451844692230225,Q2
13,13,C,0.3745397627353668,4.885452747344971,Q2
13,14,hihp,0.5290067791938782,6.45410680770874,Q3
13,15,C,0.35921698808670044,4.376619815826416,Q2
13,16,C,0.4109501838684082,2.6383864879608154,Q2
13,17,hihp,0.6367809772491455,6.875172138214111,Q4
13,18,C,0.49032843112945557,4.418615818023682,Q2
13,19,D,0.272390753030777,1.482728123664856,Q1
13,20,D,0.138148695230484,1.675558090209961,Q1
13,21,D,0.21979397535324097,0.8918055891990662,Q1
13,22,hilp,0.518909215927124,1.2804874181747437,Q3
13,23,C,0.4812338352203369,17.292226791381836,Q2
13,24,hihp,0.607208788394928,1.927450180053711,Q3
13,25,C,0.4920710325241089,8.58383846282959,Q2
13,26,C,0.4932948350906372,5.745416641235352,Q2
13,27,C,0.2441856861114502,2.7947916984558105,Q1
13,28,D,0.49396753311157227,0.47091448307037354,Q2
13,29,C,0.49789461493492126,11.178668975830078,Q2
13,30,D,0.04821515083312988,0.001016299007460475,Q1
13,31,C,0.4256129860877991,5.248699188232422,Q2
14,0,C,0.3892102539539337,4.988283634185791,Q2
14,1,C,0.47061166167259216,7.071240425109863,Q2
14,2,D,0.3123309314250946,0.15439777076244354,Q1
14,3,D,0.0,0.0004270882927812636,Q1
14,4,D,0.3695649206638336,0.10945340991020203,Q2
14,5,C,0.5019481182098389,2.6087820529937744,Q2
14,6,C,0.34821051359176636,5.458386421203613,Q2
14,7,C,0.46435585618019104,4.020798683166504,Q2
14,8,C,0.48565706610679626,5.402463912963867,Q2
14,9,D,0.24690242111682892,0.004288425203412771,Q1
14,10,D,0.2641317844390869,0.4938618838787079,Q1
14,11,D,0.3175009787082672,1.7855786085128784,Q1
14,12,D,0.3010365962982178,0.014061564579606056,Q1
14,13,C,0.49290356040000916,7.6187543869018555,Q2
14,14,C,0.2284928858280182,3.0159924030303955,Q1
14,15,C,0.48647814989089966,3.877995491027832,Q2
14,16,C,0.5019547343254089,6.267910957336426,Q2
14,17,D,0.18721875548362732,0.6867640018463135,Q1
14,18,D,0.25066137313842773,0.5940706729888916,Q1
14,19,C,0.49895912408828735,4.582911968231201,Q2
14,20,,,0.0,
14,21,,,0.0,
14,22,D,0.46856850385665894,0.3936348259449005,Q2
14,23,C,0.46100878715515137,5.045711040496826,Q2
14,24,C,0.2173917591571808,3.1572983264923096,Q1
14,25,C,0.31887513399124146,4.70100736618042,Q1
14,26,C,0.48762497305870056,7.5227131843566895,Q2
14,27,C,0.2712978720664978,4.605767726898193,Q1
14,28,C,0.2818218767642975,2.5981223583221436,Q1
14,29,C,0.2949383556842804,4.610628604888916,Q1
14,30,C,0.4054262936115265,4.4761271476745605,Q2
14,31,D,0.5058844685554504,0.3423512578010559,Q2
15,0,D,0.4980228543281555,0.6049018502235413,Q2
15,1,hihp,0.5243731737136841,10.027466773986816,Q3
15,2,,,0.0,
15,3,,,0.0,
15,4,,,0.0,
15,5,,,0.0,
15,6,C,0.22257888317108154,2.3267405033111572,Q1
15,7,D,0.31618762016296387,0.924414873123169,Q1
15,8,D,0.18385791778564453,0.1026138961315155,Q1
15,9,D,0.10525858402252197,0.46953877806663513,Q1
15,10,hihp,0.5128393769264221,3.3696606159210205,Q3
15,11,hihp,0.5118820667266846,9.616217613220215,Q3
15,12,D,0.489474892616272,1.7931692600250244,Q2
15,13,C,0.49056175351142883,21.702068328857422,Q2
15,14,hihp,0.5590572357177734,4.678873062133789,Q3
15,15,hilp,0.5270371437072754,1.552443265914917,Q3
15,16,hilp,0.5088581442832947,1.7413926124572754,Q3
15,17,C,0.4988832473754883,9.659566879272461,Q2
15,18,hihp,0.509205162525177,2.9981586933135986,Q3
15,19,D,0.4090133607387543,0.002999377204105258,Q2
15,20,hilp,0.5335785150527954,0.044616419821977615,Q3
15,21,D,0.4981311857700348,0.0370241142809391,Q2
15,22,C,0.47828567028045654,4.50375509262085,Q2
15,23,C,0.4192976653575897,2.3722314834594727,Q2
15,24,D,0.4192327558994293,1.7997605800628662,Q2
15,25,C,0.455699622631073,2.1004934310913086,Q2
15,26,C,0.5021442174911499,12.798458099365234,Q2
15,27,D,0.33376607298851013,0.9386820793151855,Q1
15,28,C,0.3272111713886261,2.854602098464966,Q1
15,29,D,0.011889442801475525,8.782835720921867e-06,Q1
15,30,D,0.4769630432128906,1.5562853813171387,Q2
15,31,C,0.49490875005722046,2.590014696121216,Q2
16,0,hihp,0.664456844329834,5.727743148803711,Q4
16,1,hihp,0.5069664716720581,2.6508798599243164,Q3
16,2,,,0.0,
16,3,C,0.3992915153503418,1.9702526330947876,Q2
16,4,,,0.0,
16,5,,,0.0,
16,6,C,0.4976782202720642,2.715413808822632,Q2
16,7,hihp,0.5545332431793213,2.8594677448272705,Q3
16,8,,,0.0,
16,9,,,0.0,
16,10,C,0.49915677309036255,3.3234658241271973,Q2
16,11,C,0.49811089038848877,4.414487838745117,Q2
16,12,C,0.43615564703941345,2.0825252532958984,Q2
16,13,D,0.19664964079856873,0.04366486147046089,Q1
16,14,C,0.5006580948829651,8.408662796020508,Q2
16,15,hihp,0.5165882110595703,5.180612564086914,Q3
16,16,C,0.4701879322528839,3.0390148162841797,Q2
16,17,C,0.49743884801864624,4.685092449188232,Q2
16,18,D,0.2749626040458679,0.14779070019721985,Q1
16,19,D,0.002671189606189728,2.1533183826250024e-05,Q1
16,20,C,0.49673348665237427,4.965744972229004,Q2
16,21,hihp,0.5159859657287598,3.835730791091919,Q3
16,22,hihp,0.5255103707313538,7.961330413818359,Q3
16,23,hihp,0.521605372428894,6.504277229309082,Q3
16,24,D,0.3865138590335846,0.7512932419776917,Q2
16,25,hihp,0.5153017044067383,5.251304626464844,Q3
16,26,hihp,0.5387258529663086,4.953677654266357,Q3
16,27,D,0.2748178243637085,0.03937029466032982,Q1
16,28,D,0.34008389711380005,1.0577328205108643,Q1
16,29,C,0.4904850721359253,4.138021945953369,Q2
16,30,C,0.4994185268878937,3.315518856048584,Q2
16,31,C,0.5023746490478516,3.379723072052002,Q2
17,0,D,0.31982648372650146,0.09861624240875244,Q1
17,1,C,0.49912625551223755,1.9739116430282593,Q2
17,2,C,0.4671553075313568,3.0514726638793945,Q2
17,3,C,0.4303196370601654,2.0988681316375732,Q2
17,4,C,0.48306819796562195,2.711015224456787,Q2
17,5,D,0.09996510297060013,0.8678076863288879,Q1
17,6,hihp,0.6064020395278931,4.112676620483398,Q3
17,7,hihp,0.6294621229171753,7.0609002113342285,Q4
17,8,D,0.412631630897522,0.714512825012207,Q2
17,9,C,0.5050220489501953,3.3224737644195557,Q2
17,10,D,0.12888287007808685,0.17906935513019562,Q1
17,11,D,0.10645498335361481,0.6804494857788086,Q1
17,12,C,0.49530524015426636,2.8445894718170166,Q2
17,13,D,0.2039964199066162,0.7775487303733826,Q1
17,14,D,0.4209659695625305,1.1313680410385132,Q2
17,15,D,0.29495251178741455,0.7215147018432617,Q1
17,16,C,0.24943412840366364,3.7556660175323486,Q1
17,17,C,0.4743729531764984,3.9785966873168945,Q2
17,18,D,0.25486308336257935,1.0957704782485962,Q1
