model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
llama-3.1-70b-instruct-4bit,43,hilp_imp_asc,0.157617,807,807,0.0290364583333333,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,hilp_imp_asc,0.2,1024,807,0.0290364583333333,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,hilp_imp_asc,0.3,1536,807,0.0290364583333333,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,hilp_imp_asc,0.5,2560,807,0.0290364583333333,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.01,52,52,0.4138020833333333,0.25,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.03,154,154,1.2161458333333333,0.75,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.05,256,256,2.02109375,1.625,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.07,359,359,1.6311848958333333,1.25,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.1,512,512,2.624609375,2.25,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.12,615,615,3.60009765625,3.28125,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.15,768,768,4.65625,4.4375,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.157617,807,807,4.724674479166667,4.5,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.2,1024,807,4.724674479166667,4.5,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.3,1536,807,4.724674479166667,4.5,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,C_imp_asc,0.5,2560,807,4.724674479166667,4.5,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.01,52,52,0.0279947916666666,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.03,154,154,0.0272135416666666,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.05,256,256,0.030078125,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.07,359,359,0.0303385416666666,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.1,512,512,0.03125,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.12,615,615,0.0298177083333333,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.15,768,768,0.03046875,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.157617,807,807,0.03125,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.2,1024,1024,0.0325520833333333,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.3,1536,1536,0.0326822916666666,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,D_imp_asc,0.5,2560,1753,0.033203125,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.01,52,52,0.0278645833333333,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.03,154,154,0.0263020833333333,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.05,256,256,0.026953125,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.07,359,359,0.0295572916666666,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.1,512,512,0.0279947916666666,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.12,615,615,0.02890625,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.15,768,768,0.0309895833333333,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.157617,807,807,0.0295572916666666,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.2,1024,1024,0.0311197916666666,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.3,1536,1536,1.1262369791666669,0.75,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,diag_rank_asc,0.5,2560,2560,4.720638020833333,4.5,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.01,52,52,0.0783854166666666,0.0,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.03,154,154,0.272265625,0.125,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.05,256,256,0.4291666666666666,0.25,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.07,359,359,0.7990885416666667,0.5,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.1,512,512,0.9925130208333334,0.625,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.12,615,615,1.2634114583333331,0.875,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.15,768,768,1.4776041666666666,1.125,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.157617,807,807,1.6399739583333333,1.375,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.2,1024,1024,2.182486979166667,1.875,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.3,1536,1536,2.636588541666667,2.375,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,43,std_imp_asc,0.5,2560,2560,4.720638020833333,4.5,960,20,80,1753,807,807,1753
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.01,52,52,0.0802083333333333,0.125,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.03,154,154,0.2611979166666666,0.25,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.05,256,256,0.8000651041666667,0.375,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.07,359,359,1.7804036458333334,1.5,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.1,512,512,2.3189453125,2.25,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.12,615,615,2.4939453125,2.25,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.15,768,768,4.395442708333333,4.375,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.156836,804,804,4.097721354166667,4.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.2,1024,1024,3.994401041666667,3.9375,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.3,1536,1536,6.7591796875,6.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_desc,0.5,2560,1757,6.770572916666667,6.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.01,52,52,0.1240885416666666,0.125,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.03,154,154,0.1401041666666666,0.125,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.05,256,256,0.1376302083333333,0.125,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.07,359,359,0.1583333333333333,0.125,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.1,512,512,0.2854166666666666,0.25,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.12,615,615,0.4763020833333333,0.375,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.15,768,768,0.941796875,0.875,960,20,80,1757,803,803,1757
