layer,head,causal_imp,perturbation_L2,cell_new_abs,causal_imp_median,perturbation_median
0,0,0.1125,7.950009346008301,hihp_p,0.1,1.7841416001319885
0,1,0.1125,19.773595809936523,hihp_p,0.1,1.7841416001319885
0,2,0.11458333333333333,38.982643127441406,hihp_p,0.1,1.7841416001319885
0,3,0.12916666666666668,21.10025978088379,hihp_p,0.1,1.7841416001319885
0,4,0.10625,29.99297523498535,hihp_p,0.1,1.7841416001319885
0,5,0.11041666666666666,15.6471529006958,hihp_p,0.1,1.7841416001319885
0,6,0.09583333333333334,0.8730504512786865,D_p,0.1,1.7841416001319885
0,7,0.1,18.522499084472656,hihp_p,0.1,1.7841416001319885
0,8,0.09166666666666666,16.632658004760742,C_p,0.1,1.7841416001319885
0,9,0.10833333333333334,18.158203125,hihp_p,0.1,1.7841416001319885
0,10,0.10625,45.291900634765625,hihp_p,0.1,1.7841416001319885
0,11,0.09791666666666667,6.378967761993408,C_p,0.1,1.7841416001319885
0,12,0.09791666666666667,30.80364227294922,C_p,0.1,1.7841416001319885
0,13,0.09583333333333334,2.041524648666382,C_p,0.1,1.7841416001319885
0,14,0.11875,38.96610641479492,hihp_p,0.1,1.7841416001319885
0,15,0.09791666666666667,35.37189483642578,C_p,0.1,1.7841416001319885
0,16,0.09166666666666666,35.76887893676758,C_p,0.1,1.7841416001319885
0,17,0.09375,4.706906318664551,C_p,0.1,1.7841416001319885
0,18,0.09375,27.213701248168945,C_p,0.1,1.7841416001319885
0,19,0.09791666666666667,25.493112564086918,C_p,0.1,1.7841416001319885
0,20,0.10208333333333333,17.73418426513672,hihp_p,0.1,1.7841416001319885
0,21,0.09583333333333334,61.716190338134766,C_p,0.1,1.7841416001319885
0,22,0.10416666666666667,38.35202407836914,hihp_p,0.1,1.7841416001319885
0,23,0.1,7.33703088760376,hihp_p,0.1,1.7841416001319885
0,24,0.10416666666666667,57.7717399597168,hihp_p,0.1,1.7841416001319885
0,25,0.09375,24.827411651611328,C_p,0.1,1.7841416001319885
0,26,0.10416666666666667,28.06827545166016,hihp_p,0.1,1.7841416001319885
0,27,0.10625,30.705307006835938,hihp_p,0.1,1.7841416001319885
0,28,0.10416666666666667,2.758949279785156,hihp_p,0.1,1.7841416001319885
0,29,0.08541666666666667,80.08799743652344,C_p,0.1,1.7841416001319885
0,30,0.09375,26.651857376098636,C_p,0.1,1.7841416001319885
0,31,0.08541666666666667,10.076375961303713,C_p,0.1,1.7841416001319885
1,0,0.041666666666666664,0.0037525976076722,D_p,0.1,1.7841416001319885
1,1,0.06041666666666667,0.0103821139782667,D_p,0.1,1.7841416001319885
1,2,0.008333333333333333,0.0017132204957306,D_p,0.1,1.7841416001319885
1,3,0.016666666666666666,0.0017132204957306,D_p,0.1,1.7841416001319885
1,4,0.08541666666666667,3.162947177886963,C_p,0.1,1.7841416001319885
1,5,0.08958333333333333,0.0619379505515098,D_p,0.1,1.7841416001319885
1,6,0.10833333333333334,4.519552707672119,hihp_p,0.1,1.7841416001319885
1,7,0.08541666666666667,2.3875200748443604,C_p,0.1,1.7841416001319885
1,8,0.025,0.0027078296989202,D_p,0.1,1.7841416001319885
1,9,0.029166666666666667,0.0027078296989202,D_p,0.1,1.7841416001319885
1,10,0.11041666666666666,7.4712724685668945,hihp_p,0.1,1.7841416001319885
1,11,0.1,5.347393989562988,hihp_p,0.1,1.7841416001319885
1,12,0.09791666666666667,2.16536021232605,C_p,0.1,1.7841416001319885
1,13,0.11041666666666666,5.283962249755859,hihp_p,0.1,1.7841416001319885
1,14,0.07916666666666666,0.0513129532337188,D_p,0.1,1.7841416001319885
1,15,0.10625,6.78776741027832,hihp_p,0.1,1.7841416001319885
1,16,0.029166666666666667,0.008985404856503,D_p,0.1,1.7841416001319885
1,17,0.041666666666666664,0.008985404856503,D_p,0.1,1.7841416001319885
1,18,0.025,0.004792642313987,D_p,0.1,1.7841416001319885
1,19,0.08958333333333333,1.6692206859588623,D_p,0.1,1.7841416001319885
1,20,0.09375,5.976260662078857,C_p,0.1,1.7841416001319885
1,21,0.08958333333333333,15.704744338989258,C_p,0.1,1.7841416001319885
1,22,0.020833333333333332,0.0020730181131511,D_p,0.1,1.7841416001319885
1,23,0.0125,0.0020730181131511,D_p,0.1,1.7841416001319885
1,24,0.09583333333333334,4.649653911590576,C_p,0.1,1.7841416001319885
1,25,0.1,6.40451192855835,hihp_p,0.1,1.7841416001319885
1,26,0.10625,2.1521286964416504,hihp_p,0.1,1.7841416001319885
1,27,0.11041666666666666,1.964869737625122,hihp_p,0.1,1.7841416001319885
1,28,0.12083333333333333,0.1997518986463546,hilp_p,0.1,1.7841416001319885
1,29,0.10208333333333333,1.4112927913665771,hilp_p,0.1,1.7841416001319885
1,30,0.10208333333333333,6.808315277099609,hihp_p,0.1,1.7841416001319885
1,31,0.08958333333333333,9.968167304992676,C_p,0.1,1.7841416001319885
2,0,0.09583333333333334,0.9410493969917296,D_p,0.1,1.7841416001319885
2,1,0.08333333333333333,1.4722620248794556,D_p,0.1,1.7841416001319885
2,2,0.10416666666666667,0.4740112125873565,hilp_p,0.1,1.7841416001319885
2,3,0.09583333333333334,1.4861547946929932,D_p,0.1,1.7841416001319885
2,4,0.09166666666666666,0.9767181873321532,D_p,0.1,1.7841416001319885
2,5,0.10833333333333334,0.8416958451271057,hilp_p,0.1,1.7841416001319885
2,6,0.041666666666666664,0.0006701294914819,D_p,0.1,1.7841416001319885
2,7,0.041666666666666664,0.0010751504451036,D_p,0.1,1.7841416001319885
2,8,0.10625,2.954545259475708,hihp_p,0.1,1.7841416001319885
2,9,0.10416666666666667,1.207131266593933,hilp_p,0.1,1.7841416001319885
2,10,0.08541666666666667,1.65369975566864,D_p,0.1,1.7841416001319885
