group,ratio,k,k_actual,prompt_id,delta_ld_signed
C_pert_asc,0.05,8,8,32,-0.26238250732421875
C_pert_asc,0.05,8,8,33,0.0045261383056640625
C_pert_asc,0.05,8,8,34,-0.06966495513916016
C_pert_asc,0.05,8,8,35,-0.15156173706054688
C_pert_asc,0.05,8,8,36,-0.12652969360351562
C_pert_asc,0.05,8,8,37,0.07663917541503906
C_pert_asc,0.05,8,8,38,-0.07115554809570312
C_pert_asc,0.05,8,8,39,0.2432880401611328
C_pert_asc,0.05,8,8,40,-0.09806442260742188
C_pert_asc,0.05,8,8,41,0.03634452819824219
C_pert_asc,0.05,8,8,42,0.06048583984375
C_pert_asc,0.05,8,8,43,0.0036954879760742188
C_pert_asc,0.05,8,8,44,-0.1979656219482422
C_pert_asc,0.05,8,8,45,0.13456344604492188
C_pert_asc,0.05,8,8,46,0.23401165008544922
C_pert_asc,0.05,8,8,47,0.02297210693359375
C_pert_asc,0.05,8,8,48,0.06595039367675781
C_pert_asc,0.05,8,8,49,-0.08836078643798828
C_pert_asc,0.05,8,8,50,0.1836090087890625
C_pert_asc,0.05,8,8,51,-0.02545452117919922
C_pert_asc,0.05,8,8,52,-0.1323995590209961
C_pert_asc,0.05,8,8,53,0.1278705596923828
C_pert_asc,0.05,8,8,54,0.13740062713623047
C_pert_asc,0.05,8,8,55,0.2264728546142578
C_pert_asc,0.05,8,8,56,-0.05916595458984375
C_pert_asc,0.05,8,8,57,0.08815765380859375
C_pert_asc,0.05,8,8,58,-0.09806442260742188
C_pert_asc,0.05,8,8,59,0.1387481689453125
C_pert_asc,0.05,8,8,60,-0.2776660919189453
C_pert_asc,0.05,8,8,61,-0.19919776916503906
C_pert_asc,0.05,8,8,62,-0.18143272399902344
C_pert_asc,0.05,8,8,63,-0.12475872039794922
C_pert_asc,0.05,8,8,64,-0.4187030792236328
C_pert_asc,0.05,8,8,65,-0.05324554443359375
C_pert_asc,0.05,8,8,66,0.21834278106689453
C_pert_asc,0.05,8,8,67,0.047069549560546875
C_pert_asc,0.05,8,8,68,0.018552780151367188
C_pert_asc,0.05,8,8,69,0.14287567138671875
C_pert_asc,0.05,8,8,70,0.18767833709716797
C_pert_asc,0.05,8,8,71,0.12345123291015625
C_pert_asc,0.05,8,8,72,-0.09223461151123047
C_pert_asc,0.05,8,8,73,-0.05719470977783203
C_pert_asc,0.05,8,8,74,-0.0748281478881836
C_pert_asc,0.05,8,8,75,-0.1574115753173828
C_pert_asc,0.05,8,8,76,0.3629722595214844
C_pert_asc,0.05,8,8,77,0.049823760986328125
C_pert_asc,0.05,8,8,78,-0.09802436828613281
C_pert_asc,0.05,8,8,79,0.088165283203125
C_pert_asc,0.05,8,8,80,0.09587287902832031
C_pert_asc,0.05,8,8,81,-0.16570663452148438
C_pert_asc,0.05,8,8,82,-0.1497964859008789
C_pert_asc,0.05,8,8,83,-0.2776660919189453
C_pert_asc,0.05,8,8,84,-0.0897064208984375
C_pert_asc,0.05,8,8,85,-0.06607818603515625
C_pert_asc,0.05,8,8,86,0.09560394287109375
C_pert_asc,0.05,8,8,87,0.1381969451904297
C_pert_asc,0.05,8,8,88,-0.040261268615722656
C_pert_asc,0.05,8,8,89,-0.11277961730957031
C_pert_asc,0.05,8,8,90,-0.15664291381835938
C_pert_asc,0.05,8,8,91,-0.010700225830078125
C_pert_asc,0.05,8,8,92,-0.3771514892578125
C_pert_asc,0.05,8,8,93,0.1896190643310547
C_pert_asc,0.05,8,8,94,-0.08253192901611328
C_pert_asc,0.05,8,8,95,-0.23784255981445312
C_pert_asc,0.05,8,8,96,-0.09653186798095703
C_pert_asc,0.05,8,8,97,0.1628093719482422
C_pert_asc,0.05,8,8,98,-0.15429115295410156
C_pert_asc,0.05,8,8,99,-0.06529426574707031
C_pert_asc,0.07,11,11,0,-0.10015106201171875
C_pert_asc,0.07,11,11,1,-0.1665782928466797
C_pert_asc,0.07,11,11,2,0.23424339294433594
C_pert_asc,0.07,11,11,3,-0.021346092224121094
C_pert_asc,0.07,11,11,4,-0.11936473846435547
C_pert_asc,0.07,11,11,5,-0.47070884704589844
C_pert_asc,0.07,11,11,6,-0.02295207977294922
C_pert_asc,0.07,11,11,7,-0.4063873291015625
C_pert_asc,0.07,11,11,8,0.5955114364624023
C_pert_asc,0.07,11,11,9,-0.35233402252197266
C_pert_asc,0.07,11,11,10,-0.186248779296875
C_pert_asc,0.07,11,11,11,0.18973636627197266
C_pert_asc,0.07,11,11,12,0.4035377502441406
C_pert_asc,0.07,11,11,13,0.1597423553466797
C_pert_asc,0.07,11,11,14,0.5200977325439453
C_pert_asc,0.07,11,11,15,-0.40604400634765625
C_pert_asc,0.07,11,11,16,-0.1330280303955078
C_pert_asc,0.07,11,11,17,-0.15235233306884766
C_pert_asc,0.07,11,11,18,0.26598358154296875
C_pert_asc,0.07,11,11,19,0.013092994689941406
C_pert_asc,0.07,11,11,20,0.1475515365600586
C_pert_asc,0.07,11,11,21,0.4283132553100586
C_pert_asc,0.07,11,11,22,-0.6093463897705078
C_pert_asc,0.07,11,11,23,-0.8144378662109375
C_pert_asc,0.07,11,11,24,-0.06936073303222656
C_pert_asc,0.07,11,11,25,-0.01856231689453125
C_pert_asc,0.07,11,11,26,-0.25751304626464844
C_pert_asc,0.07,11,11,27,-0.6203689575195312
C_pert_asc,0.07,11,11,28,0.08183002471923828
C_pert_asc,0.07,11,11,29,-0.6084251403808594
C_pert_asc,0.07,11,11,30,-0.03714752197265625
C_pert_asc,0.07,11,11,31,-0.24253177642822266
C_pert_asc,0.07,11,11,32,-0.594487190246582
C_pert_asc,0.07,11,11,33,-0.17728614807128906
C_pert_asc,0.07,11,11,34,-0.18048572540283203
C_pert_asc,0.07,11,11,35,-0.21765995025634766
C_pert_asc,0.07,11,11,36,-0.2814674377441406
C_pert_asc,0.07,11,11,37,0.016309738159179688
C_pert_asc,0.07,11,11,38,-0.27211761474609375
C_pert_asc,0.07,11,11,39,0.3768482208251953
C_pert_asc,0.07,11,11,40,0.21123504638671875
C_pert_asc,0.07,11,11,41,-0.03736114501953125
C_pert_asc,0.07,11,11,42,0.014669418334960938
C_pert_asc,0.07,11,11,43,-0.14601898193359375
C_pert_asc,0.07,11,11,44,-0.44108104705810547
C_pert_asc,0.07,11,11,45,-0.09463119506835938
C_pert_asc,0.07,11,11,46,0.600494384765625
C_pert_asc,0.07,11,11,47,0.012808799743652344
C_pert_asc,0.07,11,11,48,0.03317832946777344
C_pert_asc,0.07,11,11,49,-0.2912750244140625
C_pert_asc,0.07,11,11,50,0.18715667724609375
C_pert_asc,0.07,11,11,51,-0.2108297348022461
C_pert_asc,0.07,11,11,52,-0.05933952331542969
C_pert_asc,0.07,11,11,53,0.039099693298339844
C_pert_asc,0.07,11,11,54,0.3079366683959961
C_pert_asc,0.07,11,11,55,0.11701297760009766
C_pert_asc,0.07,11,11,56,-0.010509490966796875
C_pert_asc,0.07,11,11,57,0.20758342742919922
C_pert_asc,0.07,11,11,58,0.21123504638671875
C_pert_asc,0.07,11,11,59,0.18700695037841797
C_pert_asc,0.07,11,11,60,-0.2598409652709961
C_pert_asc,0.07,11,11,61,-0.23180007934570312
C_pert_asc,0.07,11,11,62,-0.3327493667602539
C_pert_asc,0.07,11,11,63,-0.5948963165283203
C_pert_asc,0.07,11,11,64,-0.8917522430419922
C_pert_asc,0.07,11,11,65,-0.13570880889892578
C_pert_asc,0.07,11,11,66,0.192138671875
C_pert_asc,0.07,11,11,67,-0.04485893249511719
C_pert_asc,0.07,11,11,68,-0.07803726196289062
C_pert_asc,0.07,11,11,69,0.08180904388427734
C_pert_asc,0.07,11,11,70,0.15923500061035156
C_pert_asc,0.07,11,11,71,0.19682693481445312
C_pert_asc,0.07,11,11,72,-0.11968326568603516
C_pert_asc,0.07,11,11,73,-0.1692962646484375
C_pert_asc,0.07,11,11,74,-0.002956390380859375
C_pert_asc,0.07,11,11,75,-0.23906898498535156
C_pert_asc,0.07,11,11,76,0.3160400390625
C_pert_asc,0.07,11,11,77,0.29175662994384766
C_pert_asc,0.07,11,11,78,-0.3462982177734375
C_pert_asc,0.07,11,11,79,0.0823526382446289
C_pert_asc,0.07,11,11,80,0.3047323226928711
C_pert_asc,0.07,11,11,81,-0.2073211669921875
C_pert_asc,0.07,11,11,82,-0.493988037109375
C_pert_asc,0.07,11,11,83,-0.2598409652709961
C_pert_asc,0.07,11,11,84,-0.08895492553710938
C_pert_asc,0.07,11,11,85,-0.08816719055175781
C_pert_asc,0.07,11,11,86,0.1076955795288086
C_pert_asc,0.07,11,11,87,0.12318038940429688
C_pert_asc,0.07,11,11,88,0.10707950592041016
C_pert_asc,0.07,11,11,89,0.03481769561767578
C_pert_asc,0.07,11,11,90,-0.4549903869628906
C_pert_asc,0.07,11,11,91,0.07447624206542969
C_pert_asc,0.07,11,11,92,-0.8384380340576172
C_pert_asc,0.07,11,11,93,0.17051124572753906
C_pert_asc,0.07,11,11,94,-0.1979236602783203
C_pert_asc,0.07,11,11,95,-0.4894132614135742
C_pert_asc,0.07,11,11,96,-0.17903423309326172
C_pert_asc,0.07,11,11,97,0.173919677734375
C_pert_asc,0.07,11,11,98,-0.24938297271728516
C_pert_asc,0.07,11,11,99,-0.21757030487060547
C_pert_asc,0.1,15,15,0,-0.06526947021484375
C_pert_asc,0.1,15,15,1,-0.1671581268310547
C_pert_asc,0.1,15,15,2,0.13921070098876953
C_pert_asc,0.1,15,15,3,-0.13144493103027344
C_pert_asc,0.1,15,15,4,-0.2193126678466797
C_pert_asc,0.1,15,15,5,-0.3647899627685547
C_pert_asc,0.1,15,15,6,-0.050777435302734375
C_pert_asc,0.1,15,15,7,-0.3974571228027344
C_pert_asc,0.1,15,15,8,0.593989372253418
C_pert_asc,0.1,15,15,9,-0.4309091567993164
C_pert_asc,0.1,15,15,10,-0.23644351959228516
C_pert_asc,0.1,15,15,11,0.27065181732177734
C_pert_asc,0.1,15,15,12,0.3154792785644531
C_pert_asc,0.1,15,15,13,0.09656715393066406
C_pert_asc,0.1,15,15,14,0.5431995391845703
C_pert_asc,0.1,15,15,15,-0.26645851135253906
C_pert_asc,0.1,15,15,16,-0.14363574981689453
C_pert_asc,0.1,15,15,17,-0.11968708038330078
C_pert_asc,0.1,15,15,18,0.1846017837524414
C_pert_asc,0.1,15,15,19,-0.02516937255859375
C_pert_asc,0.1,15,15,20,0.13331031799316406
C_pert_asc,0.1,15,15,21,0.33458423614501953
C_pert_asc,0.1,15,15,22,-0.6311492919921875
C_pert_asc,0.1,15,15,23,-0.8986339569091797
C_pert_asc,0.1,15,15,24,-0.0867147445678711
C_pert_asc,0.1,15,15,25,-0.08097362518310547
C_pert_asc,0.1,15,15,26,-0.2435617446899414
C_pert_asc,0.1,15,15,27,-0.6744012832641602
C_pert_asc,0.1,15,15,28,0.16899585723876953
C_pert_asc,0.1,15,15,29,-0.6128349304199219
C_pert_asc,0.1,15,15,30,-0.10945510864257812
C_pert_asc,0.1,15,15,31,-0.26111698150634766
C_pert_asc,0.1,15,15,32,-0.8553352355957031
C_pert_asc,0.1,15,15,33,-0.17815017700195312
C_pert_asc,0.1,15,15,34,-0.2025775909423828
C_pert_asc,0.1,15,15,35,-0.2030649185180664
C_pert_asc,0.1,15,15,36,-0.4214439392089844
C_pert_asc,0.1,15,15,37,-0.08608436584472656
C_pert_asc,0.1,15,15,38,-0.30170440673828125
C_pert_asc,0.1,15,15,39,0.38989925384521484
C_pert_asc,0.1,15,15,40,0.26397705078125
C_pert_asc,0.1,15,15,41,-0.09126567840576172
C_pert_asc,0.1,15,15,42,-0.07697391510009766
C_pert_asc,0.1,15,15,43,-0.15863990783691406
C_pert_asc,0.1,15,15,44,-0.32700634002685547
C_pert_asc,0.1,15,15,45,-0.19225215911865234
C_pert_asc,0.1,15,15,46,0.5613307952880859
C_pert_asc,0.1,15,15,47,-0.003223419189453125
C_pert_asc,0.1,15,15,48,-0.20669841766357422
C_pert_asc,0.1,15,15,49,-0.40416717529296875
C_pert_asc,0.1,15,15,50,0.0973978042602539
C_pert_asc,0.1,15,15,51,-0.19751644134521484
C_pert_asc,0.1,15,15,52,0.012668609619140625
C_pert_asc,0.1,15,15,53,0.014421463012695312
C_pert_asc,0.1,15,15,54,0.26143932342529297
C_pert_asc,0.1,15,15,55,0.043175697326660156
C_pert_asc,0.1,15,15,56,0.014909744262695312
C_pert_asc,0.1,15,15,57,0.21533775329589844
C_pert_asc,0.1,15,15,58,0.26397705078125
C_pert_asc,0.1,15,15,59,0.15443038940429688
C_pert_asc,0.1,15,15,60,-0.3990354537963867
C_pert_asc,0.1,15,15,61,-0.3036613464355469
C_pert_asc,0.1,15,15,62,-0.2730398178100586
C_pert_asc,0.1,15,15,63,-0.6663427352905273
C_pert_asc,0.1,15,15,64,-0.8566341400146484
C_pert_asc,0.1,15,15,65,-0.2882556915283203
C_pert_asc,0.1,15,15,66,0.12471294403076172
C_pert_asc,0.1,15,15,67,-0.09467887878417969
C_pert_asc,0.1,15,15,68,-0.11630058288574219
C_pert_asc,0.1,15,15,69,0.052176475524902344
C_pert_asc,0.1,15,15,70,0.03234672546386719
C_pert_asc,0.1,15,15,71,0.11241722106933594
C_pert_asc,0.1,15,15,72,-0.057417869567871094
C_pert_asc,0.1,15,15,73,-0.14934158325195312
C_pert_asc,0.1,15,15,74,-0.07959461212158203
C_pert_asc,0.1,15,15,75,-0.25031280517578125
C_pert_asc,0.1,15,15,76,0.23537826538085938
C_pert_asc,0.1,15,15,77,0.10800743103027344
C_pert_asc,0.1,15,15,78,-0.46085643768310547
C_pert_asc,0.1,15,15,79,0.074920654296875
C_pert_asc,0.1,15,15,80,0.38942813873291016
C_pert_asc,0.1,15,15,81,-0.2081165313720703
C_pert_asc,0.1,15,15,82,-0.46445560455322266
C_pert_asc,0.1,15,15,83,-0.3990354537963867
C_pert_asc,0.1,15,15,84,-0.10103511810302734
C_pert_asc,0.1,15,15,85,-0.00527191162109375
C_pert_asc,0.1,15,15,86,0.10875701904296875
C_pert_asc,0.1,15,15,87,0.0612335205078125
C_pert_asc,0.1,15,15,88,0.07406902313232422
C_pert_asc,0.1,15,15,89,-0.07395553588867188
C_pert_asc,0.1,15,15,90,-0.3521156311035156
C_pert_asc,0.1,15,15,91,-0.1550731658935547
C_pert_asc,0.1,15,15,92,-0.8153858184814453
C_pert_asc,0.1,15,15,93,-0.11536979675292969
C_pert_asc,0.1,15,15,94,-0.13254165649414062
C_pert_asc,0.1,15,15,95,-0.44012928009033203
C_pert_asc,0.1,15,15,96,-0.18243122100830078
C_pert_asc,0.1,15,15,97,0.051807403564453125
C_pert_asc,0.1,15,15,98,-0.4455442428588867
C_pert_asc,0.1,15,15,99,-0.40258121490478516
C_pert_asc,0.15,22,22,0,-0.2105703353881836
C_pert_asc,0.15,22,22,1,-0.38204288482666016
C_pert_asc,0.15,22,22,2,-0.3890209197998047
C_pert_asc,0.15,22,22,3,-0.47408008575439453
C_pert_asc,0.15,22,22,4,-0.4581031799316406
C_pert_asc,0.15,22,22,5,-0.6418008804321289
C_pert_asc,0.15,22,22,6,-0.054619789123535156
C_pert_asc,0.15,22,22,7,-0.5274753570556641
C_pert_asc,0.15,22,22,8,0.6133880615234375
C_pert_asc,0.15,22,22,9,-0.7312660217285156
C_pert_asc,0.15,22,22,10,-0.7173776626586914
C_pert_asc,0.15,22,22,11,0.05832386016845703
C_pert_asc,0.15,22,22,12,-0.14275169372558594
C_pert_asc,0.15,22,22,13,-0.38488101959228516
C_pert_asc,0.15,22,22,14,0.5948591232299805
C_pert_asc,0.15,22,22,15,-0.36789512634277344
C_pert_asc,0.15,22,22,16,-0.1891307830810547
C_pert_asc,0.15,22,22,17,-0.20051860809326172
C_pert_asc,0.15,22,22,18,-0.008320808410644531
C_pert_asc,0.15,22,22,19,-0.28546142578125
C_pert_asc,0.15,22,22,20,0.03700733184814453
C_pert_asc,0.15,22,22,21,-0.029641151428222656
C_pert_asc,0.15,22,22,22,-0.8909893035888672
C_pert_asc,0.15,22,22,23,-1.0489978790283203
C_pert_asc,0.15,22,22,24,-0.7289953231811523
C_pert_asc,0.15,22,22,25,-0.6119966506958008
C_pert_asc,0.15,22,22,26,-0.46006202697753906
C_pert_asc,0.15,22,22,27,-0.9196815490722656
C_pert_asc,0.15,22,22,28,0.07085323333740234
C_pert_asc,0.15,22,22,29,-1.019993782043457
C_pert_asc,0.15,22,22,30,-0.35284423828125
C_pert_asc,0.15,22,22,31,-0.49645328521728516
C_pert_asc,0.15,22,22,32,-1.4654312133789062
C_pert_asc,0.15,22,22,33,-0.617584228515625
C_pert_asc,0.15,22,22,34,-0.1212301254272461
C_pert_asc,0.15,22,22,35,-0.3216276168823242
C_pert_asc,0.15,22,22,36,-0.8206310272216797
C_pert_asc,0.15,22,22,37,-0.212615966796875
C_pert_asc,0.15,22,22,38,-0.3309488296508789
C_pert_asc,0.15,22,22,39,0.4354095458984375
C_pert_asc,0.15,22,22,40,-0.028066635131835938
C_pert_asc,0.15,22,22,41,-0.21106624603271484
C_pert_asc,0.15,22,22,42,-0.3155326843261719
C_pert_asc,0.15,22,22,43,-0.18601322174072266
C_pert_asc,0.15,22,22,44,-0.42259788513183594
C_pert_asc,0.15,22,22,45,-0.546173095703125
C_pert_asc,0.15,22,22,46,0.6338472366333008
C_pert_asc,0.15,22,22,47,-0.27982139587402344
C_pert_asc,0.15,22,22,48,-0.4896831512451172
C_pert_asc,0.15,22,22,49,-0.33020591735839844
C_pert_asc,0.15,22,22,50,-0.22023773193359375
C_pert_asc,0.15,22,22,51,-0.5978336334228516
C_pert_asc,0.15,22,22,52,-0.15573501586914062
C_pert_asc,0.15,22,22,53,-0.04490852355957031
C_pert_asc,0.15,22,22,54,-0.09729290008544922
C_pert_asc,0.15,22,22,55,-0.3427248001098633
C_pert_asc,0.15,22,22,56,-0.21210098266601562
C_pert_asc,0.15,22,22,57,0.09153556823730469
C_pert_asc,0.15,22,22,58,-0.028066635131835938
C_pert_asc,0.15,22,22,59,0.1700143814086914
C_pert_asc,0.15,22,22,60,-0.6456384658813477
C_pert_asc,0.15,22,22,61,-0.4079933166503906
C_pert_asc,0.15,22,22,62,-0.8589773178100586
C_pert_asc,0.15,22,22,63,-1.133096694946289
C_pert_asc,0.15,22,22,64,-1.21240234375
C_pert_asc,0.15,22,22,65,-0.44221019744873047
C_pert_asc,0.15,22,22,66,-0.09368038177490234
C_pert_asc,0.15,22,22,67,-0.26966190338134766
C_pert_asc,0.15,22,22,68,-0.2750682830810547
C_pert_asc,0.15,22,22,69,-0.01580524444580078
C_pert_asc,0.15,22,22,70,-0.18923282623291016
C_pert_asc,0.15,22,22,71,-0.17087554931640625
C_pert_asc,0.15,22,22,72,-0.41113758087158203
C_pert_asc,0.15,22,22,73,-0.4298429489135742
C_pert_asc,0.15,22,22,74,-0.3189868927001953
C_pert_asc,0.15,22,22,75,-0.3478965759277344
C_pert_asc,0.15,22,22,76,-0.25520896911621094
C_pert_asc,0.15,22,22,77,-0.17699146270751953
C_pert_asc,0.15,22,22,78,-0.6255578994750977
C_pert_asc,0.15,22,22,79,-0.12310981750488281
C_pert_asc,0.15,22,22,80,0.18845653533935547
C_pert_asc,0.15,22,22,81,-0.34294891357421875
C_pert_asc,0.15,22,22,82,-0.6099882125854492
C_pert_asc,0.15,22,22,83,-0.6456384658813477
C_pert_asc,0.15,22,22,84,-0.3242149353027344
C_pert_asc,0.15,22,22,85,-0.1519184112548828
C_pert_asc,0.15,22,22,86,-0.12767982482910156
C_pert_asc,0.15,22,22,87,-0.05228710174560547
C_pert_asc,0.15,22,22,88,-0.025307655334472656
C_pert_asc,0.15,22,22,89,-0.3928213119506836
C_pert_asc,0.15,22,22,90,-0.4785003662109375
C_pert_asc,0.15,22,22,91,-0.3208122253417969
C_pert_asc,0.15,22,22,92,-1.4355583190917969
C_pert_asc,0.15,22,22,93,-0.4625692367553711
C_pert_asc,0.15,22,22,94,-0.25098419189453125
C_pert_asc,0.15,22,22,95,-0.5556278228759766
C_pert_asc,0.15,22,22,96,-0.5389623641967773
C_pert_asc,0.15,22,22,97,0.006211280822753906
C_pert_asc,0.15,22,22,98,-0.8241539001464844
C_pert_asc,0.15,22,22,99,-0.6718044281005859
C_pert_asc,0.2,29,28,0,-4.968097686767578
C_pert_asc,0.2,29,28,1,-5.896177291870117
C_pert_asc,0.2,29,28,2,-14.831053733825684
C_pert_asc,0.2,29,28,3,-10.791996955871582
C_pert_asc,0.2,29,28,4,-5.6735029220581055
C_pert_asc,0.2,29,28,5,-12.18525505065918
C_pert_asc,0.2,29,28,6,-11.164395332336426
C_pert_asc,0.2,29,28,7,-13.75313949584961
C_pert_asc,0.2,29,28,8,-6.888751983642578
C_pert_asc,0.2,29,28,9,-11.794692039489746
C_pert_asc,0.2,29,28,10,-12.890654563903809
C_pert_asc,0.2,29,28,11,-8.126338005065918
C_pert_asc,0.2,29,28,12,-7.07036018371582
C_pert_asc,0.2,29,28,13,-11.8702974319458
C_pert_asc,0.2,29,28,14,-6.631977081298828
C_pert_asc,0.2,29,28,15,-11.270912170410156
C_pert_asc,0.2,29,28,16,-7.295201301574707
C_pert_asc,0.2,29,28,17,-8.858816146850586
C_pert_asc,0.2,29,28,18,-6.080260276794434
C_pert_asc,0.2,29,28,19,-7.245555877685547
C_pert_asc,0.2,29,28,20,-7.036299705505371
C_pert_asc,0.2,29,28,21,-11.501021385192871
C_pert_asc,0.2,29,28,22,-7.766369819641113
C_pert_asc,0.2,29,28,23,-9.458584785461426
C_pert_asc,0.2,29,28,24,-10.061429977416992
C_pert_asc,0.2,29,28,25,-10.863322257995605
C_pert_asc,0.2,29,28,26,-13.248655319213867
C_pert_asc,0.2,29,28,27,-5.888826370239258
C_pert_asc,0.2,29,28,28,-12.826214790344238
C_pert_asc,0.2,29,28,29,-8.556772232055664
C_pert_asc,0.2,29,28,30,-9.820383071899414
C_pert_asc,0.2,29,28,31,-7.065035820007324
C_pert_asc,0.2,29,28,32,-17.14775848388672
C_pert_asc,0.2,29,28,33,-10.93918228149414
C_pert_asc,0.2,29,28,34,-10.973559379577637
C_pert_asc,0.2,29,28,35,-9.397133827209473
C_pert_asc,0.2,29,28,36,-11.616313934326172
C_pert_asc,0.2,29,28,37,-8.031919479370117
C_pert_asc,0.2,29,28,38,-8.575122833251953
C_pert_asc,0.2,29,28,39,-8.50611686706543
C_pert_asc,0.2,29,28,40,-8.285486221313477
C_pert_asc,0.2,29,28,41,-6.173277854919434
C_pert_asc,0.2,29,28,42,-9.699651718139648
C_pert_asc,0.2,29,28,43,-6.982099533081055
C_pert_asc,0.2,29,28,44,-11.98179817199707
C_pert_asc,0.2,29,28,45,-10.816410064697266
C_pert_asc,0.2,29,28,46,-6.869032859802246
C_pert_asc,0.2,29,28,47,-8.952431678771973
C_pert_asc,0.2,29,28,48,-12.0301513671875
C_pert_asc,0.2,29,28,49,-10.647796630859375
C_pert_asc,0.2,29,28,50,-13.242820739746094
C_pert_asc,0.2,29,28,51,-5.565654754638672
C_pert_asc,0.2,29,28,52,-9.152009010314941
C_pert_asc,0.2,29,28,53,-5.777965545654297
C_pert_asc,0.2,29,28,54,-7.7169599533081055
C_pert_asc,0.2,29,28,55,-12.828714370727539
C_pert_asc,0.2,29,28,56,-7.334412574768066
C_pert_asc,0.2,29,28,57,-7.173017501831055
C_pert_asc,0.2,29,28,58,-8.285486221313477
C_pert_asc,0.2,29,28,59,-6.799106597900391
C_pert_asc,0.2,29,28,60,-11.706252098083496
C_pert_asc,0.2,29,28,61,-13.430543899536133
C_pert_asc,0.2,29,28,62,-14.711277961730957
C_pert_asc,0.2,29,28,63,-10.439007759094238
C_pert_asc,0.2,29,28,64,-11.659996032714844
C_pert_asc,0.2,29,28,65,-12.698484420776367
C_pert_asc,0.2,29,28,66,-9.807917594909668
C_pert_asc,0.2,29,28,67,-6.029745101928711
C_pert_asc,0.2,29,28,68,-9.598273277282715
C_pert_asc,0.2,29,28,69,-6.028746604919434
C_pert_asc,0.2,29,28,70,-10.084729194641113
C_pert_asc,0.2,29,28,71,-10.970745086669922
C_pert_asc,0.2,29,28,72,-9.409491539001465
C_pert_asc,0.2,29,28,73,-8.705831527709961
C_pert_asc,0.2,29,28,74,-8.02723503112793
C_pert_asc,0.2,29,28,75,-12.574577331542969
C_pert_asc,0.2,29,28,76,-15.236623764038086
C_pert_asc,0.2,29,28,77,-11.903812408447266
C_pert_asc,0.2,29,28,78,-8.7764892578125
C_pert_asc,0.2,29,28,79,-5.244280815124512
C_pert_asc,0.2,29,28,80,-10.024826049804688
C_pert_asc,0.2,29,28,81,-5.704699516296387
C_pert_asc,0.2,29,28,82,-9.859926223754883
C_pert_asc,0.2,29,28,83,-11.706252098083496
C_pert_asc,0.2,29,28,84,-10.790068626403809
C_pert_asc,0.2,29,28,85,-11.930466651916504
C_pert_asc,0.2,29,28,86,-5.723949432373047
C_pert_asc,0.2,29,28,87,-6.5611724853515625
C_pert_asc,0.2,29,28,88,-7.530531883239746
C_pert_asc,0.2,29,28,89,-7.804671287536621
C_pert_asc,0.2,29,28,90,-7.746583938598633
C_pert_asc,0.2,29,28,91,-10.88239860534668
C_pert_asc,0.2,29,28,92,-12.089361190795898
C_pert_asc,0.2,29,28,93,-8.700726509094238
C_pert_asc,0.2,29,28,94,-10.33241081237793
C_pert_asc,0.2,29,28,95,-9.878141403198242
C_pert_asc,0.2,29,28,96,-5.915261268615723
C_pert_asc,0.2,29,28,97,-9.99683666229248
C_pert_asc,0.2,29,28,98,-9.102226257324219
C_pert_asc,0.2,29,28,99,-10.584761619567871
C_pert_asc,0.3,44,28,0,-4.968097686767578
C_pert_asc,0.3,44,28,1,-5.896177291870117
C_pert_asc,0.3,44,28,2,-14.831053733825684
C_pert_asc,0.3,44,28,3,-10.791996955871582
C_pert_asc,0.3,44,28,4,-5.6735029220581055
C_pert_asc,0.3,44,28,5,-12.18525505065918
C_pert_asc,0.3,44,28,6,-11.164395332336426
C_pert_asc,0.3,44,28,7,-13.75313949584961
C_pert_asc,0.3,44,28,8,-6.888751983642578
C_pert_asc,0.3,44,28,9,-11.794692039489746
C_pert_asc,0.3,44,28,10,-12.890654563903809
C_pert_asc,0.3,44,28,11,-8.126338005065918
C_pert_asc,0.3,44,28,12,-7.07036018371582
C_pert_asc,0.3,44,28,13,-11.8702974319458
C_pert_asc,0.3,44,28,14,-6.631977081298828
C_pert_asc,0.3,44,28,15,-11.270912170410156
C_pert_asc,0.3,44,28,16,-7.295201301574707
C_pert_asc,0.3,44,28,17,-8.858816146850586
C_pert_asc,0.3,44,28,18,-6.080260276794434
C_pert_asc,0.3,44,28,19,-7.245555877685547
C_pert_asc,0.3,44,28,20,-7.036299705505371
C_pert_asc,0.3,44,28,21,-11.501021385192871
C_pert_asc,0.3,44,28,22,-7.766369819641113
C_pert_asc,0.3,44,28,23,-9.458584785461426
C_pert_asc,0.3,44,28,24,-10.061429977416992
C_pert_asc,0.3,44,28,25,-10.863322257995605
C_pert_asc,0.3,44,28,26,-13.248655319213867
C_pert_asc,0.3,44,28,27,-5.888826370239258
C_pert_asc,0.3,44,28,28,-12.826214790344238
C_pert_asc,0.3,44,28,29,-8.556772232055664
C_pert_asc,0.3,44,28,30,-9.820383071899414
C_pert_asc,0.3,44,28,31,-7.065035820007324
C_pert_asc,0.3,44,28,32,-17.14775848388672
C_pert_asc,0.3,44,28,33,-10.93918228149414
C_pert_asc,0.3,44,28,34,-10.973559379577637
C_pert_asc,0.3,44,28,35,-9.397133827209473
C_pert_asc,0.3,44,28,36,-11.616313934326172
C_pert_asc,0.3,44,28,37,-8.031919479370117
C_pert_asc,0.3,44,28,38,-8.575122833251953
C_pert_asc,0.3,44,28,39,-8.50611686706543
