trial_id,cell,ordering,ratio,k,k_actual,argmax_preserved,target_preserved_top1,patched_argmax_id,patched_target_rank,patched_target_logit,patched_competitor_logit,patched_margin,clean_target_logit,delta_target_logit
P101_10027,hihp,hihp_imp_asc,0.05,51,51,True,False,55580,15,11.5,9.3125,2.1875,11.9375,-0.4375
P101_10027,hihp,hihp_imp_asc,0.1,102,102,False,False,47976,18,11.1875,8.75,2.4375,11.9375,-0.75
P101_10027,hihp,hihp_imp_asc,0.2,204,204,True,False,55580,11,11.5625,9.0625,2.5,11.9375,-0.375
P101_10027,hihp,hihp_imp_asc,0.3,307,307,False,False,47976,9,11.1875,9.375,1.8125,11.9375,-0.75
P101_10027,hihp,hihp_imp_asc,0.5,512,399,False,False,3495,774,6.625,9.0,-2.375,11.9375,-5.3125
P101_10027,hilp,hilp_imp_asc,0.05,51,51,True,False,55580,9,11.9375,9.0,2.9375,11.9375,0.0
P101_10027,hilp,hilp_imp_asc,0.1,102,102,False,False,47976,7,12.375,9.1875,3.1875,11.9375,0.4375
P101_10027,hilp,hilp_imp_asc,0.2,204,112,False,False,47976,11,12.25,8.9375,3.3125,11.9375,0.3125
P101_10027,hilp,hilp_imp_asc,0.3,307,112,False,False,47976,11,12.25,8.9375,3.3125,11.9375,0.3125
P101_10027,hilp,hilp_imp_asc,0.5,512,112,False,False,47976,11,12.25,8.9375,3.3125,11.9375,0.3125
P101_10027,C,C_imp_asc,0.05,51,51,True,False,55580,10,11.9375,9.375,2.5625,11.9375,0.0
P101_10027,C,C_imp_asc,0.1,102,102,True,False,55580,10,11.875,9.3125,2.5625,11.9375,-0.0625
P101_10027,C,C_imp_asc,0.2,204,113,True,False,55580,11,11.875,9.25,2.625,11.9375,-0.0625
P101_10027,C,C_imp_asc,0.3,307,113,True,False,55580,11,11.875,9.25,2.625,11.9375,-0.0625
P101_10027,C,C_imp_asc,0.5,512,113,True,False,55580,11,11.875,9.25,2.625,11.9375,-0.0625
P101_10027,D,D_imp_asc,0.05,51,51,True,False,55580,11,11.9375,9.3125,2.625,11.9375,0.0
P101_10027,D,D_imp_asc,0.1,102,102,True,False,55580,11,12.0,9.375,2.625,11.9375,0.0625
P101_10027,D,D_imp_asc,0.2,204,204,True,False,55580,10,11.9375,9.3125,2.625,11.9375,0.0
P101_10027,D,D_imp_asc,0.3,307,307,False,False,53584,10,12.0,9.25,2.75,11.9375,0.0625
P101_10027,D,D_imp_asc,0.5,512,400,False,False,53584,9,12.0,9.125,2.875,11.9375,0.0625
P101_10066,hihp,hihp_imp_asc,0.05,51,51,True,False,279,26,10.375,7.375,3.0,10.3125,0.0625
P101_10066,hihp,hihp_imp_asc,0.1,102,102,True,False,279,24,10.4375,7.28125,3.15625,10.3125,0.125
P101_10066,hihp,hihp_imp_asc,0.2,204,204,True,False,279,26,10.6875,7.71875,2.96875,10.3125,0.375
P101_10066,hihp,hihp_imp_asc,0.3,307,307,True,False,279,38,10.1875,8.9375,1.25,10.3125,-0.125
P101_10066,hihp,hihp_imp_asc,0.5,512,399,True,False,279,240,8.5,10.0,-1.5,10.3125,-1.8125
P101_10066,hilp,hilp_imp_asc,0.05,51,51,True,False,279,29,10.5,7.375,3.125,10.3125,0.1875
P101_10066,hilp,hilp_imp_asc,0.1,102,102,True,False,279,26,10.8125,7.59375,3.21875,10.3125,0.5
P101_10066,hilp,hilp_imp_asc,0.2,204,112,True,False,279,27,10.5625,7.625,2.9375,10.3125,0.25
P101_10066,hilp,hilp_imp_asc,0.3,307,112,True,False,279,27,10.5625,7.625,2.9375,10.3125,0.25
P101_10066,hilp,hilp_imp_asc,0.5,512,112,True,False,279,27,10.5625,7.625,2.9375,10.3125,0.25
P101_10066,C,C_imp_asc,0.05,51,51,True,False,279,28,10.3125,7.28125,3.03125,10.3125,0.0
P101_10066,C,C_imp_asc,0.1,102,102,True,False,279,35,10.1875,7.34375,2.84375,10.3125,-0.125
P101_10066,C,C_imp_asc,0.2,204,113,True,False,279,33,10.1875,7.3125,2.875,10.3125,-0.125
P101_10066,C,C_imp_asc,0.3,307,113,True,False,279,33,10.1875,7.3125,2.875,10.3125,-0.125
P101_10066,C,C_imp_asc,0.5,512,113,True,False,279,33,10.1875,7.3125,2.875,10.3125,-0.125
P101_10066,D,D_imp_asc,0.05,51,51,True,False,279,29,10.3125,7.40625,2.90625,10.3125,0.0
P101_10066,D,D_imp_asc,0.1,102,102,True,False,279,29,10.3125,7.375,2.9375,10.3125,0.0
P101_10066,D,D_imp_asc,0.2,204,204,True,False,279,29,10.3125,7.4375,2.875,10.3125,0.0
P101_10066,D,D_imp_asc,0.3,307,307,True,False,279,29,10.375,7.40625,2.96875,10.3125,0.0625
P101_10066,D,D_imp_asc,0.5,512,400,True,False,279,28,10.4375,7.5,2.9375,10.3125,0.125
P103_0,hihp,hihp_imp_asc,0.05,51,51,True,True,8753,1,17.625,9.875,7.75,17.5,0.125
P103_0,hihp,hihp_imp_asc,0.1,102,102,True,True,8753,1,17.375,10.1875,7.1875,17.5,-0.125
P103_0,hihp,hihp_imp_asc,0.2,204,204,True,True,8753,1,17.25,10.125,7.125,17.5,-0.25
P103_0,hihp,hihp_imp_asc,0.3,307,307,True,True,8753,1,16.875,10.25,6.625,17.5,-0.625
P103_0,hihp,hihp_imp_asc,0.5,512,399,False,False,24113,31,11.5625,9.125,2.4375,17.5,-5.9375
P103_0,hilp,hilp_imp_asc,0.05,51,51,True,True,8753,1,17.5,10.0,7.5,17.5,0.0
P103_0,hilp,hilp_imp_asc,0.1,102,102,True,True,8753,1,17.375,9.6875,7.6875,17.5,-0.125
P103_0,hilp,hilp_imp_asc,0.2,204,112,True,True,8753,1,17.375,9.9375,7.4375,17.5,-0.125
P103_0,hilp,hilp_imp_asc,0.3,307,112,True,True,8753,1,17.375,9.9375,7.4375,17.5,-0.125
P103_0,hilp,hilp_imp_asc,0.5,512,112,True,True,8753,1,17.375,9.9375,7.4375,17.5,-0.125
P103_0,C,C_imp_asc,0.05,51,51,True,True,8753,1,17.75,9.875,7.875,17.5,0.25
P103_0,C,C_imp_asc,0.1,102,102,True,True,8753,1,17.75,9.875,7.875,17.5,0.25
P103_0,C,C_imp_asc,0.2,204,113,True,True,8753,1,17.625,10.0625,7.5625,17.5,0.125
P103_0,C,C_imp_asc,0.3,307,113,True,True,8753,1,17.625,10.0625,7.5625,17.5,0.125
P103_0,C,C_imp_asc,0.5,512,113,True,True,8753,1,17.625,10.0625,7.5625,17.5,0.125
P103_0,D,D_imp_asc,0.05,51,51,True,True,8753,1,17.625,9.9375,7.6875,17.5,0.125
P103_0,D,D_imp_asc,0.1,102,102,True,True,8753,1,17.5,9.9375,7.5625,17.5,0.0
P103_0,D,D_imp_asc,0.2,204,204,True,True,8753,1,17.625,9.8125,7.8125,17.5,0.125
P103_0,D,D_imp_asc,0.3,307,307,True,True,8753,1,17.625,9.9375,7.6875,17.5,0.125
P103_0,D,D_imp_asc,0.5,512,400,True,True,8753,1,17.375,10.1875,7.1875,17.5,-0.125
P103_10038,hihp,hihp_imp_asc,0.05,51,51,True,True,8753,1,17.125,11.75,5.375,17.125,0.0
P103_10038,hihp,hihp_imp_asc,0.1,102,102,True,True,8753,1,16.75,11.875,4.875,17.125,-0.375
P103_10038,hihp,hihp_imp_asc,0.2,204,204,True,True,8753,1,16.125,11.625,4.5,17.125,-1.0
P103_10038,hihp,hihp_imp_asc,0.3,307,307,True,True,8753,1,15.625,11.0625,4.5625,17.125,-1.5
P103_10038,hihp,hihp_imp_asc,0.5,512,399,False,False,279,3,11.6875,9.0,2.6875,17.125,-5.4375
P103_10038,hilp,hilp_imp_asc,0.05,51,51,True,True,8753,1,16.75,11.625,5.125,17.125,-0.375
P103_10038,hilp,hilp_imp_asc,0.1,102,102,True,True,8753,1,16.375,11.5,4.875,17.125,-0.75
P103_10038,hilp,hilp_imp_asc,0.2,204,112,True,True,8753,1,16.25,11.375,4.875,17.125,-0.875
P103_10038,hilp,hilp_imp_asc,0.3,307,112,True,True,8753,1,16.25,11.375,4.875,17.125,-0.875
P103_10038,hilp,hilp_imp_asc,0.5,512,112,True,True,8753,1,16.25,11.375,4.875,17.125,-0.875
P103_10038,C,C_imp_asc,0.05,51,51,True,True,8753,1,17.125,11.875,5.25,17.125,0.0
P103_10038,C,C_imp_asc,0.1,102,102,True,True,8753,1,17.25,11.9375,5.3125,17.125,0.125
P103_10038,C,C_imp_asc,0.2,204,113,True,True,8753,1,17.375,12.0,5.375,17.125,0.25
P103_10038,C,C_imp_asc,0.3,307,113,True,True,8753,1,17.375,12.0,5.375,17.125,0.25
P103_10038,C,C_imp_asc,0.5,512,113,True,True,8753,1,17.375,12.0,5.375,17.125,0.25
P103_10038,D,D_imp_asc,0.05,51,51,True,True,8753,1,17.125,11.75,5.375,17.125,0.0
P103_10038,D,D_imp_asc,0.1,102,102,True,True,8753,1,17.125,11.8125,5.3125,17.125,0.0
P103_10038,D,D_imp_asc,0.2,204,204,True,True,8753,1,17.0,11.875,5.125,17.125,-0.125
P103_10038,D,D_imp_asc,0.3,307,307,True,True,8753,1,16.875,11.75,5.125,17.125,-0.25
P103_10038,D,D_imp_asc,0.5,512,400,True,True,8753,1,16.875,11.875,5.0,17.125,-0.25
P106_10026,hihp,hihp_imp_asc,0.05,51,51,True,False,10212,15,11.125,8.0625,3.0625,10.9375,0.1875
P106_10026,hihp,hihp_imp_asc,0.1,102,102,True,False,10212,17,10.9375,8.125,2.8125,10.9375,0.0
P106_10026,hihp,hihp_imp_asc,0.2,204,204,False,False,264,35,9.875,9.5625,0.3125,10.9375,-1.0625
P106_10026,hihp,hihp_imp_asc,0.3,307,307,False,False,264,67,9.0625,9.9375,-0.875,10.9375,-1.875
P106_10026,hihp,hihp_imp_asc,0.5,512,399,False,False,430,4478,4.1875,10.0,-5.8125,10.9375,-6.75
P106_10026,hilp,hilp_imp_asc,0.05,51,51,True,False,10212,21,10.75,7.71875,3.03125,10.9375,-0.1875
P106_10026,hilp,hilp_imp_asc,0.1,102,102,False,False,539,40,10.1875,7.03125,3.15625,10.9375,-0.75
P106_10026,hilp,hilp_imp_asc,0.2,204,112,True,False,10212,39,10.0,7.1875,2.8125,10.9375,-0.9375
P106_10026,hilp,hilp_imp_asc,0.3,307,112,True,False,10212,39,10.0,7.1875,2.8125,10.9375,-0.9375
P106_10026,hilp,hilp_imp_asc,0.5,512,112,True,False,10212,39,10.0,7.1875,2.8125,10.9375,-0.9375
P106_10026,C,C_imp_asc,0.05,51,51,True,False,10212,13,11.1875,8.375,2.8125,10.9375,0.25
P106_10026,C,C_imp_asc,0.1,102,102,True,False,10212,32,10.0625,8.3125,1.75,10.9375,-0.875
P106_10026,C,C_imp_asc,0.2,204,113,True,False,10212,28,10.0625,8.25,1.8125,10.9375,-0.875
P106_10026,C,C_imp_asc,0.3,307,113,True,False,10212,28,10.0625,8.25,1.8125,10.9375,-0.875
P106_10026,C,C_imp_asc,0.5,512,113,True,False,10212,28,10.0625,8.25,1.8125,10.9375,-0.875
P106_10026,D,D_imp_asc,0.05,51,51,True,False,10212,16,11.0,7.71875,3.28125,10.9375,0.0625
P106_10026,D,D_imp_asc,0.1,102,102,True,False,10212,18,10.875,7.6875,3.1875,10.9375,-0.0625
P106_10026,D,D_imp_asc,0.2,204,204,True,False,10212,19,10.8125,7.46875,3.34375,10.9375,-0.125
P106_10026,D,D_imp_asc,0.3,307,307,True,False,10212,15,11.0625,7.65625,3.40625,10.9375,0.125
P106_10026,D,D_imp_asc,0.5,512,400,True,False,10212,24,10.6875,7.6875,3.0,10.9375,-0.25
P106_10076,hihp,hihp_imp_asc,0.05,51,51,True,False,24577,4,14.6875,5.53125,9.15625,14.5,0.1875
P106_10076,hihp,hihp_imp_asc,0.1,102,102,True,False,24577,4,14.5625,5.53125,9.03125,14.5,0.0625
P106_10076,hihp,hihp_imp_asc,0.2,204,204,True,False,24577,3,15.375,6.125,9.25,14.5,0.875
P106_10076,hihp,hihp_imp_asc,0.3,307,307,True,False,24577,2,15.375,5.6875,9.6875,14.5,0.875
P106_10076,hihp,hihp_imp_asc,0.5,512,399,False,False,13673,16,12.5625,4.78125,7.78125,14.5,-1.9375
P106_10076,hilp,hilp_imp_asc,0.05,51,51,True,False,24577,3,14.6875,5.4375,9.25,14.5,0.1875
P106_10076,hilp,hilp_imp_asc,0.1,102,102,True,False,24577,4,14.75,5.375,9.375,14.5,0.25
P106_10076,hilp,hilp_imp_asc,0.2,204,112,True,False,24577,4,14.375,6.5625,7.8125,14.5,-0.125
P106_10076,hilp,hilp_imp_asc,0.3,307,112,True,False,24577,4,14.375,6.5625,7.8125,14.5,-0.125
P106_10076,hilp,hilp_imp_asc,0.5,512,112,True,False,24577,4,14.375,6.5625,7.8125,14.5,-0.125
P106_10076,C,C_imp_asc,0.05,51,51,True,False,24577,4,14.5625,5.28125,9.28125,14.5,0.0625
P106_10076,C,C_imp_asc,0.1,102,102,True,False,24577,4,14.875,5.0,9.875,14.5,0.375
P106_10076,C,C_imp_asc,0.2,204,113,True,False,24577,4,14.875,4.96875,9.90625,14.5,0.375
P106_10076,C,C_imp_asc,0.3,307,113,True,False,24577,4,14.875,4.96875,9.90625,14.5,0.375
P106_10076,C,C_imp_asc,0.5,512,113,True,False,24577,4,14.875,4.96875,9.90625,14.5,0.375
P106_10076,D,D_imp_asc,0.05,51,51,True,False,24577,4,14.5,5.3125,9.1875,14.5,0.0
P106_10076,D,D_imp_asc,0.1,102,102,False,False,6498,4,14.5625,5.3125,9.25,14.5,0.0625
P106_10076,D,D_imp_asc,0.2,204,204,False,False,6498,4,14.375,5.375,9.0,14.5,-0.125
P106_10076,D,D_imp_asc,0.3,307,307,False,False,6498,4,14.0,5.125,8.875,14.5,-0.5
P106_10076,D,D_imp_asc,0.5,512,400,True,False,24577,4,14.375,5.15625,9.21875,14.5,-0.125
P108_10032,hihp,hihp_imp_asc,0.05,51,51,False,False,5210,2,15.5625,6.40625,9.15625,15.8125,-0.25
P108_10032,hihp,hihp_imp_asc,0.1,102,102,False,False,5210,3,15.1875,6.5,8.6875,15.8125,-0.625
P108_10032,hihp,hihp_imp_asc,0.2,204,204,True,True,5195,1,15.8125,6.9375,8.875,15.8125,0.0
P108_10032,hihp,hihp_imp_asc,0.3,307,307,True,True,5195,1,17.75,7.53125,10.21875,15.8125,1.9375
P108_10032,hihp,hihp_imp_asc,0.5,512,399,True,True,5195,1,18.875,6.40625,12.46875,15.8125,3.0625
P108_10032,hilp,hilp_imp_asc,0.05,51,51,False,False,5210,2,15.8125,6.5,9.3125,15.8125,0.0
P108_10032,hilp,hilp_imp_asc,0.1,102,102,False,False,5210,2,15.75,6.5,9.25,15.8125,-0.0625
P108_10032,hilp,hilp_imp_asc,0.2,204,112,False,False,5210,2,15.8125,6.40625,9.40625,15.8125,0.0
P108_10032,hilp,hilp_imp_asc,0.3,307,112,False,False,5210,2,15.8125,6.40625,9.40625,15.8125,0.0
P108_10032,hilp,hilp_imp_asc,0.5,512,112,False,False,5210,2,15.8125,6.40625,9.40625,15.8125,0.0
P108_10032,C,C_imp_asc,0.05,51,51,False,False,5210,2,15.875,6.78125,9.09375,15.8125,0.0625
P108_10032,C,C_imp_asc,0.1,102,102,True,True,5195,1,15.8125,6.75,9.0625,15.8125,0.0
P108_10032,C,C_imp_asc,0.2,204,113,True,True,5195,1,15.8125,6.9375,8.875,15.8125,0.0
P108_10032,C,C_imp_asc,0.3,307,113,True,True,5195,1,15.8125,6.9375,8.875,15.8125,0.0
P108_10032,C,C_imp_asc,0.5,512,113,True,True,5195,1,15.8125,6.9375,8.875,15.8125,0.0
P108_10032,D,D_imp_asc,0.05,51,51,True,True,5195,1,15.6875,6.4375,9.25,15.8125,-0.125
P108_10032,D,D_imp_asc,0.1,102,102,True,True,5195,1,15.625,6.4375,9.1875,15.8125,-0.1875
P108_10032,D,D_imp_asc,0.2,204,204,True,True,5195,1,15.5625,6.40625,9.15625,15.8125,-0.25
P108_10032,D,D_imp_asc,0.3,307,307,False,False,5210,2,15.25,6.28125,8.96875,15.8125,-0.5625
P108_10032,D,D_imp_asc,0.5,512,400,False,False,5210,2,14.9375,6.40625,8.53125,15.8125,-0.875
P108_10064,hihp,hihp_imp_asc,0.05,51,51,True,True,5195,1,18.75,6.59375,12.15625,19.125,-0.375
P108_10064,hihp,hihp_imp_asc,0.1,102,102,True,True,5195,1,18.625,6.53125,12.09375,19.125,-0.5
P108_10064,hihp,hihp_imp_asc,0.2,204,204,True,True,5195,1,17.75,7.65625,10.09375,19.125,-1.375
P108_10064,hihp,hihp_imp_asc,0.3,307,307,True,True,5195,1,16.375,9.4375,6.9375,19.125,-2.75
P108_10064,hihp,hihp_imp_asc,0.5,512,399,False,False,279,206,8.375,14.8125,-6.4375,19.125,-10.75
P108_10064,hilp,hilp_imp_asc,0.05,51,51,True,True,5195,1,19.25,6.21875,13.03125,19.125,0.125
P108_10064,hilp,hilp_imp_asc,0.1,102,102,True,True,5195,1,19.125,6.34375,12.78125,19.125,0.0
P108_10064,hilp,hilp_imp_asc,0.2,204,112,True,True,5195,1,19.25,6.90625,12.34375,19.125,0.125
P108_10064,hilp,hilp_imp_asc,0.3,307,112,True,True,5195,1,19.25,6.90625,12.34375,19.125,0.125
P108_10064,hilp,hilp_imp_asc,0.5,512,112,True,True,5195,1,19.25,6.90625,12.34375,19.125,0.125
P108_10064,C,C_imp_asc,0.05,51,51,True,True,5195,1,18.875,6.21875,12.65625,19.125,-0.25
P108_10064,C,C_imp_asc,0.1,102,102,True,True,5195,1,18.875,6.34375,12.53125,19.125,-0.25
P108_10064,C,C_imp_asc,0.2,204,113,True,True,5195,1,18.75,6.4375,12.3125,19.125,-0.375
P108_10064,C,C_imp_asc,0.3,307,113,True,True,5195,1,18.75,6.4375,12.3125,19.125,-0.375
P108_10064,C,C_imp_asc,0.5,512,113,True,True,5195,1,18.75,6.4375,12.3125,19.125,-0.375
P108_10064,D,D_imp_asc,0.05,51,51,True,True,5195,1,19.25,6.25,13.0,19.125,0.125
P108_10064,D,D_imp_asc,0.1,102,102,True,True,5195,1,19.125,6.28125,12.84375,19.125,0.0
P108_10064,D,D_imp_asc,0.2,204,204,True,True,5195,1,19.25,6.40625,12.84375,19.125,0.125
P108_10064,D,D_imp_asc,0.3,307,307,True,True,5195,1,19.25,6.28125,12.96875,19.125,0.125
P108_10064,D,D_imp_asc,0.5,512,400,True,True,5195,1,19.5,5.9375,13.5625,19.125,0.375
P127_10,hihp,hihp_imp_asc,0.05,51,51,True,False,279,6,9.9375,5.21875,4.71875,9.8125,0.125
P127_10,hihp,hihp_imp_asc,0.1,102,102,False,False,3117,10,9.5625,5.375,4.1875,9.8125,-0.25
P127_10,hihp,hihp_imp_asc,0.2,204,204,False,False,3117,13,9.4375,5.53125,3.90625,9.8125,-0.375
P127_10,hihp,hihp_imp_asc,0.3,307,307,True,False,279,13,9.875,7.40625,2.46875,9.8125,0.0625
P127_10,hihp,hihp_imp_asc,0.5,512,399,False,False,5210,188,6.84375,7.84375,-1.0,9.8125,-2.96875
P127_10,hilp,hilp_imp_asc,0.05,51,51,True,False,279,6,9.8125,5.125,4.6875,9.8125,0.0
P127_10,hilp,hilp_imp_asc,0.1,102,102,True,False,279,4,10.0,4.71875,5.28125,9.8125,0.1875
P127_10,hilp,hilp_imp_asc,0.2,204,112,True,False,279,4,9.9375,4.75,5.1875,9.8125,0.125
P127_10,hilp,hilp_imp_asc,0.3,307,112,True,False,279,4,9.9375,4.75,5.1875,9.8125,0.125
P127_10,hilp,hilp_imp_asc,0.5,512,112,True,False,279,4,9.9375,4.75,5.1875,9.8125,0.125
P127_10,C,C_imp_asc,0.05,51,51,True,False,279,6,9.875,5.15625,4.71875,9.8125,0.0625
P127_10,C,C_imp_asc,0.1,102,102,True,False,279,6,9.75,4.6875,5.0625,9.8125,-0.0625
P127_10,C,C_imp_asc,0.2,204,113,True,False,279,6,9.75,4.71875,5.03125,9.8125,-0.0625
P127_10,C,C_imp_asc,0.3,307,113,True,False,279,6,9.75,4.71875,5.03125,9.8125,-0.0625
P127_10,C,C_imp_asc,0.5,512,113,True,False,279,6,9.75,4.71875,5.03125,9.8125,-0.0625
P127_10,D,D_imp_asc,0.05,51,51,True,False,279,6,9.75,4.90625,4.84375,9.8125,-0.0625
P127_10,D,D_imp_asc,0.1,102,102,True,False,279,6,9.6875,4.96875,4.71875,9.8125,-0.125
P127_10,D,D_imp_asc,0.2,204,204,True,False,279,7,9.5625,4.875,4.6875,9.8125,-0.25
P127_10,D,D_imp_asc,0.3,307,307,True,False,279,9,9.3125,4.78125,4.53125,9.8125,-0.5
P127_10,D,D_imp_asc,0.5,512,400,True,False,279,12,9.0625,4.8125,4.25,9.8125,-0.75
P127_10040,hihp,hihp_imp_asc,0.05,51,51,True,False,11,2,14.6875,5.8125,8.875,14.1875,0.5
P127_10040,hihp,hihp_imp_asc,0.1,102,102,True,False,11,2,13.8125,5.59375,8.21875,14.1875,-0.375
P127_10040,hihp,hihp_imp_asc,0.2,204,204,True,False,11,2,12.25,5.5,6.75,14.1875,-1.9375
P127_10040,hihp,hihp_imp_asc,0.3,307,307,False,False,315,3,12.75,6.40625,6.34375,14.1875,-1.4375
P127_10040,hihp,hihp_imp_asc,0.5,512,399,False,False,315,16508,1.5078125,4.40625,-2.8984375,14.1875,-12.6796875
P127_10040,hilp,hilp_imp_asc,0.05,51,51,True,False,11,2,14.0,5.15625,8.84375,14.1875,-0.1875
P127_10040,hilp,hilp_imp_asc,0.1,102,102,True,False,11,2,14.1875,4.78125,9.40625,14.1875,0.0
P127_10040,hilp,hilp_imp_asc,0.2,204,112,True,False,11,2,14.0,4.875,9.125,14.1875,-0.1875
P127_10040,hilp,hilp_imp_asc,0.3,307,112,True,False,11,2,14.0,4.875,9.125,14.1875,-0.1875
P127_10040,hilp,hilp_imp_asc,0.5,512,112,True,False,11,2,14.0,4.875,9.125,14.1875,-0.1875
P127_10040,C,C_imp_asc,0.05,51,51,True,False,11,2,13.9375,5.3125,8.625,14.1875,-0.25
P127_10040,C,C_imp_asc,0.1,102,102,True,False,11,2,14.3125,5.8125,8.5,14.1875,0.125
P127_10040,C,C_imp_asc,0.2,204,113,True,False,11,2,13.8125,5.4375,8.375,14.1875,-0.375
P127_10040,C,C_imp_asc,0.3,307,113,True,False,11,2,13.8125,5.4375,8.375,14.1875,-0.375
P127_10040,C,C_imp_asc,0.5,512,113,True,False,11,2,13.8125,5.4375,8.375,14.1875,-0.375
P127_10040,D,D_imp_asc,0.05,51,51,True,False,11,2,14.125,5.59375,8.53125,14.1875,-0.0625
P127_10040,D,D_imp_asc,0.1,102,102,True,False,11,2,14.0625,5.625,8.4375,14.1875,-0.125
P127_10040,D,D_imp_asc,0.2,204,204,True,False,11,2,14.25,5.6875,8.5625,14.1875,0.0625
P127_10040,D,D_imp_asc,0.3,307,307,True,False,11,2,14.1875,5.40625,8.78125,14.1875,0.0
P127_10040,D,D_imp_asc,0.5,512,400,True,False,11,2,14.125,5.5625,8.5625,14.1875,-0.0625
P1303_10011,hihp,hihp_imp_asc,0.05,51,51,True,True,92359,1,14.25,9.25,5.0,13.75,0.5
P1303_10011,hihp,hihp_imp_asc,0.1,102,102,True,True,92359,1,14.1875,9.5,4.6875,13.75,0.4375
P1303_10011,hihp,hihp_imp_asc,0.2,204,204,True,True,92359,1,14.1875,10.25,3.9375,13.75,0.4375
P1303_10011,hihp,hihp_imp_asc,0.3,307,307,True,True,92359,1,13.8125,11.4375,2.375,13.75,0.0625
P1303_10011,hihp,hihp_imp_asc,0.5,512,399,False,False,27374,23,6.3125,9.125,-2.8125,13.75,-7.4375
P1303_10011,hilp,hilp_imp_asc,0.05,51,51,True,True,92359,1,14.25,9.0625,5.1875,13.75,0.5
P1303_10011,hilp,hilp_imp_asc,0.1,102,102,True,True,92359,1,13.9375,9.125,4.8125,13.75,0.1875
P1303_10011,hilp,hilp_imp_asc,0.2,204,112,True,True,92359,1,14.25,9.25,5.0,13.75,0.5
P1303_10011,hilp,hilp_imp_asc,0.3,307,112,True,True,92359,1,14.25,9.25,5.0,13.75,0.5
P1303_10011,hilp,hilp_imp_asc,0.5,512,112,True,True,92359,1,14.25,9.25,5.0,13.75,0.5
P1303_10011,C,C_imp_asc,0.05,51,51,True,True,92359,1,13.875,9.25,4.625,13.75,0.125
P1303_10011,C,C_imp_asc,0.1,102,102,True,True,92359,1,13.625,9.0625,4.5625,13.75,-0.125
P1303_10011,C,C_imp_asc,0.2,204,113,True,True,92359,1,13.5625,8.9375,4.625,13.75,-0.1875
P1303_10011,C,C_imp_asc,0.3,307,113,True,True,92359,1,13.5625,8.9375,4.625,13.75,-0.1875
P1303_10011,C,C_imp_asc,0.5,512,113,True,True,92359,1,13.5625,8.9375,4.625,13.75,-0.1875
P1303_10011,D,D_imp_asc,0.05,51,51,True,True,92359,1,13.625,8.9375,4.6875,13.75,-0.125
P1303_10011,D,D_imp_asc,0.1,102,102,True,True,92359,1,13.5625,9.0,4.5625,13.75,-0.1875
P1303_10011,D,D_imp_asc,0.2,204,204,True,True,92359,1,13.5,8.8125,4.6875,13.75,-0.25
P1303_10011,D,D_imp_asc,0.3,307,307,True,True,92359,1,13.5,8.8125,4.6875,13.75,-0.25
P1303_10011,D,D_imp_asc,0.5,512,400,True,True,92359,1,13.5,8.6875,4.8125,13.75,-0.25
P1303_10017,hihp,hihp_imp_asc,0.05,51,51,True,False,279,7,10.375,9.9375,0.4375,10.5,-0.125
P1303_10017,hihp,hihp_imp_asc,0.1,102,102,True,False,279,4,10.5,9.9375,0.5625,10.5,0.0
P1303_10017,hihp,hihp_imp_asc,0.2,204,204,True,False,279,4,10.9375,9.875,1.0625,10.5,0.4375
P1303_10017,hihp,hihp_imp_asc,0.3,307,307,True,False,279,4,11.3125,9.4375,1.875,10.5,0.8125
P1303_10017,hihp,hihp_imp_asc,0.5,512,399,True,False,279,6,13.625,6.375,7.25,10.5,3.125
P1303_10017,hilp,hilp_imp_asc,0.05,51,51,True,False,279,4,10.8125,10.25,0.5625,10.5,0.3125
P1303_10017,hilp,hilp_imp_asc,0.1,102,102,True,False,279,4,11.625,10.5625,1.0625,10.5,1.125
P1303_10017,hilp,hilp_imp_asc,0.2,204,112,True,False,279,8,9.8125,10.375,-0.5625,10.5,-0.6875
P1303_10017,hilp,hilp_imp_asc,0.3,307,112,True,False,279,8,9.8125,10.375,-0.5625,10.5,-0.6875
P1303_10017,hilp,hilp_imp_asc,0.5,512,112,True,False,279,8,9.8125,10.375,-0.5625,10.5,-0.6875
P1303_10017,C,C_imp_asc,0.05,51,51,True,False,279,6,10.3125,9.9375,0.375,10.5,-0.1875
P1303_10017,C,C_imp_asc,0.1,102,102,True,False,279,5,10.625,10.25,0.375,10.5,0.125
P1303_10017,C,C_imp_asc,0.2,204,113,True,False,279,5,10.625,10.25,0.375,10.5,0.125
P1303_10017,C,C_imp_asc,0.3,307,113,True,False,279,5,10.625,10.25,0.375,10.5,0.125
P1303_10017,C,C_imp_asc,0.5,512,113,True,False,279,5,10.625,10.25,0.375,10.5,0.125
P1303_10017,D,D_imp_asc,0.05,51,51,True,False,279,6,10.5625,10.1875,0.375,10.5,0.0625
P1303_10017,D,D_imp_asc,0.1,102,102,True,False,279,6,10.6875,10.25,0.4375,10.5,0.1875
P1303_10017,D,D_imp_asc,0.2,204,204,True,False,279,6,10.625,10.3125,0.3125,10.5,0.125
P1303_10017,D,D_imp_asc,0.3,307,307,True,False,279,8,10.5,10.25,0.25,10.5,0.0
P1303_10017,D,D_imp_asc,0.5,512,400,True,False,279,6,10.625,10.375,0.25,10.5,0.125
P131_10018,hihp,hihp_imp_asc,0.05,51,51,True,True,20437,1,18.625,3.125,15.5,18.5,0.125
