trial_id,layer,head,perturbation_l2
P101_10027,0,0,117.40785217285156
P101_10027,0,1,200.26329040527344
P101_10027,0,2,141.34707641601562
P101_10027,0,3,48.61387634277344
P101_10027,0,4,83.72037506103516
P101_10027,0,5,96.6397476196289
P101_10027,0,6,335.581787109375
P101_10027,0,7,161.64370727539062
P101_10027,0,8,55.45970916748047
P101_10027,0,9,176.58560180664062
P101_10027,0,10,105.30301666259766
P101_10027,0,11,35.945491790771484
P101_10027,0,12,464.9059448242188
P101_10027,0,13,165.67236328125
P101_10027,0,14,161.35948181152344
P101_10027,0,15,280.2835693359375
P101_10027,0,16,79.91806030273438
P101_10027,0,17,126.89167785644533
P101_10027,0,18,158.7006378173828
P101_10027,0,19,129.90496826171875
P101_10027,0,20,140.1163330078125
P101_10027,0,21,92.54039001464844
P101_10027,0,22,8.059290885925293
P101_10027,0,23,7.118403434753418
P101_10027,0,24,284.6998291015625
P101_10027,0,25,271.8035583496094
P101_10027,0,26,388.3056640625
P101_10027,0,27,213.92564392089844
P101_10027,0,28,114.4233169555664
P101_10027,0,29,21.38521194458008
P101_10027,0,30,30.15888977050781
P101_10027,0,31,193.22427368164065
P101_10027,1,0,0.0287252608686685
P101_10027,1,1,0.0287252608686685
P101_10027,1,2,0.0088415956124663
P101_10027,1,3,0.0088415956124663
P101_10027,1,4,128.22122192382812
P101_10027,1,5,0.0768841430544853
P101_10027,1,6,18.851192474365234
P101_10027,1,7,21.40872001647949
P101_10027,1,8,0.0092907985672354
P101_10027,1,9,0.0092907985672354
P101_10027,1,10,3.0228207111358643
P101_10027,1,11,42.9786376953125
P101_10027,1,12,76.39724731445312
P101_10027,1,13,40.40690231323242
P101_10027,1,14,0.3996531665325165
P101_10027,1,15,0.0309416782110929
P101_10027,1,16,0.017000762745738
P101_10027,1,17,0.017000762745738
P101_10027,1,18,0.0446038097143173
P101_10027,1,19,65.29374694824219
P101_10027,1,20,10.18309497833252
P101_10027,1,21,0.1091971173882484
P101_10027,1,22,0.0109307896345853
P101_10027,1,23,0.0109307896345853
P101_10027,1,24,1.9738385677337649
P101_10027,1,25,14.049842834472656
P101_10027,1,26,79.55377960205078
P101_10027,1,27,107.42049407958984
P101_10027,1,28,0.0239814780652523
P101_10027,1,29,0.1237393841147422
P101_10027,1,30,42.01138305664063
P101_10027,1,31,39.54679870605469
P101_10027,2,0,16.402990341186523
P101_10027,2,1,20.16109848022461
P101_10027,2,2,31.9536075592041
P101_10027,2,3,2.5569043159484863
P101_10027,2,4,48.112213134765625
P101_10027,2,5,49.65361785888672
