layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
0,0,141.41741466522217,45.00346302689374,68
0,1,313.0787291667041,326.00578974585295,68
0,2,163.46080689570482,70.11402993073666,68
0,3,80.90229670440449,61.477380104008745,68
0,4,102.42345363953534,69.90886566279738,68
0,5,151.60099715914797,63.545159316570135,68
0,6,166.70983281534384,187.3852336707155,68
0,7,157.13748805663164,73.38302097678928,68
0,8,77.46934782757478,70.30274212643742,68
0,9,127.93712272363551,65.729364406202,68
0,10,71.10511631474776,72.2327447853444,68
0,11,56.68052626532667,55.92801218947651,68
0,12,151.64701935824226,120.68585898711815,68
0,13,155.0003677286646,81.37895675321033,68
0,14,151.11632233507493,75.13185896266363,68
0,15,168.6042853523703,78.44524877443966,68
0,16,135.89892373102552,57.12555757016933,68
0,17,170.70503649992102,50.437167269661636,68
0,18,161.91328824881245,129.3703196007104,68
0,19,147.70138368843232,91.13360411687232,68
0,20,200.73077328064863,136.83698347567037,68
0,21,139.63135528564453,81.63281620163339,68
0,22,18.001281692701227,24.168974434692583,68
0,23,5.338258002610767,5.051764809573596,68
0,24,178.28258890264175,74.5975775575703,68
0,25,235.13723322924446,173.0207329696417,68
0,26,209.51669528028543,122.31831338119584,68
0,27,182.08859849545885,96.29487150037521,68
0,28,152.91288690006033,72.16716667212847,68
0,29,79.51051475370632,71.07487372156177,68
0,30,27.413118593833026,31.709485776962058,68
0,31,302.4664977547877,183.00161328351663,68
1,0,0.009829381337005864,0.01367943431933563,68
1,1,0.010273700189667152,0.013843095794172769,68
1,2,0.003092006557648453,0.00428916442382305,68
1,3,0.003092006557648453,0.00428916442382305,68
1,4,19.194754759848685,46.20768749504123,68
1,5,0.02614739770497716,0.03655341690212612,68
1,6,33.3567929373068,19.553038186095716,68
1,7,29.337695377714493,22.476003109065346,68
1,8,0.0031726989477379956,0.004397119632713643,68
1,9,0.0031726989477379786,0.0043971196327136555,68
1,10,14.05621578062282,21.873469122541323,68
1,11,54.151160170050225,17.745886681967026,68
1,12,45.23661954613293,36.77661552838605,68
1,13,42.03875586565803,17.477610606548076,68
1,14,1.3483247105018297,6.1449298226128395,68
1,15,0.01152131871351551,0.014417880627824021,68
1,16,0.005788985091973753,0.008021685891339619,68
1,17,0.005788985091973753,0.008021685891339619,68
1,18,0.04462462360927876,0.11459750405540968,68
1,19,47.672899049871106,37.489033460700824,68
1,20,6.331901131806209,14.80225050418105,68
1,21,0.16250887138716386,0.4990565894569329,68
1,22,0.0037295531125410507,0.005195645082005735,68
