trial_id,layer,head,perturbation_l2
P101_10027,0,0,3.298769474029541
P101_10027,0,1,2.0052731037139893
P101_10027,0,2,2.571362018585205
P101_10027,0,3,2.5246622562408447
P101_10027,0,4,1.2264518737792969
P101_10027,0,5,2.102863311767578
P101_10027,0,6,2.2494935989379883
P101_10027,0,7,0.6624042391777039
P101_10027,0,8,0.22403667867183685
P101_10027,0,9,0.35169127583503723
P101_10027,0,10,1.8173904418945312
P101_10027,0,11,3.6404876708984375
P101_10027,0,12,0.4159230887889862
P101_10027,0,13,0.2974100708961487
P101_10027,0,14,0.5189234614372253
P101_10027,0,15,1.3374497890472412
P101_10027,0,16,0.8231236338615417
P101_10027,0,17,0.6031673550605774
P101_10027,0,18,0.6161206960678101
P101_10027,0,19,0.9221439361572266
P101_10027,0,20,2.973074197769165
P101_10027,0,21,0.9980871081352234
P101_10027,0,22,0.7235626578330994
P101_10027,0,23,0.3705115020275116
P101_10027,0,24,0.42629528045654297
P101_10027,0,25,0.5747889876365662
P101_10027,0,26,0.3712647259235382
P101_10027,0,27,0.6156649589538574
P101_10027,1,0,0.524625301361084
P101_10027,1,1,0.750293493270874
P101_10027,1,2,0.5642064213752747
P101_10027,1,3,0.8138901591300964
P101_10027,1,4,0.6121004223823547
P101_10027,1,5,0.4770812392234802
P101_10027,1,6,0.5451287627220154
P101_10027,1,7,0.7621871829032898
P101_10027,1,8,1.0251601934432983
P101_10027,1,9,0.7843100428581238
P101_10027,1,10,1.091572642326355
P101_10027,1,11,0.9191960096359253
P101_10027,1,12,1.0294532775878906
P101_10027,1,13,0.8534992337226868
P101_10027,1,14,0.9740222692489624
P101_10027,1,15,1.3236877918243408
P101_10027,1,16,1.665595293045044
P101_10027,1,17,1.0126063823699951
P101_10027,1,18,0.8038402199745178
P101_10027,1,19,1.468013048171997
P101_10027,1,20,0.9065159559249878
P101_10027,1,21,0.5243417024612427
P101_10027,1,22,0.5449977517127991
P101_10027,1,23,1.0413899421691895
P101_10027,1,24,0.6568445563316345
P101_10027,1,25,0.8404805660247803
P101_10027,1,26,0.6231967210769653
P101_10027,1,27,0.5743960738182068
P101_10027,2,0,1.0973902940750122
P101_10027,2,1,2.6824474334716797
P101_10027,2,2,1.095315933227539
P101_10027,2,3,0.9937806129455566
P101_10027,2,4,1.4356991052627563
P101_10027,2,5,1.1671379804611206
P101_10027,2,6,1.2513071298599243
P101_10027,2,7,2.6221203804016113
P101_10027,2,8,1.8502836227416992
P101_10027,2,9,1.0184533596038818
P101_10027,2,10,1.0246626138687134
P101_10027,2,11,1.6485812664031982
P101_10027,2,12,0.8418033719062805
P101_10027,2,13,1.8352302312850952
P101_10027,2,14,0.8005027174949646
P101_10027,2,15,1.174559235572815
P101_10027,2,16,1.050941824913025
P101_10027,2,17,1.0592620372772217
P101_10027,2,18,0.7575844526290894
P101_10027,2,19,1.026210904121399
P101_10027,2,20,1.134189248085022
P101_10027,2,21,0.7788631916046143
P101_10027,2,22,0.7189793586730957
P101_10027,2,23,0.6971081495285034
P101_10027,2,24,1.2467005252838135
P101_10027,2,25,2.1396515369415283
P101_10027,2,26,0.7417881488800049
P101_10027,2,27,1.0740275382995605
P101_10027,3,0,0.8383057713508606
P101_10027,3,1,1.6192573308944702
P101_10027,3,2,0.8928994536399841
P101_10027,3,3,2.142272710800171
P101_10027,3,4,3.9526519775390625
P101_10027,3,5,1.4117323160171509
P101_10027,3,6,1.5223045349121094
P101_10027,3,7,1.211749792098999
P101_10027,3,8,0.9923024773597717
P101_10027,3,9,1.2969350814819336
P101_10027,3,10,2.627413749694824
P101_10027,3,11,1.019756555557251
P101_10027,3,12,0.8829845786094666
P101_10027,3,13,0.9588295817375183
P101_10027,3,14,1.2868369817733765
P101_10027,3,15,1.5305931568145752
P101_10027,3,16,0.7788203954696655
P101_10027,3,17,1.584283709526062
P101_10027,3,18,1.2678629159927368
P101_10027,3,19,1.1002498865127563
P101_10027,3,20,1.7542303800582886
P101_10027,3,21,2.300482749938965
P101_10027,3,22,1.292229175567627
P101_10027,3,23,2.081883192062378
P101_10027,3,24,1.1175512075424194
P101_10027,3,25,1.1822227239608765
P101_10027,3,26,3.7672321796417236
P101_10027,3,27,1.4349285364151
P101_10027,4,0,2.5107147693634033
P101_10027,4,1,2.0257132053375244
P101_10027,4,2,3.1536123752593994
P101_10027,4,3,0.3231315314769745
P101_10027,4,4,0.7799517512321472
P101_10027,4,5,0.7082576155662537
P101_10027,4,6,0.5937393307685852
P101_10027,4,7,0.05170100927352905
P101_10027,4,8,0.09689724445343018
P101_10027,4,9,0.2050328403711319
P101_10027,4,10,0.07167039066553116
P101_10027,4,11,0.21196767687797546
P101_10027,4,12,0.40182116627693176
P101_10027,4,13,0.053022656589746475
P101_10027,4,14,1.999927282333374
P101_10027,4,15,3.1482884883880615
P101_10027,4,16,1.0366014242172241
P101_10027,4,17,0.985623300075531
P101_10027,4,18,1.6692503690719604
P101_10027,4,19,1.565079689025879
P101_10027,4,20,1.5972816944122314
P101_10027,4,21,1.4037458896636963
P101_10027,4,22,2.0829057693481445
P101_10027,4,23,0.9075793027877808
P101_10027,4,24,0.13871993124485016
P101_10027,4,25,5.351640224456787
P101_10027,4,26,5.283833026885986
P101_10027,4,27,1.3895940780639648
P101_10027,5,0,0.14755339920520782
P101_10027,5,1,1.2305415868759155
P101_10027,5,2,3.8576266765594482
P101_10027,5,3,2.3326632976531982
P101_10027,5,4,0.7059820294380188
P101_10027,5,5,0.15803135931491852
P101_10027,5,6,0.19243624806404114
P101_10027,5,7,1.194023847579956
P101_10027,5,8,1.6017512083053589
P101_10027,5,9,0.6176258325576782
P101_10027,5,10,1.9917925596237183
P101_10027,5,11,0.2703478932380676
P101_10027,5,12,2.8976175785064697
P101_10027,5,13,0.8887662887573242
P101_10027,5,14,4.199911594390869
P101_10027,5,15,0.09771640598773956
P101_10027,5,16,1.1362577676773071
P101_10027,5,17,0.10368425399065018
P101_10027,5,18,0.13381019234657288
P101_10027,5,19,0.11135785281658173
P101_10027,5,20,0.09275359660387039
P101_10027,5,21,0.06717097014188766
P101_10027,5,22,0.5521871447563171
P101_10027,5,23,4.010735511779785
P101_10027,5,24,0.7238602042198181
P101_10027,5,25,0.25807973742485046
P101_10027,5,26,0.14014746248722076
P101_10027,5,27,3.919403076171875
P101_10027,6,0,0.6728067398071289
P101_10027,6,1,1.0784060955047607
P101_10027,6,2,2.935100793838501
P101_10027,6,3,1.2410484552383423
P101_10027,6,4,0.9470115900039673
P101_10027,6,5,1.0260518789291382
P101_10027,6,6,4.476873397827148
P101_10027,6,7,1.432816982269287
P101_10027,6,8,0.5707669854164124
P101_10027,6,9,2.4833269119262695
P101_10027,6,10,2.1187238693237305
P101_10027,6,11,1.3078664541244507
P101_10027,6,12,0.1828002780675888
P101_10027,6,13,1.5871273279190063
P101_10027,6,14,0.3338125944137573
P101_10027,6,15,1.4457027912139893
P101_10027,6,16,2.191072940826416
P101_10027,6,17,0.12131249904632568
P101_10027,6,18,1.2427359819412231
P101_10027,6,19,0.3707003891468048
P101_10027,6,20,1.1510833501815796
P101_10027,6,21,2.204695224761963
P101_10027,6,22,3.337423801422119
P101_10027,6,23,2.066016435623169
P101_10027,6,24,0.49002137780189514
P101_10027,6,25,1.1039518117904663
P101_10027,6,26,3.303262233734131
P101_10027,6,27,0.2385522723197937
P101_10027,7,0,3.356428623199463
P101_10027,7,1,0.7430403828620911
P101_10027,7,2,3.3918638229370117
P101_10027,7,3,2.7933297157287598
P101_10027,7,4,3.085569143295288
P101_10027,7,5,4.987208843231201
P101_10027,7,6,0.6751658320426941
P101_10027,7,7,4.362356662750244
P101_10027,7,8,2.806581735610962
P101_10027,7,9,4.697080612182617
P101_10027,7,10,1.383277416229248
P101_10027,7,11,1.936698317527771
P101_10027,7,12,2.823946237564087
P101_10027,7,13,4.916482925415039
P101_10027,7,14,1.8521093130111694
P101_10027,7,15,0.3596607744693756
P101_10027,7,16,5.063651084899902
P101_10027,7,17,0.5795599818229675
P101_10027,7,18,4.428556442260742
P101_10027,7,19,1.0246989727020264
P101_10027,7,20,3.149552345275879
P101_10027,7,21,3.4612717628479004
P101_10027,7,22,1.2650989294052124
P101_10027,7,23,0.4668634235858917
P101_10027,7,24,2.7228238582611084
P101_10027,7,25,1.4222921133041382
P101_10027,7,26,2.8109688758850098
P101_10027,7,27,0.8263084888458252
P101_10027,8,0,8.264508247375488
P101_10027,8,1,2.005836248397827
P101_10027,8,2,1.9535415172576904
P101_10027,8,3,1.887869119644165
P101_10027,8,4,1.339673638343811
P101_10027,8,5,5.8776373863220215
P101_10027,8,6,2.566927909851074
P101_10027,8,7,1.111471176147461
P101_10027,8,8,3.868485927581787
P101_10027,8,9,0.6816690564155579
P101_10027,8,10,1.0787935256958008
P101_10027,8,11,5.438162326812744
P101_10027,8,12,6.417233467102051
P101_10027,8,13,0.7517614960670471
P101_10027,8,14,2.491816759109497
P101_10027,8,15,3.369887590408325
P101_10027,8,16,2.1119368076324463
P101_10027,8,17,0.580718457698822
P101_10027,8,18,0.4929061830043793
P101_10027,8,19,0.14939995110034943
P101_10027,8,20,0.39095357060432434
P101_10027,8,21,0.1898515373468399
P101_10027,8,22,0.14530417323112488
P101_10027,8,23,0.08467672765254974
P101_10027,8,24,0.09843984246253967
P101_10027,8,25,0.13135848939418793
P101_10027,8,26,0.09435655176639557
P101_10027,8,27,0.5884882211685181
P101_10027,9,0,1.8871315717697144
P101_10027,9,1,2.4494972229003906
P101_10027,9,2,0.8512347936630249
