layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
0,0,1.5516267380311253,1.292343896922531,68
0,1,1.6014029721126837,0.4955355008624817,68
0,2,1.6022766662405474,0.8687735172596861,68
0,3,1.5925260180257108,1.6768514615444616,68
0,4,1.4025541462880724,0.5445622783754445,68
0,5,1.7275948947405113,0.6517222561262714,68
0,6,2.024181775563567,0.9846006145089472,68
0,7,1.5369459876023672,0.9594825650755139,68
0,8,0.4845394766067757,0.3025835186912091,68
0,9,0.5147209116257727,0.561003627169639,68
0,10,1.4395815925738455,1.444031198700289,68
0,11,1.2825389977215844,1.3420339177036171,68
0,12,1.30026296219405,1.1590680639488065,68
0,13,1.5316923023749363,1.7729361539486395,68
0,14,0.6353180284118828,0.3095847386362762,68
0,15,0.9018301302317465,1.1698577227940632,68
0,16,1.4722043030402239,0.5464719887533542,68
0,17,0.6179133627618498,0.43249971740815607,68
0,18,0.7182679655961692,0.3220264996029539,68
0,19,1.2041832134127617,0.39402357673566824,68
0,20,1.9367609243182575,1.370444460758334,68
0,21,1.5846355358303033,0.9348682471350465,68
0,22,0.9369039498269558,0.45877258230802354,68
0,23,1.2078129120499772,0.6326736753585083,68
0,24,1.1665127486647928,0.614314374260999,68
0,25,1.1551741876584642,0.4145358121565764,68
0,26,1.1551928438301033,0.6737123555893076,68
0,27,1.1191997922518675,0.416508157802017,68
1,0,0.785094977959114,0.2039893395308348,68
1,1,0.6741700246930122,0.19091408454742062,68
1,2,0.5873748920857906,0.17777895678542618,68
1,3,0.9606276505133685,0.2784021027509797,68
1,4,0.7444270144161933,0.23963757756411325,68
1,5,0.5726001964991584,0.17599645818161014,68
1,6,0.5972923044772709,0.19588062558422215,68
1,7,0.7752874840927475,0.26630633493702927,68
1,8,0.8344692733577069,0.3546344921697017,68
1,9,0.7661629624883918,0.28359919673078643,68
1,10,0.8968601478811573,0.4139745535115056,68
1,11,0.9634039800833253,0.47358209305992655,68
1,12,1.0022206723909168,0.4452106237732445,68
1,13,0.7396837217623696,0.24952105448635473,68
1,14,0.8700343854725361,0.4522128097308562,68
1,15,1.4196273640674704,0.49188665822357214,68
1,16,1.0998120360514696,0.4036267926421338,68
1,17,1.100120919153971,0.36844799801382144,68
1,18,0.6634410484967863,0.21688076586193494,68
1,19,1.4184144047253273,0.45923899913241456,68
1,20,0.8434205425574499,0.29523036357266613,68
1,21,0.6390324960298398,0.15077422385135617,68
1,22,0.754947828457636,0.15747716516930124,68
1,23,1.0669976882636547,0.3682766809181998,68
1,24,0.7111958718913443,0.18046143762792058,68
1,25,0.8273067111697268,0.2878104159955122,68
1,26,0.717161489321905,0.19505471176879882,68
1,27,0.6159503713031026,0.21352832174185352,68
2,0,1.0833012663266237,0.5735989282752336,68
2,1,1.4339394125649159,0.8666132005162881,68
2,2,0.9624533703660264,0.4105051571357092,68
2,3,0.9663977048852864,0.42637660558114937,68
2,4,1.067391943624791,0.5831617438444678,68
2,5,1.0389586038449232,0.4660595824808446,68
2,6,1.05305236106848,0.45898155958019016,68
2,7,1.2096822413013262,0.7029669487212535,68
2,8,1.298364205614609,0.7530432629110283,68
2,9,1.2577283195055582,0.710170942791151,68
2,10,1.087557905298822,0.5280181251058983,68
2,11,1.208512939293595,0.8081517200359055,68
2,12,1.103547172511325,0.6664617285145904,68
2,13,1.8021989199606812,1.145196756126468,68
2,14,0.9138390993808999,0.2607509691268989,68
2,15,1.105416625738144,0.31793509501817796,68
2,16,1.65678851657054,0.48332489075210994,68
2,17,1.0790794152109062,0.31025383394050465,68
2,18,0.8940259272999623,0.29771939190164853,68
2,19,1.20713873295223,0.32704061242572185,68
2,20,1.313988835496061,0.32996302857621457,68
2,21,0.7649241168709362,0.323624328572544,68
2,22,0.7631806050810743,0.30769746136997234,68
2,23,0.9979222537401844,0.36043390048007873,68
2,24,1.145182139294989,0.4022527093562083,68
2,25,1.270345741554218,0.775473260733131,68
2,26,0.8077066426768023,0.3104120301436605,68
2,27,1.5405083583558308,0.516423994040851,68
3,0,1.2934356604647987,0.7301147118363752,68
3,1,1.9616801574387972,1.335326200527771,68
3,2,1.3524040406679405,0.8201493940053141,68
3,3,2.459233529465136,1.841318201160042,68
3,4,2.771446247749469,1.6967847688836664,68
3,5,1.4432969678412466,0.7886938689763531,68
3,6,1.9938215163043316,1.3229760208218264,68
3,7,1.168294700629571,0.40971862808662296,68
3,8,1.430895597947871,0.880357863201395,68
3,9,1.317741836037706,0.35450639571583364,68
3,10,2.3478300851934097,0.8566190971206367,68
3,11,1.074806391097167,0.49002262972791394,68
3,12,0.9348266946480555,0.39128311999917287,68
3,13,1.1389069122207516,0.4302462929982319,68
3,14,1.447842294240699,0.4435341527144018,68
3,15,2.1890454699066195,1.0591392927802619,68
3,16,1.0708835683763027,0.3937871868667084,68
3,17,1.9344333396019304,1.49210111646233,68
3,18,1.1493623258874697,0.3446539559923708,68
3,19,1.4079725722617962,0.8686149426839267,68
3,20,1.512623395989923,0.6517100611411463,68
3,21,2.0603743486982933,0.9358512480352797,68
3,22,1.332553896614734,0.4299169706949721,68
