layer,head,mean_abs_delta,mean_signed_delta,n_trials
11,4,0.06204044117647059,0.0013786764705882354,68
11,5,0.054457720588235295,-0.0078125,68
11,6,0.08352481617647059,-0.0012637867647058824,68
11,7,0.06853170955882353,-0.013499540441176471,68
11,8,0.04331341911764706,0.0074678308823529415,68
11,9,0.05095358455882353,0.014533547794117647,68
11,10,0.05267693014705882,0.0020105698529411763,68
11,11,0.03866038602941176,-5.744485294117647e-05,68
11,12,0.03911994485294118,0.005342371323529412,68
11,13,0.11293658088235294,-0.003561580882352941,68
11,14,0.08559283088235294,0.00700827205882353,68
11,15,0.05715762867647059,-0.015107996323529412,68
11,16,0.10127527573529412,0.01579733455882353,68
11,17,0.068359375,0.009306066176470588,68
11,18,0.08461626838235294,-0.0029296875,68
11,19,0.05089613970588235,-0.006548713235294118,68
11,20,0.07232306985294118,0.02510340073529412,68
11,21,0.04635799632352941,0.003389246323529412,68
11,22,0.08151424632352941,0.007755055147058824,68
11,23,0.06043198529411765,0.00942095588235294,68
11,24,0.05681295955882353,0.004308363970588236,68
11,25,0.08381204044117647,-0.020163143382352942,68
11,26,0.0773782169117647,-0.0029296875,68
11,27,0.06950827205882353,-0.010454963235294117,68
12,0,0.12270220588235294,0.014246323529411764,68
12,1,0.05095358455882353,-0.0069508272058823525,68
12,2,0.06163832720588235,0.015107996323529412,68
12,3,0.07266773897058823,0.008214613970588236,68
12,4,0.07416130514705882,-0.019933363970588234,68
12,5,0.032915900735294115,0.0021254595588235292,68
12,6,0.05060891544117647,0.002355238970588235,68
12,7,0.03664981617647059,0.004940257352941176,68
12,8,0.0812844669117647,0.02567784926470588,68
12,9,0.08266314338235294,0.003044577205882353,68
12,10,0.055376838235294115,0.01677389705882353,68
12,11,0.06634880514705882,0.009018841911764705,68
12,12,0.0842141544117647,0.019186580882352942,68
12,13,0.05939797794117647,-0.002182904411764706,68
12,14,0.06255744485294118,-0.020278033088235295,68
12,15,0.056410845588235295,0.011144301470588236,68
12,16,0.04888556985294118,0.008903952205882353,68
12,17,0.07703354779411764,-0.021886488970588234,68
12,18,0.04767922794117647,0.007927389705882353,68
12,19,0.04291130514705882,0.004308363970588236,68
12,20,0.05658318014705882,0.0037339154411764708,68
12,21,0.06399356617647059,0.0076976102941176475,68
12,22,0.05905330882352941,0.001608455882352941,68
12,23,0.06261488970588236,-0.01206341911764706,68
12,24,0.057387408088235295,-0.0007467830882352941,68
12,25,0.08760340073529412,-0.011316636029411764,68
12,26,0.0700827205882353,-0.008961397058823529,68
12,27,0.04383042279411765,-0.0018956801470588235,68
13,0,0.05962775735294118,0.02033547794117647,68
13,1,0.04871323529411765,-0.010340073529411764,68
13,2,0.08783318014705882,0.002814797794117647,68
13,3,0.05520450367647059,0.0018956801470588235,68
13,4,0.07536764705882353,-0.0013786764705882354,68
13,5,0.07169117647058823,0.009191176470588236,68
13,6,0.047564338235294115,0.00022977941176470588,68
13,7,0.03791360294117647,0.0059742647058823525,68
13,8,0.05618106617647059,-0.010225183823529412,68
13,9,0.04848345588235294,-0.002297794117647059,68
13,10,0.06008731617647059,-0.006778492647058824,68
13,11,0.04796645220588235,-0.0007467830882352941,68
13,12,0.06818704044117647,-0.011776194852941176,68
13,13,0.099609375,-0.0042509191176470585,68
13,14,0.09713924632352941,-0.02556295955882353,68
13,15,0.039292279411764705,0.0013786764705882354,68
13,16,0.10110294117647059,-0.017922794117647058,68
13,17,0.08409926470588236,-0.012178308823529412,68
13,18,0.11379825367647059,-0.020622702205882353,68
13,19,0.06304572610294118,-0.009736902573529412,68
13,20,0.060776654411764705,-0.003561580882352941,68
13,21,0.053481158088235295,-0.0146484375,68
13,22,0.06255744485294118,-0.012465533088235295,68
13,23,0.0380859375,0.008214613970588236,68
13,24,0.14910529641544118,-0.018590590533088234,68
13,25,0.08780445772058823,-0.0064625459558823525,68
13,26,0.0642233455882353,-0.00471047794117647,68
13,27,0.08685661764705882,0.02274816176470588,68
14,0,0.03601792279411765,-0.0007467830882352941,68
14,1,0.03866038602941176,0.006146599264705882,68
14,2,0.03693704044117647,-0.007525275735294118,68
14,3,0.037109375,0.004480698529411764,68
14,4,0.03469669117647059,0.009650735294117647,68
14,5,0.03825827205882353,0.0005744485294117647,68
14,6,0.04733455882352941,-0.009191176470588236,68
14,7,0.03527113970588235,0.0008042279411764705,68
14,8,0.03854549632352941,-0.0068359375,68
14,9,0.05531939338235294,-0.002470128676470588,68
14,10,0.04348575367647059,-0.001206341911764706,68
14,11,0.0676125919117647,0.001091452205882353,68
14,12,0.05359604779411765,0.0004021139705882353,68
14,13,0.05078125,-0.002068014705882353,68
14,14,0.04647288602941176,-0.0037339154411764708,68
14,15,0.06600413602941177,-0.012120863970588236,68
14,16,0.05336626838235294,0.002585018382352941,68
14,17,0.05089613970588235,-0.003561580882352941,68
14,18,0.03952205882352941,0.001838235294117647,68
14,19,0.056353400735294115,0.0016659007352941176,68
14,20,0.05991498161764706,0.010167738970588236,68
14,21,0.08455882352941177,0.022518382352941176,68
14,22,0.11669921875,0.0002585018382352941,68
14,23,0.12350643382352941,0.0010340073529411765,68
14,24,0.1322954963235294,0.06094898897058824,68
14,25,0.1342486213235294,-0.03107766544117647,68
14,26,0.1083984375,0.015567555147058824,68
14,27,0.12655101102941177,0.04291130514705882,68
15,0,0.051987591911764705,-0.008329503676470588,68
