layer,head,mean_abs_delta,mean_signed_delta,n_trials
0,0,0.05261948529411765,0.008501838235294117,68
0,1,0.06410845588235294,0.021369485294117647,68
0,2,0.10110294117647059,0.015625,68
0,3,0.022058823529411766,0.004595588235294118,68
0,4,0.03354779411764706,0.00505514705882353,68
0,5,0.02412683823529412,0.00390625,68
0,6,0.04181985294117647,0.0013786764705882354,68
0,7,0.03814338235294118,0.00045955882352941176,68
0,8,0.025965073529411766,0.00666360294117647,68
0,9,0.017003676470588234,0.002297794117647059,68
0,10,0.02780330882352941,0.0011488970588235295,68
0,11,0.04549632352941176,0.0059742647058823525,68
0,12,0.04388786764705882,-0.004825367647058824,68
0,13,0.023207720588235295,-0.003446691176470588,68
0,14,0.02412683823529412,0.004825367647058824,68
0,15,0.025505514705882353,0.005284926470588236,68
0,16,0.018612132352941176,0.0011488970588235295,68
0,17,0.02022058823529412,0.007352941176470588,68
0,18,0.019301470588235295,0.0009191176470588235,68
0,19,0.02297794117647059,-0.001838235294117647,68
0,20,0.02297794117647059,0.004595588235294118,68
0,21,0.02297794117647059,-0.001838235294117647,68
0,22,0.02803308823529412,0.008731617647058824,68
0,23,0.03079044117647059,0.00505514705882353,68
0,24,0.08478860294117647,-0.02274816176470588,68
0,25,0.029411764705882353,0.004595588235294118,68
0,26,0.01953125,0.00666360294117647,68
0,27,0.02022058823529412,0.008272058823529412,68
0,28,0.02412683823529412,0.0011488970588235295,68
0,29,0.024356617647058824,0.00505514705882353,68
0,30,0.018612132352941176,0.004825367647058824,68
0,31,0.006893382352941176,-0.0013786764705882354,68
1,0,0.042279411764705885,-0.004595588235294118,68
1,1,0.05859375,-0.001608455882352941,68
1,2,0.0390625,-0.003216911764705882,68
1,3,0.06318933823529412,-0.0011488970588235295,68
1,4,0.07536764705882353,0.03860294117647059,68
1,5,0.04779411764705882,0.0,68
1,6,0.046875,0.014705882352941176,68
1,7,0.03308823529411765,0.01011029411764706,68
1,8,0.024356617647058824,-0.0013786764705882354,68
1,9,0.017922794117647058,-0.00045955882352941176,68
1,10,0.04871323529411765,0.003676470588235294,68
1,11,0.05032169117647059,-0.02688419117647059,68
1,12,0.02803308823529412,0.0078125,68
1,13,0.023667279411764705,0.007123161764705882,68
1,14,0.02665441176470588,0.008272058823529412,68
1,15,0.01999080882352941,0.0006893382352941177,68
1,16,0.05675551470588235,0.0011488970588235295,68
1,17,0.034926470588235295,-0.007352941176470588,68
1,18,0.03745404411764706,-0.0011488970588235295,68
1,19,0.03400735294117647,-0.004595588235294118,68
1,20,0.06962316176470588,-0.0011488970588235295,68
1,21,0.03722426470588235,0.0059742647058823525,68
1,22,0.02734375,0.003446691176470588,68
1,23,0.02688419117647059,0.00666360294117647,68
1,24,0.031939338235294115,0.003446691176470588,68
1,25,0.03010110294117647,-0.0011488970588235295,68
1,26,0.03791360294117647,0.0011488970588235295,68
1,27,0.02274816176470588,0.007123161764705882,68
1,28,0.05606617647058824,0.01838235294117647,68
1,29,0.01999080882352941,0.004365808823529412,68
1,30,0.034466911764705885,0.006893382352941176,68
1,31,0.035845588235294115,0.001838235294117647,68
2,0,0.03331801470588235,0.00022977941176470588,68
2,1,0.01907169117647059,0.003446691176470588,68
2,2,0.03699448529411765,-0.013097426470588236,68
2,3,0.02412683823529412,-0.002527573529411765,68
2,4,0.038373161764705885,0.008042279411764705,68
2,5,0.058363970588235295,-0.009650735294117647,68
2,6,0.03056066176470588,0.00022977941176470588,68
2,7,0.07146139705882353,0.005284926470588236,68
2,8,0.03630514705882353,0.0078125,68
2,9,0.04067095588235294,-0.002527573529411765,68
2,10,0.028722426470588234,0.00390625,68
2,11,0.03239889705882353,0.0011488970588235295,68
2,12,0.02228860294117647,0.0029871323529411763,68
2,13,0.025965073529411766,-0.004365808823529412,68
2,14,0.023207720588235295,0.00942095588235294,68
2,15,0.020909926470588234,0.002527573529411765,68
2,16,0.06594669117647059,0.007123161764705882,68
2,17,0.017922794117647058,0.0078125,68
2,18,0.04136029411764706,0.004595588235294118,68
2,19,0.05078125,-0.0029871323529411763,68
2,20,0.02022058823529412,0.006433823529411764,68
2,21,0.02297794117647059,0.003676470588235294,68
2,22,0.02228860294117647,-0.001608455882352941,68
2,23,0.022058823529411766,0.007352941176470588,68
2,24,0.026424632352941176,0.0006893382352941177,68
2,25,0.025965073529411766,0.002068014705882353,68
2,26,0.023207720588235295,0.00022977941176470588,68
2,27,0.021599264705882353,-0.004136029411764706,68
2,28,0.043198529411764705,0.011948529411764705,68
2,29,0.022058823529411766,-0.0027573529411764708,68
2,30,0.09260110294117647,0.002527573529411765,68
2,31,0.03676470588235294,0.0027573529411764708,68
3,0,0.031020220588235295,0.014476102941176471,68
3,1,0.03010110294117647,0.0006893382352941177,68
3,2,0.03010110294117647,0.015395220588235295,68
3,3,0.021829044117647058,-0.0011488970588235295,68
3,4,0.038373161764705885,0.008042279411764705,68
3,5,0.03400735294117647,0.01011029411764706,68
3,6,0.038832720588235295,-0.005284926470588236,68
3,7,0.03354779411764706,0.004136029411764706,68
3,8,0.031020220588235295,0.001608455882352941,68
3,9,0.03010110294117647,0.004365808823529412,68
3,10,0.04733455882352941,0.0013786764705882354,68
3,11,0.03745404411764706,-0.013097426470588236,68
3,12,0.04113051470588235,0.00942095588235294,68
3,13,0.06020220588235294,-0.02068014705882353,68
3,14,0.030330882352941176,0.008272058823529412,68
3,15,0.06043198529411765,0.0062040441176470585,68
3,16,0.07720588235294118,0.008272058823529412,68
3,17,0.039292279411764705,-0.002068014705882353,68
3,18,0.07123161764705882,-0.006893382352941176,68
3,19,0.06502757352941177,-0.017693014705882353,68
3,20,0.05376838235294118,0.015165441176470588,68
3,21,0.0703125,0.025275735294117647,68
3,22,0.06824448529411764,0.003446691176470588,68
3,23,0.04825367647058824,-0.01884191176470588,68
3,24,0.04641544117647059,0.009650735294117647,68
3,25,0.03607536764705882,0.00022977941176470588,68
3,26,0.017922794117647058,0.003216911764705882,68
3,27,0.02734375,-0.00022977941176470588,68
3,28,0.051011029411764705,0.024356617647058824,68
3,29,0.057904411764705885,0.004595588235294118,68
3,30,0.08088235294117647,-0.008272058823529412,68
3,31,0.09673713235294118,-0.021829044117647058,68
4,0,0.02068014705882353,-0.00045955882352941176,68
4,1,0.04940257352941176,0.00390625,68
4,2,0.04733455882352941,0.010569852941176471,68
4,3,0.027113970588235295,0.003216911764705882,68
4,4,0.09053308823529412,0.027113970588235295,68
4,5,0.06939338235294118,-0.019761029411764705,68
4,6,0.038373161764705885,0.013556985294117647,68
4,7,0.06985294117647059,0.015625,68
4,8,0.05353860294117647,-0.014476102941176471,68
4,9,0.06801470588235294,-0.001838235294117647,68
4,10,0.046185661764705885,0.011259191176470588,68
4,11,0.05170036764705882,0.00390625,68
4,12,0.0625,0.021139705882352942,68
4,13,0.035386029411764705,0.0059742647058823525,68
4,14,0.047104779411764705,0.0057444852941176475,68
4,15,0.03998161764705882,-0.002297794117647059,68
4,16,0.02458639705882353,0.0062040441176470585,68
4,17,0.03056066176470588,0.014935661764705883,68
4,18,0.03056066176470588,-0.001608455882352941,68
4,19,0.029641544117647058,0.0029871323529411763,68
4,20,0.023207720588235295,0.004825367647058824,68
4,21,0.02688419117647059,0.010340073529411764,68
4,22,0.023207720588235295,0.00666360294117647,68
4,23,0.07352941176470588,-0.003676470588235294,68
4,24,0.07306985294117647,0.01332720588235294,68
4,25,0.031479779411764705,0.007582720588235294,68
4,26,0.05353860294117647,0.00666360294117647,68
4,27,0.028952205882352942,0.008731617647058824,68
4,28,0.02688419117647059,0.010340073529411764,68
4,29,0.0234375,-0.00045955882352941176,68
4,30,0.02688419117647059,0.00666360294117647,68
4,31,0.04113051470588235,0.007582720588235294,68
5,0,0.025735294117647058,0.0009191176470588235,68
5,1,0.029181985294117647,0.004365808823529412,68
5,2,0.027113970588235295,0.004136029411764706,68
5,3,0.03308823529411765,0.007352941176470588,68
5,4,0.024356617647058824,0.002297794117647059,68
5,5,0.023667279411764705,0.001608455882352941,68
5,6,0.021829044117647058,0.002527573529411765,68
5,7,0.029641544117647058,0.0029871323529411763,68
5,8,0.020450367647058824,0.0011488970588235295,68
5,9,0.022518382352941176,0.0059742647058823525,68
5,10,0.024356617647058824,0.0059742647058823525,68
5,11,0.021829044117647058,0.003446691176470588,68
5,12,0.025045955882352942,0.013097426470588236,68
5,13,0.05767463235294118,-0.001608455882352941,68
5,14,0.04181985294117647,0.003216911764705882,68
5,15,0.05813419117647059,0.00390625,68
5,16,0.05284926470588235,0.006893382352941176,68
5,17,0.09443933823529412,-0.0011488970588235295,68
5,18,0.05215992647058824,0.009880514705882353,68
5,19,0.10087316176470588,-0.025965073529411766,68
5,20,0.025275735294117647,0.004136029411764706,68
5,21,0.03262867647058824,0.0013786764705882354,68
5,22,0.021599264705882353,0.00505514705882353,68
5,23,0.021139705882352942,0.0027573529411764708,68
5,24,0.016544117647058824,0.009191176470588236,68
5,25,0.02734375,0.002527573529411765,68
5,26,0.03745404411764706,0.001608455882352941,68
5,27,0.03722426470588235,0.002297794117647059,68
5,28,0.04044117647058824,-0.007352941176470588,68
5,29,0.04940257352941176,0.002527573529411765,68
5,30,0.03860294117647059,0.006433823529411764,68
5,31,0.04549632352941176,0.0078125,68
6,0,0.03515625,0.008501838235294117,68
6,1,0.05675551470588235,-0.0057444852941176475,68
6,2,0.025275735294117647,0.00505514705882353,68
6,3,0.025965073529411766,0.0011488970588235295,68
6,4,0.03791360294117647,-0.005284926470588236,68
6,5,0.05652573529411765,-0.011488970588235295,68
6,6,0.031479779411764705,-0.001608455882352941,68
6,7,0.05353860294117647,0.0006893382352941177,68
6,8,0.04526654411764706,-0.004825367647058824,68
6,9,0.02458639705882353,-0.002068014705882353,68
6,10,0.04044117647058824,0.019301470588235295,68
6,11,0.05583639705882353,0.008042279411764705,68
6,12,0.0822610294117647,0.024356617647058824,68
6,13,0.05353860294117647,-0.005284926470588236,68
6,14,0.03262867647058824,0.002297794117647059,68
6,15,0.05951286764705882,0.008961397058823529,68
6,16,0.050551470588235295,0.0055147058823529415,68
6,17,0.0234375,0.0013786764705882354,68
6,18,0.05078125,-0.010340073529411764,68
