layer,head,importance,perturbation,cell
9,17,0.0606617647058823,0.8015211896203897,hihp
9,18,0.05078125,0.5579428611432805,hihp
9,19,0.0689338235294117,0.82463839737808,hihp
9,20,0.0409007352941176,0.4915564503958997,hihp
9,21,0.0252757352941176,0.2636450044810772,D
9,22,0.0471047794117647,0.5306386773419731,hihp
9,23,0.0397518382352941,0.5101757855976329,hihp
9,24,0.0473345588235294,0.6787922533557695,hihp
9,25,0.025735294117647,0.1219915792702094,D
9,26,0.0301011029411764,0.3863851493772338,hihp
9,27,0.0243566176470588,0.0698901173275183,D
9,28,0.0562959558823529,0.4948681562262423,hihp
9,29,0.0390625,0.5092686218319132,hihp
9,30,0.0431985294117647,0.4232868665062329,hihp
9,31,0.0360753676470588,0.5281498376827907,hihp
10,0,0.0489430147058823,0.7029002707670716,hihp
10,1,0.0289522058823529,0.7994184535654152,C
10,2,0.0151654411764705,0.0885311609599739,D
10,3,0.0183823529411764,0.1255152263295124,D
10,4,0.0310202205882352,0.26964178955292,hilp
10,5,0.0186121323529411,0.0659616086358094,D
10,6,0.0211397058823529,0.0637645557358422,D
10,7,0.0204503676470588,0.0898727695183718,D
10,8,0.0234375,0.2384976646041169,D
10,9,0.0383731617647058,0.7321728452601853,hihp
10,10,0.0606617647058823,0.6552774713319891,hihp
10,11,0.0330882352941176,0.4810434496578048,hihp
10,12,0.0232077205882352,0.019286634561414,D
10,13,0.0204503676470588,0.1324341207715299,D
10,14,0.0266544117647058,0.0802880793892066,D
10,15,0.0418198529411764,0.5782830204595538,hihp
10,16,0.0383731617647058,0.6524316151352489,hihp
10,17,0.0622702205882352,0.5113300946267212,hihp
10,18,0.0565257352941176,0.7048195052672835,hihp
10,19,0.0503216911764705,0.7810860027504318,hihp
10,20,0.033547794117647,0.5515674338402117,hihp
10,21,0.0480238970588235,0.6117326452889863,hihp
10,22,0.0323988970588235,0.4012772310525179,hihp
10,23,0.0278033088235294,0.3361418278997435,D
10,24,0.0942095588235294,1.0977171249687672,hihp
10,25,0.041360294117647,0.6326549046618097,hihp
10,26,0.0579044117647058,0.823964622529114,hihp
10,27,0.0521599264705882,0.7784922555746401,hihp
10,28,0.0232077205882352,0.214094414101804,D
10,29,0.0337775735294117,0.3426172199165996,hihp
10,30,0.0365349264705882,0.6710423781153034,hihp
10,31,0.0211397058823529,0.0484432112699484,D
11,0,0.0409007352941176,0.4596948461497531,hihp
11,1,0.0436580882352941,0.7532540537855205,hihp
11,2,0.0751378676470588,0.6544004974558073,hihp
11,3,0.0689338235294117,0.6200717319460476,hihp
11,4,0.0728400735294117,0.9066415968186716,hihp
11,5,0.0215992647058823,0.1425514406086329,D
11,6,0.0243566176470588,0.157427603707594,D
11,7,0.0227481617647058,0.0969497408608303,D
11,8,0.0215992647058823,0.3392487933092257,D
11,9,0.0395220588235294,0.6330189869246062,hihp
11,10,0.0450367647058823,0.652082093169584,hihp
11,11,0.0441176470588235,0.5180770668255932,hihp
11,12,0.0206801470588235,0.2237821638255435,D
11,13,0.0464154411764705,0.369253025171073,hihp
11,14,0.0434283088235294,0.502183449728524,hihp
11,15,0.0323988970588235,0.3334929946371737,hilp
11,16,0.072610294117647,0.9280061368994852,hihp
11,17,0.0558363970588235,0.8540749269373277,hihp
11,18,0.0434283088235294,0.555784765192691,hihp
11,19,0.1084558823529411,1.0948977934963562,hihp
11,20,0.0386029411764705,0.3727281891247805,hihp
11,21,0.0406709558823529,0.4824096465154606,hihp
11,22,0.0411305147058823,0.5721829058054615,hihp
11,23,0.0641084558823529,0.7605573832988739,hihp
11,24,0.0611213235294117,0.7977574529016719,hihp
11,25,0.0519301470588235,0.788906562854262,hihp
11,26,0.0606617647058823,0.9567128299352,hihp
11,27,0.0498621323529411,0.7535865999319974,hihp
11,28,0.0199908088235294,0.036003630984958,D
11,29,0.0284926470588235,0.1366531287374741,D
11,30,0.0261948529411764,0.1333285168032436,D
11,31,0.0498621323529411,0.9255202587913064,hihp
12,0,0.0565257352941176,0.6402574087328771,hihp
12,1,0.0317095588235294,0.2932926974094966,hilp
12,2,0.0367647058823529,0.6257664197508026,hihp
12,3,0.0255055147058823,0.4112565090112826,C
12,4,0.03125,0.4795474410057068,hihp
12,5,0.03125,0.3879530801273444,hihp
12,6,0.0250459558823529,0.3986818015794544,C
12,7,0.0250459558823529,0.3409856457044096,D
12,8,0.0305606617647058,0.3797474161666982,hihp
12,9,0.0654871323529411,0.8214965813300189,hihp
12,10,0.0363051470588235,0.4120787675766384,hihp
12,11,0.0459558823529411,0.7228489838102284,hihp
12,12,0.1121323529411764,1.6055307901080915,hihp
12,13,0.0535386029411764,0.4711493801544694,hihp
12,14,0.0466452205882352,0.4117623245453133,hihp
12,15,0.1119025735294117,0.9430538560537732,hihp
12,16,0.0409007352941176,0.6297443243948853,hihp
12,17,0.0549172794117647,0.6501338845666718,hihp
12,18,0.0487132352941176,0.7412560186622774,hihp
12,19,0.045266544117647,0.6938683099168188,hihp
12,20,0.0822610294117647,0.7295020045164753,hihp
12,21,0.0461856617647058,0.4756455829038339,hihp
12,22,0.0602022058823529,0.5173350260866916,hihp
12,23,0.0693933823529411,0.9437979459762572,hihp
12,24,0.0539981617647058,0.9335981901077663,hihp
12,25,0.0737591911764705,0.9946397989988328,hihp
12,26,0.0489430147058823,0.8152672541053856,hihp
12,27,0.0356158088235294,0.6444877828745281,hihp
12,28,0.0450367647058823,0.7692245613126194,hihp
12,29,0.0337775735294117,0.3659179154783487,hihp
12,30,0.0572150735294117,0.8938776914249448,hihp
