layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
15,8,0.9079522302045542,0.29043014370100995,68
15,9,1.008960460038746,0.3847847095094765,68
15,10,0.895355253096889,0.2850920298894633,68
15,11,1.0987128575935083,0.4954897633614101,68
15,12,1.4060620812370497,0.8776226901024734,68
15,13,0.2423191101235502,0.1996937677536319,68
15,14,1.097130829358802,0.6798714591849966,68
15,15,0.7057801535462632,0.48127646171646615,68
15,16,0.3264035837834372,0.18936453704491038,68
15,17,0.0388149459613487,0.026293822949550582,68
15,18,0.188582365948926,0.08440237958022974,68
15,19,0.25041715340579257,0.09507739566150078,68
15,20,0.5605803134248537,0.33283768512879386,68
15,21,0.8061135348809116,0.5555286253841168,68
15,22,0.3675083010731375,0.2489639159663743,68
15,23,0.8498537264326039,0.49857210073964464,68
15,24,1.184993051649893,0.471529732588652,68
15,25,1.119818425792105,0.5603884768078975,68
15,26,2.2903812369879555,1.0473761828326165,68
15,27,0.9968274503069765,0.5750513589635908,68
15,28,0.03150897934306959,0.03440773588525333,68
15,29,0.11901850004077834,0.09108681728307771,68
15,30,0.02538943192442221,0.025113600091135276,68
15,31,0.7751125980387715,0.45225629783825866,68
16,0,0.10791741382768924,0.09665295282162936,68
16,1,0.13991565369617412,0.21644201063157187,68
16,2,0.2503532138927018,0.17834659572190648,68
16,3,0.2766317989238921,0.2477863368380968,68
16,4,0.7634911186554852,0.3604843975078029,68
16,5,0.4828199048471801,0.284045550671833,68
16,6,0.48745207335142526,0.20842083026039773,68
16,7,0.5160046978031888,0.2541092157500808,68
16,8,1.281999447109068,0.8203837463747726,68
16,9,2.0875739598756327,1.1246917033414154,68
16,10,0.4729327479486956,0.3464969715418643,68
16,11,1.098099076134317,0.8420249088114413,68
16,12,0.36013187917278094,0.26194281536140146,68
16,13,0.35777946254786325,0.23555426012239708,68
16,14,0.22854143611210234,0.1493971668934128,68
16,15,0.4957637023180723,0.20723658977131917,68
16,16,0.742419966003474,0.2379820014216502,68
16,17,0.7781468813910204,0.30884797605729336,68
16,18,1.0706415860091938,0.4179706004086737,68
16,19,0.7133581993334434,0.3008901700117407,68
16,20,0.014909748178872487,0.01625794769176411,68
16,21,0.06798988586866898,0.08578605622116217,68
16,22,1.3608196737135159,0.793106842949113,68
16,23,0.013080462256980611,0.009459651824091083,68
16,24,0.44121498110539775,0.36050319309253587,68
16,25,0.9043602281633545,0.742151801642953,68
16,26,0.27517104828182387,0.30231526529797165,68
16,27,1.225827697883634,0.622551044997138,68
16,28,0.6245172126766514,0.19950303820358284,68
16,29,0.9249175876817283,0.2598054785198649,68
16,30,1.3555651158094406,0.39704593273610517,68
16,31,0.5804977040080463,0.1858819172593769,68
17,0,1.238410260528326,0.7950827543692979,68
17,1,0.5299005340784788,0.45523811889140064,68
17,2,0.31680443493978067,0.30877202976672485,68
17,3,0.9180579365176313,0.3505266573250384,68
17,4,1.0652917218120659,0.4637246423509989,68
17,5,0.8461871646782931,0.40055884952784193,68
17,6,0.7224858525921317,0.28100586648990195,68
17,7,0.7966010528890526,0.3604279229983729,68
17,8,0.1376186464639271,0.08695179104944745,68
17,9,0.12442491110414267,0.1223795440895472,68
17,10,0.28153888985295505,0.18823585403377957,68
17,11,0.5801626264172441,0.33366575827826184,68
17,12,0.98675016532926,0.2838444087247138,68
17,13,1.0112035252592142,0.3019747817151107,68
17,14,0.43035483316463585,0.14957135995640966,68
17,15,1.069048615939477,0.3091178740900639,68
17,16,0.0696493612931055,0.04117769799270582,68
17,17,0.03376278223004191,0.01629096387020794,68
17,18,0.17498745018725886,0.24087120647905258,68
17,19,0.2793318788685343,0.17377662275580164,68
17,20,0.7196192233001485,0.32805437530481635,68
17,21,0.2223281483987675,0.22122352504825255,68
17,22,0.4001152993125074,0.19820554276468635,68
17,23,1.4019564341972857,0.7183270271846973,68
17,24,0.40894774588591914,0.3487473164229834,68
17,25,0.20524044269148042,0.12883681949076142,68
17,26,1.0693615357227184,0.958425182689797,68
17,27,0.4174040631555459,0.4116546618118545,68
17,28,0.2579386037883951,0.27170190970689684,68
17,29,0.20276586316964207,0.26653240473735684,68
17,30,0.863877822042388,0.6525436006186173,68
17,31,0.34461997964364643,0.2895898849130076,68
18,0,0.9018494089079254,0.5973574417538282,68
18,1,0.21507652207989902,0.26993685389313576,68
18,2,0.3604860370430876,0.20289803360265599,68
18,3,0.10892158327624202,0.10793193397166935,68
