layer,head,perturbation_L2
17,17,0.3624991476535797
17,18,0.849143385887146
17,19,1.7839478254318237
17,20,2.6943066120147705
17,21,0.16898374259471893
17,22,0.17986299097537994
17,23,0.31392017006874084
17,24,0.30372050404548645
17,25,1.8418335914611816
17,26,0.5999279618263245
17,27,2.185901403427124
17,28,0.35813942551612854
17,29,0.1863875538110733
17,30,0.8795613646507263
17,31,0.4761478006839752
17,32,0.6579104661941528
17,33,1.8398163318634033
17,34,0.2573116719722748
17,35,3.854485273361206
17,36,0.33146268129348755
17,37,0.15868812799453735
17,38,2.46986985206604
17,39,0.9026994705200195
18,0,0.40543466806411743
18,1,0.8474870324134827
18,2,0.4102325141429901
18,3,0.604309618473053
18,4,1.714571237564087
18,5,0.31432321667671204
18,6,0.8615328073501587
18,7,0.8634841442108154
18,8,1.2263903617858887
18,9,0.329765260219574
18,10,1.7913177013397217
18,11,0.47898203134536743
18,12,0.30323636531829834
18,13,1.229738712310791
18,14,0.2043488770723343
18,15,0.44017285108566284
18,16,0.2961530089378357
18,17,1.8735941648483276
18,18,1.878411054611206
18,19,1.275079369544983
18,20,0.9066492915153503
18,21,0.6638947129249573
18,22,1.9727870225906372
18,23,0.4863201379776001
18,24,0.5818225145339966
18,25,0.7524104118347168
18,26,0.1950794905424118
18,27,0.1793859750032425
18,28,3.0004055500030518
18,29,0.4299110770225525
18,30,0.822123110294342
18,31,1.7056748867034912
18,32,0.26727473735809326
18,33,0.6391711235046387
18,34,0.22985230386257172
18,35,1.9161909818649292
18,36,1.2058292627334595
18,37,2.0472662448883057
18,38,0.3576797544956207
18,39,2.215708017349243
19,0,2.839292287826538
19,1,0.20684537291526794
19,2,1.563332200050354
19,3,0.4557286202907562
19,4,0.3833555281162262
19,5,0.2532212436199188
19,6,0.2085469663143158
19,7,0.23259006440639496
19,8,0.21684038639068604
19,9,0.32381874322891235
19,10,0.3641049265861511
19,11,0.31056445837020874
19,12,0.3537919521331787
19,13,0.42022907733917236
19,14,0.2085050493478775
19,15,0.18455453217029572
19,16,0.2998329997062683
19,17,0.27378058433532715
19,18,0.2808707654476166
19,19,0.308246374130249
19,20,0.9161278009414673
19,21,3.164236068725586
19,22,1.530611276626587
19,23,0.9122141599655151
19,24,0.16955751180648804
19,25,0.6322038173675537
19,26,0.34195029735565186
19,27,1.8157947063446045
19,28,0.4552832245826721
19,29,0.31386011838912964
19,30,2.7910103797912598
19,31,1.1192851066589355
19,32,0.22620148956775665
19,33,0.6754258871078491
19,34,0.31819212436676025
19,35,0.46953871846199036
19,36,0.33237606287002563
19,37,0.6336609125137329
19,38,1.6614125967025757
19,39,0.22538897395133972
20,0,0.7480435371398926
20,1,0.4352264404296875
20,2,2.591733455657959
20,3,0.7562341690063477
20,4,0.25021040439605713
20,5,0.5374730825424194
20,6,0.3478217124938965
20,7,1.9336347579956055
20,8,0.25639808177948
20,9,0.5800473093986511
20,10,2.8810477256774902
20,11,0.26862165331840515
20,12,0.21456629037857056
20,13,0.511180579662323
20,14,0.42139169573783875
20,15,1.285408616065979
20,16,0.20088571310043335
20,17,0.1784597635269165
20,18,0.1984575241804123
20,19,1.54379403591156
20,20,0.4130285978317261
20,21,2.011631488800049
20,22,1.9461405277252197
20,23,0.21532510221004486
20,24,0.4240269064903259
20,25,0.20116950571537018
20,26,0.4429349899291992
20,27,4.770224094390869
20,28,0.843666136264801
20,29,0.22456951439380646
20,30,0.2714430093765259
20,31,0.2786940932273865
20,32,0.1796572208404541
20,33,0.3400014638900757
20,34,0.18440817296504974
20,35,0.47480782866477966
20,36,0.23449330031871796
20,37,1.8244045972824097
20,38,0.22917674481868744
20,39,0.5162731409072876
21,0,0.15088941156864166
21,1,0.13655538856983185
21,2,0.1497405618429184
21,3,0.2794041037559509
21,4,0.29745686054229736
21,5,0.6831300258636475
21,6,1.2872322797775269
21,7,0.3021862506866455
21,8,0.16318345069885254
21,9,1.975803017616272
21,10,0.5869094133377075
21,11,0.16130569577217102
21,12,0.4913828670978546
21,13,0.7454618215560913
