layer,head,rsa_crel,rsa_attr,rsa_max,rsa_max_before_clamp,rsa_crel_pval,rsa_attr_pval
0,0,0.15065200626850128,0.006095701828598976,0.15065200626850128,0.15065200626850128,0.0,0.6442000269889832
0,1,0.5061792135238647,-0.020694755017757416,0.5061792135238647,0.5061792135238647,0.0,0.0989999994635582
0,2,0.27179867029190063,-0.01601637713611126,0.27179867029190063,0.27179867029190063,0.0,0.18960000574588776
0,3,0.43409761786460876,0.03573595732450485,0.43409761786460876,0.43409761786460876,0.0,0.03849999979138374
0,4,0.2762625515460968,0.08306864649057388,0.2762625515460968,0.2762625515460968,0.0,0.0006000000284984708
0,5,0.34896528720855713,-0.003050968050956726,0.34896528720855713,0.34896528720855713,0.0,0.8417999744415283
0,6,0.25437694787979126,5.412474274635315e-05,0.25437694787979126,0.25437694787979126,0.0,0.9975000023841858
0,7,0.21966245770454407,0.02583295851945877,0.21966245770454407,0.21966245770454407,0.0,0.05689999833703041
0,8,0.4025382399559021,0.004558764398097992,0.4025382399559021,0.4025382399559021,0.0,0.7696999907493591
0,9,0.15146252512931824,0.06936599314212799,0.15146252512931824,0.15146252512931824,0.0,0.0017999999690800905
0,10,0.33307090401649475,0.05913794785737991,0.33307090401649475,0.33307090401649475,0.0,0.00800000037997961
0,11,0.2874898910522461,0.009989030659198761,0.2874898910522461,0.2874898910522461,0.0,0.48260000348091125
0,12,0.3521682918071747,-0.0015313681215047836,0.3521682918071747,0.3521682918071747,0.0,0.9210000038146973
0,13,0.14398761093616486,0.06440893560647964,0.14398761093616486,0.14398761093616486,0.0,0.002099999925121665
0,14,0.3022366464138031,0.019134657457470894,0.3022366464138031,0.3022366464138031,0.0,0.17640000581741333
0,15,0.17355714738368988,-0.003765307366847992,0.17355714738368988,0.17355714738368988,0.0,0.703499972820282
0,16,0.3651371896266937,0.014712944626808167,0.3651371896266937,0.3651371896266937,0.0,0.19220000505447388
0,17,0.39041000604629517,0.0026016803458333015,0.39041000604629517,0.39041000604629517,0.0,0.8650000095367432
0,18,0.10248218476772308,0.051737718284130096,0.10248218476772308,0.10248218476772308,0.0,0.006399999838322401
0,19,0.04739752039313316,0.011240776628255844,0.04739752039313316,0.04739752039313316,0.002199999988079071,0.32510000467300415
0,20,0.11720016598701477,0.0415041446685791,0.11720016598701477,0.11720016598701477,0.0,0.016699999570846558
0,21,0.07673493027687073,0.017578601837158203,0.07673493027687073,0.07673493027687073,0.0,0.10989999771118164
0,22,0.5619805455207825,-0.020394733175635338,0.5619805455207825,0.5619805455207825,0.0,0.10040000081062317
0,23,0.21078380942344666,0.010670747607946396,0.21078380942344666,0.21078380942344666,0.0,0.41749998927116394
0,24,0.1415894776582718,0.060077425092458725,0.1415894776582718,0.1415894776582718,0.0,0.004399999976158142
0,25,0.5931166410446167,0.09262536466121674,0.5931166410446167,0.5931166410446167,0.0,0.00139999995008111
