layer,head,imp,pert,cell_global,cell_within,effect
0,0,0.1506520062685012,0.1198273971676826,D,C,0.01875
0,1,0.5061792135238647,0.4517817199230194,A,A,0.021875
0,2,0.2717986702919006,0.0893883183598518,D,A,0.02109375
0,3,0.4340976178646087,0.2037832587957382,D,A,0.021875
0,4,0.2762625515460968,0.0888815894722938,D,A,0.0203125
0,5,0.3489652872085571,0.0517985932528972,D,B,0.02265625
0,6,0.2543769478797912,0.0629603266716003,D,B,0.023697916666666666
0,7,0.219662457704544,0.0421657897531986,D,D,0.019270833333333334
0,8,0.4025382399559021,0.0651395320892334,D,B,0.017447916666666667
0,9,0.1514625251293182,0.0715280696749687,D,D,0.0203125
0,10,0.3330709040164947,0.0319785699248313,D,B,0.020833333333333332
0,11,0.2874898910522461,0.1028439477086067,D,A,0.0234375
0,12,0.3521682918071747,0.096569113433361,D,A,0.021875
0,13,0.1439876109361648,0.0710786581039428,D,D,0.020052083333333335
0,14,0.3022366464138031,0.1063184216618537,D,A,0.02109375
0,15,0.1735571473836898,0.1831472367048263,D,C,0.0203125
0,16,0.3651371896266937,0.0281415525823831,D,B,0.020052083333333335
0,17,0.3904100060462951,0.092379406094551,D,A,0.01875
0,18,0.102482184767723,0.0727704092860221,D,C,0.020572916666666666
0,19,0.0473975203931331,0.1037132367491722,D,C,0.020052083333333335
0,20,0.1172001659870147,0.0675240159034729,D,D,0.01796875
0,21,0.0767349302768707,0.0946041047573089,D,C,0.019270833333333334
0,22,0.5619805455207825,0.4449799954891205,A,A,0.0234375
0,23,0.2107838094234466,0.0639978498220443,D,D,0.021875
0,24,0.1415894776582718,0.071674957871437,D,D,0.023177083333333334
0,25,0.5931166410446167,0.0626963824033737,B,B,0.01953125
0,26,0.0665571019053459,0.091805450618267,D,C,0.020572916666666666
0,27,0.0975401625037193,0.0638464391231536,D,D,0.022135416666666668
0,28,0.0608135759830474,0.0905424058437347,D,C,0.021875
0,29,0.2092038542032241,0.064876303076744,D,D,0.020833333333333332
0,30,0.4815118312835693,0.03277438133955,D,B,0.020052083333333335
0,31,0.4869623184204101,0.1729982197284698,D,A,0.026302083333333334
0,32,0.0411755219101905,0.0713193640112876,D,D,0.020052083333333335
0,33,0.3188536167144775,0.0499256439507007,D,B,0.022395833333333334
0,34,0.155618354678154,0.0982418358325958,D,C,0.023177083333333334
0,35,0.2394668757915496,0.0404430963099002,D,D,0.023177083333333334
0,36,0.2344612181186676,0.0490879788994789,D,D,0.021614583333333333
0,37,0.2069278359413147,0.0699445903301239,D,D,0.021354166666666667
0,38,0.2832772135734558,0.0831329450011253,D,A,0.025260416666666667
0,39,0.5061057209968567,0.1949275285005569,B,A,0.025260416666666667
1,0,0.4986502528190613,0.1348476409912109,D,A,0.02265625
1,1,0.4806185662746429,0.0882252752780914,D,C,0.02578125
1,2,0.6047022342681885,0.0442020669579505,B,B,0.0234375
1,3,0.4950853288173675,0.3601912260055542,D,A,0.021875
1,4,0.4942724108695984,0.1302560269832611,D,A,0.022135416666666668
1,5,0.635472297668457,0.133659154176712,B,A,0.021354166666666667
1,6,0.1879464089870453,0.077399805188179,D,D,0.020052083333333335
1,7,0.6015408039093018,0.0701842159032821,B,B,0.02109375
1,8,0.33553147315979,0.0723965838551521,D,D,0.022395833333333334
1,9,0.0844881758093833,0.0616595223546028,D,D,0.022395833333333334
1,10,0.4987805485725403,0.0972741171717643,D,A,0.020572916666666666
1,11,0.4348493814468384,0.063750110566616,D,D,0.0203125
1,12,0.4043616950511932,0.091458112001419,D,C,0.021614583333333333
1,13,0.5216386914253235,0.0700271651148796,B,B,0.019270833333333334
1,14,0.5342632532119751,0.1087127849459648,B,A,0.02109375
1,15,0.2572807669639587,0.0928840264678001,D,C,0.023697916666666666
1,16,0.410315066576004,0.1194667890667915,D,C,0.021875
1,17,0.0547453761100769,0.0656321346759796,D,D,0.01953125
1,18,0.5671562552452087,0.0878431871533393,B,A,0.023697916666666666
1,19,0.6131421327590942,0.0735904723405838,B,B,0.02265625
1,20,0.4500091671943664,0.0507434792816638,D,D,0.024479166666666666
1,21,0.5274388790130615,0.0814479663968086,B,A,0.02109375
1,22,0.5723104476928711,0.0596725866198539,B,B,0.021875
1,23,0.1951538622379303,0.0473537892103195,D,D,0.023177083333333334
1,24,0.1386531740427017,0.065435029566288,D,D,0.023177083333333334
1,25,0.5624366998672485,0.0646658390760421,B,B,0.023177083333333334
1,26,0.1652303785085678,0.0679112076759338,D,D,0.017708333333333333
1,27,0.5176242589950562,0.109399527311325,B,A,0.02109375
1,28,0.4140548706054687,0.0672839432954788,D,D,0.019270833333333334
1,29,0.476142019033432,0.1722628325223922,D,C,0.022135416666666668
1,30,0.5045995712280273,0.1523011028766632,B,A,0.019010416666666665
1,31,0.5081596374511719,0.0815164595842361,B,A,0.01875
1,32,0.5003020763397217,0.0869605913758277,D,A,0.021614583333333333
1,33,0.17351695895195,0.0558977723121643,D,D,0.022135416666666668
1,34,0.4841534495353699,0.051393162459135,D,D,0.02421875
1,35,0.2168012857437133,0.0641415417194366,D,D,0.022916666666666665
1,36,0.3462433815002441,0.0899461805820465,D,C,0.0203125
1,37,0.6127039194107056,0.0543827749788761,B,B,0.019270833333333334
1,38,0.4937058687210083,0.2083624452352523,D,A,0.022916666666666665
1,39,0.4890685677528381,0.1027610972523689,D,C,0.020572916666666666
2,0,0.4270399808883667,0.0604247339069843,D,D,0.020052083333333335
2,1,0.5505599975585938,0.0667153373360633,B,B,0.01875
2,2,0.5058600902557373,0.1671899855136871,B,A,0.021875
2,3,0.1946725249290466,0.0751912146806716,D,D,0.02265625
2,4,0.2949585914611816,0.0771687626838684,D,D,0.021875
2,5,0.4819006025791168,0.1279069185256958,D,A,0.0203125
2,6,0.5034233331680298,0.0932515487074852,B,B,0.0203125
2,7,0.4995813965797424,0.0788104385137558,D,B,0.020833333333333332
2,8,0.099086046218872,0.1253261566162109,D,C,0.021875
2,9,0.5240720510482788,0.151103600859642,B,A,0.01953125
2,10,0.5510978102684021,0.1345936954021453,B,A,0.021354166666666667
2,11,0.1929890662431717,0.0526705831289291,D,D,0.020052083333333335
2,12,0.1571350246667862,0.0927106440067291,D,D,0.022395833333333334
2,13,0.4988507926464081,0.3038914501667022,D,A,0.023958333333333335
2,14,0.0640538483858108,0.0770398154854774,D,D,0.0203125
2,15,0.4091393649578094,0.0952305719256401,D,D,0.0203125
2,16,0.5272968411445618,0.1317287385463714,B,A,0.020572916666666666
2,17,0.0942280739545822,0.0933996066451072,D,D,0.023177083333333334
2,18,0.5015479326248169,0.1936527639627456,D,A,0.018229166666666668
2,19,0.5186020731925964,0.2591791749000549,B,A,0.021354166666666667
2,20,0.481309711933136,0.0985055714845657,D,D,0.021875
2,21,0.505606472492218,0.1054011583328247,B,A,0.021614583333333333
2,22,0.4977537393569946,0.1180118098855018,D,A,0.025520833333333333
2,23,0.537284791469574,0.1187907457351684,B,A,0.021354166666666667
2,24,0.4490891396999359,0.0993680581450462,D,D,0.0203125
2,25,0.3610262870788574,0.141003206372261,D,C,0.018229166666666668
2,26,0.5136685967445374,0.1357079595327377,B,A,0.02265625
2,27,0.5854983329772949,0.0654803216457367,B,B,0.023697916666666666
2,28,0.0709041357040405,0.0754813104867935,D,D,0.020572916666666666
2,29,0.398695707321167,0.183262437582016,D,C,0.020833333333333332
2,30,0.4552682638168335,0.1531601548194885,D,C,0.021875
2,31,0.5068322420120239,0.1839638799428939,B,A,0.024479166666666666
2,32,0.280859887599945,0.0591136924922466,D,D,0.021614583333333333
2,33,0.5196681618690491,0.4087556302547455,A,A,0.0203125
2,34,0.1648448556661605,0.065898597240448,D,D,0.01875
2,35,0.1159668192267417,0.0627345293760299,D,D,0.0203125
2,36,0.5120179653167725,0.1180364042520523,B,A,0.022395833333333334
2,37,0.5015808939933777,0.0967184975743293,D,B,0.02265625
2,38,0.4165797233581543,0.1246136128902435,D,C,0.023177083333333334
2,39,0.1402144730091095,0.092655211687088,D,D,0.01796875
3,0,0.1742239594459533,0.0802452489733696,D,D,0.0234375
3,1,0.2779991328716278,0.0834405943751335,D,D,0.018489583333333334
3,2,0.5073204040527344,0.2379017174243927,B,A,0.02421875
3,3,0.2905426323413849,0.1290091574192047,D,D,0.024739583333333332
3,4,0.2489547878503799,0.0676257461309433,D,D,0.020052083333333335
3,5,0.4975974857807159,0.2131536453962326,D,A,0.023177083333333334
3,6,0.2484702616930008,0.0749932676553726,D,D,0.023177083333333334
3,7,0.4906826317310333,0.1349682360887527,D,B,0.020572916666666666
3,8,0.5177298784255981,0.247493177652359,B,A,0.02421875
3,9,0.4862033128738403,0.2717854380607605,D,C,0.0203125
3,10,0.4973746836185455,0.272814005613327,D,A,0.021614583333333333
3,11,0.5305598974227905,0.2972733974456787,B,A,0.020572916666666666
3,12,0.5128730535507202,0.1959310919046402,B,A,0.020572916666666666
3,13,0.4936875700950622,0.3323457241058349,D,A,0.0203125
3,14,0.4909927248954773,0.1708996891975402,D,B,0.021614583333333333
3,15,0.496650755405426,0.4743453562259674,C,A,0.0203125
3,16,0.4757593274116516,0.19843290746212,D,C,0.020833333333333332
3,17,0.4763312041759491,0.193210631608963,D,C,0.020052083333333335
3,18,0.3691829442977905,0.1023148596286773,D,D,0.02421875
3,19,0.4310010075569153,0.1589033901691436,D,D,0.01953125
3,20,0.3213382363319397,0.1763806939125061,D,D,0.02109375
3,21,0.1869440078735351,0.1137478128075599,D,D,0.01953125
3,22,0.5173614025115967,0.3587743937969208,B,A,0.020572916666666666
3,23,0.5034900307655334,0.1911652982234954,B,A,0.024739583333333332
3,24,0.4254361093044281,0.1789103299379348,D,D,0.020833333333333332
3,25,0.488657534122467,0.486284077167511,C,C,0.01796875
3,26,0.1319263130426406,0.0725482180714607,D,D,0.020572916666666666
3,27,0.4992910623550415,0.3579717576503753,D,A,0.02421875
3,28,0.1745770573616027,0.085098348557949,D,D,0.021354166666666667
3,29,0.492991954088211,0.2474110275506973,D,A,0.020572916666666666
3,30,0.4930220246315002,0.5635625720024109,C,A,0.019010416666666665
3,31,0.529732346534729,0.1892017126083374,B,B,0.02265625
3,32,0.4980922043323517,0.3138785064220428,D,A,0.021875
3,33,0.1489364802837371,0.0802265480160713,D,D,0.0203125
3,34,0.3683108687400818,0.0860357135534286,D,D,0.023697916666666666
3,35,0.391819417476654,0.0877298265695571,D,D,0.020572916666666666
3,36,0.4944697022438049,0.1747849881649017,D,B,0.021875
3,37,0.4959631860256195,0.2360041439533233,D,A,0.0234375
3,38,0.4918352365493774,0.3186120092868805,D,A,0.020833333333333332
3,39,0.4861469864845276,0.1651650071144104,D,D,0.024479166666666666
4,0,0.865351676940918,0.3607134819030761,B,A,0.019270833333333334
4,1,0.2913591861724853,0.2101625204086303,D,D,0.019010416666666665
4,2,0.485066145658493,0.4496831595897674,C,C,0.021354166666666667
4,3,0.4970666468143463,0.2057117074728012,D,B,0.020572916666666666
4,4,0.4915263652801513,0.3631907999515533,D,A,0.020833333333333332
4,5,0.5018962025642395,0.3639188408851623,D,A,0.01953125
4,6,0.4906773567199707,0.3722732365131378,D,A,0.023697916666666666
4,7,0.4933202266693115,0.5005864500999451,C,A,0.02265625
4,8,0.4862532615661621,0.3508843183517456,D,C,0.023697916666666666
4,9,0.3560246229171753,0.098231129348278,D,D,0.022395833333333334
4,10,0.5362384915351868,1.213802933692932,A,A,0.02421875
4,11,0.3427681922912597,0.0941342711448669,D,D,0.022395833333333334
4,12,0.5170294046401978,0.805167555809021,A,A,0.023697916666666666
4,13,0.491044282913208,0.1905722916126251,D,B,0.018489583333333334
4,14,0.514594316482544,0.4028007984161377,A,A,0.021354166666666667
4,15,0.5174624919891357,0.2646349668502807,B,A,0.023697916666666666
4,16,0.3076376914978027,0.0840342342853546,D,D,0.021354166666666667
4,17,0.2893912196159363,0.1141163259744644,D,D,0.025
4,18,0.4983857274055481,0.4156782031059265,C,A,0.023697916666666666
4,19,0.4419407248497009,0.5972704887390137,C,C,0.024479166666666666
4,20,0.4291877448558807,0.1333076506853103,D,D,0.01953125
4,21,0.4933291971683502,0.2873453795909881,D,A,0.01796875
4,22,0.4944046437740326,0.3661149442195892,D,A,0.018229166666666668
4,23,0.3118150532245636,0.0907744616270065,D,D,0.024739583333333332
4,24,0.3654642105102539,0.0964863523840904,D,D,0.019791666666666666
4,25,0.51100093126297,0.2579761147499084,B,A,0.019270833333333334
4,26,0.4043353796005249,0.1074358820915222,D,D,0.01875
4,27,0.420828104019165,0.1088578552007675,D,D,0.020833333333333332
4,28,0.488819420337677,0.2573179304599762,D,D,0.021614583333333333
4,29,0.4905987083911896,0.2322171628475189,D,B,0.020572916666666666
4,30,0.4366471171379089,0.2082225680351257,D,D,0.02265625
4,31,0.4355732798576355,0.1343399733304977,D,D,0.022395833333333334
4,32,0.4526931047439575,0.1602161824703216,D,D,0.02265625
4,33,0.4256150722503662,0.0836763903498649,D,D,0.022916666666666665
4,34,0.4554029405117035,0.1759167164564132,D,D,0.02578125
4,35,0.4990216791629791,0.2869941294193268,D,A,0.023177083333333334
4,36,0.6150914430618286,0.4750657081604004,A,A,0.021875
4,37,0.4933015704154968,0.6332516074180603,C,A,0.022916666666666665
4,38,0.500192403793335,0.1971956640481948,D,B,0.024739583333333332
4,39,0.4903945028781891,0.3830848634243011,D,C,0.02421875
5,0,0.5047013163566589,0.4990998804569244,A,A,0.023177083333333334
5,1,0.4428176283836365,0.1523848921060562,D,D,0.019791666666666666
5,2,0.4941997528076172,0.4179186224937439,C,D,0.023177083333333334
5,3,0.5043742656707764,0.4003756940364837,B,B,0.02109375
5,4,0.5304718613624573,0.3843239247798919,B,B,0.022916666666666665
5,5,0.4895300567150116,0.6832380294799805,C,C,0.02421875
5,6,0.5083714127540588,0.7037352323532104,A,A,0.022916666666666665
5,7,0.5253516435623169,0.5647271275520325,A,A,0.02265625
5,8,0.5045402646064758,0.8968297243118286,A,A,0.029166666666666667
5,9,0.5061256289482117,0.314120888710022,B,B,0.020572916666666666
5,10,0.6281342506408691,0.4154863059520721,A,B,0.02265625
5,11,0.4256699085235595,0.1436800062656402,D,D,0.020572916666666666
5,12,0.4804610311985016,0.323744922876358,D,D,0.019010416666666665
5,13,0.2521159052848816,0.1208585202693939,D,D,0.019270833333333334
5,14,0.4485092163085937,0.2207871824502945,D,D,0.022395833333333334
5,15,0.493886798620224,0.5182375907897949,C,C,0.0171875
5,16,0.4873402118682861,0.4241772592067718,C,C,0.021354166666666667
5,17,0.5037009716033936,0.5729058384895325,A,A,0.022395833333333334
5,18,0.4928109645843506,0.8187457919120789,C,C,0.021354166666666667
5,19,0.4885106086730957,0.7005825638771057,C,C,0.023177083333333334
5,20,0.5061657428741455,0.6535048484802246,A,A,0.025
5,21,0.4631800949573517,0.1080511137843132,D,D,0.022916666666666665
5,22,0.4210367202758789,0.1832132190465927,D,D,0.025
5,23,0.5408099889755249,0.6402636766433716,A,A,0.01953125
5,24,0.4985812604427337,0.5988641381263733,C,A,0.022135416666666668
5,25,0.4837285280227661,0.5426202416419983,C,C,0.0234375
5,26,0.5106685161590576,0.600275456905365,A,A,0.024739583333333332
