layer,head,imp,pert,cell_global,cell_within,effect
1,24,0.4277827739715576,0.0007296375115402,D,B,0.016666666666666666
1,25,0.2915921509265899,0.0019643125124275,D,D,0.027083333333333334
1,26,0.0522959977388381,0.0050701205618679,D,D,0.017708333333333333
1,27,0.2899727821350097,0.0009572731796652,D,D,0.023958333333333335
1,28,0.5090548992156982,0.0324392467737197,D,A,0.01875
1,29,0.5326041579246521,0.0153195923194289,D,A,0.023958333333333335
1,30,0.4226004481315613,0.0048865457065403,D,B,0.025
1,31,0.3789464235305786,0.0093405116349458,D,C,0.01875
2,0,0.4993215799331665,0.0078248577192425,D,B,0.017708333333333333
2,1,0.3835410177707672,0.0741029009222984,D,C,0.017708333333333333
2,2,0.4522636830806732,0.0051274788565933,D,D,0.016666666666666666
2,3,0.4634844660758972,0.0185623280704021,D,D,0.01875
2,4,0.5015549659729004,0.0455952323973178,D,A,0.020833333333333332
2,5,0.500397801399231,0.0542026311159133,D,A,0.017708333333333333
2,6,0.4845458567142486,0.0238834004849195,D,C,0.019791666666666666
2,7,0.4932147264480591,0.0227399114519357,D,C,0.021875
2,8,0.363449215888977,0.0031223660334944,D,D,0.01875
2,9,0.4095752835273742,0.0063214167021214,D,D,0.016666666666666666
2,10,0.509192943572998,0.0129410633817315,D,B,0.017708333333333333
2,11,0.4925921857357025,0.0190125312656164,D,D,0.022916666666666665
2,12,0.5115679502487183,0.1028844490647316,D,A,0.017708333333333333
2,13,0.5072571039199829,0.0755036100745201,D,A,0.01875
2,14,0.5090890526771545,0.0643562078475952,D,A,0.021875
2,15,0.4984773993492126,0.0245587434619665,D,A,0.017708333333333333
2,16,0.4882098436355591,0.0369318202137947,D,C,0.020833333333333332
2,17,0.4894947707653045,0.0084493141621351,D,D,0.015625
2,18,0.4864407777786255,0.0823401659727096,D,C,0.016666666666666666
2,19,0.4544346332550049,0.0502365045249462,D,C,0.026041666666666668
2,20,0.4933876991271972,0.0207641888409852,D,B,0.019791666666666666
2,21,0.4965242147445678,0.0008541186107322,D,B,0.015625
2,22,0.5020411014556885,0.0437198802828788,D,A,0.021875
2,23,0.5055999755859375,0.0020738872699439,D,B,0.01875
2,24,0.4995979070663452,0.0334578044712543,D,A,0.015625
2,25,0.4859257936477661,0.0229780133813619,D,C,0.017708333333333333
2,26,0.5127156376838684,0.1659180670976638,D,A,0.021875
2,27,0.4917491972446441,0.0194140169769525,D,D,0.019791666666666666
2,28,0.4955171942710876,0.008161099627614,D,B,0.021875
2,29,0.5015435814857483,0.0127985877916216,D,B,0.017708333333333333
2,30,0.4876899719238281,0.0018615304725244,D,D,0.025
2,31,0.4897617697715759,0.0039842268452048,D,D,0.023958333333333335
3,0,0.5177152156829834,0.042488258332014,D,A,0.016666666666666666
3,1,0.535353422164917,0.0385651625692844,B,A,0.013541666666666667
3,2,0.5065293312072754,0.0296298209577798,D,B,0.022916666666666665
3,3,0.4128126502037048,0.035280492156744,D,C,0.016666666666666666
3,4,0.3998621702194214,0.0041560246609151,D,D,0.01875
3,5,0.4968385696411133,0.020105741918087,D,D,0.022916666666666665
3,6,0.4802377820014953,0.0121227027848362,D,D,0.019791666666666666
3,7,0.5582377910614014,0.0141078382730484,B,B,0.027083333333333334
3,8,0.4975268840789795,0.0255151130259037,D,D,0.016666666666666666
3,9,0.5235670804977417,0.0524877943098545,D,A,0.01875
3,10,0.4957788288593292,0.0258942134678363,D,D,0.027083333333333334
3,11,0.503043532371521,0.0359542071819305,D,A,0.022916666666666665
3,12,0.5091564655303955,0.0368382297456264,D,A,0.017708333333333333
3,13,0.327953040599823,0.0074100121855735,D,D,0.01875
3,14,0.2045848965644836,0.0045672566629946,D,D,0.020833333333333332
3,15,0.4224121272563934,0.0075947041623294,D,D,0.026041666666666668
3,16,0.5032952427864075,0.0190553236752748,D,B,0.016666666666666666
3,17,0.501105546951294,0.0193730778992176,D,B,0.01875
3,18,0.5011672973632812,0.0269783344119787,D,B,0.019791666666666666
3,19,0.5085955858230591,0.0371946319937706,D,A,0.026041666666666668
3,20,0.4240712523460388,0.0176273547112941,D,D,0.021875
3,21,0.5626566410064697,0.0470316261053085,B,A,0.020833333333333332
3,22,0.2029196768999099,0.0450944565236568,D,C,0.01875
3,23,0.4896214604377746,0.0343695171177387,D,C,0.017708333333333333
3,24,0.5579962730407715,0.0305342655628919,B,A,0.021875
3,25,0.309487909078598,0.013123296201229,D,D,0.015625
3,26,0.4988081455230713,0.0243676230311393,D,D,0.022916666666666665
3,27,0.4561963677406311,0.0468405112624168,D,C,0.01875
3,28,0.5487178564071655,0.0770672187209129,B,A,0.020833333333333332
3,29,0.5008035898208618,0.1348140686750412,D,A,0.021875
3,30,0.5754709243774414,0.2707526087760925,A,A,0.021875
3,31,0.4941140711307525,0.0383287034928798,D,C,0.01875
4,0,0.483843445777893,0.0154250646010041,D,D,0.022916666666666665
4,1,0.4709606170654297,0.0240547638386487,D,D,0.01875
4,2,0.5132379531860352,0.0670329108834266,D,A,0.017708333333333333
4,3,0.5062850713729858,0.1023310273885726,D,A,0.022916666666666665
4,4,0.5139141082763672,0.0980882570147514,D,A,0.019791666666666666
4,5,0.5212124586105347,0.0846461802721023,D,A,0.023958333333333335
4,6,0.4707390367984772,0.033298447728157,D,D,0.016666666666666666
4,7,0.4877297878265381,0.0311201624572277,D,D,0.026041666666666668
4,8,0.1404336541891098,0.0329670682549476,D,D,0.019791666666666666
4,9,0.3449690341949463,0.0432724170386791,D,C,0.019791666666666666
4,10,0.3024960160255432,0.0427100919187068,D,C,0.017708333333333333
