layer,head,imp,pert,cell_global,cell_within,effect
0,0,0.5045095086097717,1.0665059089660645,D,A,0.028125
0,1,0.4369407296180725,1.118487000465393,D,A,0.029166666666666667
0,2,0.2728602290153503,0.0536642186343669,D,D,0.020833333333333332
0,3,0.4889600574970245,0.1497091352939605,D,B,0.03125
0,4,0.4613109230995178,0.0802842155098915,D,B,0.03125
0,5,0.557482898235321,0.4671083688735962,B,A,0.029166666666666667
0,6,0.3733620047569275,0.2236976772546768,D,D,0.0375
0,7,0.231296420097351,0.1513244956731796,D,D,0.035416666666666666
0,8,0.1185488179326057,0.4084460139274597,D,D,0.03229166666666667
0,9,0.4341747760772705,2.059408903121948,C,A,0.03125
0,10,0.084828682243824,0.2551954388618469,D,D,0.03333333333333333
0,11,0.4992457032203674,2.065359592437744,C,A,0.03333333333333333
0,12,0.4865840077400207,2.405661106109619,C,A,0.034375
0,13,0.2098378986120224,0.4388314187526703,D,C,0.029166666666666667
0,14,0.4198578298091888,0.1619031131267547,D,D,0.03125
0,15,0.2857049703598022,0.4668088555335998,D,C,0.030208333333333334
1,0,0.3097788989543915,0.2853471934795379,D,D,0.029166666666666667
1,1,0.0900056511163711,0.1410025656223297,D,D,0.030208333333333334
1,2,0.2884700298309326,0.3970618844032287,D,C,0.035416666666666666
1,3,0.1735875904560089,0.1398304402828216,D,D,0.036458333333333336
1,4,0.4856294691562652,0.7853938341140747,D,A,0.034375
1,5,0.2454628646373748,0.1275042593479156,D,D,0.029166666666666667
1,6,0.4875438213348388,1.158747911453247,D,A,0.036458333333333336
1,7,0.2527023553848266,0.2539424002170563,D,D,0.03333333333333333
1,8,0.5286077260971069,0.4057044386863708,B,A,0.03229166666666667
1,9,0.2869285643100738,0.1529991179704666,D,D,0.03333333333333333
1,10,0.3626533448696136,0.6109619736671448,D,A,0.030208333333333334
1,11,0.5050163865089417,2.4638831615448,C,A,0.03229166666666667
1,12,0.4928909242153168,0.1624526530504226,D,B,0.036458333333333336
1,13,0.2883968949317932,0.0744927674531936,D,D,0.0375
1,14,0.4461045861244201,0.6428311467170715,D,A,0.027083333333333334
1,15,0.3761306703090668,0.3345658183097839,D,A,0.03229166666666667
2,0,0.0859114751219749,0.0471293404698371,D,D,0.03229166666666667
2,1,0.4149868488311767,0.524779200553894,D,D,0.0375
2,2,0.411763072013855,0.3017466366291046,D,D,0.03333333333333333
2,3,0.4682284593582153,1.202576994895935,D,A,0.030208333333333334
2,4,0.2026400566101074,1.09245765209198,D,C,0.03125
2,5,0.486974835395813,0.4459607303142547,D,B,0.034375
2,6,0.4969695806503296,0.7210392951965332,D,B,0.03333333333333333
2,7,0.2181108891963958,1.2364716529846191,D,C,0.03333333333333333
2,8,0.4773149490356445,0.9474272727966307,D,A,0.028125
2,9,0.4729484915733337,0.8592367172241211,D,A,0.028125
2,10,0.4031506776809692,0.7911033034324646,D,C,0.036458333333333336
2,11,0.4854610562324524,1.0005033016204834,D,A,0.026041666666666668
2,12,0.4202631711959839,0.5758238434791565,D,B,0.03125
2,13,0.3884229362010956,0.3080132305622101,D,D,0.03333333333333333
2,14,0.4780450165271759,1.0378130674362185,D,A,0.029166666666666667
2,15,0.3673229813575744,0.6991463303565979,D,D,0.029166666666666667
3,0,0.2900353670120239,0.4622707664966583,D,D,0.03333333333333333
3,1,0.4809253513813019,0.307203859090805,D,B,0.030208333333333334
3,2,0.0558366775512695,0.1847240179777145,D,D,0.03333333333333333
3,3,0.1700705289840698,0.5122365951538086,D,C,0.03229166666666667
3,4,0.4341691136360168,0.4843217730522156,D,C,0.03333333333333333
3,5,0.4883425533771515,0.3736048340797424,D,B,0.034375
3,6,0.4284823536872864,0.4487025439739227,D,D,0.029166666666666667
3,7,0.3052780926227569,0.2533033788204193,D,D,0.035416666666666666
3,8,0.481689989566803,1.454434156417847,D,A,0.03125
3,9,0.49148029088974,0.9043166041374208,D,A,0.030208333333333334
3,10,0.4873920083045959,0.5212612152099609,D,A,0.03229166666666667
3,11,0.3581654727458954,0.264666885137558,D,D,0.034375
3,12,0.4850742816925049,1.669757604598999,D,A,0.023958333333333335
3,13,0.4931526780128479,0.6819522976875305,D,A,0.034375
3,14,0.3042829036712646,0.0492401383817195,D,D,0.028125
3,15,0.4626180529594421,0.8399057388305664,D,A,0.0375
4,0,0.4254689514636993,1.684956431388855,D,C,0.034375
4,1,0.4810284972190857,1.2353068590164185,D,A,0.035416666666666666
4,2,0.4743522703647613,0.7708346247673035,D,A,0.03229166666666667
4,3,0.4869810044765472,0.7271825075149536,D,A,0.030208333333333334
4,4,0.3998422622680664,1.3882710933685305,D,C,0.028125
4,5,0.4864857792854309,1.67239511013031,D,A,0.027083333333333334
4,6,0.2925928831100464,0.6078141331672668,D,D,0.029166666666666667
4,7,0.3657016158103943,0.3222836852073669,D,D,0.025
4,8,0.3774228692054748,0.1621914058923721,D,D,0.03125
4,9,0.4933905005455017,0.6244946122169495,D,B,0.034375
4,10,0.4875645637512207,0.992162823677063,D,A,0.029166666666666667
4,11,0.095099426805973,0.509181022644043,D,D,0.027083333333333334
4,12,0.4814943373203277,0.6764041185379028,D,B,0.035416666666666666
4,13,0.4420380294322967,0.1672936528921127,D,D,0.030208333333333334
4,14,0.1359686553478241,0.1999978870153427,D,D,0.03333333333333333
4,15,0.4845057129859924,4.308262348175049,C,A,0.03854166666666667
5,0,0.3237359821796417,0.5291454792022705,D,D,0.035416666666666666
5,1,0.1442664414644241,0.9623992443084716,D,D,0.041666666666666664
5,2,0.4870641231536865,1.902784824371338,C,A,0.0375
5,3,0.5042603015899658,2.0029780864715576,C,A,0.040625
5,4,0.4609561562538147,0.1873331815004348,D,D,0.027083333333333334
5,5,0.4895869493484497,2.693155527114868,C,A,0.040625
5,6,0.4365342855453491,2.236768245697021,C,C,0.04583333333333333
5,7,0.2222412079572677,0.2560397684574127,D,D,0.028125
5,8,0.4888258576393127,1.7526510953903198,D,A,0.036458333333333336
5,9,0.4910082221031189,2.4922986030578613,C,A,0.030208333333333334
5,10,0.4800946116447449,0.5150948166847229,D,B,0.03854166666666667
5,11,0.2446069717407226,0.8638710975646973,D,D,0.027083333333333334
5,12,0.5042635202407837,3.326747417449951,C,A,0.03125
5,13,0.2970471680164337,1.474817991256714,D,D,0.034375
5,14,0.4985516369342804,0.5978690385818481,D,B,0.036458333333333336
5,15,0.3756417036056518,2.9570279121398926,C,C,0.0375
6,0,0.4310976564884186,1.028511643409729,D,C,0.030208333333333334
6,1,0.3217992782592773,0.9692957997322084,D,D,0.034375
6,2,0.7428646087646484,0.7273330092430115,B,B,0.021875
6,3,0.520268440246582,1.3080345392227173,B,A,0.03229166666666667
6,4,0.4711964130401611,0.3352227210998535,D,D,0.036458333333333336
6,5,0.4887674748897552,0.9746568202972412,D,B,0.035416666666666666
6,6,0.554898738861084,0.8250660300254822,B,B,0.03333333333333333
6,7,0.2665011584758758,0.654816746711731,D,D,0.0375
6,8,0.4889777600765228,1.1662179231643677,D,A,0.036458333333333336
6,9,0.4866206049919128,1.0308235883712769,D,C,0.03229166666666667
6,10,0.5196889638900757,0.910054624080658,B,B,0.03229166666666667
