layer,head,imp,pert,cell_global,cell_within,effect
5,2,0.4986478686332702,0.5943905115127563,B,B,0.009497189521789509
5,3,0.3103325068950653,0.1456180363893509,D,D,0.0008973280588785328
5,4,0.4444025158882141,0.4740930795669555,B,D,0.00440537929534907
5,5,0.5082067251205444,0.9260180592536926,B,A,0.0067369620005289215
5,6,0.4850788116455078,0.9530173540115356,B,C,0.011246267954508421
5,7,0.4755110442638397,0.6238287091255188,B,D,0.004558213551839148
5,8,0.4909279346466064,0.1441286355257034,B,D,0.0012295802434285077
5,9,0.4134661555290222,0.648642361164093,D,C,0.006477522850036576
5,10,0.4989217221736908,0.3912946879863739,B,B,0.0027063528696695495
5,11,0.493226557970047,1.0341994762420654,A,C,0.006618452072143505
5,12,0.5071896314620972,0.6069512367248535,B,B,0.006788245836893674
5,13,0.5094913244247437,0.3756333887577057,B,B,0.002567370732625278
5,14,0.5138455629348755,0.883901834487915,B,A,0.015299352010091099
5,15,0.4959123432636261,0.7254172563552856,B,A,0.00933190186818436
6,0,0.5023171305656433,0.6520736813545227,B,B,0.004208358128865514
6,1,0.4511257708072662,0.6913260221481323,B,D,0.006143355369567827
6,2,0.5067411661148071,1.2706520557403564,A,A,0.00715525945027665
6,3,0.497575968503952,0.8306324481964111,B,D,0.009272114435831659
6,4,0.4420891404151916,0.4090258479118347,B,D,0.0059294859568277515
6,5,0.4995496571063995,1.6005371809005735,A,A,0.031042242050170855
6,6,0.4954233765602112,1.314173460006714,A,C,0.01552497545878088
6,7,0.4208138585090637,0.0675787627696991,D,D,0.00039598147074377496
6,8,0.5194498896598816,0.8275339603424072,B,B,0.015074523289998327
6,9,0.4615758061408996,0.684937596321106,B,D,0.00455400943756099
6,10,0.4903916716575622,1.1100906133651731,A,C,0.006293280919392861
6,11,0.5649780035018921,1.076587438583374,A,A,0.009800140062967892
6,12,0.5025748014450073,1.2700591087341309,A,A,0.014768187204996699
6,13,0.5017821788787842,0.3103710114955902,B,B,0.0018325169881184494
6,14,0.499192476272583,0.9252764582633972,B,A,0.005210900306701618
6,15,0.4986279904842376,1.4060708284378052,A,C,0.014403851826985632
7,0,0.5100589990615845,2.9229555130004883,A,A,0.023862814903259224
7,1,0.5246537327766418,0.8924217820167542,B,A,0.014465832710266071
7,2,0.5300927758216858,1.2869222164154053,A,A,0.005657013257344517
7,3,0.567924976348877,0.4402591288089752,B,B,0.002585625648498492
7,4,0.1539596617221832,0.3276626467704773,D,D,0.002641892433166461
7,5,0.5171324014663696,0.4375189542770386,B,B,0.008718450864156046
7,6,0.3252096176147461,0.208843246102333,D,D,0.0016674995422362815
7,7,0.4867651164531708,0.1110663190484047,B,D,0.0019469340642292849
7,8,0.4942731857299804,2.6545798778533936,A,C,0.01488209565480546
7,9,0.5096451044082642,0.7484367489814758,B,A,0.013228575388590447
7,10,0.5344637632369995,0.8897916674613953,B,A,0.009657557805379182
7,11,0.5065723657608032,0.4158520698547363,B,D,0.003257139523824006
7,12,0.4076705873012543,0.7087005376815796,D,C,0.007232006390889437
7,13,0.1654057502746582,0.2509938776493072,D,D,0.0021566311518350775
7,14,0.517453134059906,2.700796365737915,A,A,0.021065974235534624
7,15,0.4984242916107178,0.6611706614494324,B,D,0.006714216868082634
8,0,0.3343285024166107,0.6203876733779907,D,D,0.006188408533732046
8,1,0.4217696487903595,0.3868076503276825,D,D,0.005986372629801387
8,2,0.5118731260299683,2.305992841720581,A,A,0.025716463724772085
8,3,0.5247416496276855,1.8330169916152956,A,A,0.01869806448618566
8,4,0.5087581872940063,1.0165619850158691,B,D,0.012034201622009228
8,5,0.5190289616584778,2.181581258773804,A,A,0.04086130460103348
8,6,0.5129433870315552,1.024658441543579,B,B,0.005790980656941688
8,7,0.5284799337387085,2.005507707595825,A,A,0.0163508812586466
8,8,0.5273025631904602,0.8780136704444885,B,B,0.0062998612721760616
8,9,0.4737695455551147,1.852148532867432,A,C,0.013674600919087683
8,10,0.5103397965431213,0.6115875840187073,B,D,0.0042692184448241705
8,11,0.511746883392334,1.3465107679367063,A,C,0.010982497533162392
8,12,0.5100889801979065,2.43623161315918,A,C,0.010090637207031206
8,13,0.5281547904014587,1.346917748451233,A,A,0.008874932924906369
8,14,0.5167993903160095,1.335316181182861,A,B,0.010071603457132929
8,15,0.4504930675029754,0.480547547340393,B,D,0.01611747741699214
9,0,0.5140573978424072,2.468472480773926,A,C,0.021896266937255812
9,1,0.5113905668258667,1.50575590133667,A,C,0.025960826873779253
9,2,0.5479621887207031,4.264832496643066,A,A,0.03905092080434159
9,3,0.5860356092453003,1.1767363548278809,A,B,0.012018783887227331
9,4,0.5217041969299316,2.313287734985352,A,C,0.020781882603963166
9,5,0.4875901639461517,1.620697855949402,A,C,0.0168995062510172
9,6,0.5239063501358032,1.276858925819397,A,B,0.010528675715128534
9,7,0.5033957958221436,1.159115195274353,A,D,0.020672567685445103
9,8,0.5516317486763,0.379279613494873,B,B,0.006392161051432243
9,9,0.4976137280464172,0.6916496157646179,B,D,0.005967299143473264
9,10,0.5271586179733276,5.27291202545166,A,A,0.050146293640136674
9,11,0.5231833457946777,7.049760341644287,A,A,0.10496018727620439
9,12,0.4984574913978576,0.7327772974967957,B,D,0.00815935134887691
9,13,0.5267416834831238,5.9900383949279785,A,A,0.04289471308390295
9,14,0.5856024026870728,0.934453010559082,B,B,0.011289882659912067
9,15,0.446934163570404,0.2251835614442825,B,D,0.0032108545303344243
10,0,0.6591060161590576,1.25700044631958,A,B,0.010291091601053825
10,1,0.5266519784927368,3.3401296138763428,A,C,0.039779202143351185
10,2,0.5650875568389893,1.0976159572601318,A,B,0.008011889457702598
10,3,0.5132066607475281,3.090197324752808,A,C,0.02735079924265539
10,4,0.534349799156189,1.2917711734771729,A,B,0.007042344411214147
10,5,0.5337624549865723,1.5481065511703491,A,A,0.02452616691589351
10,6,0.5176397562026978,3.5600388050079346,A,C,0.03644400437672928
10,7,0.5370736122131348,1.7877501249313354,A,A,0.010230882962544714
10,8,0.5076080560684204,0.7327199578285217,B,D,0.006755463282267205
10,9,0.5033133625984192,1.667187213897705,A,C,0.009200453758239701
10,10,0.4662097692489624,0.4849917888641357,B,D,0.0029862880706786705
10,11,0.5327596068382263,1.3313549757003784,A,A,0.029609457651774047
10,12,0.517158031463623,1.703383207321167,A,C,0.01871027151743566
10,13,0.5326309204101562,0.3415570855140686,B,B,0.001565384864807085
10,14,0.5229300260543823,1.1744649410247805,A,D,0.021077211697896274
10,15,0.5409011840820312,0.7853214144706726,B,B,0.005759191513061473
11,0,0.4447380900382995,1.9396008253097532,A,C,0.038422131538391066
11,1,0.6859931945800781,1.529457926750183,A,B,0.037338789304097446
11,2,0.4636655151844024,0.9309363961219788,B,D,0.008262117703755647
