layer,head,imp,pert,cell_global,cell_within,effect
4,9,0.4529418349266052,0.2615198194980621,D,C,0.13020833333333334
4,10,0.4578100144863128,0.153950035572052,D,C,0.12708333333333333
4,11,0.4447527229785919,0.1011566594243049,D,D,0.12291666666666666
4,12,0.2865084707736969,0.1125354319810867,D,C,0.11145833333333334
4,13,0.5180648565292358,0.2006539553403854,B,A,0.12708333333333333
4,14,0.4338947534561157,0.0962382331490516,D,D,0.13020833333333334
4,15,0.3657491207122803,0.1037481725215911,D,D,0.12916666666666668
4,16,0.395547091960907,0.1550770550966262,D,C,0.128125
4,17,0.4794610738754272,0.1197200119495391,D,A,0.11770833333333333
4,18,0.075895607471466,0.0941253677010536,D,D,0.10416666666666667
4,19,0.2380055040121078,0.1314905434846878,D,C,0.11458333333333333
4,20,0.3328776359558105,0.0939108505845069,D,D,0.13125
4,21,0.3948774337768554,0.0902040153741836,D,D,0.11041666666666666
4,22,0.4436836838722229,0.0730940252542495,D,D,0.11458333333333333
4,23,0.4788437485694885,0.0721873566508293,D,B,0.11979166666666667
4,24,0.401736706495285,0.1044930517673492,D,D,0.12395833333333334
4,25,0.4744213223457336,0.112400472164154,D,D,0.11875
4,26,0.4956497550010681,0.1095874458551406,D,B,0.140625
4,27,0.5014640092849731,0.090842604637146,D,B,0.121875
4,28,0.4999100267887115,0.0846135392785072,D,B,0.10833333333333334
4,29,0.4783092141151428,0.1590137928724289,D,A,0.10416666666666667
4,30,0.4800941944122314,0.1434421688318252,D,A,0.10729166666666666
4,31,0.4749966859817505,0.1041651368141174,D,B,0.12708333333333333
4,32,0.4969096183776855,0.1579547673463821,D,A,0.11770833333333333
4,33,0.4611557722091675,0.0991261973977088,D,D,0.1375
4,34,0.4923295974731445,0.1148474439978599,D,A,0.12708333333333333
4,35,0.4917990565299988,0.1307455748319625,D,A,0.11041666666666666
4,36,0.4925698935985565,0.0847398489713668,D,B,0.13958333333333334
4,37,0.4480741322040558,0.094601035118103,D,D,0.12708333333333333
4,38,0.4219295382499695,0.088151142001152,D,D,0.10416666666666667
4,39,0.495986670255661,0.0823532789945602,D,B,0.08958333333333333
5,0,0.3714220523834228,0.0353270769119262,D,D,0.13333333333333333
5,1,0.5159645080566406,0.2289807796478271,B,A,0.10520833333333333
5,2,0.5069010257720947,0.2356326878070831,D,A,0.11145833333333334
5,3,0.2637207508087158,0.0073795411735773,D,D,0.128125
5,4,0.5073906183242798,0.0889506712555885,D,A,0.11979166666666667
5,5,0.4334981143474579,0.0671359896659851,D,C,0.10729166666666666
5,6,0.3229648172855377,0.0385564379394054,D,D,0.12916666666666668
5,7,0.4333127737045288,0.1052815988659858,D,C,0.09270833333333334
5,8,0.4903934001922607,0.0442765988409519,D,B,0.12083333333333333
5,9,0.4813863635063171,0.1501436978578567,D,A,0.11041666666666666
5,10,0.490609347820282,0.0306888204067945,D,B,0.103125
5,11,0.4498168230056762,0.0494530834257602,D,D,0.128125
5,12,0.4233504235744476,0.0568913742899894,D,D,0.11666666666666667
5,13,0.4829789102077484,0.0099335024133324,D,B,0.12291666666666666
5,14,0.4264355897903442,0.0092314761132001,D,D,0.13125
5,15,0.3389453887939453,0.032806571573019,D,D,0.1125
5,16,0.4605210125446319,0.2786730527877807,D,A,0.128125
5,17,0.1535927802324295,0.1145410537719726,D,C,0.115625
5,18,0.1399462223052978,0.0745579227805137,D,C,0.12291666666666666
5,19,0.3211076855659485,0.0502549670636653,D,D,0.128125
5,20,0.1100820302963256,0.0626995861530304,D,C,0.09895833333333333
5,21,0.3431906104087829,0.0227516777813434,D,D,0.12291666666666666
5,22,0.4915487766265869,0.2388503551483154,D,A,0.12708333333333333
5,23,0.3669086098670959,0.0091781988739967,D,D,0.103125
