layer,head,causal_imp
0,0,0.03125
0,1,0.03125
0,2,0.03229166666666667
0,3,0.03229166666666667
0,4,0.035416666666666666
0,5,0.025
0,6,0.03333333333333333
0,7,0.028125
0,8,0.027083333333333334
0,9,0.03333333333333333
0,10,0.03229166666666667
0,11,0.023958333333333335
0,12,0.03125
0,13,0.030208333333333334
0,14,0.03333333333333333
0,15,0.03125
0,16,0.029166666666666667
0,17,0.030208333333333334
0,18,0.035416666666666666
0,19,0.026041666666666668
0,20,0.027083333333333334
0,21,0.036458333333333336
0,22,0.029166666666666667
0,23,0.035416666666666666
0,24,0.03229166666666667
0,25,0.03125
0,26,0.022916666666666665
0,27,0.025
0,28,0.034375
0,29,0.03333333333333333
0,30,0.03333333333333333
0,31,0.028125
0,32,0.03229166666666667
0,33,0.029166666666666667
0,34,0.030208333333333334
0,35,0.03125
0,36,0.03333333333333333
0,37,0.03333333333333333
0,38,0.026041666666666668
0,39,0.034375
0,40,0.03125
0,41,0.034375
0,42,0.03125
0,43,0.03125
0,44,0.026041666666666668
0,45,0.03229166666666667
0,46,0.029166666666666667
0,47,0.03333333333333333
0,48,0.030208333333333334
0,49,0.03333333333333333
0,50,0.029166666666666667
0,51,0.025
0,52,0.03229166666666667
0,53,0.03333333333333333
0,54,0.029166666666666667
0,55,0.03229166666666667
0,56,0.027083333333333334
0,57,0.029166666666666667
0,58,0.030208333333333334
0,59,0.03333333333333333
0,60,0.027083333333333334
0,61,0.025
0,62,0.029166666666666667
0,63,0.034375
1,0,0.034375
1,1,0.035416666666666666
1,2,0.03229166666666667
1,3,0.03229166666666667
1,4,0.030208333333333334
1,5,0.030208333333333334
1,6,0.03333333333333333
1,7,0.034375
1,8,0.030208333333333334
1,9,0.03125
1,10,0.026041666666666668
1,11,0.03125
1,12,0.03229166666666667
1,13,0.030208333333333334
1,14,0.028125
1,15,0.03229166666666667
1,16,0.0375
1,17,0.027083333333333334
1,18,0.03333333333333333
1,19,0.028125
1,20,0.03333333333333333
1,21,0.028125
1,22,0.034375
1,23,0.03125
1,24,0.034375
1,25,0.0375
1,26,0.03229166666666667
1,27,0.03229166666666667
1,28,0.028125
1,29,0.03229166666666667
1,30,0.025
1,31,0.03229166666666667
1,32,0.03125
1,33,0.028125
1,34,0.034375
1,35,0.030208333333333334
1,36,0.029166666666666667
1,37,0.034375
1,38,0.030208333333333334
1,39,0.03125
1,40,0.027083333333333334
1,41,0.030208333333333334
1,42,0.029166666666666667
1,43,0.03333333333333333
1,44,0.034375
1,45,0.028125
1,46,0.029166666666666667
1,47,0.027083333333333334
1,48,0.026041666666666668
1,49,0.03229166666666667
1,50,0.03125
1,51,0.03125
1,52,0.03125
1,53,0.026041666666666668
1,54,0.027083333333333334
1,55,0.03125
1,56,0.03229166666666667
1,57,0.03125
1,58,0.030208333333333334
1,59,0.035416666666666666
1,60,0.028125
1,61,0.029166666666666667
1,62,0.03229166666666667
1,63,0.03333333333333333
2,0,0.030208333333333334
2,1,0.028125
2,2,0.03958333333333333
2,3,0.0375
2,4,0.029166666666666667
2,5,0.023958333333333335
2,6,0.027083333333333334
2,7,0.029166666666666667
2,8,0.03125
2,9,0.03333333333333333
2,10,0.029166666666666667
2,11,0.036458333333333336
2,12,0.03125
2,13,0.030208333333333334
2,14,0.030208333333333334
2,15,0.03125
2,16,0.030208333333333334
2,17,0.030208333333333334
2,18,0.028125
2,19,0.03333333333333333
2,20,0.03333333333333333
2,21,0.028125
2,22,0.035416666666666666
2,23,0.03333333333333333
2,24,0.03333333333333333
2,25,0.03229166666666667
2,26,0.026041666666666668
2,27,0.03125
2,28,0.03125
