layer,head,mean_abs_delta,mean_signed_delta,n_trials
0,0,0.0818014705882353,0.029411764705882353,68
0,1,0.03354779411764706,-0.0013786764705882354,68
0,2,0.05974264705882353,0.014705882352941176,68
0,3,0.06112132352941176,0.00505514705882353,68
0,4,0.05606617647058824,0.007352941176470588,68
0,5,0.06847426470588236,-0.019761029411764705,68
0,6,0.04779411764705882,0.006433823529411764,68
0,7,0.05974264705882353,-0.0055147058823529415,68
0,8,0.25597426470588236,-0.0666360294117647,68
0,9,0.06893382352941177,-0.013786764705882353,68
0,10,0.029411764705882353,0.004595588235294118,68
0,11,0.042738970588235295,0.009650735294117647,68
0,12,0.03814338235294118,0.011488970588235295,68
0,13,0.03400735294117647,-0.004595588235294118,68
0,14,0.0744485294117647,-0.0027573529411764708,68
0,15,0.04090073529411765,0.0059742647058823525,68
0,16,0.03998161764705882,0.01608455882352941,68
0,17,0.35018382352941174,-0.04779411764705882,68
0,18,0.10845588235294118,-0.02297794117647059,68
0,19,0.05698529411764706,0.0009191176470588235,68
0,20,0.057904411764705885,0.011948529411764705,68
0,21,0.034926470588235295,0.008272058823529412,68
0,22,0.04457720588235294,0.0059742647058823525,68
0,23,0.06112132352941176,-0.003216911764705882,68
0,24,0.05560661764705882,0.014246323529411764,68
0,25,0.03630514705882353,0.0078125,68
0,26,0.042279411764705885,0.008272058823529412,68
0,27,0.04963235294117647,0.01011029411764706,68
0,28,0.03125,0.01011029411764706,68
0,29,0.02849264705882353,0.003676470588235294,68
0,30,0.043198529411764705,0.003676470588235294,68
0,31,0.04136029411764706,0.01011029411764706,68
0,32,0.03354779411764706,-0.00505514705882353,68
0,33,0.03170955882352941,0.0078125,68
0,34,0.04044117647058824,-0.004595588235294118,68
0,35,0.04136029411764706,-0.011029411764705883,68
0,36,0.03354779411764706,-0.004136029411764706,68
0,37,0.034466911764705885,0.004136029411764706,68
0,38,0.09237132352941177,0.0234375,68
0,39,0.04871323529411765,0.021139705882352942,68
1,0,0.03400735294117647,0.0009191176470588235,68
1,1,0.04457720588235294,0.002297794117647059,68
1,2,0.034926470588235295,0.012867647058823529,68
1,3,0.03216911764705882,0.0027573529411764708,68
1,4,0.025275735294117647,0.00045955882352941176,68
1,5,0.025275735294117647,0.003216911764705882,68
1,6,0.029871323529411766,0.00505514705882353,68
1,7,0.02849264705882353,0.004595588235294118,68
1,8,0.034926470588235295,0.001838235294117647,68
1,9,0.02849264705882353,0.006433823529411764,68
1,10,0.030330882352941176,0.004595588235294118,68
1,11,0.03079044117647059,0.017922794117647058,68
1,12,0.03170955882352941,0.003216911764705882,68
1,13,0.022518382352941176,0.003216911764705882,68
1,14,0.035386029411764705,-0.0013786764705882354,68
1,15,0.035386029411764705,0.002297794117647059,68
1,16,0.035845588235294115,0.012867647058823529,68
1,17,0.017922794117647058,0.003216911764705882,68
1,18,0.02297794117647059,0.003676470588235294,68
1,19,0.027113970588235295,0.002297794117647059,68
1,20,0.03125,0.003676470588235294,68
1,21,0.025735294117647058,-0.0027573529411764708,68
1,22,0.03400735294117647,0.004595588235294118,68
1,23,0.02389705882352941,-0.0009191176470588235,68
1,24,0.02803308823529412,0.010569852941176471,68
1,25,0.02803308823529412,0.006893382352941176,68
1,26,0.034466911764705885,0.0078125,68
1,27,0.03676470588235294,0.001838235294117647,68
1,28,0.04090073529411765,0.0059742647058823525,68
1,29,0.03400735294117647,0.006433823529411764,68
1,30,0.024816176470588234,0.006433823529411764,68
1,31,0.029411764705882353,0.007352941176470588,68
1,32,0.021139705882352942,-0.006433823529411764,68
1,33,0.024816176470588234,0.008272058823529412,68
1,34,0.025735294117647058,0.003676470588235294,68
1,35,0.02849264705882353,-0.001838235294117647,68
1,36,0.02849264705882353,0.0027573529411764708,68
1,37,0.03676470588235294,0.011948529411764705,68
1,38,0.030330882352941176,0.007352941176470588,68
1,39,0.025735294117647058,0.0055147058823529415,68
2,0,0.02619485294117647,0.002297794117647059,68
2,1,0.03354779411764706,0.010569852941176471,68
2,2,0.02849264705882353,0.0027573529411764708,68
2,3,0.030330882352941176,0.006433823529411764,68
2,4,0.029411764705882353,0.003676470588235294,68
2,5,0.03308823529411765,0.011029411764705883,68
2,6,0.03998161764705882,0.012408088235294117,68
2,7,0.02297794117647059,-0.004595588235294118,68
2,8,0.025735294117647058,0.008272058823529412,68
2,9,0.027573529411764705,0.009191176470588236,68
2,10,0.03354779411764706,0.01608455882352941,68
2,11,0.035386029411764705,-0.010569852941176471,68
2,12,0.02389705882352941,-0.0009191176470588235,68
2,13,0.04503676470588235,0.012867647058823529,68
2,14,0.03354779411764706,0.006893382352941176,68
2,15,0.02665441176470588,0.0027573529411764708,68
2,16,0.03170955882352941,0.009650735294117647,68
2,17,0.03400735294117647,0.003676470588235294,68
2,18,0.03170955882352941,-0.003216911764705882,68
2,19,0.03814338235294118,0.012408088235294117,68
2,20,0.035845588235294115,0.01011029411764706,68
2,21,0.03216911764705882,-0.001838235294117647,68
2,22,0.02849264705882353,-0.001838235294117647,68
2,23,0.025735294117647058,0.008272058823529412,68
2,24,0.04044117647058824,0.003676470588235294,68
2,25,0.025275735294117647,-0.00505514705882353,68
2,26,0.02619485294117647,0.0013786764705882354,68
2,27,0.029871323529411766,-0.0013786764705882354,68
2,28,0.03400735294117647,0.004595588235294118,68
2,29,0.029411764705882353,-0.003676470588235294,68
2,30,0.03768382352941176,0.014705882352941176,68
2,31,0.03308823529411765,0.011029411764705883,68
2,32,0.03170955882352941,0.0059742647058823525,68
2,33,0.03125,-0.004595588235294118,68
2,34,0.034466911764705885,-0.011488970588235295,68
2,35,0.03170955882352941,0.009650735294117647,68
2,36,0.029411764705882353,-0.006433823529411764,68
2,37,0.02849264705882353,0.004595588235294118,68
2,38,0.034466911764705885,0.00045955882352941176,68
2,39,0.024356617647058824,0.004136029411764706,68
3,0,0.0234375,-0.0059742647058823525,68
3,1,0.025735294117647058,0.009191176470588236,68
3,2,0.03768382352941176,0.004595588235294118,68
3,3,0.029871323529411766,0.002297794117647059,68
3,4,0.03630514705882353,0.012408088235294117,68
3,5,0.03768382352941176,0.007352941176470588,68
3,6,0.029411764705882353,0.001838235294117647,68
3,7,0.027113970588235295,0.0013786764705882354,68
3,8,0.04457720588235294,0.0059742647058823525,68
3,9,0.02803308823529412,0.009650735294117647,68
3,10,0.027573529411764705,0.0009191176470588235,68
3,11,0.02849264705882353,0.01011029411764706,68
3,12,0.03860294117647059,0.0027573529411764708,68
3,13,0.042738970588235295,-0.003216911764705882,68
3,14,0.03262867647058824,0.00045955882352941176,68
3,15,0.034466911764705885,-0.0013786764705882354,68
3,16,0.030330882352941176,0.006433823529411764,68
3,17,0.04411764705882353,-0.009191176470588236,68
3,18,0.02803308823529412,0.0078125,68
3,19,0.03998161764705882,-0.0078125,68
3,20,0.03125,-0.0055147058823529415,68
3,21,0.03079044117647059,0.002297794117647059,68
3,22,0.03630514705882353,0.00045955882352941176,68
3,23,0.025735294117647058,0.004595588235294118,68
3,24,0.025275735294117647,-0.00045955882352941176,68
3,25,0.024356617647058824,0.003216911764705882,68
3,26,0.029871323529411766,0.00505514705882353,68
3,27,0.03354779411764706,0.0059742647058823525,68
3,28,0.03216911764705882,0.006433823529411764,68
3,29,0.042279411764705885,0.008272058823529412,68
3,30,0.046875,0.015625,68
3,31,0.03814338235294118,0.006893382352941176,68
3,32,0.03722426470588235,0.0059742647058823525,68
3,33,0.035386029411764705,0.017003676470588234,68
3,34,0.02665441176470588,0.0,68
3,35,0.03722426470588235,0.00045955882352941176,68
3,36,0.029411764705882353,0.014705882352941176,68
3,37,0.03308823529411765,0.009191176470588236,68
3,38,0.03216911764705882,0.011029411764705883,68
3,39,0.027573529411764705,-0.0027573529411764708,68
4,0,0.025735294117647058,0.001838235294117647,68
4,1,0.034466911764705885,0.010569852941176471,68
4,2,0.03952205882352941,0.008272058823529412,68
4,3,0.03170955882352941,-0.010569852941176471,68
4,4,0.03262867647058824,0.0059742647058823525,68
4,5,0.04503676470588235,0.019301470588235295,68
4,6,0.03860294117647059,0.003676470588235294,68
4,7,0.03676470588235294,0.0009191176470588235,68
4,8,0.04090073529411765,0.0078125,68
4,9,0.04825367647058824,-0.00505514705882353,68
4,10,0.04090073529411765,0.008731617647058824,68
4,11,0.025275735294117647,-0.004136029411764706,68
4,12,0.03952205882352941,0.008272058823529412,68
4,13,0.030330882352941176,0.001838235294117647,68
4,14,0.02849264705882353,0.008272058823529412,68
4,15,0.03998161764705882,0.003216911764705882,68
4,16,0.03998161764705882,0.0059742647058823525,68
4,17,0.035386029411764705,0.0078125,68
4,18,0.03170955882352941,0.00045955882352941176,68
4,19,0.03354779411764706,-0.00505514705882353,68
4,20,0.035386029411764705,0.00045955882352941176,68
4,21,0.029411764705882353,0.007352941176470588,68
4,22,0.03262867647058824,-0.00505514705882353,68
4,23,0.024356617647058824,0.00045955882352941176,68
4,24,0.04549632352941176,-0.01884191176470588,68
4,25,0.04503676470588235,0.011948529411764705,68
4,26,0.04044117647058824,0.011948529411764705,68
4,27,0.03354779411764706,0.0059742647058823525,68
4,28,0.042279411764705885,0.0,68
4,29,0.03125,0.008272058823529412,68
4,30,0.04963235294117647,-0.009191176470588236,68
4,31,0.03400735294117647,-0.001838235294117647,68
4,32,0.03079044117647059,0.004136029411764706,68
4,33,0.027113970588235295,0.0078125,68
4,34,0.03676470588235294,0.001838235294117647,68
4,35,0.03400735294117647,-0.0009191176470588235,68
4,36,0.03722426470588235,0.0059742647058823525,68
4,37,0.029871323529411766,0.0078125,68
4,38,0.04733455882352941,-0.00505514705882353,68
4,39,0.051470588235294115,-0.0055147058823529415,68
5,0,0.030330882352941176,0.0009191176470588235,68
5,1,0.02619485294117647,0.00505514705882353,68
5,2,0.022518382352941176,0.0013786764705882354,68
5,3,0.021139705882352942,0.0055147058823529415,68
5,4,0.0234375,0.004136029411764706,68
5,5,0.04044117647058824,0.0009191176470588235,68
5,6,0.04044117647058824,-0.007352941176470588,68
5,7,0.05698529411764706,0.02022058823529412,68
5,8,0.03216911764705882,0.0,68
5,9,0.042279411764705885,0.0,68
5,10,0.03170955882352941,0.003216911764705882,68
5,11,0.034926470588235295,-0.003676470588235294,68
5,12,0.029411764705882353,0.004595588235294118,68
5,13,0.029411764705882353,-0.004595588235294118,68
5,14,0.03354779411764706,0.0059742647058823525,68
5,15,0.03354779411764706,0.00045955882352941176,68
5,16,0.021139705882352942,0.0055147058823529415,68
5,17,0.027573529411764705,0.004595588235294118,68
5,18,0.027573529411764705,0.003676470588235294,68
5,19,0.034926470588235295,0.001838235294117647,68
5,20,0.034466911764705885,0.012408088235294117,68
5,21,0.06066176470588235,0.0,68
5,22,0.07352941176470588,0.024816176470588234,68
5,23,0.04090073529411765,0.00045955882352941176,68
5,24,0.043658088235294115,0.0078125,68
5,25,0.03125,0.003676470588235294,68
5,26,0.02619485294117647,-0.002297794117647059,68
5,27,0.0234375,0.003216911764705882,68
5,28,0.05330882352941176,0.006433823529411764,68
5,29,0.03354779411764706,0.003216911764705882,68
5,30,0.021139705882352942,0.004595588235294118,68
5,31,0.02389705882352941,-0.001838235294117647,68
5,32,0.02665441176470588,0.0027573529411764708,68
5,33,0.035386029411764705,0.010569852941176471,68
5,34,0.03952205882352941,0.012867647058823529,68
5,35,0.02619485294117647,-0.00045955882352941176,68
5,36,0.022058823529411766,0.004595588235294118,68
5,37,0.029871323529411766,0.006893382352941176,68
5,38,0.02849264705882353,-0.0009191176470588235,68
5,39,0.03079044117647059,0.0059742647058823525,68
6,0,0.04733455882352941,0.009650735294117647,68
6,1,0.034466911764705885,0.004136029411764706,68
6,2,0.03216911764705882,0.0027573529411764708,68
6,3,0.03676470588235294,0.003676470588235294,68
6,4,0.03998161764705882,0.0013786764705882354,68
6,5,0.02665441176470588,-0.004595588235294118,68
6,6,0.04136029411764706,0.001838235294117647,68
6,7,0.021599264705882353,0.00045955882352941176,68
6,8,0.03860294117647059,0.0,68
6,9,0.03262867647058824,0.011488970588235295,68
6,10,0.043658088235294115,-0.0078125,68
6,11,0.024356617647058824,-0.004136029411764706,68
6,12,0.043198529411764705,-0.007352941176470588,68
6,13,0.02389705882352941,-0.0027573529411764708,68
6,14,0.03676470588235294,0.0027573529411764708,68
6,15,0.03170955882352941,0.003216911764705882,68
6,16,0.03354779411764706,0.006893382352941176,68
6,17,0.022058823529411766,0.0027573529411764708,68
6,18,0.02619485294117647,-0.0059742647058823525,68
6,19,0.03079044117647059,0.002297794117647059,68
6,20,0.029411764705882353,0.007352941176470588,68
6,21,0.05698529411764706,-0.0055147058823529415,68
6,22,0.029871323529411766,0.0059742647058823525,68
6,23,0.03722426470588235,0.0059742647058823525,68
6,24,0.050551470588235295,0.0,68
6,25,0.06020220588235294,-0.006893382352941176,68
6,26,0.03308823529411765,-0.001838235294117647,68
6,27,0.03125,0.003676470588235294,68
6,28,0.027573529411764705,-0.0009191176470588235,68
6,29,0.034466911764705885,0.01332720588235294,68
6,30,0.03170955882352941,0.00045955882352941176,68
6,31,0.04090073529411765,0.0059742647058823525,68
6,32,0.057904411764705885,-0.004595588235294118,68
6,33,0.035845588235294115,0.01011029411764706,68
6,34,0.051011029411764705,0.00505514705882353,68
6,35,0.027573529411764705,-0.0009191176470588235,68
6,36,0.028952205882352942,0.00045955882352941176,68
6,37,0.02665441176470588,0.0009191176470588235,68
6,38,0.03676470588235294,0.0055147058823529415,68
6,39,0.0234375,0.002297794117647059,68
7,0,0.03125,0.003676470588235294,68
7,1,0.03400735294117647,-0.0009191176470588235,68
7,2,0.04779411764705882,-0.001838235294117647,68
7,3,0.029871323529411766,0.006893382352941176,68
7,4,0.058823529411764705,0.01838235294117647,68
7,5,0.027573529411764705,0.015625,68
7,6,0.024356617647058824,0.0059742647058823525,68
7,7,0.04181985294117647,0.00045955882352941176,68
7,8,0.03125,0.0055147058823529415,68
7,9,0.035845588235294115,-0.0009191176470588235,68
7,10,0.04181985294117647,0.021599264705882353,68
7,11,0.034926470588235295,0.0009191176470588235,68
7,12,0.05514705882352941,-0.0055147058823529415,68
7,13,0.03170955882352941,0.0013786764705882354,68
7,14,0.03400735294117647,-0.001838235294117647,68
7,15,0.042738970588235295,-0.0013786764705882354,68
7,16,0.04044117647058824,0.0055147058823529415,68
7,17,0.04044117647058824,0.0027573529411764708,68
7,18,0.043658088235294115,-0.010569852941176471,68
7,19,0.05376838235294118,0.003216911764705882,68
7,20,0.03170955882352941,-0.003216911764705882,68
7,21,0.024356617647058824,-0.002297794117647059,68
7,22,0.02297794117647059,-0.0027573529411764708,68
7,23,0.02665441176470588,0.006433823529411764,68
7,24,0.03722426470588235,-0.0059742647058823525,68
7,25,0.0546875,0.014246323529411764,68
7,26,0.043198529411764705,-0.0027573529411764708,68
7,27,0.03768382352941176,0.011029411764705883,68
7,28,0.035386029411764705,0.003216911764705882,68
7,29,0.03262867647058824,0.003216911764705882,68
7,30,0.03814338235294118,-0.0078125,68
7,31,0.028952205882352942,0.00505514705882353,68
7,32,0.02022058823529412,0.0,68
7,33,0.029411764705882353,-0.0009191176470588235,68
