trial_id,layer,head,perturbation_l2
P101_10027,0,0,0.45975595712661743
P101_10027,0,1,0.5644837617874146
P101_10027,0,2,1.2133967876434326
P101_10027,0,3,0.5874889492988586
P101_10027,0,4,4.576364040374756
P101_10027,0,5,0.42579764127731323
P101_10027,0,6,0.4669816792011261
P101_10027,0,7,0.41294828057289124
P101_10027,0,8,3.269808530807495
P101_10027,0,9,0.38199883699417114
P101_10027,0,10,0.5666192173957825
P101_10027,0,11,2.4208333492279053
P101_10027,0,12,0.3454936444759369
P101_10027,0,13,0.5058088898658752
P101_10027,0,14,2.070451259613037
P101_10027,0,15,2.456073045730591
P101_10027,0,16,1.9549267292022705
P101_10027,0,17,1.2652959823608398
P101_10027,0,18,1.4477477073669434
P101_10027,0,19,1.3921281099319458
P101_10027,0,20,0.44735631346702576
P101_10027,0,21,0.2115483582019806
P101_10027,0,22,0.7892588973045349
P101_10027,0,23,0.48600369691848755
P101_10027,0,24,0.40469276905059814
P101_10027,0,25,0.5327422022819519
P101_10027,0,26,0.8985130190849304
P101_10027,0,27,0.5035169124603271
P101_10027,0,28,0.8317276239395142
P101_10027,0,29,0.5805314183235168
P101_10027,0,30,0.4726543128490448
P101_10027,0,31,0.7379570007324219
P101_10027,0,32,0.45839956402778625
P101_10027,0,33,0.5526115894317627
P101_10027,0,34,0.4506660997867584
P101_10027,0,35,2.4333980083465576
P101_10027,0,36,0.2612179219722748
P101_10027,0,37,0.2712398171424866
P101_10027,0,38,1.1500838994979858
P101_10027,0,39,0.23753474652767181
P101_10027,1,0,0.08628993481397629
P101_10027,1,1,0.14645907282829285
P101_10027,1,2,0.12007882446050644
P101_10027,1,3,0.11430266499519348
P101_10027,1,4,0.09519132971763611
P101_10027,1,5,0.33631420135498047
P101_10027,1,6,0.4118299186229706
P101_10027,1,7,0.4735833406448364
P101_10027,1,8,0.8778424263000488
P101_10027,1,9,0.3091302514076233
P101_10027,1,10,0.11947634816169739
P101_10027,1,11,0.08149638772010803
P101_10027,1,12,0.08813837170600891
P101_10027,1,13,0.08764656633138657
P101_10027,1,14,0.0839397981762886
P101_10027,1,15,0.20656448602676392
P101_10027,1,16,0.1787087768316269
P101_10027,1,17,0.16138394176959991
P101_10027,1,18,0.35197529196739197
P101_10027,1,19,0.41150346398353577
P101_10027,1,20,0.32226651906967163
P101_10027,1,21,0.19636741280555725
P101_10027,1,22,0.4703376591205597
P101_10027,1,23,0.3418717086315155
P101_10027,1,24,0.447094589471817
P101_10027,1,25,0.7568317651748657
P101_10027,1,26,0.27141907811164856
P101_10027,1,27,0.39320939779281616
P101_10027,1,28,0.5338594913482666
P101_10027,1,29,0.2487035095691681
P101_10027,1,30,0.0994914323091507
P101_10027,1,31,0.13683460652828217
P101_10027,1,32,0.13422700762748718
P101_10027,1,33,0.09405491501092911
P101_10027,1,34,0.0998690277338028
P101_10027,1,35,0.19299259781837463
P101_10027,1,36,0.2760198414325714
P101_10027,1,37,0.2908555567264557
P101_10027,1,38,0.24598713219165802
P101_10027,1,39,0.3091987073421478
P101_10027,2,0,0.5235838294029236
P101_10027,2,1,0.3039271831512451
P101_10027,2,2,0.39393219351768494
P101_10027,2,3,0.5146282911300659
P101_10027,2,4,0.26550358533859253
P101_10027,2,5,0.1901227980852127
P101_10027,2,6,0.21202556788921356
P101_10027,2,7,0.18133793771266937
P101_10027,2,8,0.26509836316108704
P101_10027,2,9,0.24013221263885498
P101_10027,2,10,0.7874464988708496
P101_10027,2,11,1.2187808752059937
P101_10027,2,12,0.4573569595813751
P101_10027,2,13,0.929436206817627
P101_10027,2,14,0.6370497941970825
P101_10027,2,15,0.524058997631073
P101_10027,2,16,0.7791631817817688
P101_10027,2,17,0.7183167934417725
P101_10027,2,18,0.6711687445640564
P101_10027,2,19,0.6084729433059692
P101_10027,2,20,0.6917482018470764
P101_10027,2,21,0.43391114473342896
P101_10027,2,22,0.7686810493469238
P101_10027,2,23,1.5625810623168945
P101_10027,2,24,1.0171529054641724
P101_10027,2,25,0.3984173834323883
P101_10027,2,26,0.4371652603149414
P101_10027,2,27,0.3751867413520813
P101_10027,2,28,0.40154460072517395
P101_10027,2,29,0.5613011717796326
P101_10027,2,30,0.2909134328365326
P101_10027,2,31,0.27021777629852295
P101_10027,2,32,0.24415479600429535
P101_10027,2,33,0.2130815088748932
P101_10027,2,34,0.31491851806640625
P101_10027,2,35,0.3736684024333954
P101_10027,2,36,0.9125471115112305
P101_10027,2,37,0.622689425945282
P101_10027,2,38,0.38460981845855713
P101_10027,2,39,0.4997190833091736
P101_10027,3,0,0.7188464999198914
P101_10027,3,1,0.4787016808986664
P101_10027,3,2,0.4553148150444031
P101_10027,3,3,0.5520097017288208
P101_10027,3,4,0.764825701713562
P101_10027,3,5,0.9369723200798035
P101_10027,3,6,0.6396253108978271
P101_10027,3,7,0.5228790044784546
P101_10027,3,8,0.66532963514328
P101_10027,3,9,0.6692081093788147
P101_10027,3,10,0.43258532881736755
P101_10027,3,11,0.4330892562866211
