model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
gpt-j-6b-fp32,45,D_imp_asc,0.03,14,14,0.0190512667099634,0.0101661682128906,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,D_imp_asc,0.05,23,23,0.0248575389385223,0.0142598152160644,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,D_imp_asc,0.07,32,32,0.0288442850112915,0.0165309906005859,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,D_imp_asc,0.1,45,45,0.0299527088801066,0.0171856880187988,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,D_imp_asc,0.12,54,54,0.028345430890719,0.0166239738464355,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,D_imp_asc,0.15,68,68,0.0291436940431594,0.0177216529846191,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,D_imp_asc,0.189732,85,85,0.0322525511185328,0.0208353996276855,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,D_imp_asc,0.2,90,90,0.0294989059368769,0.0186042785644531,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,D_imp_asc,0.3,135,135,0.0389539062976837,0.0267019271850585,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,D_imp_asc,0.5,224,139,0.0393414586782455,0.026099681854248,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.01,5,5,0.0018643160661061,0.0010290145874023,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.03,14,14,0.0063509782155354,0.0033292770385742,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.05,23,23,0.0139329195022583,0.0065054893493652,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.07,32,32,0.0160485138495763,0.0079216957092285,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.1,45,45,0.028039934237798,0.010498046875,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.12,54,54,0.0434543828169504,0.0207009315490722,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.15,68,68,0.0876670142014821,0.0435652732849121,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.189732,85,85,0.1468778729438781,0.0824193954467773,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.2,90,90,0.1904342224200566,0.0892009735107421,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.3,135,135,0.4253811627626419,0.2569975852966308,960,20,80,139,85,85,139
gpt-j-6b-fp32,45,diag_rank_asc,0.5,224,224,1.280276182293892,0.8816165924072266,960,20,80,139,85,85,139
gpt-j-6b-fp32,46,hihp_imp_desc,0.01,5,5,0.0902116298675537,0.081641674041748,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.03,14,14,0.0758516142765681,0.0588436126708984,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.05,23,23,0.0965557783842086,0.075749397277832,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.07,32,32,0.0875856280326843,0.0645394325256347,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.1,45,45,0.115741362174352,0.0783896446228027,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.12,54,54,0.157216128706932,0.1081156730651855,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.15,68,68,0.1915789316097895,0.1278243064880371,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.196429,89,89,0.1889354844888051,0.1321268081665039,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.2,90,90,0.188597955306371,0.1288866996765136,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.3,135,135,0.3111328373352686,0.2025270462036132,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_desc,0.5,224,136,0.3127922564744949,0.203042984008789,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.01,5,5,0.3677164077758789,0.2922606468200683,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.03,14,14,0.4528053909540176,0.3676700592041015,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.05,23,23,0.4648216853539149,0.3604936599731445,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.07,32,32,0.4992385347684224,0.4081506729125976,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.1,45,45,0.3794983426729838,0.2873420715332031,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.12,54,54,0.2805115858713786,0.1800012588500976,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.15,68,68,0.2876469443241755,0.1900720596313476,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.196429,89,89,0.2805179089307785,0.1746397018432617,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.2,90,90,0.2851794133583704,0.1723542213439941,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.3,135,135,0.3114397048950195,0.2024307250976562,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hihp_imp_asc,0.5,224,136,0.3127922564744949,0.203042984008789,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.01,5,5,0.0239522248506546,0.017578125,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.03,14,14,0.0306007494529088,0.0220484733581542,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.05,23,23,0.0376311679681142,0.0310025215148925,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.07,32,32,0.0588655660549799,0.0554442405700683,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.1,45,45,0.0410386085510253,0.0337977409362793,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.12,54,54,0.038898421327273,0.0314712524414062,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.15,68,68,0.0421946744124094,0.0341043472290039,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.196429,89,88,0.0453217983245849,0.035374641418457,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.2,90,88,0.0453217983245849,0.035374641418457,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.3,135,88,0.0453217983245849,0.035374641418457,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_desc,0.5,224,88,0.0453217983245849,0.035374641418457,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.01,5,5,0.0117331186930338,0.008925437927246,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.03,14,14,0.0081546048323313,0.0056300163269042,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.05,23,23,0.0126204997301101,0.0087227821350097,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.07,32,32,0.0163874636093775,0.011568546295166,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.1,45,45,0.0257366319497426,0.0159635543823242,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.12,54,54,0.0341909815867741,0.0253338813781738,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.15,68,68,0.0274681448936462,0.0205674171447753,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.196429,89,88,0.0453217983245849,0.035374641418457,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.2,90,88,0.0453217983245849,0.035374641418457,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.3,135,88,0.0453217983245849,0.035374641418457,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,hilp_imp_asc,0.5,224,88,0.0453217983245849,0.035374641418457,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.01,5,5,0.1016948103904724,0.0535368919372558,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.03,14,14,0.1807139009237289,0.0879616737365722,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.05,23,23,0.3353421628475189,0.1872801780700683,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.07,32,32,0.4970915863911311,0.3073487281799316,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.1,45,45,0.7506345003843308,0.452432632446289,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.12,54,54,0.902802817026774,0.6010522842407227,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.15,68,68,1.064612058798472,0.6938791275024414,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.196429,89,88,1.2664964934190115,0.848881721496582,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.2,90,88,1.2664964934190115,0.848881721496582,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.3,135,88,1.2664964934190115,0.848881721496582,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,C_imp_asc,0.5,224,88,1.2664964934190115,0.848881721496582,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.01,5,5,0.0154829680919647,0.0061101913452148,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.03,14,14,0.0198090106248855,0.0100922584533691,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.05,23,23,0.0233327279488245,0.0135574340820312,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.07,32,32,0.0251613835493723,0.0141496658325195,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.1,45,45,0.0252576301495234,0.0144734382629394,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.12,54,54,0.0256197859843572,0.0153656005859375,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.15,68,68,0.0257465233405431,0.0145039558410644,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.196429,89,89,0.0294746756553649,0.017951488494873,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.2,90,90,0.0292479773362477,0.0177297592163085,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.3,135,135,0.0327276706695556,0.0215544700622558,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,D_imp_asc,0.5,224,136,0.0318657437960306,0.0211730003356933,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.01,5,5,0.0011125018199284,0.0006899833679199,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.03,14,14,0.0062884807586669,0.003213882446289,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.05,23,23,0.0095525840918223,0.0044584274291992,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.07,32,32,0.0152957081794738,0.0068225860595703,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.1,45,45,0.0317782392104466,0.0148844718933105,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.12,54,54,0.066095236937205,0.0362663269042968,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.15,68,68,0.0887887527545293,0.047769546508789,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.196429,89,89,0.1676482011874517,0.0912823677062988,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.2,90,90,0.1676558375358581,0.0901112556457519,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.3,135,135,0.4656228532393773,0.2257337570190429,960,20,80,136,88,88,136
gpt-j-6b-fp32,46,diag_rank_asc,0.5,224,224,1.2823002070188525,0.8385772705078125,960,20,80,136,88,88,136
gpt-j-6b-fp32,47,hihp_imp_desc,0.01,5,5,0.0911524474620819,0.0828175544738769,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.03,14,14,0.0757067571083704,0.0552515983581543,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.05,23,23,0.0835502157608668,0.0583300590515136,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.07,32,32,0.1094709823528925,0.0846519470214843,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.1,45,45,0.1238566865523656,0.0854020118713378,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.12,54,54,0.1475642810265223,0.1067261695861816,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.15,68,68,0.1473024904727936,0.1085987091064453,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.2,90,90,0.3430911858876546,0.2497196197509765,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.207589,93,93,0.3305191526810328,0.2354898452758789,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.3,135,131,0.371440906325976,0.2358031272888183,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_desc,0.5,224,131,0.371440906325976,0.2358031272888183,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.01,5,5,0.085490075747172,0.0764312744140625,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.03,14,14,0.1323453764120737,0.1124305725097656,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.05,23,23,0.1494622111320495,0.133491039276123,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.07,32,32,0.1813028176625569,0.1524486541748047,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.1,45,45,0.1289493362108866,0.0944762229919433,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.12,54,54,0.2063449372847875,0.1331186294555664,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.15,68,68,0.332479170958201,0.1944432258605957,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.2,90,90,0.3090866357088089,0.17533540725708,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.207589,93,93,0.3154504150152206,0.1822342872619629,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.3,135,131,0.371440906325976,0.2358031272888183,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hihp_imp_asc,0.5,224,131,0.371440906325976,0.2358031272888183,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.01,5,5,0.0142677068710327,0.0120534896850585,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.03,14,14,0.018376808365186,0.0136775970458984,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.05,23,23,0.0291699687639872,0.0248589515686035,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.07,32,32,0.0376449147860209,0.0291929244995117,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.1,45,45,0.0379795183738072,0.0303559303283691,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.12,54,54,0.0383188943068186,0.0294837951660156,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.15,68,68,0.0362990816434224,0.028080940246582,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.2,90,90,0.0417840371529261,0.0335311889648437,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.207589,93,93,0.0396263649066289,0.0317640304565429,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.3,135,93,0.0396263649066289,0.0317640304565429,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_desc,0.5,224,93,0.0396263649066289,0.0317640304565429,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.01,5,5,0.0061594069004058,0.0048122406005859,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.03,14,14,0.0101452489693959,0.0069718360900878,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.05,23,23,0.0175210614999135,0.0129680633544921,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.07,32,32,0.0184846331675847,0.0139751434326171,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.1,45,45,0.0197593202193578,0.0126090049743652,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.12,54,54,0.0265635917584101,0.016453742980957,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.15,68,68,0.0258273839950561,0.017641544342041,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.2,90,90,0.0434665977954864,0.031538963317871,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.207589,93,93,0.0396263649066289,0.0317640304565429,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.3,135,93,0.0396263649066289,0.0317640304565429,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,hilp_imp_asc,0.5,224,93,0.0396263649066289,0.0317640304565429,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.01,5,5,0.0801222602526346,0.0402288436889648,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.03,14,14,0.1383125901222229,0.0722713470458984,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.05,23,23,0.3335682322581609,0.1988649368286132,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.07,32,32,0.5201064477364222,0.3322548866271972,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.1,45,45,0.7598219662904739,0.4875297546386719,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.12,54,54,0.8851937870184581,0.6096844673156738,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.15,68,68,1.014945787191391,0.7026948928833008,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.2,90,90,1.1917803396781286,0.7998218536376953,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.207589,93,93,1.2013528183102609,0.7813043594360352,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.3,135,93,1.2013528183102609,0.7813043594360352,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,C_imp_asc,0.5,224,93,1.2013528183102609,0.7813043594360352,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.01,5,5,0.01178640127182,0.0031290054321289,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.03,14,14,0.0177489419778188,0.0088453292846679,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.05,23,23,0.0245120108127594,0.0125837326049804,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.07,32,32,0.0257903476556142,0.0137162208557128,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.1,45,45,0.0258971581856409,0.0141868591308593,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.12,54,54,0.026526790857315,0.0148944854736328,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.15,68,68,0.0263362457354863,0.0159668922424316,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.2,90,90,0.0277297099431355,0.016848087310791,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.207589,93,93,0.0279426366090774,0.017486572265625,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.3,135,131,0.030381499727567,0.0187554359436035,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,D_imp_asc,0.5,224,131,0.030381499727567,0.0187554359436035,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.01,5,5,0.0017260372638702,0.0010061264038085,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.03,14,14,0.0066347082455952,0.003516674041748,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.05,23,23,0.0099217573801676,0.0052027702331542,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.07,32,32,0.0155294825633366,0.0078568458557128,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.1,45,45,0.02220894296964,0.0122323036193847,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.12,54,54,0.043609928091367,0.0209875106811523,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.15,68,68,0.0856013427178064,0.0481543540954589,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.2,90,90,0.1601802478233973,0.0855112075805664,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.207589,93,93,0.1857379754384358,0.1025071144104003,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.3,135,135,0.4443739692370096,0.2924914360046386,960,20,80,131,93,93,131
gpt-j-6b-fp32,47,diag_rank_asc,0.5,224,224,1.218298994998137,0.7845039367675781,960,20,80,131,93,93,131
gpt-j-6b-fp32,48,hihp_imp_desc,0.01,5,5,0.0470469802618026,0.0365028381347656,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.03,14,14,0.0707124253114064,0.0512237548828125,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.05,23,23,0.092519935965538,0.068267822265625,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.07,32,32,0.0877960562705993,0.0659332275390625,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.1,45,45,0.1238670080900192,0.0882353782653808,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.12,54,54,0.1481083283821741,0.1005678176879882,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.15,68,68,0.1830757985512415,0.1256027221679687,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.196429,89,89,0.4184495637814204,0.3189873695373535,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.2,90,90,0.4255702257156372,0.3299546241760254,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.3,135,135,0.3250238011280695,0.2150106430053711,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_desc,0.5,224,136,0.3257638206084569,0.2180151939392089,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.01,5,5,0.0560990651448567,0.0390844345092773,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.03,14,14,0.421674989660581,0.3401060104370117,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.05,23,23,0.5177345881859462,0.4158635139465332,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.07,32,32,0.48195807437102,0.3845767974853515,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.1,45,45,0.5508818825085958,0.4445796012878418,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.12,54,54,0.4457185784975687,0.3726725578308105,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.15,68,68,0.2747695902983347,0.1810598373413086,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.196429,89,89,0.2800427734851837,0.1743974685668945,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.2,90,90,0.2802565306425094,0.1755862236022949,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.3,135,135,0.3193040718634923,0.2110366821289062,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hihp_imp_asc,0.5,224,136,0.3257638206084569,0.2180151939392089,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.01,5,5,0.0172782838344573,0.0133824348449707,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.03,14,14,0.0208011815945307,0.0157942771911621,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.05,23,23,0.0407372345527013,0.038125991821289,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.07,32,32,0.0506247530380884,0.0482187271118164,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.1,45,45,0.048981437087059,0.0417671203613281,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.12,54,54,0.0458299775918324,0.0375924110412597,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.15,68,68,0.0589033097028732,0.0495233535766601,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.196429,89,88,0.0538588196039199,0.0459766387939453,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.2,90,88,0.0538588196039199,0.0459766387939453,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.3,135,88,0.0538588196039199,0.0459766387939453,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_desc,0.5,224,88,0.0538588196039199,0.0459766387939453,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_asc,0.01,5,5,0.0077476014693578,0.0060338973999023,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_asc,0.03,14,14,0.0092586239178975,0.0060949325561523,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_asc,0.05,23,23,0.013385718067487,0.0089221000671386,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_asc,0.07,32,32,0.0169726739327112,0.0120744705200195,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_asc,0.1,45,45,0.020667960246404,0.0140938758850097,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_asc,0.12,54,54,0.0227962185939153,0.0157642364501953,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_asc,0.15,68,68,0.0291531989971796,0.0213932991027832,960,20,80,136,88,88,136
gpt-j-6b-fp32,48,hilp_imp_asc,0.196429,89,88,0.0538588196039199,0.0459766387939453,960,20,80,136,88,88,136
