model,cell,ordering,ratio,argmax_stability,target_top1_stability,mean_target_rank,median_target_rank,mean_margin,mean_abs_delta,n_trials
olmo-2-13b-instruct,hihp,hihp_imp_desc,0.5,0.2352941176470588,0.0441176470588235,2742.044117647059,488.5,-1.0785899442784928,6.283759622012868,68
olmo-2-13b-instruct,hilp,hilp_imp_asc,0.05,0.9852941176470588,0.2941176470588235,69.75,4.0,5.890678854549632,0.1362627814797794,68
olmo-2-13b-instruct,hilp,hilp_imp_asc,0.1,0.9558823529411764,0.3088235294117647,67.38235294117646,4.0,5.856409185072955,0.24383544921875,68
olmo-2-13b-instruct,hilp,hilp_imp_asc,0.2,0.9117647058823528,0.2941176470588235,76.6029411764706,4.5,5.866675881778493,0.2945287367876838,68
olmo-2-13b-instruct,hilp,hilp_imp_asc,0.3,0.9117647058823528,0.2941176470588235,76.6029411764706,4.5,5.866675881778493,0.2945287367876838,68
olmo-2-13b-instruct,hilp,hilp_imp_asc,0.5,0.9117647058823528,0.2941176470588235,76.6029411764706,4.5,5.866675881778493,0.2945287367876838,68
olmo-2-13b-instruct,hilp,hilp_imp_desc,0.05,0.9558823529411764,0.2794117647058823,75.26470588235294,4.0,5.825413423426011,0.2129058837890625,68
olmo-2-13b-instruct,hilp,hilp_imp_desc,0.1,0.9117647058823528,0.2941176470588235,73.51470588235294,4.5,5.849108976476333,0.2683235617244945,68
olmo-2-13b-instruct,hilp,hilp_imp_desc,0.2,0.9117647058823528,0.2941176470588235,76.6029411764706,4.5,5.866675881778493,0.2945287367876838,68
olmo-2-13b-instruct,hilp,hilp_imp_desc,0.3,0.9117647058823528,0.2941176470588235,76.6029411764706,4.5,5.866675881778493,0.2945287367876838,68
olmo-2-13b-instruct,hilp,hilp_imp_desc,0.5,0.9117647058823528,0.2941176470588235,76.6029411764706,4.5,5.866675881778493,0.2945287367876838,68
gpt-j-6b-fp32,C,C_imp_asc,0.05,0.9705882352941176,0.1323529411764706,498.7058823529412,17.5,3.336330204325564,0.1266555680948144,68
gpt-j-6b-fp32,C,C_imp_asc,0.1,0.9705882352941176,0.1323529411764706,491.9558823529412,16.5,3.4176364935496277,0.1701883533421685,68
gpt-j-6b-fp32,C,C_imp_asc,0.2,0.9705882352941176,0.1323529411764706,491.9558823529412,16.5,3.4176364935496277,0.1701883533421685,68
gpt-j-6b-fp32,C,C_imp_asc,0.3,0.9705882352941176,0.1323529411764706,491.9558823529412,16.5,3.4176364935496277,0.1701883533421685,68
gpt-j-6b-fp32,C,C_imp_asc,0.5,0.9705882352941176,0.1323529411764706,491.9558823529412,16.5,3.4176364935496277,0.1701883533421685,68
gpt-j-6b-fp32,D,D_imp_asc,0.05,1.0,0.1323529411764706,501.4852941176471,17.0,3.3395950610146805,0.0162917095072128,68
gpt-j-6b-fp32,D,D_imp_asc,0.1,1.0,0.1323529411764706,498.8529411764706,17.0,3.337538959348903,0.0346263717202578,68
gpt-j-6b-fp32,D,D_imp_asc,0.2,0.9852941176470588,0.1323529411764706,496.1029411764706,17.5,3.332735206274425,0.0778106223134433,68
gpt-j-6b-fp32,D,D_imp_asc,0.3,0.9558823529411764,0.1323529411764706,467.6029411764706,18.0,3.337489411234856,0.1419474622782539,68
gpt-j-6b-fp32,D,D_imp_asc,0.5,0.9411764705882352,0.1323529411764706,445.13235294117646,16.0,3.308667146984269,0.3277508406078114,68
gpt-j-6b-fp32,diag,diag_rank_asc,0.05,1.0,0.1323529411764706,502.1617647058824,17.0,3.337346176014227,0.0167202072985032,68
gpt-j-6b-fp32,diag,diag_rank_asc,0.1,1.0,0.1323529411764706,495.77941176470586,17.5,3.3396313041448598,0.0336419379009921,68
gpt-j-6b-fp32,diag,diag_rank_asc,0.2,0.9852941176470588,0.1323529411764706,472.0147058823529,17.0,3.342456861453898,0.0886046290397644,68
gpt-j-6b-fp32,diag,diag_rank_asc,0.3,0.9411764705882352,0.1323529411764706,464.0147058823529,16.5,3.330302920411615,0.1502016712637509,68
gpt-j-6b-fp32,diag,diag_rank_asc,0.5,0.9117647058823528,0.1323529411764706,440.2058823529412,18.5,3.387574410613845,0.3517384669359993,68
gpt-j-6b-fp32,hihp,hihp_imp_asc,0.05,0.9264705882352942,0.1470588235294117,536.1323529411765,15.5,3.2889334594502166,0.1952967854107127,68
gpt-j-6b-fp32,hihp,hihp_imp_asc,0.1,0.9264705882352942,0.1176470588235294,544.4558823529412,14.5,3.278675710891976,0.3230002417283898,68
gpt-j-6b-fp32,hihp,hihp_imp_asc,0.2,0.8823529411764706,0.1323529411764706,528.7352941176471,13.5,3.227881552541957,0.5552906394004821,68
gpt-j-6b-fp32,hihp,hihp_imp_asc,0.3,0.6470588235294118,0.1029411764705882,483.11764705882354,18.0,2.9856277844485115,1.199024628190433,68
gpt-j-6b-fp32,hihp,hihp_imp_asc,0.5,0.4264705882352941,0.0294117647058823,1848.1323529411768,281.0,-0.079861577709808,4.099424883723259,68
gpt-j-6b-fp32,hihp,hihp_imp_desc,0.05,0.75,0.1470588235294117,785.1911764705883,27.5,1.1261385276037104,1.969081601675819,68
gpt-j-6b-fp32,hihp,hihp_imp_desc,0.1,0.6176470588235294,0.0441176470588235,1153.970588235294,53.0,0.5194448092404533,2.687111768652411,68
gpt-j-6b-fp32,hihp,hihp_imp_desc,0.2,0.5588235294117647,0.0294117647058823,1607.9117647058824,118.5,0.320771282648339,3.25087053767022,68
gpt-j-6b-fp32,hihp,hihp_imp_desc,0.3,0.4558823529411764,0.0147058823529411,1771.514705882353,236.5,-0.0099228278679006,3.916494622826576,68
gpt-j-6b-fp32,hihp,hihp_imp_desc,0.5,0.4264705882352941,0.0294117647058823,1848.1323529411768,281.0,-0.079861577709808,4.099424883723259,68
gpt-j-6b-fp32,hilp,hilp_imp_asc,0.05,0.9411764705882352,0.1323529411764706,501.77941176470586,16.0,3.367123329464127,0.147040712482789,68
gpt-j-6b-fp32,hilp,hilp_imp_asc,0.1,0.9411764705882352,0.1323529411764706,428.88235294117646,15.0,3.3345984343220207,0.2583856793010936,68
gpt-j-6b-fp32,hilp,hilp_imp_asc,0.2,0.9411764705882352,0.1323529411764706,428.88235294117646,15.0,3.3345984343220207,0.2583856793010936,68
gpt-j-6b-fp32,hilp,hilp_imp_asc,0.3,0.9411764705882352,0.1323529411764706,428.88235294117646,15.0,3.3345984343220207,0.2583856793010936,68
gpt-j-6b-fp32,hilp,hilp_imp_asc,0.5,0.9411764705882352,0.1323529411764706,428.88235294117646,15.0,3.3345984343220207,0.2583856793010936,68
gpt-j-6b-fp32,hilp,hilp_imp_desc,0.05,0.9705882352941176,0.1323529411764706,440.8970588235294,14.5,3.354956938939936,0.2223160617491779,68
gpt-j-6b-fp32,hilp,hilp_imp_desc,0.1,0.9411764705882352,0.1323529411764706,428.88235294117646,15.0,3.3345984343220207,0.2583856793010936,68
gpt-j-6b-fp32,hilp,hilp_imp_desc,0.2,0.9411764705882352,0.1323529411764706,428.88235294117646,15.0,3.3345984343220207,0.2583856793010936,68
gpt-j-6b-fp32,hilp,hilp_imp_desc,0.3,0.9411764705882352,0.1323529411764706,428.88235294117646,15.0,3.3345984343220207,0.2583856793010936,68
gpt-j-6b-fp32,hilp,hilp_imp_desc,0.5,0.9411764705882352,0.1323529411764706,428.88235294117646,15.0,3.3345984343220207,0.2583856793010936,68
gemma-3-27b-it,C,C_imp_asc,0.05,0.9411764705882352,0.25,192.4264705882353,4.0,7.130974264705882,0.2913602941176471,68
gemma-3-27b-it,C,C_imp_asc,0.1,0.9117647058823528,0.2205882352941176,194.1764705882353,4.5,7.130055147058823,0.4181985294117647,68
gemma-3-27b-it,C,C_imp_asc,0.2,0.8970588235294118,0.2205882352941176,181.1323529411765,4.0,7.096966911764706,0.5128676470588235,68
gemma-3-27b-it,C,C_imp_asc,0.3,0.8970588235294118,0.2205882352941176,181.1323529411765,4.0,7.096966911764706,0.5128676470588235,68
gemma-3-27b-it,C,C_imp_asc,0.5,0.8970588235294118,0.2205882352941176,181.1323529411765,4.0,7.096966911764706,0.5128676470588235,68
gemma-3-27b-it,D,D_imp_asc,0.05,1.0,0.25,197.4705882352941,5.0,7.237591911764706,0.0496323529411764,68
gemma-3-27b-it,D,D_imp_asc,0.1,1.0,0.25,188.9558823529412,4.5,7.236213235294118,0.0955882352941176,68
gemma-3-27b-it,D,D_imp_asc,0.2,0.9411764705882352,0.2647058823529412,195.26470588235293,5.0,7.181985294117647,0.1654411764705882,68
gemma-3-27b-it,D,D_imp_asc,0.3,0.9558823529411764,0.2352941176470588,198.69117647058823,5.0,7.045496323529412,0.2867647058823529,68
gemma-3-27b-it,D,D_imp_asc,0.5,0.9264705882352942,0.25,200.75,4.0,6.977941176470588,0.4595588235294117,68
gemma-3-27b-it,diag,diag_rank_asc,0.05,1.0,0.25,189.0,5.0,7.252757352941177,0.0459558823529411,68
gemma-3-27b-it,diag,diag_rank_asc,0.1,1.0,0.25,196.3235294117647,5.0,7.231617647058823,0.072610294117647,68
gemma-3-27b-it,diag,diag_rank_asc,0.2,0.9852941176470588,0.25,194.05882352941177,5.0,7.2265625,0.140625,68
gemma-3-27b-it,diag,diag_rank_asc,0.3,0.9705882352941176,0.2352941176470588,200.83823529411765,4.5,7.106158088235294,0.2435661764705882,68
gemma-3-27b-it,diag,diag_rank_asc,0.5,0.8823529411764706,0.2352941176470588,201.39705882352945,4.0,6.751838235294118,0.6773897058823529,68
gemma-3-27b-it,hihp,hihp_imp_asc,0.05,0.9558823529411764,0.25,218.14705882352945,4.0,7.191176470588236,0.2596507352941176,68
gemma-3-27b-it,hihp,hihp_imp_asc,0.1,0.8970588235294118,0.2352941176470588,204.11764705882356,4.0,7.102022058823529,0.6332720588235294,68
gemma-3-27b-it,hihp,hihp_imp_asc,0.2,0.7647058823529411,0.25,188.58823529411765,4.0,6.808363970588236,1.2518382352941178,68
gemma-3-27b-it,hihp,hihp_imp_asc,0.3,0.6176470588235294,0.2647058823529412,245.94117647058823,4.5,5.571231617647059,2.297794117647059,68
gemma-3-27b-it,hihp,hihp_imp_asc,0.5,0.3235294117647059,0.0588235294117647,3034.3823529411766,171.0,-0.7465533088235294,7.388097426470588,68
gemma-3-27b-it,hihp,hihp_imp_desc,0.05,0.5588235294117647,0.1176470588235294,748.3529411764706,38.0,1.4030330882352942,4.6171875,68
gemma-3-27b-it,hihp,hihp_imp_desc,0.1,0.4264705882352941,0.1176470588235294,1209.25,62.5,0.4820772058823529,5.445772058823529,68
gemma-3-27b-it,hihp,hihp_imp_desc,0.2,0.3529411764705882,0.1029411764705882,2351.470588235294,133.0,-0.4052159926470588,6.332146139705882,68
gemma-3-27b-it,hihp,hihp_imp_desc,0.3,0.3235294117647059,0.0588235294117647,2837.558823529412,167.5,-0.7219669117647058,6.915211397058823,68
gemma-3-27b-it,hihp,hihp_imp_desc,0.5,0.3235294117647059,0.0588235294117647,3034.3823529411766,171.0,-0.7465533088235294,7.388097426470588,68
gemma-3-27b-it,hilp,hilp_imp_asc,0.05,0.9558823529411764,0.2647058823529412,204.41176470588235,5.0,7.208180147058823,0.2702205882352941,68
gemma-3-27b-it,hilp,hilp_imp_asc,0.1,0.9117647058823528,0.25,126.69117647058825,4.0,7.268841911764706,0.5772058823529411,68
gemma-3-27b-it,hilp,hilp_imp_asc,0.2,0.9117647058823528,0.25,110.6470588235294,4.0,7.3318014705882355,0.6976102941176471,68
gemma-3-27b-it,hilp,hilp_imp_asc,0.3,0.9117647058823528,0.25,110.6470588235294,4.0,7.3318014705882355,0.6976102941176471,68
gemma-3-27b-it,hilp,hilp_imp_asc,0.5,0.9117647058823528,0.25,110.6470588235294,4.0,7.3318014705882355,0.6976102941176471,68
gemma-3-27b-it,hilp,hilp_imp_desc,0.05,0.9411764705882352,0.2352941176470588,123.55882352941175,4.5,7.329044117647059,0.6240808823529411,68
gemma-3-27b-it,hilp,hilp_imp_desc,0.1,0.9264705882352942,0.2352941176470588,111.67647058823528,4.0,7.316636029411764,0.6755514705882353,68
gemma-3-27b-it,hilp,hilp_imp_desc,0.2,0.9117647058823528,0.25,110.6470588235294,4.0,7.3318014705882355,0.6976102941176471,68
gemma-3-27b-it,hilp,hilp_imp_desc,0.3,0.9117647058823528,0.25,110.6470588235294,4.0,7.3318014705882355,0.6976102941176471,68
gemma-3-27b-it,hilp,hilp_imp_desc,0.5,0.9117647058823528,0.25,110.6470588235294,4.0,7.3318014705882355,0.6976102941176471,68
llama-3.1-70b-instruct-4bit,C,C_imp_asc,0.05,0.9558823529411764,0.2352941176470588,109.6029411764706,6.0,4.377872242647059,0.209329044117647,68
llama-3.1-70b-instruct-4bit,C,C_imp_asc,0.1,0.9705882352941176,0.2352941176470588,117.25,4.5,4.341911764705882,0.3134191176470588,68
llama-3.1-70b-instruct-4bit,C,C_imp_asc,0.2,0.9117647058823528,0.2352941176470588,131.7941176470588,4.0,4.230583639705882,0.4852941176470588,68
llama-3.1-70b-instruct-4bit,C,C_imp_asc,0.3,0.9117647058823528,0.2352941176470588,131.7941176470588,4.0,4.230583639705882,0.4852941176470588,68
llama-3.1-70b-instruct-4bit,C,C_imp_asc,0.5,0.9117647058823528,0.2352941176470588,131.7941176470588,4.0,4.230583639705882,0.4852941176470588,68
llama-3.1-70b-instruct-4bit,D,D_imp_asc,0.05,0.9852941176470588,0.2352941176470588,106.51470588235294,5.5,4.384191176470588,0.0599724264705882,68
llama-3.1-70b-instruct-4bit,D,D_imp_asc,0.1,0.9852941176470588,0.2352941176470588,107.73529411764706,5.5,4.363166360294118,0.1006433823529411,68
llama-3.1-70b-instruct-4bit,D,D_imp_asc,0.2,0.9705882352941176,0.2352941176470588,112.70588235294116,5.5,4.374885110294118,0.139016544117647,68
llama-3.1-70b-instruct-4bit,D,D_imp_asc,0.3,0.9705882352941176,0.2352941176470588,114.82352941176472,5.0,4.34765625,0.1541819852941176,68
llama-3.1-70b-instruct-4bit,D,D_imp_asc,0.5,0.9705882352941176,0.2352941176470588,120.5,5.0,4.354090073529412,0.1528033088235294,68
llama-3.1-70b-instruct-4bit,diag,diag_rank_asc,0.05,1.0,0.2352941176470588,107.52941176470588,5.5,4.369715073529412,0.0544577205882352,68
llama-3.1-70b-instruct-4bit,diag,diag_rank_asc,0.1,0.9705882352941176,0.2352941176470588,107.6029411764706,5.5,4.373391544117647,0.0799632352941176,68
llama-3.1-70b-instruct-4bit,diag,diag_rank_asc,0.2,0.9705882352941176,0.2352941176470588,111.92647058823528,5.0,4.362706801470588,0.16796875,68
llama-3.1-70b-instruct-4bit,diag,diag_rank_asc,0.3,0.9411764705882352,0.2352941176470588,115.07352941176472,5.0,4.3693704044117645,0.2585018382352941,68
llama-3.1-70b-instruct-4bit,diag,diag_rank_asc,0.5,0.8823529411764706,0.2058823529411764,134.2058823529412,4.0,4.297219669117647,0.4704733455882353,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_asc,0.05,0.9411764705882352,0.25,117.23529411764706,6.0,4.304802389705882,0.1711856617647058,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_asc,0.1,0.9264705882352942,0.2352941176470588,113.82352941176472,4.5,4.206456801470588,0.2557444852941176,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_asc,0.2,0.8088235294117647,0.2352941176470588,137.63235294117646,5.5,3.8816636029411766,0.6832490808823529,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_asc,0.3,0.3970588235294117,0.1470588235294117,1112.220588235294,39.0,0.90869140625,3.5843003216911766,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_asc,0.5,0.3382352941176471,0.0441176470588235,1742.8823529411766,198.5,-0.4087919347426471,4.746969784007353,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_desc,0.05,0.5441176470588235,0.1323529411764706,534.6176470588235,26.5,1.0612362132352942,2.7572380514705883,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_desc,0.1,0.4852941176470588,0.1176470588235294,843.9411764705883,53.5,0.3478860294117647,3.615176930147059,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_desc,0.2,0.3676470588235294,0.0588235294117647,1472.8235294117646,86.5,-0.122659122242647,4.3347024356617645,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_desc,0.3,0.3382352941176471,0.0441176470588235,1781.3823529411766,200.5,-0.4188591452205882,4.756476907169118,68
llama-3.1-70b-instruct-4bit,hihp,hihp_imp_desc,0.5,0.3382352941176471,0.0441176470588235,1742.8823529411766,198.5,-0.4087919347426471,4.746969784007353,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_asc,0.05,0.9852941176470588,0.2352941176470588,104.70588235294116,6.0,4.362994025735294,0.0928308823529411,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_asc,0.1,0.9852941176470588,0.2352941176470588,113.13235294117646,5.5,4.346622242647059,0.1302849264705882,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_asc,0.2,0.9705882352941176,0.2352941176470588,128.30882352941177,5.0,4.3078469669117645,0.2761948529411764,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_asc,0.3,0.9705882352941176,0.2352941176470588,128.30882352941177,5.0,4.3078469669117645,0.2761948529411764,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_asc,0.5,0.9705882352941176,0.2352941176470588,128.30882352941177,5.0,4.3078469669117645,0.2761948529411764,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_desc,0.05,0.9411764705882352,0.25,112.61764705882354,5.5,4.335133272058823,0.2238051470588235,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_desc,0.1,0.9558823529411764,0.2352941176470588,124.44117647058825,5.0,4.316291360294118,0.2095588235294117,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_desc,0.2,0.9705882352941176,0.2352941176470588,128.30882352941177,5.0,4.3078469669117645,0.2761948529411764,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_desc,0.3,0.9705882352941176,0.2352941176470588,128.30882352941177,5.0,4.3078469669117645,0.2761948529411764,68
llama-3.1-70b-instruct-4bit,hilp,hilp_imp_desc,0.5,0.9705882352941176,0.2352941176470588,128.30882352941177,5.0,4.3078469669117645,0.2761948529411764,68
