layer,head,perturbation_L2
12,12,0.8749213218688965
12,13,7.047163486480713
12,14,2.1954457759857178
12,15,1.353724479675293
13,0,0.4902002215385437
13,1,1.1657278537750244
13,2,4.7800517082214355
13,3,0.6751750707626343
13,4,1.5836340188980103
13,5,1.0949201583862305
13,6,0.9671846032142639
13,7,2.296457052230835
13,8,0.5611550807952881
13,9,0.760739266872406
13,10,3.326206684112549
13,11,1.7475627660751343
13,12,2.651170492172241
13,13,4.2647881507873535
13,14,1.886475920677185
13,15,1.0514323711395264
14,0,2.7744171619415283
14,1,1.1643970012664795
14,2,2.324091672897339
14,3,0.322195440530777
14,4,1.3636184930801392
14,5,1.5530180931091309
14,6,4.775144577026367
14,7,6.55563497543335
14,8,1.3110285997390747
14,9,1.2716176509857178
14,10,0.270650714635849
14,11,1.6063568592071533
14,12,0.33507242798805237
14,13,0.689838707447052
14,14,1.703427791595459
14,15,1.1383074522018433
15,0,0.8375635147094727
15,1,0.8553025126457214
15,2,3.299006938934326
15,3,1.8446130752563477
15,4,1.0576574802398682
15,5,1.019375205039978
15,6,0.42303088307380676
15,7,3.013767719268799
15,8,2.477267026901245
15,9,2.4354844093322754
15,10,0.2550472617149353
15,11,1.3864085674285889
15,12,0.07576392590999603
15,13,0.7033091187477112
15,14,1.180927038192749
15,15,1.584781289100647
16,0,2.7871060371398926
16,1,0.07000775635242462
16,2,1.6914962530136108
16,3,0.9187014102935791
16,4,0.6897445321083069
16,5,0.4417712390422821
16,6,2.704996347427368
16,7,1.427736520767212
16,8,1.4265196323394775
16,9,2.6331608295440674
16,10,0.963111162185669
16,11,3.8466029167175293
16,12,3.878204822540283
16,13,0.7888908386230469
16,14,2.925938367843628
16,15,0.8383126258850098
17,0,2.4550347328186035
17,1,5.86246919631958
17,2,0.7445363402366638
17,3,1.3467251062393188
17,4,1.1018768548965454
17,5,1.3267629146575928
17,6,0.2848072946071625
17,7,1.5204601287841797
17,8,2.034414768218994
17,9,2.461237668991089
17,10,1.53354012966156
17,11,1.0948082208633423
17,12,0.5016400814056396
17,13,5.595633029937744
17,14,1.7894322872161865
17,15,1.1230196952819824
18,0,1.4015296697616577
18,1,0.2679313123226166
18,2,3.5196735858917236
18,3,2.9308254718780518
18,4,4.438704967498779
18,5,5.064497947692871
18,6,0.545792818069458
18,7,0.7847191095352173
18,8,1.3405810594558716
18,9,3.039339780807495
18,10,0.43474245071411133
18,11,2.108288526535034
18,12,0.27375882863998413
18,13,3.8359615802764893
18,14,2.4348342418670654
18,15,7.696519374847412
19,0,3.166275978088379
19,1,2.680753707885742
19,2,1.0462898015975952
19,3,0.4798336625099182
19,4,1.511000633239746
19,5,0.636375904083252
19,6,2.3972392082214355
19,7,1.2492213249206543
19,8,5.8598432540893555
19,9,5.109727382659912
19,10,0.42398378252983093
19,11,7.706284046173096
19,12,3.7303829193115234
19,13,4.204024791717529
19,14,0.801730751991272
19,15,4.214205741882324
20,0,11.175477027893066
20,1,4.021068572998047
20,2,1.6360149383544922
20,3,1.4752180576324463
20,4,0.48065006732940674
20,5,2.4097752571105957
20,6,2.4250845909118652
20,7,2.609304428100586
20,8,2.9001944065093994
20,9,2.9909539222717285
20,10,0.5854303240776062
20,11,1.473905086517334
20,12,1.2647769451141357
20,13,0.7808282375335693
20,14,1.018574833869934
20,15,1.0709577798843384
21,0,0.3790925145149231
21,1,0.542357861995697
21,2,1.0907572507858276
21,3,0.16521617770195007
21,4,5.3760151863098145
21,5,1.3510117530822754
21,6,5.513408184051514
21,7,0.2600007653236389
21,8,3.325390338897705
21,9,0.13294470310211182
21,10,1.330588459968567
21,11,0.15705306828022003
21,12,0.8093998432159424
21,13,4.069055080413818
21,14,2.4028875827789307
21,15,3.3197944164276123
22,0,0.060770753771066666
22,1,0.22680194675922394
22,2,0.43925926089286804
22,3,0.3004053831100464
22,4,1.745377779006958
22,5,2.9642341136932373
22,6,0.5795630216598511
22,7,3.168458938598633
22,8,0.10021108388900757
22,9,6.402096748352051
22,10,0.3195820748806
22,11,2.289294958114624
22,12,0.46034756302833557
22,13,1.2952594757080078
22,14,3.455322027206421
22,15,0.49338725209236145
23,0,0.3773857355117798
23,1,3.7013306617736816
23,2,2.1238300800323486
23,3,0.37232598662376404
23,4,3.0358200073242188
23,5,0.5173094868659973
23,6,0.3406672477722168
23,7,2.1790218353271484
23,8,3.4469735622406006
23,9,2.0895628929138184
23,10,3.64267897605896
23,11,2.3001298904418945
23,12,0.15469688177108765
23,13,5.789834022521973
23,14,1.884544014930725
23,15,4.478731632232666
24,0,3.0294272899627686
24,1,0.9876167178153992
24,2,0.6901876330375671
24,3,1.2669752836227417
24,4,0.35117965936660767
24,5,0.14119425415992737
24,6,4.30611515045166
24,7,3.2881317138671875
24,8,3.5325427055358887
24,9,0.2496686726808548
24,10,3.9195215702056885
24,11,4.634273052215576
24,12,2.9715051651000977
24,13,1.0405329465866089
24,14,1.7438231706619263
24,15,2.6521694660186768
25,0,0.03878587856888771
25,1,0.5443663597106934
25,2,0.25875261425971985
25,3,1.1847047805786133
25,4,1.3464874029159546
25,5,0.22261640429496765
25,6,1.0645300149917603
25,7,0.23335042595863342
25,8,0.7489653825759888
25,9,2.8071250915527344
25,10,0.08433011919260025
25,11,4.688810348510742
25,12,3.971344232559204
25,13,3.292534589767456
25,14,1.977898120880127
25,15,0.31326404213905334
26,0,1.545453667640686
26,1,0.09390885382890701
26,2,0.15455125272274017
26,3,0.46370261907577515
26,4,0.4409157931804657
26,5,0.07726410031318665
26,6,0.33013206720352173
26,7,0.4670902192592621
26,8,1.9120779037475586
26,9,2.8316383361816406
26,10,2.441903829574585
26,11,2.851414680480957
26,12,0.8091570734977722
26,13,1.2581905126571655
26,14,4.139157295227051
26,15,1.9769978523254395
27,0,0.14932148158550262
27,1,0.5702130198478699
27,2,0.6279338002204895
27,3,1.7488690614700317
27,4,0.20614847540855408
27,5,3.1693994998931885
27,6,0.30331048369407654
27,7,2.662322521209717
27,8,0.13621966540813446
27,9,0.8479229807853699
27,10,0.11128982156515121
27,11,0.25012657046318054
27,12,4.126951217651367
27,13,0.3088686764240265
27,14,0.5976196527481079
27,15,0.1967998594045639
