group,ratio,k,k_actual,trial_id,delta_target_signed,delta_target_abs
C_pert_desc,0.05,4839,4839,46,0.921875,0.921875
C_pert_desc,0.05,4839,4839,47,0.584961,0.584961
C_pert_desc,0.05,4839,4839,48,0.666016,0.666016
C_pert_desc,0.05,4839,4839,49,1.710938,1.710938
D_imp_asc,0.05,4839,4839,0,0.03125,0.03125
D_imp_asc,0.05,4839,4839,1,6.098633,6.098633
D_imp_asc,0.05,4839,4839,2,0.007812,0.007812
D_imp_asc,0.05,4839,4839,3,-0.029297,0.029297
D_imp_asc,0.05,4839,4839,4,-0.008789,0.008789
D_imp_asc,0.05,4839,4839,5,-0.001587,0.001587
D_imp_asc,0.05,4839,4839,6,7.057617,7.057617
D_imp_asc,0.05,4839,4839,7,-0.003906,0.003906
D_imp_asc,0.05,4839,4839,8,0.046875,0.046875
D_imp_asc,0.05,4839,4839,9,0.026245,0.026245
D_imp_asc,0.05,4839,4839,10,0.006714,0.006714
D_imp_asc,0.05,4839,4839,11,0.0,0.0
D_imp_asc,0.05,4839,4839,12,0.053711,0.053711
D_imp_asc,0.05,4839,4839,13,0.045166,0.045166
D_imp_asc,0.05,4839,4839,14,0.02832,0.02832
D_imp_asc,0.05,4839,4839,15,0.023926,0.023926
D_imp_asc,0.05,4839,4839,16,0.351562,0.351562
D_imp_asc,0.05,4839,4839,17,0.0354,0.0354
D_imp_asc,0.05,4839,4839,18,0.820312,0.820312
D_imp_asc,0.05,4839,4839,19,0.013672,0.013672
D_imp_asc,0.05,4839,4839,20,0.023438,0.023438
D_imp_asc,0.05,4839,4839,21,-0.539062,0.539062
D_imp_asc,0.05,4839,4839,22,0.025391,0.025391
D_imp_asc,0.05,4839,4839,23,0.025391,0.025391
D_imp_asc,0.05,4839,4839,24,0.018555,0.018555
D_imp_asc,0.05,4839,4839,25,0.004883,0.004883
D_imp_asc,0.05,4839,4839,26,0.171875,0.171875
D_imp_asc,0.05,4839,4839,27,0.026367,0.026367
D_imp_asc,0.05,4839,4839,28,-0.060547,0.060547
D_imp_asc,0.05,4839,4839,29,0.011963,0.011963
D_imp_asc,0.05,4839,4839,30,0.023438,0.023438
D_imp_asc,0.05,4839,4839,31,0.15625,0.15625
D_imp_asc,0.05,4839,4839,32,-0.005859,0.005859
D_imp_asc,0.05,4839,4839,33,0.032227,0.032227
D_imp_asc,0.05,4839,4839,34,0.0271,0.0271
D_imp_asc,0.05,4839,4839,35,0.000977,0.000977
D_imp_asc,0.05,4839,4839,36,0.476562,0.476562
D_imp_asc,0.05,4839,4839,37,0.001465,0.001465
D_imp_asc,0.05,4839,4839,38,0.003906,0.003906
D_imp_asc,0.05,4839,4839,39,0.013672,0.013672
D_imp_asc,0.05,4839,4839,40,0.020508,0.020508
D_imp_asc,0.05,4839,4839,41,0.148438,0.148438
D_imp_asc,0.05,4839,4839,42,0.007324,0.007324
D_imp_asc,0.05,4839,4839,43,0.029297,0.029297
D_imp_asc,0.05,4839,4839,44,0.010742,0.010742
D_imp_asc,0.05,4839,4839,45,0.001953,0.001953
D_imp_asc,0.05,4839,4839,46,0.109375,0.109375
D_imp_asc,0.05,4839,4839,47,0.027344,0.027344
D_imp_asc,0.05,4839,4839,48,0.058594,0.058594
D_imp_asc,0.05,4839,4839,49,0.054688,0.054688
D_pert_asc,0.05,4839,4839,0,0.004883,0.004883
D_pert_asc,0.05,4839,4839,1,6.02832,6.02832
D_pert_asc,0.05,4839,4839,2,-0.013672,0.013672
D_pert_asc,0.05,4839,4839,3,-0.042969,0.042969
D_pert_asc,0.05,4839,4839,4,-0.032227,0.032227
D_pert_asc,0.05,4839,4839,5,-0.021973,0.021973
D_pert_asc,0.05,4839,4839,6,7.010742,7.010742
D_pert_asc,0.05,4839,4839,7,-0.01709,0.01709
D_pert_asc,0.05,4839,4839,8,0.0,0.0
D_pert_asc,0.05,4839,4839,9,-0.003052,0.003052
D_pert_asc,0.05,4839,4839,10,0.006653,0.006653
D_pert_asc,0.05,4839,4839,11,0.015625,0.015625
D_pert_asc,0.05,4839,4839,12,0.00293,0.00293
D_pert_asc,0.05,4839,4839,13,-0.003418,0.003418
D_pert_asc,0.05,4839,4839,14,-0.000977,0.000977
D_pert_asc,0.05,4839,4839,15,0.003906,0.003906
D_pert_asc,0.05,4839,4839,16,0.140625,0.140625
D_pert_asc,0.05,4839,4839,17,0.005127,0.005127
D_pert_asc,0.05,4839,4839,18,-0.054688,0.054688
D_pert_asc,0.05,4839,4839,19,0.00293,0.00293
D_pert_asc,0.05,4839,4839,20,0.012695,0.012695
D_pert_asc,0.05,4839,4839,21,-0.195312,0.195312
D_pert_asc,0.05,4839,4839,22,-0.003906,0.003906
D_pert_asc,0.05,4839,4839,23,0.007812,0.007812
D_pert_asc,0.05,4839,4839,24,0.004883,0.004883
D_pert_asc,0.05,4839,4839,25,0.00293,0.00293
D_pert_asc,0.05,4839,4839,26,-0.078125,0.078125
D_pert_asc,0.05,4839,4839,27,0.004883,0.004883
D_pert_asc,0.05,4839,4839,28,-0.003906,0.003906
D_pert_asc,0.05,4839,4839,29,-0.002197,0.002197
D_pert_asc,0.05,4839,4839,30,0.003906,0.003906
D_pert_asc,0.05,4839,4839,31,0.039062,0.039062
D_pert_asc,0.05,4839,4839,32,0.003906,0.003906
D_pert_asc,0.05,4839,4839,33,0.007812,0.007812
D_pert_asc,0.05,4839,4839,34,-0.003418,0.003418
D_pert_asc,0.05,4839,4839,35,0.004883,0.004883
D_pert_asc,0.05,4839,4839,36,0.023438,0.023438
D_pert_asc,0.05,4839,4839,37,0.000488,0.000488
D_pert_asc,0.05,4839,4839,38,-0.005859,0.005859
D_pert_asc,0.05,4839,4839,39,0.00293,0.00293
D_pert_asc,0.05,4839,4839,40,0.010742,0.010742
D_pert_asc,0.05,4839,4839,41,-0.109375,0.109375
D_pert_asc,0.05,4839,4839,42,-0.000977,0.000977
D_pert_asc,0.05,4839,4839,43,0.005859,0.005859
D_pert_asc,0.05,4839,4839,44,0.005859,0.005859
D_pert_asc,0.05,4839,4839,45,0.0,0.0
D_pert_asc,0.05,4839,4839,46,0.015625,0.015625
D_pert_asc,0.05,4839,4839,47,0.003906,0.003906
D_pert_asc,0.05,4839,4839,48,0.000977,0.000977
D_pert_asc,0.05,4839,4839,49,0.023438,0.023438
D_pert_desc,0.05,4839,4839,0,0.063477,0.063477
D_pert_desc,0.05,4839,4839,1,6.387695,6.387695
D_pert_desc,0.05,4839,4839,2,0.048828,0.048828
D_pert_desc,0.05,4839,4839,3,0.017578,0.017578
D_pert_desc,0.05,4839,4839,4,0.046875,0.046875
D_pert_desc,0.05,4839,4839,5,0.026855,0.026855
D_pert_desc,0.05,4839,4839,6,7.47168,7.47168
D_pert_desc,0.05,4839,4839,7,0.04248,0.04248
D_pert_desc,0.05,4839,4839,8,0.082031,0.082031
D_pert_desc,0.05,4839,4839,9,0.081787,0.081787
D_pert_desc,0.05,4839,4839,10,0.022827,0.022827
D_pert_desc,0.05,4839,4839,11,0.046875,0.046875
D_pert_desc,0.05,4839,4839,12,0.068359,0.068359
D_pert_desc,0.05,4839,4839,13,0.036621,0.036621
D_pert_desc,0.05,4839,4839,14,0.071289,0.071289
D_pert_desc,0.05,4839,4839,15,0.062012,0.062012
D_pert_desc,0.05,4839,4839,16,0.078125,0.078125
D_pert_desc,0.05,4839,4839,17,0.064453,0.064453
D_pert_desc,0.05,4839,4839,18,0.375,0.375
D_pert_desc,0.05,4839,4839,19,0.057617,0.057617
D_pert_desc,0.05,4839,4839,20,0.061523,0.061523
D_pert_desc,0.05,4839,4839,21,-0.046875,0.046875
D_pert_desc,0.05,4839,4839,22,0.091797,0.091797
D_pert_desc,0.05,4839,4839,23,0.111328,0.111328
D_pert_desc,0.05,4839,4839,24,0.046875,0.046875
D_pert_desc,0.05,4839,4839,25,0.046875,0.046875
D_pert_desc,0.05,4839,4839,26,0.304688,0.304688
D_pert_desc,0.05,4839,4839,27,0.070312,0.070312
D_pert_desc,0.05,4839,4839,28,0.039062,0.039062
D_pert_desc,0.05,4839,4839,29,0.046143,0.046143
D_pert_desc,0.05,4839,4839,30,0.058594,0.058594
D_pert_desc,0.05,4839,4839,31,0.132812,0.132812
D_pert_desc,0.05,4839,4839,32,0.035156,0.035156
D_pert_desc,0.05,4839,4839,33,0.067383,0.067383
D_pert_desc,0.05,4839,4839,34,0.02832,0.02832
D_pert_desc,0.05,4839,4839,35,0.025391,0.025391
D_pert_desc,0.05,4839,4839,36,-0.054688,0.054688
D_pert_desc,0.05,4839,4839,37,0.083496,0.083496
D_pert_desc,0.05,4839,4839,38,-0.035156,0.035156
D_pert_desc,0.05,4839,4839,39,0.05957,0.05957
D_pert_desc,0.05,4839,4839,40,0.067383,0.067383
D_pert_desc,0.05,4839,4839,41,-0.179688,0.179688
D_pert_desc,0.05,4839,4839,42,0.046387,0.046387
D_pert_desc,0.05,4839,4839,43,0.07666,0.07666
D_pert_desc,0.05,4839,4839,44,0.056641,0.056641
D_pert_desc,0.05,4839,4839,45,0.089844,0.089844
D_pert_desc,0.05,4839,4839,46,-0.234375,0.234375
D_pert_desc,0.05,4839,4839,47,0.063477,0.063477
D_pert_desc,0.05,4839,4839,48,0.057617,0.057617
D_pert_desc,0.05,4839,4839,49,0.507812,0.507812
std_imp_asc,0.05,4839,4839,0,0.039062,0.039062
std_imp_asc,0.05,4839,4839,1,6.473633,6.473633
std_imp_asc,0.05,4839,4839,2,0.025391,0.025391
std_imp_asc,0.05,4839,4839,3,-0.052734,0.052734
std_imp_asc,0.05,4839,4839,4,-0.019531,0.019531
std_imp_asc,0.05,4839,4839,5,0.020264,0.020264
std_imp_asc,0.05,4839,4839,6,7.081055,7.081055
std_imp_asc,0.05,4839,4839,7,-0.006348,0.006348
std_imp_asc,0.05,4839,4839,8,0.037109,0.037109
std_imp_asc,0.05,4839,4839,9,0.019409,0.019409
std_imp_asc,0.05,4839,4839,10,0.02478,0.02478
std_imp_asc,0.05,4839,4839,11,0.3125,0.3125
std_imp_asc,0.05,4839,4839,12,0.045898,0.045898
std_imp_asc,0.05,4839,4839,13,0.030518,0.030518
std_imp_asc,0.05,4839,4839,14,0.001953,0.001953
std_imp_asc,0.05,4839,4839,15,0.013184,0.013184
std_imp_asc,0.05,4839,4839,16,-2.304688,2.304688
std_imp_asc,0.05,4839,4839,17,0.059082,0.059082
std_imp_asc,0.05,4839,4839,18,-0.015625,0.015625
std_imp_asc,0.05,4839,4839,19,0.001953,0.001953
std_imp_asc,0.05,4839,4839,20,-0.012695,0.012695
std_imp_asc,0.05,4839,4839,21,-2.882812,2.882812
std_imp_asc,0.05,4839,4839,22,-0.009766,0.009766
std_imp_asc,0.05,4839,4839,23,-0.003906,0.003906
std_imp_asc,0.05,4839,4839,24,0.000488,0.000488
std_imp_asc,0.05,4839,4839,25,0.005859,0.005859
std_imp_asc,0.05,4839,4839,26,-2.929688,2.929688
std_imp_asc,0.05,4839,4839,27,0.044922,0.044922
std_imp_asc,0.05,4839,4839,28,-0.0625,0.0625
std_imp_asc,0.05,4839,4839,29,0.02832,0.02832
std_imp_asc,0.05,4839,4839,30,0.02002,0.02002
std_imp_asc,0.05,4839,4839,31,-1.429688,1.429688
std_imp_asc,0.05,4839,4839,32,-0.009766,0.009766
std_imp_asc,0.05,4839,4839,33,0.050781,0.050781
std_imp_asc,0.05,4839,4839,34,0.043945,0.043945
std_imp_asc,0.05,4839,4839,35,-0.003906,0.003906
std_imp_asc,0.05,4839,4839,36,-0.96875,0.96875
std_imp_asc,0.05,4839,4839,37,0.017578,0.017578
std_imp_asc,0.05,4839,4839,38,0.007812,0.007812
std_imp_asc,0.05,4839,4839,39,0.015625,0.015625
std_imp_asc,0.05,4839,4839,40,-0.014648,0.014648
std_imp_asc,0.05,4839,4839,41,-0.578125,0.578125
std_imp_asc,0.05,4839,4839,42,0.027344,0.027344
std_imp_asc,0.05,4839,4839,43,0.028809,0.028809
std_imp_asc,0.05,4839,4839,44,-0.004883,0.004883
std_imp_asc,0.05,4839,4839,45,-0.009766,0.009766
std_imp_asc,0.05,4839,4839,46,-1.265625,1.265625
std_imp_asc,0.05,4839,4839,47,0.048828,0.048828
std_imp_asc,0.05,4839,4839,48,0.108398,0.108398
std_imp_asc,0.05,4839,4839,49,-0.09375,0.09375
diag_zscore_asc,0.05,4839,4839,0,0.005859,0.005859
diag_zscore_asc,0.05,4839,4839,1,6.02832,6.02832
diag_zscore_asc,0.05,4839,4839,2,-0.011719,0.011719
diag_zscore_asc,0.05,4839,4839,3,-0.044922,0.044922
diag_zscore_asc,0.05,4839,4839,4,-0.03125,0.03125
diag_zscore_asc,0.05,4839,4839,5,-0.024536,0.024536
diag_zscore_asc,0.05,4839,4839,6,7.03418,7.03418
diag_zscore_asc,0.05,4839,4839,7,-0.017578,0.017578
diag_zscore_asc,0.05,4839,4839,8,-0.000977,0.000977
diag_zscore_asc,0.05,4839,4839,9,-0.004272,0.004272
diag_zscore_asc,0.05,4839,4839,10,0.005432,0.005432
diag_zscore_asc,0.05,4839,4839,11,-0.007812,0.007812
diag_zscore_asc,0.05,4839,4839,12,0.003906,0.003906
diag_zscore_asc,0.05,4839,4839,13,-0.006104,0.006104
diag_zscore_asc,0.05,4839,4839,14,-0.00293,0.00293
diag_zscore_asc,0.05,4839,4839,15,0.00293,0.00293
diag_zscore_asc,0.05,4839,4839,16,0.179688,0.179688
diag_zscore_asc,0.05,4839,4839,17,0.005615,0.005615
diag_zscore_asc,0.05,4839,4839,18,-0.117188,0.117188
diag_zscore_asc,0.05,4839,4839,19,0.001953,0.001953
diag_zscore_asc,0.05,4839,4839,20,0.013672,0.013672
diag_zscore_asc,0.05,4839,4839,21,-0.203125,0.203125
diag_zscore_asc,0.05,4839,4839,22,-0.003906,0.003906
diag_zscore_asc,0.05,4839,4839,23,0.007812,0.007812
diag_zscore_asc,0.05,4839,4839,24,0.003906,0.003906
diag_zscore_asc,0.05,4839,4839,25,0.0,0.0
diag_zscore_asc,0.05,4839,4839,26,-0.140625,0.140625
diag_zscore_asc,0.05,4839,4839,27,0.006836,0.006836
diag_zscore_asc,0.05,4839,4839,28,-0.005859,0.005859
diag_zscore_asc,0.05,4839,4839,29,-0.003906,0.003906
diag_zscore_asc,0.05,4839,4839,30,0.005371,0.005371
diag_zscore_asc,0.05,4839,4839,31,-0.039062,0.039062
diag_zscore_asc,0.05,4839,4839,32,0.001953,0.001953
diag_zscore_asc,0.05,4839,4839,33,0.009277,0.009277
diag_zscore_asc,0.05,4839,4839,34,-0.001709,0.001709
diag_zscore_asc,0.05,4839,4839,35,0.000488,0.000488
diag_zscore_asc,0.05,4839,4839,36,0.054688,0.054688
diag_zscore_asc,0.05,4839,4839,37,-0.001953,0.001953
diag_zscore_asc,0.05,4839,4839,38,-0.019531,0.019531
diag_zscore_asc,0.05,4839,4839,39,0.000977,0.000977
diag_zscore_asc,0.05,4839,4839,40,0.010742,0.010742
diag_zscore_asc,0.05,4839,4839,41,-0.203125,0.203125
diag_zscore_asc,0.05,4839,4839,42,-0.003906,0.003906
diag_zscore_asc,0.05,4839,4839,43,0.005859,0.005859
diag_zscore_asc,0.05,4839,4839,44,0.004883,0.004883
diag_zscore_asc,0.05,4839,4839,45,0.0,0.0
diag_zscore_asc,0.05,4839,4839,46,-0.015625,0.015625
diag_zscore_asc,0.05,4839,4839,47,0.003906,0.003906
diag_zscore_asc,0.05,4839,4839,48,-0.010742,0.010742
diag_zscore_asc,0.05,4839,4839,49,0.023438,0.023438
diag_rank_asc,0.05,4839,4839,0,0.014648,0.014648
diag_rank_asc,0.05,4839,4839,1,6.012695,6.012695
diag_rank_asc,0.05,4839,4839,2,-0.005859,0.005859
diag_rank_asc,0.05,4839,4839,3,-0.046875,0.046875
diag_rank_asc,0.05,4839,4839,4,-0.026367,0.026367
diag_rank_asc,0.05,4839,4839,5,-0.021973,0.021973
diag_rank_asc,0.05,4839,4839,6,7.026367,7.026367
diag_rank_asc,0.05,4839,4839,7,-0.015137,0.015137
diag_rank_asc,0.05,4839,4839,8,0.001953,0.001953
diag_rank_asc,0.05,4839,4839,9,0.003174,0.003174
diag_rank_asc,0.05,4839,4839,10,0.010254,0.010254
diag_rank_asc,0.05,4839,4839,11,-0.007812,0.007812
diag_rank_asc,0.05,4839,4839,12,0.015625,0.015625
diag_rank_asc,0.05,4839,4839,13,0.006348,0.006348
diag_rank_asc,0.05,4839,4839,14,0.003906,0.003906
diag_rank_asc,0.05,4839,4839,15,0.009277,0.009277
diag_rank_asc,0.05,4839,4839,16,0.28125,0.28125
diag_rank_asc,0.05,4839,4839,17,0.016602,0.016602
diag_rank_asc,0.05,4839,4839,18,-0.15625,0.15625
diag_rank_asc,0.05,4839,4839,19,0.004883,0.004883
diag_rank_asc,0.05,4839,4839,20,0.016602,0.016602
diag_rank_asc,0.05,4839,4839,21,-0.359375,0.359375
diag_rank_asc,0.05,4839,4839,22,0.007812,0.007812
diag_rank_asc,0.05,4839,4839,23,0.017578,0.017578
diag_rank_asc,0.05,4839,4839,24,0.009766,0.009766
diag_rank_asc,0.05,4839,4839,25,0.000977,0.000977
diag_rank_asc,0.05,4839,4839,26,-0.195312,0.195312
diag_rank_asc,0.05,4839,4839,27,0.017578,0.017578
diag_rank_asc,0.05,4839,4839,28,-0.016602,0.016602
diag_rank_asc,0.05,4839,4839,29,0.000244,0.000244
diag_rank_asc,0.05,4839,4839,30,0.009766,0.009766
diag_rank_asc,0.05,4839,4839,31,-0.015625,0.015625
diag_rank_asc,0.05,4839,4839,32,-0.001953,0.001953
diag_rank_asc,0.05,4839,4839,33,0.020996,0.020996
diag_rank_asc,0.05,4839,4839,34,0.006836,0.006836
diag_rank_asc,0.05,4839,4839,35,0.006836,0.006836
diag_rank_asc,0.05,4839,4839,36,-0.03125,0.03125
diag_rank_asc,0.05,4839,4839,37,0.008789,0.008789
diag_rank_asc,0.05,4839,4839,38,-0.035156,0.035156
diag_rank_asc,0.05,4839,4839,39,0.011719,0.011719
diag_rank_asc,0.05,4839,4839,40,0.017578,0.017578
diag_rank_asc,0.05,4839,4839,41,-0.117188,0.117188
diag_rank_asc,0.05,4839,4839,42,-0.000977,0.000977
diag_rank_asc,0.05,4839,4839,43,0.020996,0.020996
diag_rank_asc,0.05,4839,4839,44,0.014648,0.014648
diag_rank_asc,0.05,4839,4839,45,-0.001953,0.001953
diag_rank_asc,0.05,4839,4839,46,-0.109375,0.109375
diag_rank_asc,0.05,4839,4839,47,0.007812,0.007812
diag_rank_asc,0.05,4839,4839,48,-0.000977,0.000977
diag_rank_asc,0.05,4839,4839,49,0.046875,0.046875
C_imp_asc,0.07,6774,6774,0,0.151367,0.151367
C_imp_asc,0.07,6774,6774,1,6.286133,6.286133
C_imp_asc,0.07,6774,6774,2,0.174805,0.174805
C_imp_asc,0.07,6774,6774,3,0.068359,0.068359
C_imp_asc,0.07,6774,6774,4,0.042969,0.042969
C_imp_asc,0.07,6774,6774,5,0.112793,0.112793
C_imp_asc,0.07,6774,6774,6,6.893555,6.893555
C_imp_asc,0.07,6774,6774,7,0.106934,0.106934
C_imp_asc,0.07,6774,6774,8,0.207031,0.207031
C_imp_asc,0.07,6774,6774,9,0.228027,0.228027
C_imp_asc,0.07,6774,6774,10,0.115479,0.115479
C_imp_asc,0.07,6774,6774,11,1.226562,1.226562
C_imp_asc,0.07,6774,6774,12,0.101562,0.101562
C_imp_asc,0.07,6774,6774,13,0.173096,0.173096
C_imp_asc,0.07,6774,6774,14,0.074219,0.074219
C_imp_asc,0.07,6774,6774,15,0.17334,0.17334
C_imp_asc,0.07,6774,6774,16,-1.164062,1.164062
C_imp_asc,0.07,6774,6774,17,0.237549,0.237549
C_imp_asc,0.07,6774,6774,18,-1.757812,1.757812
C_imp_asc,0.07,6774,6774,19,0.111328,0.111328
C_imp_asc,0.07,6774,6774,20,0.151367,0.151367
C_imp_asc,0.07,6774,6774,21,-4.8125,4.8125
C_imp_asc,0.07,6774,6774,22,0.199219,0.199219
C_imp_asc,0.07,6774,6774,23,0.125,0.125
C_imp_asc,0.07,6774,6774,24,0.162109,0.162109
C_imp_asc,0.07,6774,6774,25,0.166016,0.166016
C_imp_asc,0.07,6774,6774,26,-4.820312,4.820312
C_imp_asc,0.07,6774,6774,27,0.103516,0.103516
C_imp_asc,0.07,6774,6774,28,0.022461,0.022461
C_imp_asc,0.07,6774,6774,29,0.123047,0.123047
C_imp_asc,0.07,6774,6774,30,0.138184,0.138184
C_imp_asc,0.07,6774,6774,31,-2.375,2.375
C_imp_asc,0.07,6774,6774,32,0.126953,0.126953
C_imp_asc,0.07,6774,6774,33,0.175293,0.175293
C_imp_asc,0.07,6774,6774,34,0.164917,0.164917
C_imp_asc,0.07,6774,6774,35,0.09375,0.09375
C_imp_asc,0.07,6774,6774,36,-1.867188,1.867188
C_imp_asc,0.07,6774,6774,37,0.146973,0.146973
C_imp_asc,0.07,6774,6774,38,-0.015625,0.015625
C_imp_asc,0.07,6774,6774,39,0.143555,0.143555
C_imp_asc,0.07,6774,6774,40,0.136719,0.136719
C_imp_asc,0.07,6774,6774,41,-1.359375,1.359375
C_imp_asc,0.07,6774,6774,42,0.129395,0.129395
C_imp_asc,0.07,6774,6774,43,0.202637,0.202637
C_imp_asc,0.07,6774,6774,44,0.170898,0.170898
C_imp_asc,0.07,6774,6774,45,0.173828,0.173828
C_imp_asc,0.07,6774,6774,46,-1.742188,1.742188
C_imp_asc,0.07,6774,6774,47,0.199219,0.199219
C_imp_asc,0.07,6774,6774,48,0.407227,0.407227
C_imp_asc,0.07,6774,6774,49,-0.265625,0.265625
C_pert_asc,0.07,6774,6774,0,0.147461,0.147461
C_pert_asc,0.07,6774,6774,1,6.536133,6.536133
C_pert_asc,0.07,6774,6774,2,0.132812,0.132812
C_pert_asc,0.07,6774,6774,3,0.119141,0.119141
C_pert_asc,0.07,6774,6774,4,0.069336,0.069336
C_pert_asc,0.07,6774,6774,5,0.139648,0.139648
C_pert_asc,0.07,6774,6774,6,7.526367,7.526367
C_pert_asc,0.07,6774,6774,7,0.053711,0.053711
C_pert_asc,0.07,6774,6774,8,0.144531,0.144531
C_pert_asc,0.07,6774,6774,9,0.185059,0.185059
C_pert_asc,0.07,6774,6774,10,0.120361,0.120361
C_pert_asc,0.07,6774,6774,11,0.296875,0.296875
C_pert_asc,0.07,6774,6774,12,0.133789,0.133789
C_pert_asc,0.07,6774,6774,13,0.226318,0.226318
C_pert_asc,0.07,6774,6774,14,0.119141,0.119141
C_pert_asc,0.07,6774,6774,15,0.214355,0.214355
C_pert_asc,0.07,6774,6774,16,0.0,0.0
C_pert_asc,0.07,6774,6774,17,0.170166,0.170166
C_pert_asc,0.07,6774,6774,18,0.515625,0.515625
C_pert_asc,0.07,6774,6774,19,0.129883,0.129883
C_pert_asc,0.07,6774,6774,20,0.174805,0.174805
C_pert_asc,0.07,6774,6774,21,0.296875,0.296875
C_pert_asc,0.07,6774,6774,22,0.158203,0.158203
C_pert_asc,0.07,6774,6774,23,0.113281,0.113281
C_pert_asc,0.07,6774,6774,24,0.157227,0.157227
C_pert_asc,0.07,6774,6774,25,0.119141,0.119141
C_pert_asc,0.07,6774,6774,26,0.882812,0.882812
C_pert_asc,0.07,6774,6774,27,0.18457,0.18457
C_pert_asc,0.07,6774,6774,28,0.100586,0.100586
C_pert_asc,0.07,6774,6774,29,0.146484,0.146484
C_pert_asc,0.07,6774,6774,30,0.144531,0.144531
C_pert_asc,0.07,6774,6774,31,0.59375,0.59375
C_pert_asc,0.07,6774,6774,32,0.080078,0.080078
C_pert_asc,0.07,6774,6774,33,0.19873,0.19873
C_pert_asc,0.07,6774,6774,34,0.190552,0.190552
C_pert_asc,0.07,6774,6774,35,0.151367,0.151367
C_pert_asc,0.07,6774,6774,36,0.835938,0.835938
C_pert_asc,0.07,6774,6774,37,0.132812,0.132812
C_pert_asc,0.07,6774,6774,38,0.066406,0.066406
C_pert_asc,0.07,6774,6774,39,0.157227,0.157227
C_pert_asc,0.07,6774,6774,40,0.189453,0.189453
C_pert_asc,0.07,6774,6774,41,0.21875,0.21875
C_pert_asc,0.07,6774,6774,42,0.137207,0.137207
C_pert_asc,0.07,6774,6774,43,0.169922,0.169922
C_pert_asc,0.07,6774,6774,44,0.125977,0.125977
C_pert_asc,0.07,6774,6774,45,0.125,0.125
C_pert_asc,0.07,6774,6774,46,0.421875,0.421875
C_pert_asc,0.07,6774,6774,47,0.160156,0.160156
C_pert_asc,0.07,6774,6774,48,0.069336,0.069336
C_pert_asc,0.07,6774,6774,49,0.734375,0.734375
C_pert_desc,0.07,6774,6774,0,0.502441,0.502441
C_pert_desc,0.07,6774,6774,1,8.692383,8.692383
C_pert_desc,0.07,6774,6774,2,0.693359,0.693359
C_pert_desc,0.07,6774,6774,3,0.609375,0.609375
C_pert_desc,0.07,6774,6774,4,0.458008,0.458008
C_pert_desc,0.07,6774,6774,5,0.410645,0.410645
C_pert_desc,0.07,6774,6774,6,7.31543,7.31543
C_pert_desc,0.07,6774,6774,7,0.421387,0.421387
C_pert_desc,0.07,6774,6774,8,0.537109,0.537109
C_pert_desc,0.07,6774,6774,9,0.637695,0.637695
C_pert_desc,0.07,6774,6774,10,0.370361,0.370361
C_pert_desc,0.07,6774,6774,11,1.78125,1.78125
C_pert_desc,0.07,6774,6774,12,0.554688,0.554688
C_pert_desc,0.07,6774,6774,13,0.575195,0.575195
C_pert_desc,0.07,6774,6774,14,0.566406,0.566406
C_pert_desc,0.07,6774,6774,15,0.82959,0.82959
C_pert_desc,0.07,6774,6774,16,0.367188,0.367188
C_pert_desc,0.07,6774,6774,17,0.589111,0.589111
C_pert_desc,0.07,6774,6774,18,-0.039062,0.039062
C_pert_desc,0.07,6774,6774,19,0.405762,0.405762
C_pert_desc,0.07,6774,6774,20,0.663086,0.663086
C_pert_desc,0.07,6774,6774,21,0.9375,0.9375
C_pert_desc,0.07,6774,6774,22,0.607422,0.607422
C_pert_desc,0.07,6774,6774,23,0.548828,0.548828
C_pert_desc,0.07,6774,6774,24,0.609375,0.609375
C_pert_desc,0.07,6774,6774,25,0.396484,0.396484
C_pert_desc,0.07,6774,6774,26,1.25,1.25
C_pert_desc,0.07,6774,6774,27,0.556641,0.556641
C_pert_desc,0.07,6774,6774,28,0.245117,0.245117
C_pert_desc,0.07,6774,6774,29,0.468018,0.468018
C_pert_desc,0.07,6774,6774,30,0.555176,0.555176
C_pert_desc,0.07,6774,6774,31,2.140625,2.140625
C_pert_desc,0.07,6774,6774,32,0.417969,0.417969
C_pert_desc,0.07,6774,6774,33,0.657715,0.657715
C_pert_desc,0.07,6774,6774,34,0.390839,0.390839
C_pert_desc,0.07,6774,6774,35,0.520508,0.520508
C_pert_desc,0.07,6774,6774,36,0.671875,0.671875
C_pert_desc,0.07,6774,6774,37,0.438477,0.438477
C_pert_desc,0.07,6774,6774,38,0.298828,0.298828
C_pert_desc,0.07,6774,6774,39,0.540039,0.540039
C_pert_desc,0.07,6774,6774,40,0.666016,0.666016
C_pert_desc,0.07,6774,6774,41,0.929688,0.929688
C_pert_desc,0.07,6774,6774,42,0.47998,0.47998
C_pert_desc,0.07,6774,6774,43,0.627441,0.627441
C_pert_desc,0.07,6774,6774,44,0.520508,0.520508
C_pert_desc,0.07,6774,6774,45,0.636719,0.636719
C_pert_desc,0.07,6774,6774,46,0.515625,0.515625
C_pert_desc,0.07,6774,6774,47,0.609375,0.609375
C_pert_desc,0.07,6774,6774,48,0.695312,0.695312
C_pert_desc,0.07,6774,6774,49,2.0,2.0
D_imp_asc,0.07,6774,6774,0,0.051758,0.051758
D_imp_asc,0.07,6774,6774,1,6.168945,6.168945
D_imp_asc,0.07,6774,6774,2,0.017578,0.017578
