layer,head,rsa_crel,rsa_attr,rsa_max,rsa_max_before_clamp,rsa_crel_pval,rsa_attr_pval
0,0,0.4276890456676483,0.055760838091373444,0.4276890456676483,0.4276890456676483,0.0,0.010400000028312206
0,1,0.492621511220932,0.0933588296175003,0.492621511220932,0.492621511220932,0.0,0.0019000000320374966
0,2,0.25251537561416626,-0.013649217784404755,0.25251537561416626,0.25251537561416626,0.0,0.19089999794960022
0,3,0.5059226155281067,0.034959517419338226,0.5059226155281067,0.5059226155281067,0.0,0.0471000000834465
0,4,0.20971640944480896,0.007569834589958191,0.20971640944480896,0.20971640944480896,0.0,0.5805000066757202
0,5,0.3352697491645813,-0.0012663155794143677,0.3352697491645813,0.3352697491645813,0.0,0.925000011920929
0,6,0.2508557438850403,0.0057084932923316956,0.2508557438850403,0.2508557438850403,0.0,0.6615999937057495
0,7,0.11601267009973526,0.02733590453863144,0.11601267009973526,0.11601267009973526,0.0,0.022299999371170998
0,8,0.19109460711479187,0.18718525767326355,0.19109460711479187,0.19109460711479187,0.0,0.0
0,9,0.5010119676589966,0.05954940617084503,0.5010119676589966,0.5010119676589966,0.0,0.01269999984651804
0,10,0.34072673320770264,0.022098198533058167,0.34072673320770264,0.34072673320770264,0.0,0.07370000332593918
0,11,0.09646792709827423,0.13094186782836914,0.13094186782836914,0.13094186782836914,0.0,0.0
0,12,0.4621269404888153,0.11466977000236511,0.4621269404888153,0.4621269404888153,0.0,0.00039999998989515007
0,13,0.5365567207336426,0.23686262965202332,0.5365567207336426,0.5365567207336426,0.0,0.0
0,14,0.4375115931034088,0.09302264451980591,0.4375115931034088,0.4375115931034088,0.0,0.000699999975040555
0,15,0.2806359529495239,0.059526823461055756,0.2806359529495239,0.2806359529495239,0.0,0.0017000000225380063
0,16,0.5609585046768188,0.024853911250829697,0.5609585046768188,0.5609585046768188,0.0,0.08190000057220459
0,17,0.1008668914437294,0.02985190600156784,0.1008668914437294,0.1008668914437294,0.0,0.02879999950528145
0,18,0.4033503234386444,0.00968405231833458,0.4033503234386444,0.4033503234386444,0.0,0.5194000005722046
0,19,0.4575101137161255,0.05254680663347244,0.4575101137161255,0.4575101137161255,0.0,0.012500000186264515
0,20,0.2751355469226837,0.12544463574886322,0.2751355469226837,0.2751355469226837,0.0,0.0
0,21,0.6238852739334106,-0.00131283700466156,0.6238852739334106,0.6238852739334106,0.0,0.942799985408783
0,22,0.594200611114502,0.022956157103180885,0.594200611114502,0.594200611114502,0.0,0.08910000324249268
0,23,0.36665257811546326,0.04898305982351303,0.36665257811546326,0.36665257811546326,0.0,0.01269999984651804
0,24,0.34920650720596313,-0.014577280730009079,0.34920650720596313,0.34920650720596313,0.0,0.2752000093460083
0,25,0.16171908378601074,-0.011566553264856339,0.16171908378601074,0.16171908378601074,0.0,0.30390000343322754
0,26,0.39295417070388794,-0.009835327975451946,0.39295417070388794,0.39295417070388794,0.0,0.4948999881744385
0,27,0.2197554111480713,0.030339691787958145,0.2197554111480713,0.2197554111480713,0.0,0.02930000051856041
0,28,0.5099307298660278,-0.0057695722207427025,0.5099307298660278,0.5099307298660278,0.0,0.7087000012397766
