layer,head,perturbation_L2
20,2,0.201541468501091
20,3,0.4424539804458618
20,4,0.07818953692913055
20,5,0.13120876252651215
20,6,0.19952666759490967
20,7,0.09443654119968414
20,8,0.5776222348213196
20,9,0.6890498995780945
20,10,0.1892160177230835
20,11,0.35632434487342834
20,12,0.4435267746448517
20,13,2.4168388843536377
20,14,2.1976451873779297
20,15,0.45331621170043945
20,16,0.06392068415880203
20,17,0.03526970371603966
20,18,0.10352708399295807
20,19,0.06067969277501106
20,20,0.33978497982025146
20,21,0.15664061903953552
20,22,0.28036659955978394
20,23,1.00675630569458
20,24,0.816378116607666
20,25,0.8542060256004333
20,26,1.4770101308822632
20,27,0.3637143075466156
20,28,0.2217332422733307
20,29,0.15940043330192566
20,30,0.9752272963523865
20,31,0.2107146978378296
21,0,0.8035251498222351
21,1,0.6663633584976196
21,2,0.9036511182785034
21,3,1.0212522745132446
21,4,0.2689110040664673
21,5,0.32978034019470215
21,6,0.3132156729698181
21,7,0.14499959349632263
21,8,1.030647873878479
21,9,0.8101305961608887
21,10,1.770597219467163
21,11,0.33939477801322937
21,12,0.15898862481117249
21,13,0.12752006947994232
21,14,0.4382433295249939
21,15,0.1326146423816681
21,16,0.24956980347633362
21,17,0.18423989415168762
21,18,0.29934123158454895
21,19,0.2900030314922333
21,20,0.2910410761833191
21,21,0.26314014196395874
21,22,0.2483123540878296
21,23,0.4222574532032013
21,24,0.18589435517787933
21,25,1.429353952407837
21,26,1.5331683158874512
21,27,0.34467342495918274
21,28,0.13569696247577667
21,29,0.6711252927780151
21,30,0.39103543758392334
21,31,0.5109547972679138
22,0,1.906172752380371
22,1,1.8465774059295654
22,2,1.0573915243148804
22,3,0.18929822742938995
22,4,0.1641574651002884
22,5,0.1901482492685318
22,6,0.10940609872341156
22,7,0.4666373133659363
22,8,0.30362874269485474
22,9,0.48120248317718506
22,10,0.526512861251831
22,11,0.4290788769721985
22,12,1.4444212913513184
22,13,0.7732758522033691
22,14,2.7846519947052
22,15,1.22162663936615
22,16,0.8484115600585938
22,17,0.321530282497406
22,18,0.2981673777103424
22,19,1.3367043733596802
22,20,0.04085656255483627
22,21,0.07407315075397491
22,22,0.044010717421770096
22,23,0.019247720018029213
22,24,0.4871978759765625
22,25,0.09162838011980057
22,26,0.0308912955224514
22,27,0.3664304316043854
22,28,0.9058989882469177
22,29,1.1704412698745728
22,30,0.30288591980934143
22,31,0.9121947288513184
23,0,0.06583474576473236
23,1,0.06473297625780106
23,2,0.09670356661081314
23,3,0.19374890625476837
23,4,0.3540034294128418
23,5,0.5928128361701965
23,6,2.3902170658111572
23,7,0.8602662682533264
23,8,0.13612395524978638
23,9,0.1957588940858841
23,10,0.1234346330165863
23,11,0.03574052080512047
23,12,0.6333454251289368
23,13,0.49930575489997864
23,14,0.4876849949359894
23,15,0.08933604508638382
23,16,0.07624758780002594
23,17,0.09701929241418839
23,18,0.1281469315290451
23,19,0.07302571088075638
23,20,1.6091331243515015
23,21,0.2432384043931961
23,22,1.9498177766799927
23,23,0.27866411209106445
23,24,0.1311018168926239
23,25,0.5107936263084412
23,26,0.04432037100195885
23,27,0.39846479892730713
23,28,0.4949030876159668
23,29,0.17321544885635376
23,30,0.16014879941940308
23,31,0.3092704713344574
24,0,0.10240506380796432
24,1,0.4254096448421478
24,2,0.0785023421049118
24,3,0.28956255316734314
24,4,0.2318422496318817
