layer,head,cell,rsa_max,perturbation_L2,importance_quartile
8,2,C,0.5310080051422119,0.3611225187778473,Q2
8,3,hilp,0.5651010870933533,0.06781482696533203,Q3
8,4,hihp,0.5637577772140503,0.27574533224105835,Q3
8,5,hilp,0.5463075041770935,0.2091987133026123,Q3
8,6,D,0.5168309211730957,0.17245234549045563,Q2
8,7,hilp,0.5709857940673828,0.15245865285396576,Q3
8,8,hihp,0.5452117919921875,0.4018526077270508,Q3
8,9,hilp,0.5666542053222656,0.10911570489406586,Q3
8,10,hilp,0.6277271509170532,0.160984605550766,Q3
8,11,D,0.4389244318008423,0.1311345100402832,Q2
8,12,hilp,0.7067586779594421,0.15556226670742035,Q4
8,13,C,0.5216171145439148,0.26945939660072327,Q2
8,14,hilp,0.5530063509941101,0.21949368715286255,Q3
8,15,C,0.5291464328765869,0.25389963388442993,Q2
8,16,hilp,0.5465896129608154,0.19137662649154663,Q3
8,17,D,0.43234604597091675,0.10492386668920517,Q2
8,18,hilp,0.5540454387664795,0.18456228077411652,Q3
8,19,D,0.5191775560379028,0.17486710846424103,Q2
8,20,hilp,0.5816283226013184,0.19479890167713165,Q3
8,21,hilp,0.6143394708633423,0.2244299054145813,Q3
8,22,hilp,0.5498197078704834,0.19374112784862518,Q3
8,23,hilp,0.5355161428451538,0.23045726120471954,Q3
8,24,D,0.5190654993057251,0.22336284816265106,Q2
8,25,C,0.5231025218963623,0.3509437143802643,Q2
8,26,hilp,0.6217782497406006,0.17853371798992157,Q3
8,27,hilp,0.5383355617523193,0.14082306623458862,Q3
8,28,hilp,0.543566107749939,0.216229647397995,Q3
8,29,hilp,0.5457406044006348,0.20987527072429657,Q3
8,30,hihp,0.5930045247077942,0.33065226674079895,Q3
8,31,C,0.5239709615707397,0.38531622290611267,Q2
9,0,hilp,0.5605871081352234,0.25075897574424744,Q3
9,1,hihp,0.5522803664207458,0.33333516120910645,Q3
9,2,hihp,0.535365104675293,0.38106659054756165,Q3
9,3,hihp,0.5738312005996704,0.30749189853668213,Q3
9,4,hilp,0.6221145391464233,0.1783294379711151,Q3
9,5,hilp,0.6180915832519531,0.22361530363559723,Q3
9,6,hilp,0.6000008583068848,0.21621857583522797,Q3
9,7,hilp,0.6207741498947144,0.13695763051509857,Q3
9,8,hilp,0.5474597215652466,0.1663513481616974,Q3
9,9,D,0.5154535174369812,0.19840514659881592,Q2
9,10,hihp,0.536462664604187,0.2751646041870117,Q3
9,11,D,0.5323350429534912,0.24638177454471588,Q2
9,12,hihp,0.6416276693344116,0.32284459471702576,Q4
9,13,hihp,0.6855159997940063,0.4943644404411316,Q4
9,14,hihp,0.5868158340454102,0.4346570372581482,Q3
9,15,hilp,0.6013743281364441,0.21859033405780792,Q3
9,16,hihp,0.5372449159622192,0.2979505658149719,Q3
9,17,hihp,0.5595104694366455,0.3029974699020386,Q3
9,18,C,0.5337351560592651,0.3865545392036438,Q2
9,19,hihp,0.542047381401062,0.44092896580696106,Q3
9,20,C,0.5336082577705383,0.3784075677394867,Q2
9,21,hihp,0.6529785394668579,0.30238693952560425,Q4
9,22,hihp,0.6051033139228821,0.37006378173828125,Q3
9,23,hilp,0.5803520083427429,0.2280799150466919,Q3
9,24,hihp,0.536669135093689,0.48199212551116943,Q3
9,25,hilp,0.5936595797538757,0.08893674612045288,Q3
9,26,D,0.5092415809631348,0.2053300440311432,Q2
9,27,C,0.5034932494163513,0.3195211589336395,Q2
9,28,hihp,0.5485470294952393,0.3398650586605072,Q3
9,29,C,0.5201637148857117,0.4767225980758667,Q2
9,30,hihp,0.5405234694480896,0.2926642894744873,Q3
9,31,C,0.5192481875419617,0.7335360646247864,Q2
10,0,C,0.5094177722930908,0.4424193501472473,Q2
10,1,C,0.5054124593734741,0.6847203969955444,Q2
10,2,hilp,0.5353310108184814,0.16987915337085724,Q3
10,3,hihp,0.7376517057418823,0.3898942470550537,Q4
10,4,hilp,0.6097229719161987,0.22458863258361816,Q3
10,5,hilp,0.5749350190162659,0.1912895292043686,Q3
10,6,hilp,0.6525794267654419,0.23223429918289185,Q4
10,7,hihp,0.5817111730575562,0.26949542760849,Q3
10,8,hihp,0.6170464754104614,0.33258992433547974,Q3
10,9,hihp,0.5997390747070312,0.2899686396121979,Q3
10,10,hilp,0.5887482762336731,0.23136518895626068,Q3
10,11,hilp,0.5858636498451233,0.13107888400554657,Q3
10,12,hilp,0.5673003196716309,0.07703545689582825,Q3
10,13,hilp,0.6103954315185547,0.2264244258403778,Q3
10,14,hilp,0.6517601013183594,0.19096273183822632,Q4
10,15,hihp,0.5650779008865356,0.43000897765159607,Q3
