layer,head,causal_imp,perturbation_L2,cell_new_abs,causal_imp_median,perturbation_median
0,0,0.01875,0.1198273971676826,D_p,0.021354166666666667,0.40073688328266144
0,1,0.021875,0.4517817199230194,hihp_p,0.021354166666666667,0.40073688328266144
0,2,0.02109375,0.0893883183598518,D_p,0.021354166666666667,0.40073688328266144
0,3,0.021875,0.2037832587957382,hilp_p,0.021354166666666667,0.40073688328266144
0,4,0.0203125,0.0888815894722938,D_p,0.021354166666666667,0.40073688328266144
0,5,0.02265625,0.0517985932528972,hilp_p,0.021354166666666667,0.40073688328266144
0,6,0.023697916666666666,0.0629603266716003,hilp_p,0.021354166666666667,0.40073688328266144
0,7,0.019270833333333334,0.0421657897531986,D_p,0.021354166666666667,0.40073688328266144
0,8,0.017447916666666667,0.0651395320892334,D_p,0.021354166666666667,0.40073688328266144
0,9,0.0203125,0.0715280696749687,D_p,0.021354166666666667,0.40073688328266144
0,10,0.020833333333333332,0.0319785699248313,D_p,0.021354166666666667,0.40073688328266144
0,11,0.0234375,0.1028439477086067,hilp_p,0.021354166666666667,0.40073688328266144
0,12,0.021875,0.096569113433361,hilp_p,0.021354166666666667,0.40073688328266144
0,13,0.020052083333333335,0.0710786581039428,D_p,0.021354166666666667,0.40073688328266144
0,14,0.02109375,0.1063184216618537,D_p,0.021354166666666667,0.40073688328266144
0,15,0.0203125,0.1831472367048263,D_p,0.021354166666666667,0.40073688328266144
0,16,0.020052083333333335,0.0281415525823831,D_p,0.021354166666666667,0.40073688328266144
0,17,0.01875,0.092379406094551,D_p,0.021354166666666667,0.40073688328266144
0,18,0.020572916666666666,0.0727704092860221,D_p,0.021354166666666667,0.40073688328266144
0,19,0.020052083333333335,0.1037132367491722,D_p,0.021354166666666667,0.40073688328266144
0,20,0.01796875,0.0675240159034729,D_p,0.021354166666666667,0.40073688328266144
0,21,0.019270833333333334,0.0946041047573089,D_p,0.021354166666666667,0.40073688328266144
0,22,0.0234375,0.4449799954891205,hihp_p,0.021354166666666667,0.40073688328266144
0,23,0.021875,0.0639978498220443,hilp_p,0.021354166666666667,0.40073688328266144
0,24,0.023177083333333334,0.071674957871437,hilp_p,0.021354166666666667,0.40073688328266144
0,25,0.01953125,0.0626963824033737,D_p,0.021354166666666667,0.40073688328266144
0,26,0.020572916666666666,0.091805450618267,D_p,0.021354166666666667,0.40073688328266144
0,27,0.022135416666666668,0.0638464391231536,hilp_p,0.021354166666666667,0.40073688328266144
0,28,0.021875,0.0905424058437347,hilp_p,0.021354166666666667,0.40073688328266144
0,29,0.020833333333333332,0.064876303076744,D_p,0.021354166666666667,0.40073688328266144
0,30,0.020052083333333335,0.03277438133955,D_p,0.021354166666666667,0.40073688328266144
0,31,0.026302083333333334,0.1729982197284698,hilp_p,0.021354166666666667,0.40073688328266144
0,32,0.020052083333333335,0.0713193640112876,D_p,0.021354166666666667,0.40073688328266144
0,33,0.022395833333333334,0.0499256439507007,hilp_p,0.021354166666666667,0.40073688328266144
0,34,0.023177083333333334,0.0982418358325958,hilp_p,0.021354166666666667,0.40073688328266144
0,35,0.023177083333333334,0.0404430963099002,hilp_p,0.021354166666666667,0.40073688328266144
0,36,0.021614583333333333,0.0490879788994789,hilp_p,0.021354166666666667,0.40073688328266144
0,37,0.021354166666666667,0.0699445903301239,hilp_p,0.021354166666666667,0.40073688328266144
0,38,0.025260416666666667,0.0831329450011253,hilp_p,0.021354166666666667,0.40073688328266144
0,39,0.025260416666666667,0.1949275285005569,hilp_p,0.021354166666666667,0.40073688328266144
1,0,0.02265625,0.1348476409912109,hilp_p,0.021354166666666667,0.40073688328266144
1,1,0.02578125,0.0882252752780914,hilp_p,0.021354166666666667,0.40073688328266144
1,2,0.0234375,0.0442020669579505,hilp_p,0.021354166666666667,0.40073688328266144
1,3,0.021875,0.3601912260055542,hilp_p,0.021354166666666667,0.40073688328266144
1,4,0.022135416666666668,0.1302560269832611,hilp_p,0.021354166666666667,0.40073688328266144
1,5,0.021354166666666667,0.133659154176712,hilp_p,0.021354166666666667,0.40073688328266144
1,6,0.020052083333333335,0.077399805188179,D_p,0.021354166666666667,0.40073688328266144
1,7,0.02109375,0.0701842159032821,D_p,0.021354166666666667,0.40073688328266144
1,8,0.022395833333333334,0.0723965838551521,hilp_p,0.021354166666666667,0.40073688328266144
1,9,0.022395833333333334,0.0616595223546028,hilp_p,0.021354166666666667,0.40073688328266144
1,10,0.020572916666666666,0.0972741171717643,D_p,0.021354166666666667,0.40073688328266144
1,11,0.0203125,0.063750110566616,D_p,0.021354166666666667,0.40073688328266144
1,12,0.021614583333333333,0.091458112001419,hilp_p,0.021354166666666667,0.40073688328266144
1,13,0.019270833333333334,0.0700271651148796,D_p,0.021354166666666667,0.40073688328266144
1,14,0.02109375,0.1087127849459648,D_p,0.021354166666666667,0.40073688328266144
1,15,0.023697916666666666,0.0928840264678001,hilp_p,0.021354166666666667,0.40073688328266144
1,16,0.021875,0.1194667890667915,hilp_p,0.021354166666666667,0.40073688328266144
1,17,0.01953125,0.0656321346759796,D_p,0.021354166666666667,0.40073688328266144
1,18,0.023697916666666666,0.0878431871533393,hilp_p,0.021354166666666667,0.40073688328266144
1,19,0.02265625,0.0735904723405838,hilp_p,0.021354166666666667,0.40073688328266144
1,20,0.024479166666666666,0.0507434792816638,hilp_p,0.021354166666666667,0.40073688328266144
1,21,0.02109375,0.0814479663968086,D_p,0.021354166666666667,0.40073688328266144
1,22,0.021875,0.0596725866198539,hilp_p,0.021354166666666667,0.40073688328266144
1,23,0.023177083333333334,0.0473537892103195,hilp_p,0.021354166666666667,0.40073688328266144
1,24,0.023177083333333334,0.065435029566288,hilp_p,0.021354166666666667,0.40073688328266144
1,25,0.023177083333333334,0.0646658390760421,hilp_p,0.021354166666666667,0.40073688328266144
1,26,0.017708333333333333,0.0679112076759338,D_p,0.021354166666666667,0.40073688328266144
1,27,0.02109375,0.109399527311325,D_p,0.021354166666666667,0.40073688328266144
1,28,0.019270833333333334,0.0672839432954788,D_p,0.021354166666666667,0.40073688328266144
1,29,0.022135416666666668,0.1722628325223922,hilp_p,0.021354166666666667,0.40073688328266144
1,30,0.019010416666666665,0.1523011028766632,D_p,0.021354166666666667,0.40073688328266144
1,31,0.01875,0.0815164595842361,D_p,0.021354166666666667,0.40073688328266144
1,32,0.021614583333333333,0.0869605913758277,hilp_p,0.021354166666666667,0.40073688328266144
1,33,0.022135416666666668,0.0558977723121643,hilp_p,0.021354166666666667,0.40073688328266144
1,34,0.02421875,0.051393162459135,hilp_p,0.021354166666666667,0.40073688328266144
1,35,0.022916666666666665,0.0641415417194366,hilp_p,0.021354166666666667,0.40073688328266144
1,36,0.0203125,0.0899461805820465,D_p,0.021354166666666667,0.40073688328266144
1,37,0.019270833333333334,0.0543827749788761,D_p,0.021354166666666667,0.40073688328266144
1,38,0.022916666666666665,0.2083624452352523,hilp_p,0.021354166666666667,0.40073688328266144
1,39,0.020572916666666666,0.1027610972523689,D_p,0.021354166666666667,0.40073688328266144
2,0,0.020052083333333335,0.0604247339069843,D_p,0.021354166666666667,0.40073688328266144
2,1,0.01875,0.0667153373360633,D_p,0.021354166666666667,0.40073688328266144
2,2,0.021875,0.1671899855136871,hilp_p,0.021354166666666667,0.40073688328266144
2,3,0.02265625,0.0751912146806716,hilp_p,0.021354166666666667,0.40073688328266144
2,4,0.021875,0.0771687626838684,hilp_p,0.021354166666666667,0.40073688328266144
2,5,0.0203125,0.1279069185256958,D_p,0.021354166666666667,0.40073688328266144
2,6,0.0203125,0.0932515487074852,D_p,0.021354166666666667,0.40073688328266144
2,7,0.020833333333333332,0.0788104385137558,D_p,0.021354166666666667,0.40073688328266144
2,8,0.021875,0.1253261566162109,hilp_p,0.021354166666666667,0.40073688328266144
2,9,0.01953125,0.151103600859642,D_p,0.021354166666666667,0.40073688328266144
2,10,0.021354166666666667,0.1345936954021453,hilp_p,0.021354166666666667,0.40073688328266144
2,11,0.020052083333333335,0.0526705831289291,D_p,0.021354166666666667,0.40073688328266144
2,12,0.022395833333333334,0.0927106440067291,hilp_p,0.021354166666666667,0.40073688328266144
2,13,0.023958333333333335,0.3038914501667022,hilp_p,0.021354166666666667,0.40073688328266144
2,14,0.0203125,0.0770398154854774,D_p,0.021354166666666667,0.40073688328266144
2,15,0.0203125,0.0952305719256401,D_p,0.021354166666666667,0.40073688328266144
2,16,0.020572916666666666,0.1317287385463714,D_p,0.021354166666666667,0.40073688328266144
2,17,0.023177083333333334,0.0933996066451072,hilp_p,0.021354166666666667,0.40073688328266144
2,18,0.018229166666666668,0.1936527639627456,D_p,0.021354166666666667,0.40073688328266144
2,19,0.021354166666666667,0.2591791749000549,hilp_p,0.021354166666666667,0.40073688328266144
2,20,0.021875,0.0985055714845657,hilp_p,0.021354166666666667,0.40073688328266144
2,21,0.021614583333333333,0.1054011583328247,hilp_p,0.021354166666666667,0.40073688328266144
2,22,0.025520833333333333,0.1180118098855018,hilp_p,0.021354166666666667,0.40073688328266144
2,23,0.021354166666666667,0.1187907457351684,hilp_p,0.021354166666666667,0.40073688328266144
2,24,0.0203125,0.0993680581450462,D_p,0.021354166666666667,0.40073688328266144
2,25,0.018229166666666668,0.141003206372261,D_p,0.021354166666666667,0.40073688328266144
2,26,0.02265625,0.1357079595327377,hilp_p,0.021354166666666667,0.40073688328266144
2,27,0.023697916666666666,0.0654803216457367,hilp_p,0.021354166666666667,0.40073688328266144
2,28,0.020572916666666666,0.0754813104867935,D_p,0.021354166666666667,0.40073688328266144
2,29,0.020833333333333332,0.183262437582016,D_p,0.021354166666666667,0.40073688328266144
2,30,0.021875,0.1531601548194885,hilp_p,0.021354166666666667,0.40073688328266144
2,31,0.024479166666666666,0.1839638799428939,hilp_p,0.021354166666666667,0.40073688328266144
2,32,0.021614583333333333,0.0591136924922466,hilp_p,0.021354166666666667,0.40073688328266144
2,33,0.0203125,0.4087556302547455,C_p,0.021354166666666667,0.40073688328266144
2,34,0.01875,0.065898597240448,D_p,0.021354166666666667,0.40073688328266144
2,35,0.0203125,0.0627345293760299,D_p,0.021354166666666667,0.40073688328266144
2,36,0.022395833333333334,0.1180364042520523,hilp_p,0.021354166666666667,0.40073688328266144
2,37,0.02265625,0.0967184975743293,hilp_p,0.021354166666666667,0.40073688328266144
2,38,0.023177083333333334,0.1246136128902435,hilp_p,0.021354166666666667,0.40073688328266144
2,39,0.01796875,0.092655211687088,D_p,0.021354166666666667,0.40073688328266144
3,0,0.0234375,0.0802452489733696,hilp_p,0.021354166666666667,0.40073688328266144
3,1,0.018489583333333334,0.0834405943751335,D_p,0.021354166666666667,0.40073688328266144
3,2,0.02421875,0.2379017174243927,hilp_p,0.021354166666666667,0.40073688328266144
3,3,0.024739583333333332,0.1290091574192047,hilp_p,0.021354166666666667,0.40073688328266144
3,4,0.020052083333333335,0.0676257461309433,D_p,0.021354166666666667,0.40073688328266144
3,5,0.023177083333333334,0.2131536453962326,hilp_p,0.021354166666666667,0.40073688328266144
3,6,0.023177083333333334,0.0749932676553726,hilp_p,0.021354166666666667,0.40073688328266144
3,7,0.020572916666666666,0.1349682360887527,D_p,0.021354166666666667,0.40073688328266144
3,8,0.02421875,0.247493177652359,hilp_p,0.021354166666666667,0.40073688328266144
3,9,0.0203125,0.2717854380607605,D_p,0.021354166666666667,0.40073688328266144
3,10,0.021614583333333333,0.272814005613327,hilp_p,0.021354166666666667,0.40073688328266144
