layer,head,cell,rsa_max,perturbation_L2,importance_quartile
4,8,D,0.4660924971103668,0.011676906608045101,Q2
4,9,D,0.2833116352558136,0.0055155628360807896,Q1
4,10,D,0.17244188487529755,0.0005093342042528093,Q1
4,11,D,0.3111807107925415,0.0030202693305909634,Q1
4,12,D,0.3628752827644348,0.006559174973517656,Q2
4,13,D,0.10987870395183563,0.006833734456449747,Q1
4,14,D,0.19634944200515747,0.002207356272265315,Q1
4,15,D,0.35725724697113037,0.0015514424303546548,Q2
4,16,D,0.3140586018562317,0.0024223681539297104,Q1
4,17,D,0.4385099709033966,0.011986644007265568,Q2
4,18,D,0.4684959053993225,0.004349437542259693,Q2
4,19,D,0.13842593133449554,0.0009403781732544303,Q1
4,20,D,0.3605506718158722,0.004200099967420101,Q2
4,21,D,0.3663640022277832,0.004618189763277769,Q2
4,22,D,0.41937148571014404,0.0028597216587513685,Q2
4,23,D,0.22826191782951355,0.003897438058629632,Q1
4,24,D,0.07461881637573242,0.0030525776091963053,Q1
4,25,D,0.062458865344524384,0.0016476224409416318,Q1
4,26,D,0.048138994723558426,0.0025017664302140474,Q1
4,27,D,0.16060014069080353,0.00031731653143651783,Q1
4,28,D,0.2005828619003296,0.0011677200673148036,Q1
4,29,D,0.09499591588973999,0.0009711735183373094,Q1
4,30,D,0.11287184059619904,0.002310663927346468,Q1
4,31,D,0.09584376215934753,0.009773900732398033,Q1
4,32,D,0.22860081493854523,0.008873173035681248,Q1
4,33,D,0.14979365468025208,0.002329843118786812,Q1
4,34,D,0.14667636156082153,0.002363150008022785,Q1
4,35,D,0.18489807844161987,0.003923221956938505,Q1
4,36,D,0.12284427881240845,0.000988190877251327,Q1
4,37,D,0.14437076449394226,0.0004098937497474253,Q1
4,38,D,0.2536804676055908,0.006047137081623077,Q1
4,39,D,0.1675076186656952,0.002274575876072049,Q1
4,40,D,0.43756482005119324,0.01470253337174654,Q2
4,41,D,0.26423007249832153,0.002926437184214592,Q1
4,42,D,0.4509808421134949,0.00435806717723608,Q2
4,43,D,0.4417555332183838,0.004339512437582016,Q2
4,44,D,0.3259807229042053,0.0028266189619898796,Q1
4,45,D,0.15114310383796692,0.001367298886179924,Q1
4,46,D,0.4784119129180908,0.0292033888399601,Q2
4,47,D,0.15981236100196838,0.0016011561965569854,Q1
4,48,D,0.4844813942909241,0.005492993630468845,Q2
4,49,D,0.09253650903701782,0.0011812362354248762,Q1
4,50,D,0.4297843873500824,0.0009684730903245509,Q2
4,51,D,0.43727535009384155,0.014115147292613983,Q2
4,52,D,0.31398630142211914,0.003728509647771716,Q1
4,53,D,0.3800937533378601,0.005698725115507841,Q2
4,54,D,0.468741774559021,0.009458274580538273,Q2
4,55,D,0.4940771460533142,0.012608801014721394,Q2
4,56,D,0.14846612513065338,0.0023685526102781296,Q1
4,57,D,0.03932769596576691,0.0019526844844222069,Q1
4,58,D,0.3083869516849518,0.010718634352087975,Q1
4,59,D,0.24085117876529694,0.0027414264623075724,Q1
4,60,D,0.36852186918258667,0.00685573136433959,Q2
4,61,D,0.45780184864997864,0.003750815289095044,Q2
4,62,D,0.1528659164905548,0.007074376102536917,Q1
4,63,D,0.1632186472415924,0.0018983741756528616,Q1
5,0,D,0.0,0.0008469281601719558,Q1
5,1,D,0.07852063328027725,0.00564655801281333,Q1
5,2,D,0.022285396233201027,0.0004011533746961504,Q1
5,3,D,0.3168036937713623,0.001330696395598352,Q1
5,4,D,0.14523844420909882,0.001845391932874918,Q1
5,5,D,0.2347363829612732,0.0022126403637230396,Q1
5,6,D,0.10078900307416916,0.001007846207357943,Q1
5,7,D,0.09225039184093475,0.0007270090281963348,Q1
5,8,D,0.14477944374084473,0.0011550531489774585,Q1
5,9,D,0.4882362186908722,0.0023307474330067635,Q2
5,10,D,0.14814268052577972,0.0007507956470362842,Q1
5,11,D,0.36683642864227295,0.0033659457694739103,Q2
5,12,D,0.15988540649414062,0.0004955567419528961,Q1
5,13,D,0.0793469175696373,0.0010946838883683085,Q1
5,14,D,0.3578066825866699,0.0079372962936759,Q2
5,15,D,0.13251236081123352,0.0003934804699383676,Q1
5,16,D,0.3973698019981384,0.00665553892031312,Q2
5,17,D,0.35275718569755554,0.0014385601971298456,Q2
5,18,D,0.4114416837692261,0.002241831738501787,Q2
5,19,D,0.22149324417114258,0.0006523203337565064,Q1
5,20,D,0.4260866940021515,0.005430590361356735,Q2
5,21,D,0.42323189973831177,0.002793943276628852,Q2
5,22,D,0.1421012431383133,0.0020399249624460936,Q1
5,23,D,0.37590622901916504,0.00663862144574523,Q2
5,24,D,0.2931068539619446,0.010129819624125957,Q1
5,25,D,0.17698858678340912,0.0014063009293749928,Q1
5,26,D,0.2514089345932007,0.00640135956928134,Q1
5,27,D,0.3673372268676758,0.0025903992354869843,Q2
5,28,D,0.4773830771446228,0.01001956406980753,Q2
5,29,D,0.1866452544927597,0.002648761961609125,Q1
5,30,D,0.2954785227775574,0.0029313694685697556,Q1
5,31,D,0.40170538425445557,0.0038139205425977707,Q2
5,32,D,0.2927073836326599,0.004265783354640007,Q1
5,33,D,0.3861461877822876,0.002714610891416669,Q2
5,34,D,0.4104221761226654,0.008109031245112419,Q2
5,35,D,0.4424632489681244,0.0067651960998773575,Q2
5,36,D,0.2859874367713928,0.006975050084292889,Q1
5,37,D,0.449463427066803,0.007806418929249048,Q2
5,38,D,0.47150522470474243,0.006737154442816973,Q2
5,39,D,0.3692154586315155,0.006339633837342262,Q2
5,40,D,0.05395030230283737,0.0005160166183486581,Q1
5,41,D,0.19241800904273987,0.003759389277547598,Q1
5,42,D,0.23081916570663452,0.00023418263299390674,Q1
5,43,D,0.13434718549251556,0.00015725052799098194,Q1
5,44,D,0.35978037118911743,0.0026196944527328014,Q2
5,45,D,0.03460606932640076,0.0004668611800298095,Q1
5,46,D,0.060893941670656204,0.000826637726277113,Q1
5,47,D,0.061865925788879395,0.00031106072128750384,Q1
5,48,D,0.28068995475769043,0.003995208535343409,Q1
5,49,D,0.3788169026374817,0.0018843184225261211,Q2
5,50,D,0.32235485315322876,0.009801010601222515,Q1
5,51,D,0.4949224889278412,0.01795778051018715,Q2
5,52,D,0.382689893245697,0.0036519088316708803,Q2
5,53,D,0.18575485050678253,0.0014729195972904563,Q1
5,54,D,0.225276917219162,0.007096726913005114,Q1
5,55,D,0.23701198399066925,0.0014658652944490314,Q1
5,56,D,0.43422219157218933,0.010090869851410389,Q2
5,57,D,0.28607553243637085,0.002208167454227805,Q1
5,58,hilp,0.6002854704856873,0.006140515673905611,Q3
5,59,hilp,0.5340465903282166,0.009853697381913662,Q3
5,60,D,0.2082817405462265,0.0022503631189465523,Q1
5,61,D,0.2610705494880676,0.003834448754787445,Q1
5,62,D,0.43794703483581543,0.004276778548955917,Q2
5,63,D,0.4943389594554901,0.0055162981152534485,Q2
6,0,D,0.06607212126255035,0.002882859203964472,Q1
6,1,D,0.3175557255744934,0.002294110832735896,Q1
6,2,D,0.20549926161766052,0.003854264272376895,Q1
6,3,D,0.29990506172180176,0.0028641324024647474,Q1
6,4,D,0.2696959376335144,0.0027050417847931385,Q1
6,5,D,0.3538781404495239,0.003235590411350131,Q2
6,6,D,0.34185779094696045,0.0020336206071078777,Q2
6,7,D,0.4726635217666626,0.005076815839856863,Q2
6,8,D,0.3334462344646454,0.0060396515764296055,Q1
6,9,D,0.3523339033126831,0.009041789919137955,Q2
6,10,D,0.4793928861618042,0.004281410947442055,Q2
6,11,D,0.469135046005249,0.0011613585520535707,Q2
6,12,D,0.49596643447875977,0.00415297644212842,Q2
6,13,D,0.2643545866012573,0.0036935852840542793,Q1
6,14,D,0.47087132930755615,0.0029155609663575888,Q2
6,15,hilp,0.5187104344367981,0.01169899757951498,Q3
6,16,D,0.47494643926620483,0.010226711630821228,Q2
6,17,D,0.46924877166748047,0.004215838387608528,Q2
6,18,D,0.29235634207725525,0.0039437017403542995,Q1
6,19,D,0.49342137575149536,0.012090494856238365,Q2
6,20,D,0.4574475884437561,0.0016917900647968054,Q2
6,21,D,0.4294584393501282,0.008257645182311535,Q2
6,22,D,0.44454121589660645,0.002127969404682517,Q2
6,23,hilp,0.5086966156959534,0.0328962467610836,Q3
6,24,D,0.3026704788208008,0.004987976513803005,Q1
6,25,D,0.4761541485786438,0.004335377365350723,Q2
6,26,D,0.3758770227432251,0.004622702021151781,Q2
6,27,D,0.2099529653787613,0.0032539560925215483,Q1
6,28,D,0.3158090114593506,0.002868425101041794,Q1
6,29,D,0.270687073469162,0.003935453947633505,Q1
6,30,D,0.21501068770885468,0.005701502785086632,Q1
6,31,D,0.1527356505393982,0.001178327132947743,Q1
6,32,D,0.22789260745048523,0.00295980810187757,Q1
6,33,D,0.2572023868560791,0.0006416426622308791,Q1
6,34,D,0.268717885017395,0.00027185535873286426,Q1
6,35,D,0.2216385304927826,0.0007855434669181705,Q1
6,36,D,0.29369157552719116,0.000726169440895319,Q1
6,37,D,0.4400956332683563,0.002643870422616601,Q2
6,38,D,0.1389920711517334,0.001167086767964065,Q1
6,39,D,0.4216121733188629,0.007966656237840652,Q2
6,40,D,0.3382088541984558,0.002780969487503171,Q2
6,41,D,0.2933693528175354,0.0037785409949719906,Q1
6,42,hilp,0.5157607793807983,0.002607884583994746,Q3
6,43,hilp,0.5135635137557983,0.015282549895346165,Q3
6,44,hilp,0.5510798692703247,0.003403820563107729,Q3
6,45,D,0.4948616623878479,0.008808102458715439,Q2
6,46,D,0.44924139976501465,0.0032618583645671606,Q2
6,47,C,0.4926570951938629,0.050417497754096985,Q2
6,48,D,0.4907781183719635,0.009185404516756535,Q2
6,49,D,0.4732654094696045,0.0029111432377249002,Q2
6,50,D,0.49580687284469604,0.003923051059246063,Q2
6,51,D,0.45772963762283325,0.0037397423293441534,Q2
6,52,D,0.47351378202438354,0.0044389571994543076,Q2
6,53,D,0.4937732219696045,0.021619413048028946,Q2
6,54,D,0.3038847744464874,0.0031272198539227247,Q1
6,55,D,0.09661606699228287,0.0008431446622125804,Q1
6,56,D,0.3863620162010193,0.0020018655341118574,Q2
6,57,D,0.49560073018074036,0.005103673320263624,Q2
6,58,D,0.464255154132843,0.010922949761152267,Q2
6,59,D,0.4052906930446625,0.0017886051209643483,Q2
6,60,D,0.34608590602874756,0.0037305462174117565,Q2
6,61,D,0.39549320936203003,0.0035360725596547127,Q2
6,62,D,0.1703404188156128,0.002726663136854768,Q1
6,63,D,0.47325238585472107,0.005592724774032831,Q2
7,0,D,0.25941264629364014,0.0004812397819478065,Q1
7,1,D,0.25497546792030334,0.00071664311690256,Q1
7,2,D,0.46044185757637024,0.0009677916532382369,Q2
