layer,head,rsa_crel,rsa_attr,rsa_max,rsa_max_before_clamp,rsa_crel_pval,rsa_attr_pval
0,0,0.2818331718444824,0.027828574180603027,0.2818331718444824,0.2818331718444824,0.0,0.04859999939799309
0,1,0.2582263946533203,0.034149400889873505,0.2582263946533203,0.2582263946533203,0.0,0.0272000003606081
0,2,0.4089323878288269,0.05125517025589943,0.4089323878288269,0.4089323878288269,0.0,0.01269999984651804
0,3,0.3312229812145233,0.028858274221420288,0.3312229812145233,0.3312229812145233,0.0,0.05270000174641609
0,4,0.2845118045806885,0.03716672211885452,0.2845118045806885,0.2845118045806885,0.0,0.02500000037252903
0,5,0.2516714632511139,0.020672284066677094,0.2516714632511139,0.2516714632511139,0.0,0.11940000206232071
0,6,0.2919809818267822,0.04770632088184357,0.2919809818267822,0.2919809818267822,0.0,0.011300000362098217
0,7,0.2334173619747162,0.04339493811130524,0.2334173619747162,0.2334173619747162,0.0,0.012199999764561653
0,8,0.29011937975883484,0.012768341228365898,0.29011937975883484,0.29011937975883484,0.0,0.34700000286102295
0,9,0.08372640609741211,-0.012190349400043488,0.08372640609741211,0.08372640609741211,0.00039999998989515007,0.33640000224113464
0,10,0.10460352897644043,0.002801523543894291,0.10460352897644043,0.10460352897644043,0.0,0.8561000227928162
0,11,0.23791134357452393,0.028086673468351364,0.23791134357452393,0.23791134357452393,0.0,0.054499998688697815
0,12,0.1015276163816452,0.014706678688526154,0.1015276163816452,0.1015276163816452,0.0,0.23729999363422394
0,13,0.1046932190656662,0.04325756058096886,0.1046932190656662,0.1046932190656662,9.999999747378752e-05,0.012400000356137753
0,14,0.07506202161312103,-0.006144262850284576,0.07506202161312103,0.07506202161312103,0.0005000000237487257,0.6351000070571899
0,15,0.15781480073928833,0.024052157998085022,0.15781480073928833,0.15781480073928833,0.0,0.07129999995231628
0,16,0.3133278489112854,0.056948427110910416,0.3133278489112854,0.3133278489112854,0.0,0.003599999938160181
0,17,0.38830873370170593,0.014801420271396637,0.38830873370170593,0.38830873370170593,0.0,0.2540999948978424
0,18,0.4351233243942261,-0.013497617095708847,0.4351233243942261,0.4351233243942261,0.0,0.27630001306533813
0,19,0.31980788707733154,0.04106733202934265,0.31980788707733154,0.31980788707733154,0.0,0.01860000006854534
0,20,0.3554881811141968,-0.0186860803514719,0.3554881811141968,0.3554881811141968,0.0,0.11270000040531158
0,21,0.1886010468006134,0.03925425931811333,0.1886010468006134,0.1886010468006134,0.0,0.016200000420212746
0,22,0.20835274457931519,0.03830678388476372,0.20835274457931519,0.20835274457931519,0.0,0.01979999989271164
0,23,0.3216247856616974,0.009585514664649963,0.3216247856616974,0.3216247856616974,0.0,0.46480000019073486
0,24,0.4275818169116974,0.008995398879051208,0.4275818169116974,0.4275818169116974,0.0,0.5626000165939331
0,25,0.14260613918304443,0.08361265063285828,0.14260613918304443,0.14260613918304443,0.0,0.00019999999494757503
0,26,0.17340657114982605,0.14162197709083557,0.17340657114982605,0.17340657114982605,0.0,0.0
0,27,0.06857658177614212,0.005152717232704163,0.06857658177614212,0.06857658177614212,0.00019999999494757503,0.6636999845504761
0,28,0.2502019703388214,0.09805706888437271,0.2502019703388214,0.2502019703388214,0.0,0.0
0,29,0.4296557307243347,0.044610947370529175,0.4296557307243347,0.4296557307243347,0.0,0.024299999698996544
0,30,0.2956152856349945,0.009376682341098785,0.2956152856349945,0.2956152856349945,0.0,0.515500009059906
0,31,0.15582412481307983,0.07949552685022354,0.15582412481307983,0.15582412481307983,0.0,0.00039999998989515007
0,32,0.49448341131210327,0.0024233683943748474,0.49448341131210327,0.49448341131210327,0.0,0.8847000002861023
0,33,0.2702194154262543,-0.016119100153446198,0.2702194154262543,0.2702194154262543,0.0,0.13040000200271606
0,34,0.12113359570503235,0.13404488563537598,0.13404488563537598,0.13404488563537598,0.0,0.0
0,35,0.5108857154846191,-0.012677786871790886,0.5108857154846191,0.5108857154846191,0.0,0.33320000767707825
0,36,0.5061641931533813,0.027126707136631012,0.5061641931533813,0.5061641931533813,0.0,0.07419999688863754
0,37,-0.47519227862358093,0.010060235857963562,0.010060235857963562,0.010060235857963562,0.0,0.37779998779296875
0,38,0.4888210594654083,-0.015698768198490143,0.4888210594654083,0.4888210594654083,0.0,0.18050000071525574
0,39,0.40528008341789246,0.01051843911409378,0.40528008341789246,0.40528008341789246,0.0,0.4577000141143799
0,40,0.13929566740989685,0.015712449327111244,0.13929566740989685,0.13929566740989685,0.0,0.17679999768733978
0,41,0.17844761908054352,0.020658394321799278,0.17844761908054352,0.17844761908054352,0.0,0.0812000036239624
0,42,0.21551305055618286,0.03562076762318611,0.21551305055618286,0.21551305055618286,0.0,0.023499999195337296
0,43,0.13425101339817047,0.016596104949712753,0.13425101339817047,0.13425101339817047,0.0,0.15279999375343323
0,44,0.1226060539484024,0.027320295572280884,0.1226060539484024,0.1226060539484024,0.0,0.038600001484155655
0,45,0.3065175414085388,0.010387293994426727,0.3065175414085388,0.3065175414085388,0.0,0.4278999865055084
0,46,0.07697030901908875,0.014259818941354752,0.07697030901908875,0.07697030901908875,9.999999747378752e-05,0.20270000398159027
0,47,0.14358583092689514,0.02105494774878025,0.14358583092689514,0.14358583092689514,0.0,0.0746999979019165
0,48,0.34114354848861694,0.05395779758691788,0.34114354848861694,0.34114354848861694,0.0,0.008799999952316284
0,49,0.31019890308380127,0.09818123281002045,0.31019890308380127,0.31019890308380127,0.0,0.00019999999494757503
0,50,0.3735120892524719,0.0907241553068161,0.3735120892524719,0.3735120892524719,0.0,0.0006000000284984708
0,51,0.30183732509613037,0.07462418079376221,0.30183732509613037,0.30183732509613037,0.0,0.0008999999845400453
0,52,0.2747795879840851,0.06299274414777756,0.2747795879840851,0.2747795879840851,0.0,0.002199999988079071
0,53,0.22188812494277954,0.05277057737112045,0.22188812494277954,0.22188812494277954,0.0,0.00430000014603138
0,54,0.32445913553237915,0.07884395867586136,0.32445913553237915,0.32445913553237915,0.0,0.0006000000284984708
0,55,0.3291417956352234,0.012424886226654053,0.3291417956352234,0.3291417956352234,0.0,0.35760000348091125
0,56,0.4129258990287781,0.023793432861566544,0.4129258990287781,0.4129258990287781,0.0,0.08290000259876251
0,57,0.448883980512619,0.026321101933717728,0.448883980512619,0.448883980512619,0.0,0.06809999793767929
0,58,0.3473992347717285,0.049579109996557236,0.3473992347717285,0.3473992347717285,0.0,0.014499999582767487
0,59,0.25583553314208984,0.03288620710372925,0.25583553314208984,0.25583553314208984,0.0,0.03739999979734421
0,60,0.40059319138526917,0.004554612562060356,0.40059319138526917,0.40059319138526917,0.0,0.7498999834060669
0,61,0.40979981422424316,0.015158060006797314,0.40979981422424316,0.40979981422424316,0.0,0.22130000591278076
0,62,0.29347002506256104,0.025287577882409096,0.29347002506256104,0.29347002506256104,0.0,0.06530000269412994
0,63,0.3881588876247406,0.017155716195702553,0.3881588876247406,0.3881588876247406,0.0,0.16269999742507935
1,0,0.25867605209350586,-0.012181328609585762,0.25867605209350586,0.25867605209350586,0.0,0.3995000123977661
1,1,0.17902716994285583,0.015300273895263672,0.17902716994285583,0.17902716994285583,0.0,0.20919999480247498
1,2,0.09924189746379852,0.0027182549238204956,0.09924189746379852,0.09924189746379852,9.999999747378752e-05,0.8503999710083008
1,3,0.15956923365592957,-0.004849829711019993,0.15956923365592957,0.15956923365592957,0.0,0.7184000015258789
1,4,0.46896225214004517,-0.01634977012872696,0.46896225214004517,0.46896225214004517,0.0,0.1745000034570694
1,5,0.23310533165931702,-0.0023206640034914017,0.23310533165931702,0.23310533165931702,0.0,0.8680999875068665
1,6,0.2833673059940338,-0.009147005155682564,0.2833673059940338,0.2833673059940338,0.0,0.5322999954223633
1,7,0.16657012701034546,0.012944582849740982,0.16657012701034546,0.16657012701034546,0.0,0.32409998774528503
1,8,0.09026215225458145,-0.01702456921339035,0.09026215225458145,0.09026215225458145,0.0,0.13009999692440033
1,9,0.2085772156715393,-0.015415145084261894,0.2085772156715393,0.2085772156715393,0.0,0.2313999980688095
1,10,0.23503588140010834,0.056537970900535583,0.23503588140010834,0.23503588140010834,0.0,0.004600000102072954
1,11,0.15609115362167358,0.024161431938409805,0.15609115362167358,0.15609115362167358,0.0,0.0617000013589859
1,12,0.3257960081100464,0.0012236535549163818,0.3257960081100464,0.3257960081100464,0.0,0.9293000102043152
1,13,0.0813014805316925,-0.01566353626549244,0.0813014805316925,0.0813014805316925,9.999999747378752e-05,0.1347000002861023
1,14,0.2470737099647522,0.04351291060447693,0.2470737099647522,0.2470737099647522,0.0,0.015399999916553497
1,15,0.06447431445121765,0.04673941805958748,0.06447431445121765,0.06447431445121765,0.0003000000142492354,0.003700000001117587
1,16,0.13766373693943024,0.04981502890586853,0.13766373693943024,0.13766373693943024,0.0,0.0031999999191612005
1,17,0.21902123093605042,0.0204765722155571,0.21902123093605042,0.21902123093605042,0.0,0.11460000276565552
1,18,0.10760761052370071,0.014111682772636414,0.10760761052370071,0.10760761052370071,0.0,0.2198999971151352
1,19,0.1400281935930252,0.06688053905963898,0.1400281935930252,0.1400281935930252,0.0,0.0007999999797903001
1,20,0.036140166223049164,-0.011624135076999664,0.036140166223049164,0.036140166223049164,0.008799999952316284,0.326200008392334
1,21,0.12410159409046173,0.02929435297846794,0.12410159409046173,0.12410159409046173,0.0,0.03200000151991844
1,22,0.17715778946876526,0.007812339812517166,0.17715778946876526,0.17715778946876526,0.0,0.5629000067710876
1,23,0.10188721120357513,0.0682266429066658,0.10188721120357513,0.10188721120357513,0.0,9.999999747378752e-05
1,24,0.3642876446247101,0.0006522461771965027,0.3642876446247101,0.3642876446247101,0.0,0.9671000242233276
1,25,0.1401393860578537,0.02833716571331024,0.1401393860578537,0.1401393860578537,0.0,0.037700001150369644
1,26,0.26324260234832764,0.022695597261190414,0.26324260234832764,0.26324260234832764,0.0,0.08229999989271164
1,27,0.4626947343349457,-0.011702880263328552,0.4626947343349457,0.4626947343349457,0.0,0.3968999981880188
1,28,0.4136008620262146,0.022761866450309753,0.4136008620262146,0.4136008620262146,0.0,0.08829999715089798
1,29,0.47276172041893005,0.001152530312538147,0.47276172041893005,0.47276172041893005,0.0,0.9431999921798706
1,30,0.453421950340271,0.03034280613064766,0.453421950340271,0.453421950340271,0.0,0.054499998688697815
1,31,0.10409745573997498,0.049871571362018585,0.10409745573997498,0.10409745573997498,0.0,0.003100000089034438
1,32,0.06048158183693886,-0.012172292917966843,0.06048158183693886,0.06048158183693886,0.00039999998989515007,0.3411000072956085
1,33,0.14728549122810364,0.0025763660669326782,0.14728549122810364,0.14728549122810364,0.0,0.8593000173568726
1,34,0.1400955617427826,0.003827422857284546,0.1400955617427826,0.1400955617427826,0.0,0.7777000069618225
1,35,0.0649089515209198,-0.0023331418633461,0.0649089515209198,0.0649089515209198,9.999999747378752e-05,0.8651999831199646
1,36,0.06042356789112091,-0.01582624763250351,0.06042356789112091,0.06042356789112091,0.0005000000237487257,0.23250000178813934
1,37,0.0773237943649292,-0.008533623069524765,0.0773237943649292,0.0773237943649292,0.0,0.5267999768257141
1,38,0.10427072644233704,-0.011969346553087234,0.10427072644233704,0.10427072644233704,0.0,0.3481000065803528
1,39,0.19989700615406036,0.02991747111082077,0.19989700615406036,0.19989700615406036,0.0,0.03500000014901161
1,40,0.5040829181671143,0.0375303253531456,0.5040829181671143,0.5040829181671143,0.0,0.04050000011920929
1,41,0.26984620094299316,-0.01294529065489769,0.26984620094299316,0.26984620094299316,0.0,0.36730000376701355
1,42,0.342072069644928,0.026010947301983833,0.342072069644928,0.342072069644928,0.0,0.06030000001192093
1,43,0.27087289094924927,0.07455340027809143,0.27087289094924927,0.27087289094924927,0.0,0.0010000000474974513
