trial_id,cell,ordering,ratio,k,k_actual,argmax_preserved,target_preserved_top1,patched_argmax_id,patched_target_rank,patched_target_logit,patched_competitor_logit,patched_margin,clean_target_logit,delta_target_logit
P103_0,hihp,hihp_imp_asc,0.2,134,134,True,True,6987,1,18.25,9.0,9.25,18.125,0.125
P103_0,hihp,hihp_imp_asc,0.3,201,201,True,True,6987,1,19.5,9.9375,9.5625,18.125,1.375
P103_0,hihp,hihp_imp_asc,0.5,336,250,False,False,21047,5,17.5,12.0,5.5,18.125,-0.625
P103_0,hilp,hilp_imp_asc,0.05,33,33,True,True,6987,1,18.25,8.75,9.5,18.125,0.125
P103_0,hilp,hilp_imp_asc,0.1,67,67,True,True,6987,1,18.625,8.875,9.75,18.125,0.5
P103_0,hilp,hilp_imp_asc,0.2,134,83,True,True,6987,1,18.75,8.9375,9.8125,18.125,0.625
P103_0,hilp,hilp_imp_asc,0.3,201,83,True,True,6987,1,18.75,8.9375,9.8125,18.125,0.625
P103_0,hilp,hilp_imp_asc,0.5,336,83,True,True,6987,1,18.75,8.9375,9.8125,18.125,0.625
P103_0,C,C_imp_asc,0.05,33,33,True,True,6987,1,18.25,8.8125,9.4375,18.125,0.125
P103_0,C,C_imp_asc,0.1,67,67,True,True,6987,1,18.25,8.8125,9.4375,18.125,0.125
P103_0,C,C_imp_asc,0.2,134,86,True,True,6987,1,18.25,8.8125,9.4375,18.125,0.125
P103_0,C,C_imp_asc,0.3,201,86,True,True,6987,1,18.25,8.8125,9.4375,18.125,0.125
P103_0,C,C_imp_asc,0.5,336,86,True,True,6987,1,18.25,8.8125,9.4375,18.125,0.125
P103_0,D,D_imp_asc,0.05,33,33,True,True,6987,1,18.125,8.625,9.5,18.125,0.0
P103_0,D,D_imp_asc,0.1,67,67,True,True,6987,1,18.125,8.5,9.625,18.125,0.0
P103_0,D,D_imp_asc,0.2,134,134,True,True,6987,1,18.125,8.4375,9.6875,18.125,0.0
P103_0,D,D_imp_asc,0.3,201,201,True,True,6987,1,18.125,8.375,9.75,18.125,0.0
P103_0,D,D_imp_asc,0.5,336,253,True,True,6987,1,18.0,8.5,9.5,18.125,-0.125
P103_10038,hihp,hihp_imp_asc,0.05,33,33,True,True,6987,1,18.875,13.5625,5.3125,18.875,0.0
P103_10038,hihp,hihp_imp_asc,0.1,67,67,True,True,6987,1,18.75,13.3125,5.4375,18.875,-0.125
P103_10038,hihp,hihp_imp_asc,0.2,134,134,True,True,6987,1,19.125,14.25,4.875,18.875,0.25
P103_10038,hihp,hihp_imp_asc,0.3,201,201,True,True,6987,1,20.125,15.5625,4.5625,18.875,1.25
P103_10038,hihp,hihp_imp_asc,0.5,336,250,False,False,573,3,14.4375,10.5625,3.875,18.875,-4.4375
P103_10038,hilp,hilp_imp_asc,0.05,33,33,True,True,6987,1,19.125,13.5625,5.5625,18.875,0.25
P103_10038,hilp,hilp_imp_asc,0.1,67,67,True,True,6987,1,19.375,13.8125,5.5625,18.875,0.5
P103_10038,hilp,hilp_imp_asc,0.2,134,83,True,True,6987,1,19.125,13.4375,5.6875,18.875,0.25
P103_10038,hilp,hilp_imp_asc,0.3,201,83,True,True,6987,1,19.125,13.4375,5.6875,18.875,0.25
P103_10038,hilp,hilp_imp_asc,0.5,336,83,True,True,6987,1,19.125,13.4375,5.6875,18.875,0.25
P103_10038,C,C_imp_asc,0.05,33,33,True,True,6987,1,18.875,13.375,5.5,18.875,0.0
P103_10038,C,C_imp_asc,0.1,67,67,True,True,6987,1,18.875,13.1875,5.6875,18.875,0.0
P103_10038,C,C_imp_asc,0.2,134,86,True,True,6987,1,18.875,13.1875,5.6875,18.875,0.0
P103_10038,C,C_imp_asc,0.3,201,86,True,True,6987,1,18.875,13.1875,5.6875,18.875,0.0
P103_10038,C,C_imp_asc,0.5,336,86,True,True,6987,1,18.875,13.1875,5.6875,18.875,0.0
P103_10038,D,D_imp_asc,0.05,33,33,True,True,6987,1,18.875,13.4375,5.4375,18.875,0.0
P103_10038,D,D_imp_asc,0.1,67,67,True,True,6987,1,18.875,13.4375,5.4375,18.875,0.0
P103_10038,D,D_imp_asc,0.2,134,134,True,True,6987,1,19.0,13.625,5.375,18.875,0.125
P103_10038,D,D_imp_asc,0.3,201,201,True,True,6987,1,19.0,13.625,5.375,18.875,0.125
P103_10038,D,D_imp_asc,0.5,336,253,True,True,6987,1,18.875,13.4375,5.4375,18.875,0.0
P106_10026,hihp,hihp_imp_asc,0.05,33,33,True,False,9763,182,12.75,11.1875,1.5625,12.875,-0.125
P106_10026,hihp,hihp_imp_asc,0.1,67,67,True,False,9763,181,12.75,11.5625,1.1875,12.875,-0.125
P106_10026,hihp,hihp_imp_asc,0.2,134,134,True,False,9763,151,13.1875,12.8125,0.375,12.875,0.3125
P106_10026,hihp,hihp_imp_asc,0.3,201,201,True,False,9763,218,13.0625,14.9375,-1.875,12.875,0.1875
P106_10026,hihp,hihp_imp_asc,0.5,336,250,False,False,674,1742,7.46875,12.4375,-4.96875,12.875,-5.40625
P106_10026,hilp,hilp_imp_asc,0.05,33,33,True,False,9763,205,13.0,13.3125,-0.3125,12.875,0.125
P106_10026,hilp,hilp_imp_asc,0.1,67,67,True,False,9763,177,13.5625,14.0625,-0.5,12.875,0.6875
P106_10026,hilp,hilp_imp_asc,0.2,134,83,True,False,9763,192,13.625,14.25,-0.625,12.875,0.75
P106_10026,hilp,hilp_imp_asc,0.3,201,83,True,False,9763,192,13.625,14.25,-0.625,12.875,0.75
P106_10026,hilp,hilp_imp_asc,0.5,336,83,True,False,9763,192,13.625,14.25,-0.625,12.875,0.75
P106_10026,C,C_imp_asc,0.05,33,33,True,False,9763,173,12.9375,11.125,1.8125,12.875,0.0625
P106_10026,C,C_imp_asc,0.1,67,67,True,False,9763,179,12.875,10.9375,1.9375,12.875,0.0
P106_10026,C,C_imp_asc,0.2,134,86,True,False,9763,184,12.6875,10.9375,1.75,12.875,-0.1875
P106_10026,C,C_imp_asc,0.3,201,86,True,False,9763,184,12.6875,10.9375,1.75,12.875,-0.1875
P106_10026,C,C_imp_asc,0.5,336,86,True,False,9763,184,12.6875,10.9375,1.75,12.875,-0.1875
P106_10026,D,D_imp_asc,0.05,33,33,True,False,9763,179,13.0,11.1875,1.8125,12.875,0.125
P106_10026,D,D_imp_asc,0.1,67,67,True,False,9763,174,12.9375,11.25,1.6875,12.875,0.0625
P106_10026,D,D_imp_asc,0.2,134,134,True,False,9763,164,13.0625,11.3125,1.75,12.875,0.1875
P106_10026,D,D_imp_asc,0.3,201,201,True,False,9763,162,13.0,11.125,1.875,12.875,0.125
P106_10026,D,D_imp_asc,0.5,336,253,True,False,9763,103,13.625,11.6875,1.9375,12.875,0.75
P106_10076,hihp,hihp_imp_asc,0.05,33,33,True,False,25710,2,18.25,3.78125,14.46875,17.875,0.375
P106_10076,hihp,hihp_imp_asc,0.1,67,67,True,False,25710,2,18.375,3.890625,14.484375,17.875,0.5
P106_10076,hihp,hihp_imp_asc,0.2,134,134,True,False,25710,2,18.25,4.625,13.625,17.875,0.375
P106_10076,hihp,hihp_imp_asc,0.3,201,201,True,False,25710,2,18.625,6.71875,11.90625,17.875,0.75
P106_10076,hihp,hihp_imp_asc,0.5,336,250,False,False,9161,1,16.5,5.15625,11.34375,17.875,-1.375
P106_10076,hilp,hilp_imp_asc,0.05,33,33,True,False,25710,2,17.75,4.1875,13.5625,17.875,-0.125
P106_10076,hilp,hilp_imp_asc,0.1,67,67,True,False,25710,2,18.0,4.03125,13.96875,17.875,0.125
P106_10076,hilp,hilp_imp_asc,0.2,134,83,True,False,25710,2,18.125,4.0,14.125,17.875,0.25
P106_10076,hilp,hilp_imp_asc,0.3,201,83,True,False,25710,2,18.125,4.0,14.125,17.875,0.25
P106_10076,hilp,hilp_imp_asc,0.5,336,83,True,False,25710,2,18.125,4.0,14.125,17.875,0.25
P106_10076,C,C_imp_asc,0.05,33,33,True,False,25710,2,17.75,4.0,13.75,17.875,-0.125
P106_10076,C,C_imp_asc,0.1,67,67,True,False,25710,2,18.0,4.03125,13.96875,17.875,0.125
P106_10076,C,C_imp_asc,0.2,134,86,True,False,25710,2,18.25,4.0,14.25,17.875,0.375
P106_10076,C,C_imp_asc,0.3,201,86,True,False,25710,2,18.25,4.0,14.25,17.875,0.375
P106_10076,C,C_imp_asc,0.5,336,86,True,False,25710,2,18.25,4.0,14.25,17.875,0.375
P106_10076,D,D_imp_asc,0.05,33,33,True,False,25710,2,17.875,3.78125,14.09375,17.875,0.0
P106_10076,D,D_imp_asc,0.1,67,67,True,False,25710,2,17.875,3.8125,14.0625,17.875,0.0
P106_10076,D,D_imp_asc,0.2,134,134,True,False,25710,2,18.0,3.6875,14.3125,17.875,0.125
P106_10076,D,D_imp_asc,0.3,201,201,True,False,25710,2,17.875,3.75,14.125,17.875,0.0
P106_10076,D,D_imp_asc,0.5,336,253,True,False,25710,2,17.875,4.0,13.875,17.875,0.0
P108_10032,hihp,hihp_imp_asc,0.05,33,33,False,False,112185,2,18.0,7.5,10.5,18.125,-0.125
P108_10032,hihp,hihp_imp_asc,0.1,67,67,False,False,112185,2,17.75,7.6875,10.0625,18.125,-0.375
P108_10032,hihp,hihp_imp_asc,0.2,134,134,True,True,6238,2,18.625,9.0,9.625,18.125,0.5
P108_10032,hihp,hihp_imp_asc,0.3,201,201,True,True,6238,1,19.375,9.5625,9.8125,18.125,1.25
P108_10032,hihp,hihp_imp_asc,0.5,336,250,True,True,6238,1,19.625,7.5,12.125,18.125,1.5
P108_10032,hilp,hilp_imp_asc,0.05,33,33,False,False,112185,2,18.25,7.15625,11.09375,18.125,0.125
P108_10032,hilp,hilp_imp_asc,0.1,67,67,False,False,112185,2,18.125,7.78125,10.34375,18.125,0.0
P108_10032,hilp,hilp_imp_asc,0.2,134,83,False,False,112185,4,15.6875,6.1875,9.5,18.125,-2.4375
P108_10032,hilp,hilp_imp_asc,0.3,201,83,False,False,112185,4,15.6875,6.1875,9.5,18.125,-2.4375
P108_10032,hilp,hilp_imp_asc,0.5,336,83,False,False,112185,4,15.6875,6.1875,9.5,18.125,-2.4375
P108_10032,C,C_imp_asc,0.05,33,33,True,True,6238,1,18.125,7.1875,10.9375,18.125,0.0
P108_10032,C,C_imp_asc,0.1,67,67,True,True,6238,1,18.0,7.15625,10.84375,18.125,-0.125
P108_10032,C,C_imp_asc,0.2,134,86,True,True,6238,1,18.125,7.21875,10.90625,18.125,0.0
P108_10032,C,C_imp_asc,0.3,201,86,True,True,6238,1,18.125,7.21875,10.90625,18.125,0.0
P108_10032,C,C_imp_asc,0.5,336,86,True,True,6238,1,18.125,7.21875,10.90625,18.125,0.0
P108_10032,D,D_imp_asc,0.05,33,33,True,True,6238,1,18.125,7.46875,10.65625,18.125,0.0
P108_10032,D,D_imp_asc,0.1,67,67,False,False,112185,2,18.0,7.34375,10.65625,18.125,-0.125
P108_10032,D,D_imp_asc,0.2,134,134,False,False,112185,2,18.125,7.90625,10.21875,18.125,0.0
P108_10032,D,D_imp_asc,0.3,201,201,False,False,112185,2,18.0,8.0,10.0,18.125,-0.125
P108_10032,D,D_imp_asc,0.5,336,253,False,False,112185,2,17.875,8.0,9.875,18.125,-0.25
P108_10064,hihp,hihp_imp_asc,0.05,33,33,True,True,6238,1,20.0,8.8125,11.1875,20.0,0.0
P108_10064,hihp,hihp_imp_asc,0.1,67,67,True,True,6238,1,20.125,9.1875,10.9375,20.0,0.125
P108_10064,hihp,hihp_imp_asc,0.2,134,134,True,True,6238,1,20.0,9.8125,10.1875,20.0,0.0
P108_10064,hihp,hihp_imp_asc,0.3,201,201,True,True,6238,1,20.125,13.3125,6.8125,20.0,0.125
P108_10064,hihp,hihp_imp_asc,0.5,336,250,False,False,573,10,13.875,15.9375,-2.0625,20.0,-6.125
P108_10064,hilp,hilp_imp_asc,0.05,33,33,True,True,6238,1,19.875,8.625,11.25,20.0,-0.125
P108_10064,hilp,hilp_imp_asc,0.1,67,67,True,True,6238,1,19.875,8.875,11.0,20.0,-0.125
P108_10064,hilp,hilp_imp_asc,0.2,134,83,True,True,6238,1,20.125,8.4375,11.6875,20.0,0.125
P108_10064,hilp,hilp_imp_asc,0.3,201,83,True,True,6238,1,20.125,8.4375,11.6875,20.0,0.125
P108_10064,hilp,hilp_imp_asc,0.5,336,83,True,True,6238,1,20.125,8.4375,11.6875,20.0,0.125
P108_10064,C,C_imp_asc,0.05,33,33,True,True,6238,1,20.0,8.75,11.25,20.0,0.0
P108_10064,C,C_imp_asc,0.1,67,67,True,True,6238,1,20.0,8.75,11.25,20.0,0.0
P108_10064,C,C_imp_asc,0.2,134,86,True,True,6238,1,20.0,8.8125,11.1875,20.0,0.0
P108_10064,C,C_imp_asc,0.3,201,86,True,True,6238,1,20.0,8.8125,11.1875,20.0,0.0
P108_10064,C,C_imp_asc,0.5,336,86,True,True,6238,1,20.0,8.8125,11.1875,20.0,0.0
P108_10064,D,D_imp_asc,0.05,33,33,True,True,6238,1,20.0,8.75,11.25,20.0,0.0
P108_10064,D,D_imp_asc,0.1,67,67,True,True,6238,1,19.875,8.8125,11.0625,20.0,-0.125
P108_10064,D,D_imp_asc,0.2,134,134,True,True,6238,1,20.0,8.8125,11.1875,20.0,0.0
P108_10064,D,D_imp_asc,0.3,201,201,True,True,6238,1,19.875,8.75,11.125,20.0,-0.125
P108_10064,D,D_imp_asc,0.5,336,253,True,True,6238,1,20.0,8.875,11.125,20.0,0.0
P127_10,hihp,hihp_imp_asc,0.05,33,33,True,False,573,10,16.5,11.0,5.5,16.375,0.125
P127_10,hihp,hihp_imp_asc,0.1,67,67,True,False,573,10,16.5,10.8125,5.6875,16.375,0.125
P127_10,hihp,hihp_imp_asc,0.2,134,134,True,False,573,3,17.5,12.0625,5.4375,16.375,1.125
P127_10,hihp,hihp_imp_asc,0.3,201,201,True,False,573,4,17.5,13.625,3.875,16.375,1.125
P127_10,hihp,hihp_imp_asc,0.5,336,250,True,False,573,438,11.5,14.125,-2.625,16.375,-4.875
P127_10,hilp,hilp_imp_asc,0.05,33,33,True,False,573,11,16.5,11.0,5.5,16.375,0.125
P127_10,hilp,hilp_imp_asc,0.1,67,67,True,False,573,10,16.5,11.625,4.875,16.375,0.125
P127_10,hilp,hilp_imp_asc,0.2,134,83,True,False,573,8,18.0,12.1875,5.8125,16.375,1.625
P127_10,hilp,hilp_imp_asc,0.3,201,83,True,False,573,8,18.0,12.1875,5.8125,16.375,1.625
P127_10,hilp,hilp_imp_asc,0.5,336,83,True,False,573,8,18.0,12.1875,5.8125,16.375,1.625
P127_10,C,C_imp_asc,0.05,33,33,True,False,573,10,16.5,10.875,5.625,16.375,0.125
P127_10,C,C_imp_asc,0.1,67,67,True,False,573,10,16.5,10.9375,5.5625,16.375,0.125
P127_10,C,C_imp_asc,0.2,134,86,True,False,573,10,16.5,10.9375,5.5625,16.375,0.125
P127_10,C,C_imp_asc,0.3,201,86,True,False,573,10,16.5,10.9375,5.5625,16.375,0.125
P127_10,C,C_imp_asc,0.5,336,86,True,False,573,10,16.5,10.9375,5.5625,16.375,0.125
P127_10,D,D_imp_asc,0.05,33,33,True,False,573,12,16.25,10.75,5.5,16.375,-0.125
P127_10,D,D_imp_asc,0.1,67,67,True,False,573,12,16.125,10.625,5.5,16.375,-0.25
P127_10,D,D_imp_asc,0.2,134,134,True,False,573,15,15.9375,10.625,5.3125,16.375,-0.4375
P127_10,D,D_imp_asc,0.3,201,201,True,False,573,15,16.125,10.875,5.25,16.375,-0.25
P127_10,D,D_imp_asc,0.5,336,253,True,False,573,21,15.8125,10.9375,4.875,16.375,-0.5625
P127_10040,hihp,hihp_imp_asc,0.05,33,33,True,False,235269,2,17.875,6.125,11.75,17.5,0.375
P127_10040,hihp,hihp_imp_asc,0.1,67,67,True,False,235269,2,18.125,5.53125,12.59375,17.5,0.625
P127_10040,hihp,hihp_imp_asc,0.2,134,134,False,True,34522,1,19.625,6.9375,12.6875,17.5,2.125
P127_10040,hihp,hihp_imp_asc,0.3,201,201,False,False,576,2,17.75,9.4375,8.3125,17.5,0.25
P127_10040,hihp,hihp_imp_asc,0.5,336,250,False,False,91463,37045,1.6328125,1.421875,0.2109375,17.5,-15.8671875
P127_10040,hilp,hilp_imp_asc,0.05,33,33,True,False,235269,2,17.75,8.1875,9.5625,17.5,0.25
P127_10040,hilp,hilp_imp_asc,0.1,67,67,True,False,235269,2,17.875,8.3125,9.5625,17.5,0.375
P127_10040,hilp,hilp_imp_asc,0.2,134,83,True,False,235269,2,18.75,10.1875,8.5625,17.5,1.25
P127_10040,hilp,hilp_imp_asc,0.3,201,83,True,False,235269,2,18.75,10.1875,8.5625,17.5,1.25
P127_10040,hilp,hilp_imp_asc,0.5,336,83,True,False,235269,2,18.75,10.1875,8.5625,17.5,1.25
P127_10040,C,C_imp_asc,0.05,33,33,True,False,235269,2,17.75,6.5,11.25,17.5,0.25
P127_10040,C,C_imp_asc,0.1,67,67,True,False,235269,2,18.25,6.5625,11.6875,17.5,0.75
P127_10040,C,C_imp_asc,0.2,134,86,False,True,34522,1,18.625,6.96875,11.65625,17.5,1.125
P127_10040,C,C_imp_asc,0.3,201,86,False,True,34522,1,18.625,6.96875,11.65625,17.5,1.125
P127_10040,C,C_imp_asc,0.5,336,86,False,True,34522,1,18.625,6.96875,11.65625,17.5,1.125
P127_10040,D,D_imp_asc,0.05,33,33,True,False,235269,2,17.5,7.5,10.0,17.5,0.0
P127_10040,D,D_imp_asc,0.1,67,67,True,False,235269,2,17.5,7.25,10.25,17.5,0.0
P127_10040,D,D_imp_asc,0.2,134,134,True,False,235269,2,17.75,7.0,10.75,17.5,0.25
P127_10040,D,D_imp_asc,0.3,201,201,True,False,235269,2,17.875,7.34375,10.53125,17.5,0.375
P127_10040,D,D_imp_asc,0.5,336,253,True,False,235269,2,17.875,7.5,10.375,17.5,0.375
P1303_10011,hihp,hihp_imp_asc,0.05,33,33,True,True,69662,1,20.375,16.375,4.0,20.375,0.0
P1303_10011,hihp,hihp_imp_asc,0.1,67,67,True,True,69662,1,20.375,16.75,3.625,20.375,0.0
P1303_10011,hihp,hihp_imp_asc,0.2,134,134,True,True,69662,1,20.5,16.75,3.75,20.375,0.125
P1303_10011,hihp,hihp_imp_asc,0.3,201,201,True,True,69662,1,20.125,17.75,2.375,20.375,-0.25
P1303_10011,hihp,hihp_imp_asc,0.5,336,250,False,False,235248,153,11.875,12.5625,-0.6875,20.375,-8.5
P1303_10011,hilp,hilp_imp_asc,0.05,33,33,True,True,69662,1,20.375,16.75,3.625,20.375,0.0
P1303_10011,hilp,hilp_imp_asc,0.1,67,67,True,True,69662,1,19.875,15.375,4.5,20.375,-0.5
P1303_10011,hilp,hilp_imp_asc,0.2,134,83,True,True,69662,1,19.5,14.875,4.625,20.375,-0.875
P1303_10011,hilp,hilp_imp_asc,0.3,201,83,True,True,69662,1,19.5,14.875,4.625,20.375,-0.875
P1303_10011,hilp,hilp_imp_asc,0.5,336,83,True,True,69662,1,19.5,14.875,4.625,20.375,-0.875
P1303_10011,C,C_imp_asc,0.05,33,33,True,True,69662,1,20.125,15.6875,4.4375,20.375,-0.25
P1303_10011,C,C_imp_asc,0.1,67,67,True,True,69662,1,20.125,16.125,4.0,20.375,-0.25
P1303_10011,C,C_imp_asc,0.2,134,86,True,True,69662,1,20.125,16.25,3.875,20.375,-0.25
P1303_10011,C,C_imp_asc,0.3,201,86,True,True,69662,1,20.125,16.25,3.875,20.375,-0.25
P1303_10011,C,C_imp_asc,0.5,336,86,True,True,69662,1,20.125,16.25,3.875,20.375,-0.25
P1303_10011,D,D_imp_asc,0.05,33,33,True,True,69662,1,20.5,16.5,4.0,20.375,0.125
P1303_10011,D,D_imp_asc,0.1,67,67,True,True,69662,1,20.375,16.5,3.875,20.375,0.0
P1303_10011,D,D_imp_asc,0.2,134,134,True,True,69662,1,20.25,16.25,4.0,20.375,-0.125
P1303_10011,D,D_imp_asc,0.3,201,201,True,True,69662,1,20.125,16.25,3.875,20.375,-0.25
P1303_10011,D,D_imp_asc,0.5,336,253,True,True,69662,1,20.0,16.25,3.75,20.375,-0.375
P1303_10017,hihp,hihp_imp_asc,0.05,33,33,False,False,573,17,14.0625,13.1875,0.875,13.625,0.4375
P1303_10017,hihp,hihp_imp_asc,0.1,67,67,False,False,573,13,14.4375,13.9375,0.5,13.625,0.8125
P1303_10017,hihp,hihp_imp_asc,0.2,134,134,False,False,573,19,14.4375,13.9375,0.5,13.625,0.8125
P1303_10017,hihp,hihp_imp_asc,0.3,201,201,False,False,573,6,16.25,15.375,0.875,13.625,2.625
P1303_10017,hihp,hihp_imp_asc,0.5,336,250,False,False,573,5,16.875,14.875,2.0,13.625,3.25
P1303_10017,hilp,hilp_imp_asc,0.05,33,33,False,False,573,22,13.625,12.625,1.0,13.625,0.0
P1303_10017,hilp,hilp_imp_asc,0.1,67,67,False,False,573,8,14.875,13.25,1.625,13.625,1.25
P1303_10017,hilp,hilp_imp_asc,0.2,134,83,False,False,573,8,15.5,13.9375,1.5625,13.625,1.875
P1303_10017,hilp,hilp_imp_asc,0.3,201,83,False,False,573,8,15.5,13.9375,1.5625,13.625,1.875
P1303_10017,hilp,hilp_imp_asc,0.5,336,83,False,False,573,8,15.5,13.9375,1.5625,13.625,1.875
P1303_10017,C,C_imp_asc,0.05,33,33,False,False,573,19,13.6875,12.9375,0.75,13.625,0.0625
P1303_10017,C,C_imp_asc,0.1,67,67,False,False,573,20,13.75,12.9375,0.8125,13.625,0.125
P1303_10017,C,C_imp_asc,0.2,134,86,False,False,573,10,14.5,12.9375,1.5625,13.625,0.875
P1303_10017,C,C_imp_asc,0.3,201,86,False,False,573,10,14.5,12.9375,1.5625,13.625,0.875
P1303_10017,C,C_imp_asc,0.5,336,86,False,False,573,10,14.5,12.9375,1.5625,13.625,0.875
P1303_10017,D,D_imp_asc,0.05,33,33,False,False,573,15,13.625,12.625,1.0,13.625,0.0
P1303_10017,D,D_imp_asc,0.1,67,67,True,False,476,16,13.6875,12.625,1.0625,13.625,0.0625
P1303_10017,D,D_imp_asc,0.2,134,134,False,False,573,12,13.75,12.5625,1.1875,13.625,0.125
P1303_10017,D,D_imp_asc,0.3,201,201,False,False,573,15,13.8125,12.4375,1.375,13.625,0.1875
P1303_10017,D,D_imp_asc,0.5,336,253,False,False,573,13,13.625,12.125,1.5,13.625,0.0
P131_10018,hihp,hihp_imp_asc,0.05,33,33,True,False,476,2,17.125,3.125,14.0,17.375,-0.25
P131_10018,hihp,hihp_imp_asc,0.1,67,67,True,False,476,3,17.0,3.609375,13.390625,17.375,-0.375
