model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
llama-3.1-8b-instruct,50,C_imp_asc,0.175781,180,180,4.70048828125,3.5625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,C_imp_asc,0.2,205,180,4.70048828125,3.5625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,C_imp_asc,0.3,308,180,4.70048828125,3.5625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,C_imp_asc,0.5,512,180,4.70048828125,3.5625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.01,11,11,0.03359375,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.03,31,31,0.036328125,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.05,52,52,0.042578125,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.07,72,72,0.04596354166666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.1,103,103,0.044661458333333334,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.12,123,123,0.04739583333333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.15,154,154,0.058333333333333334,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.175781,180,180,0.083203125,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.2,205,205,0.091015625,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.3,308,308,0.07955729166666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,D_imp_asc,0.5,512,332,0.10078125,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.01,11,11,0.033463541666666666,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.03,31,31,0.034375,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.05,52,52,0.03411458333333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.07,72,72,0.035416666666666666,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.1,103,103,0.03893229166666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.12,123,123,0.036458333333333336,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.15,154,154,0.05377604166666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.175781,180,180,0.08489583333333334,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.2,205,205,0.21588541666666666,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.3,308,308,2.398046875,1.75,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,diag_rank_asc,0.5,512,512,4.722884114583334,3.59375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.01,11,11,0.3221354166666667,0.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.03,31,31,1.3692708333333334,1.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.05,52,52,1.7600260416666667,1.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.07,72,72,2.0781901041666666,1.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.1,103,103,2.233984375,1.625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.12,123,123,2.0927083333333334,1.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.15,154,154,2.6851236979166666,2.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.175781,180,180,2.280989583333333,1.625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.2,205,205,2.8550455729166666,2.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.3,308,308,4.23369140625,3.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,50,std_imp_asc,0.5,512,512,4.722884114583334,3.59375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,51,hihp_imp_desc,0.01,11,11,0.5127604166666667,0.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.03,31,31,0.7470703125,0.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.05,52,52,2.048958333333333,2.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.07,72,72,2.738541666666667,2.875,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.1,103,103,2.7798828125,2.875,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.12,123,123,3.2447265625,3.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.15,154,154,2.673958333333333,2.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.170898,175,175,2.6958984375,2.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.2,205,205,4.135970052083334,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.3,308,308,5.133268229166666,4.3125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_desc,0.5,512,337,5.2392578125,4.4375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.01,11,11,0.082421875,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.03,31,31,0.13190104166666666,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.05,52,52,0.19361979166666668,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.07,72,72,0.5471354166666667,0.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.1,103,103,0.5240885416666666,0.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.12,123,123,0.687890625,0.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.15,154,154,1.7125651041666667,1.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.170898,175,175,2.444466145833333,2.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.2,205,205,1.4582682291666667,1.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.3,308,308,4.528190104166667,3.75,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hihp_imp_asc,0.5,512,337,5.2392578125,4.4375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.01,11,11,0.038671875,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.03,31,31,0.03958333333333333,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.05,52,52,0.044270833333333336,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.07,72,72,0.043229166666666666,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.1,103,103,0.048046875,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.12,123,123,0.04830729166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.15,154,154,0.051432291666666664,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.170898,175,175,0.064453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.2,205,175,0.064453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.3,308,175,0.064453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_desc,0.5,512,175,0.064453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.01,11,11,0.042708333333333334,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.03,31,31,0.04479166666666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.05,52,52,0.05455729166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.07,72,72,0.055989583333333336,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.1,103,103,0.06432291666666666,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.12,123,123,0.07135416666666666,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.15,154,154,0.06041666666666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.170898,175,175,0.064453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.2,205,175,0.064453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.3,308,175,0.064453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,hilp_imp_asc,0.5,512,175,0.064453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.01,11,11,0.391015625,0.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.03,31,31,1.3421223958333333,1.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.05,52,52,2.1981770833333334,1.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.07,72,72,2.15048828125,1.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.1,103,103,2.8399088541666666,2.09375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.12,123,123,4.062825520833333,3.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.15,154,154,4.477799479166666,3.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.170898,175,175,4.424479166666667,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.2,205,175,4.424479166666667,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.3,308,175,4.424479166666667,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,C_imp_asc,0.5,512,175,4.424479166666667,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.01,11,11,0.03229166666666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.03,31,31,0.03763020833333333,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.05,52,52,0.041796875,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.07,72,72,0.04453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.1,103,103,0.05026041666666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.12,123,123,0.049609375,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.15,154,154,0.05390625,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.170898,175,175,0.06458333333333334,0.0625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.2,205,205,0.09270833333333334,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.3,308,308,0.08971354166666666,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,D_imp_asc,0.5,512,337,0.11080729166666667,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.01,11,11,0.034505208333333336,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.03,31,31,0.03333333333333333,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.05,52,52,0.035416666666666666,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.07,72,72,0.037369791666666666,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.1,103,103,0.04010416666666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.12,123,123,0.039713541666666664,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.15,154,154,0.051953125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.170898,175,175,0.060807291666666666,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.2,205,205,0.26484375,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.3,308,308,2.4123046875,1.75,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,diag_rank_asc,0.5,512,512,4.412109375,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.01,11,11,0.3235677083333333,0.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.03,31,31,0.5951822916666667,0.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.05,52,52,1.8953125,1.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.07,72,72,2.0151041666666667,1.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.1,103,103,2.2008463541666665,1.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.12,123,123,2.1678059895833335,1.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.15,154,154,2.6509114583333333,2.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.170898,175,175,2.0659505208333333,1.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.2,205,205,2.6041015625,1.875,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.3,308,308,4.180696614583334,3.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,51,std_imp_asc,0.5,512,512,4.412109375,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.01,11,11,0.35651041666666666,0.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.03,31,31,1.3186848958333333,1.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.05,52,52,1.9520182291666666,1.875,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.07,72,72,2.7295572916666666,2.75,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.1,103,103,2.577018229166667,2.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.12,123,123,2.726171875,2.8125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.15,154,154,2.5713541666666666,2.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.170898,175,175,2.833138020833333,2.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.2,205,205,3.9380208333333333,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.3,308,308,5.017903645833333,4.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_desc,0.5,512,337,5.15625,4.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.01,11,11,0.061328125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.03,31,31,0.10143229166666666,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.05,52,52,0.3104166666666667,0.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.07,72,72,0.18828125,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.1,103,103,0.4818359375,0.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.12,123,123,0.5186848958333333,0.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.15,154,154,1.6974609375,1.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.170898,175,175,2.573372395833333,2.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.2,205,205,1.3426432291666666,1.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.3,308,308,4.316959635416667,3.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hihp_imp_asc,0.5,512,337,5.15625,4.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.01,11,11,0.042708333333333334,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.03,31,31,0.048046875,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.05,52,52,0.04375,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.07,72,72,0.047526041666666664,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.1,103,103,0.047526041666666664,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.12,123,123,0.047265625,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.15,154,154,0.05260416666666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.170898,175,175,0.06002604166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.2,205,175,0.06002604166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.3,308,175,0.06002604166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_desc,0.5,512,175,0.06002604166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.01,11,11,0.043229166666666666,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.03,31,31,0.044270833333333336,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.05,52,52,0.052994791666666666,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.07,72,72,0.059244791666666664,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.1,103,103,0.06575520833333333,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.12,123,123,0.05859375,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.15,154,154,0.060807291666666666,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.170898,175,175,0.06002604166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.2,205,175,0.06002604166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.3,308,175,0.06002604166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,hilp_imp_asc,0.5,512,175,0.06002604166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.01,11,11,0.38450520833333335,0.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.03,31,31,1.7018880208333333,1.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.05,52,52,2.024544270833333,1.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.07,72,72,2.2498372395833335,1.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.1,103,103,2.809798177083333,1.875,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.12,123,123,4.2419921875,3.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.15,154,154,4.352669270833333,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.170898,175,175,4.54912109375,3.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.2,205,175,4.54912109375,3.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.3,308,175,4.54912109375,3.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,C_imp_asc,0.5,512,175,4.54912109375,3.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.01,11,11,0.03606770833333333,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.03,31,31,0.042578125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.05,52,52,0.044661458333333334,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.07,72,72,0.04674479166666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.1,103,103,0.0484375,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.12,123,123,0.045703125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.15,154,154,0.05572916666666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.170898,175,175,0.05950520833333333,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.2,205,205,0.09075520833333334,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.3,308,308,0.084375,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,D_imp_asc,0.5,512,337,0.10859375,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.01,11,11,0.034765625,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.03,31,31,0.036328125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.05,52,52,0.037369791666666666,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.07,72,72,0.04114583333333333,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.1,103,103,0.041015625,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.12,123,123,0.04453125,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.15,154,154,0.05182291666666667,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.170898,175,175,0.07747395833333333,0.0,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.2,205,205,0.18229166666666666,0.125,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.3,308,308,2.4009114583333333,1.6875,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,diag_rank_asc,0.5,512,512,4.549381510416667,3.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.01,11,11,0.347265625,0.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.03,31,31,0.8366536458333333,0.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.05,52,52,1.7577473958333334,1.25,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.07,72,72,2.0863932291666667,1.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.1,103,103,2.1169921875,1.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.12,123,123,2.1139322916666665,1.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.15,154,154,2.1054036458333334,1.4375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.170898,175,175,2.2304036458333334,1.625,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.2,205,205,2.806380208333333,1.875,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.3,308,308,4.40888671875,3.375,960,20,80,337,175,175,337
llama-3.1-8b-instruct,52,std_imp_asc,0.5,512,512,4.549381510416667,3.5,960,20,80,337,175,175,337
llama-3.1-8b-instruct,53,hihp_imp_desc,0.01,11,11,0.35572916666666665,0.25,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.03,31,31,1.3422526041666667,1.25,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.05,52,52,1.98046875,1.875,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.07,72,72,1.9776692708333334,2.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.1,103,103,2.604231770833333,2.75,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.12,123,123,2.91484375,3.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.15,154,154,2.7973958333333333,2.625,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.173828,178,178,3.16796875,2.875,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.2,205,205,4.3986328125,3.625,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.3,308,308,5.005533854166667,4.25,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_desc,0.5,512,334,5.13251953125,4.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.01,11,11,0.109765625,0.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.03,31,31,0.24739583333333334,0.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.05,52,52,0.244140625,0.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.07,72,72,0.3216145833333333,0.25,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.1,103,103,0.47565104166666666,0.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.12,123,123,0.5143229166666666,0.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.15,154,154,1.6807291666666666,1.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.173828,178,178,2.2208984375,2.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.2,205,205,1.4759114583333333,1.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.3,308,308,4.313053385416667,3.625,960,20,80,334,178,178,334
llama-3.1-8b-instruct,53,hihp_imp_asc,0.5,512,334,5.13251953125,4.375,960,20,80,334,178,178,334
