layer,head,importance,perturbation,cell
6,16,0.03738044289981618,2.6820404721314417,hihp
6,17,0.026485667509191176,1.396876689265756,hihp
6,18,0.04611744600183824,2.1362165095394148,hihp
6,19,0.051589068244485295,3.2540142198695854,hihp
6,20,0.04880299287683824,2.5620106883785305,hihp
6,21,0.03758688534007353,1.414767057141837,hihp
6,22,0.028029497931985295,0.8034109569647733,hilp
6,23,0.05072739545036765,2.7759855490397003,hihp
6,24,0.04129566865808824,1.8875504901961369,hihp
6,25,0.027724322150735295,1.296005213414045,hihp
6,26,0.04159366383272059,2.1945121235707226,hihp
6,27,0.03536089728860294,1.7193391292410738,hihp
6,28,0.02383602366727941,1.0642679759972344,D
6,29,0.029350729549632353,1.3871422702556147,hihp
6,30,0.03156594669117647,1.041165549746331,hilp
6,31,0.02821619370404412,1.3238914622651303,hihp
6,32,0.019893870634191176,0.7349955667467678,D
6,33,0.03421918083639706,1.805787133600782,hihp
6,34,0.02584659352022059,0.6738597340881824,hilp
6,35,0.02626306870404412,0.5910026626113583,hilp
6,36,0.039166618795955885,2.0515303573406793,hihp
6,37,0.025243422564338234,0.7134335711598396,D
6,38,0.027185776654411766,1.057951577117338,hilp
6,39,0.027670467601102942,1.146336641820038,hihp
7,0,0.028891170726102942,1.9584082115222425,hihp
7,1,0.02865421070772059,1.32803851826226,hihp
7,2,0.031124339384191176,1.8548073431148249,hihp
7,3,0.03744327320772059,2.276608302093604,hihp
7,4,0.045148064108455885,1.9110521346549778,hihp
7,5,0.034176994772518385,2.4630613265668644,hihp
7,6,0.04351806640625,1.895807585952913,hihp
7,7,0.027907427619485295,0.927841516869033,hilp
7,8,0.02515725528492647,1.2229424836661886,C
7,9,0.02586095473345588,0.8780285791932222,hilp
7,10,0.029618207146139705,1.198467236231355,hihp
7,11,0.03490133846507353,1.626134127159329,hihp
7,12,0.055100384880514705,3.0094243358163273,hihp
7,13,0.04203571992761949,2.3016301549094567,hihp
7,14,0.02952306410845588,2.1211791350780165,hihp
7,15,0.04062069163602941,1.5230844893547542,hihp
7,16,0.02691650390625,0.7195509695174063,hilp
7,17,0.03549014820772059,1.9268230343347086,hihp
7,18,0.029045553768382353,1.1110304906306898,hihp
7,19,0.031009449678308824,1.0678220424143707,hilp
7,20,0.03234504250919118,1.051828799988417,hilp
7,21,0.02525060317095588,0.685475248405162,D
7,22,0.022891773897058824,0.8240961224278983,D
7,23,0.04649801815257353,2.684836170690901,hihp
7,24,0.025221880744485295,1.5625229964361471,C
7,25,0.029587689568014705,1.3459148060201722,hihp
7,26,0.02679443359375,1.1872754984480494,hihp
7,27,0.029476390165441176,1.3225239089635366,hihp
7,28,0.035111371208639705,0.9339592172490323,hilp
7,29,0.03214398552389706,1.0315550883464955,hilp
7,30,0.02861168805290671,1.1286770682781935,hihp
7,31,0.023728314568014705,0.8875305323916323,D
7,32,0.02471923828125,1.1916635463781216,C
7,33,0.02208395565257353,0.7847341370275792,D
7,34,0.05893123851102941,3.0064669733538345,hihp
7,35,0.03465719784007353,2.0768450820708977,hihp
7,36,0.03296257467830882,1.4789899173466599,hihp
7,37,0.02847469554227941,1.2943509359131842,hihp
7,38,0.02847469554227941,0.929702685050228,hilp
7,39,0.04842960133272059,3.6639869129833054,hihp
8,0,0.029946719898897058,1.140581051216406,hihp
8,1,0.03090174057904412,1.4444233924150467,hihp
8,2,0.03037755629595588,1.6419581466299646,hihp
8,3,0.02268712660845588,1.0902477647451794,C
8,4,0.03515984030330882,2.0382338895955505,hihp
8,5,0.04016472311580882,2.530244412338909,hihp
8,6,0.02609432444852941,0.8905150914455161,hilp
8,7,0.03229477826286765,1.0021293448174702,hilp
8,8,0.02337646484375,1.3448117686545147,C
8,9,0.03547488941865809,1.9715208718005348,hihp
8,10,0.02668313419117647,2.2562975753098726,hihp
8,11,0.03746481502757353,1.8052546114606016,hihp
8,12,0.022622501148897058,0.8311080482295331,D
8,13,0.04632568359375,1.9285485924166792,hihp
8,14,0.05319393382352941,2.502308610607596,hihp
8,15,0.02157413258272059,0.7094695214182138,D
8,16,0.022974350873161766,0.9113663911600324,D
8,17,0.02749813304227941,1.1717829756329166,hihp
8,18,0.03619923311121324,1.5270360123146982,hihp
8,19,0.023886287913602942,0.7638021338772139,D
8,20,0.020041073069852942,0.8223801478743553,D
8,21,0.048598345588235295,2.5283452029175617,hihp
8,22,0.04221119600183824,1.7666656157987959,hihp
8,23,0.02676571116727941,0.9029744828174657,hilp
8,24,0.0218505859375,0.5988214359574212,D
8,25,0.03103817210477941,1.3918211536810678,hihp
8,26,0.03559067670036765,1.2269849910893862,hihp
8,27,0.050949994255514705,3.0058877279653267,hihp
8,28,0.05603386374080882,2.9498073756694794,hihp
8,29,0.024460736443014705,0.7754647257902166,D
8,30,0.02769200942095588,1.1597204012248445,hihp
8,31,0.020238539751838234,0.7305870175580768,D
8,32,0.029232249540441176,1.428638469427824,hihp
8,33,0.027724322150735295,0.6613700341652421,hilp
8,34,0.02555577895220588,1.3953652782913517,hihp
8,35,0.032301958869485295,0.7565035113297841,hilp
8,36,0.02178955078125,0.6917784964008367,D
8,37,0.028280819163602942,1.3108590640785063,hihp
8,38,0.02606201171875,0.6885839849984383,hilp
8,39,0.025153664981617647,0.9237421665559796,D
9,0,0.03143310546875,2.0248929291744444,hihp
9,1,0.03403248506433824,2.2175752013264334,hihp
9,2,0.026045855353860295,0.7716899987529305,hilp
9,3,0.03798361385569853,2.6159108473974118,hihp
9,4,0.02023494944852941,0.7202825318364536,D
9,5,0.03251019646139706,1.5198917476569904,hihp
9,6,0.03179213579963235,1.0112561503534807,hilp
9,7,0.026209214154411766,1.1105496160247748,hihp
9,8,0.027735093060661766,1.3377627905677347,hihp
9,9,0.02955896714154412,0.9217050461208119,hilp
9,10,0.029350729549632353,1.3879217948107159,hihp
9,11,0.022464527803308824,0.6160444709171048,D
9,12,0.02743350758272059,1.5681068296818172,hihp
9,13,0.03435830508961397,3.036182990845512,hihp
9,14,0.043108771829044115,1.8045193524483372,hihp
9,15,0.03375244140625,1.2966864345704807,hihp
9,16,0.03882464240579044,1.9796261690995272,hihp
9,17,0.027440688189338234,1.2037201863439644,hihp
9,18,0.023096421185661766,0.6281639623510487,D
9,19,0.020615521599264705,0.9341132884078166,D
9,20,0.02818747127757353,1.529375639031915,hihp
9,21,0.03157671760110294,2.1727628784582897,hihp
9,22,0.025193158318014705,0.6150045514325885,D
9,23,0.04492546530330882,1.1984725333750248,hihp
9,24,0.02499210133272059,0.6972356502185849,D
9,25,0.028970157398897058,2.445843910907998,hihp
9,26,0.018134622012867647,0.9169756868744597,D
9,27,0.02357752182904412,0.7720621581024983,D
9,28,0.026435403262867647,0.84971951046849,hilp
9,29,0.02972412109375,1.866786030230715,hihp
9,30,0.050432990579044115,3.764304136747823,hihp
9,31,0.026345645680147058,1.0050139961873783,hilp
9,32,0.05529426125919118,3.4363489376709744,hihp
9,33,0.053118537454044115,3.322367311838795,hihp
9,34,0.02772791245404412,1.3146429890218903,hihp
9,35,0.029544605928308824,1.103082922670771,hihp
9,36,0.023749856387867647,1.153426148216514,C
9,37,0.027411965762867647,3.525874897618504,hihp
9,38,0.02411965762867647,0.6308864332352053,D
9,39,0.02377139820772059,0.7534526850179057,D
10,0,0.025229061351102942,0.9753257222473621,D
10,1,0.03062169692095588,1.9512787866680061,hihp
