trial_id,layer,head,perturbation_l2
P101_10027,0,0,0.5740333795547485
P101_10027,0,1,0.8944658041000366
P101_10027,0,2,0.6779175400733948
P101_10027,0,3,1.0688334703445437
P101_10027,0,4,0.6817341446876526
P101_10027,0,5,0.1461541205644607
P101_10027,0,6,0.241949200630188
P101_10027,0,7,0.1984084993600845
P101_10027,0,8,0.2422326505184173
P101_10027,0,9,0.4775781333446502
P101_10027,0,10,1.7714717388153076
P101_10027,0,11,1.0832642316818235
P101_10027,0,12,0.4135042130947113
P101_10027,0,13,0.4596710205078125
P101_10027,0,14,0.468381255865097
P101_10027,0,15,0.2749695777893066
P101_10027,0,16,3.0087873935699463
P101_10027,0,17,0.1578356325626373
P101_10027,0,18,0.3187781870365143
P101_10027,0,19,6.352683544158936
P101_10027,0,20,0.4305133521556854
P101_10027,0,21,0.6499227285385132
P101_10027,0,22,0.8998538851737976
P101_10027,0,23,1.8129891157150269
P101_10027,0,24,0.4659888744354248
P101_10027,0,25,0.8387333154678345
P101_10027,0,26,0.6203052997589111
P101_10027,0,27,0.4102389514446258
P101_10027,0,28,0.9818653464317322
P101_10027,0,29,0.2675895988941192
P101_10027,0,30,3.468878746032715
P101_10027,0,31,0.9401811361312866
P101_10027,0,32,0.5163848400115967
P101_10027,0,33,0.1940076053142547
P101_10027,0,34,0.4357258975505829
P101_10027,0,35,0.1485909819602966
P101_10027,0,36,0.2020025700330734
P101_10027,0,37,0.5234182476997375
P101_10027,0,38,0.312777429819107
P101_10027,0,39,0.3977790772914886
P101_10027,1,0,0.8631881475448608
P101_10027,1,1,0.8193283081054688
P101_10027,1,2,0.1597625911235809
P101_10027,1,3,0.3239085078239441
P101_10027,1,4,0.172321155667305
P101_10027,1,5,0.3483129143714905
P101_10027,1,6,0.3304829001426697
P101_10027,1,7,0.2776997983455658
P101_10027,1,8,0.2917483448982239
P101_10027,1,9,0.6267353296279907
P101_10027,1,10,0.2324975430965423
P101_10027,1,11,0.1792775690555572
P101_10027,1,12,3.100557804107666
P101_10027,1,13,1.7906283140182495
P101_10027,1,14,0.9853183031082152
P101_10027,1,15,3.1069722175598145
P101_10027,1,16,1.084614872932434
P101_10027,1,17,0.4554846584796905
P101_10027,1,18,0.428751677274704
P101_10027,1,19,0.4140760004520416
P101_10027,1,20,0.2031064182519912
P101_10027,1,21,2.921048879623413
P101_10027,1,22,0.2435767352581024
P101_10027,1,23,0.416094571352005
P101_10027,1,24,1.5318570137023926
P101_10027,1,25,0.2510614991188049
P101_10027,1,26,0.2523143887519836
P101_10027,1,27,0.5385946035385132
P101_10027,1,28,0.2469320893287658
P101_10027,1,29,1.859281539916992
P101_10027,1,30,1.533916711807251
P101_10027,1,31,0.6133976578712463
P101_10027,1,32,2.4856185913085938
P101_10027,1,33,0.3338406085968017
P101_10027,1,34,0.39012411236763
P101_10027,1,35,0.8977242708206177
P101_10027,1,36,0.662341833114624
P101_10027,1,37,0.1580221652984619
P101_10027,1,38,0.2163310050964355
P101_10027,1,39,0.3657070994377136
P101_10027,2,0,0.3329321146011352
P101_10027,2,1,0.2475258111953735
P101_10027,2,2,0.799099326133728
P101_10027,2,3,0.5658488869667053
P101_10027,2,4,0.930385172367096
P101_10027,2,5,0.8027003407478333
P101_10027,2,6,0.4452391266822815
P101_10027,2,7,0.2835483849048614
P101_10027,2,8,0.7077986001968384
P101_10027,2,9,1.0597327947616575
P101_10027,2,10,0.9199823141098022
P101_10027,2,11,0.2366011589765548
P101_10027,2,12,0.5547342300415039
P101_10027,2,13,0.6206252574920654
P101_10027,2,14,0.5854593515396118
P101_10027,2,15,0.8114368915557861
P101_10027,2,16,0.374135285615921
P101_10027,2,17,0.4944037497043609
P101_10027,2,18,0.9666190147399902
P101_10027,2,19,0.65446537733078
P101_10027,2,20,0.88474440574646
P101_10027,2,21,4.249885082244873
P101_10027,2,22,1.1002334356307983
P101_10027,2,23,1.331920146942139
P101_10027,2,24,2.700895309448242
P101_10027,2,25,0.8400211930274963
P101_10027,2,26,1.0399054288864136
P101_10027,2,27,0.2347767800092697
P101_10027,2,28,0.5827546715736389
P101_10027,2,29,1.5755518674850464
P101_10027,2,30,2.673203945159912
P101_10027,2,31,0.708737313747406
P101_10027,2,32,0.3849200010299682
P101_10027,2,33,0.3546700477600097
P101_10027,2,34,0.4633512794971466
P101_10027,2,35,1.3684394359588623
P101_10027,2,36,0.8774145245552063
P101_10027,2,37,0.773761510848999
P101_10027,2,38,0.952137053012848
P101_10027,2,39,0.7252219915390015
P101_10027,3,0,0.4894753396511078
P101_10027,3,1,0.5394047498703003
P101_10027,3,2,3.8753716945648193
P101_10027,3,3,0.7463410496711731
P101_10027,3,4,0.6184335947036743
P101_10027,3,5,1.7003891468048096
P101_10027,3,6,0.547748327255249
P101_10027,3,7,1.9137641191482544
P101_10027,3,8,1.6919351816177368
P101_10027,3,9,1.1384875774383545
P101_10027,3,10,0.9759414792060852
P101_10027,3,11,0.914905846118927
P101_10027,3,12,2.339467763900757
P101_10027,3,13,0.8243026733398438
P101_10027,3,14,2.5480175018310547
P101_10027,3,15,0.9995733499526978
P101_10027,3,16,1.009745478630066
P101_10027,3,17,2.736116647720337
P101_10027,3,18,0.6092439293861389
P101_10027,3,19,1.5262160301208496
P101_10027,3,20,0.9978325366973876
P101_10027,3,21,0.8527958989143372
P101_10027,3,22,0.5871462821960449
P101_10027,3,23,2.42092514038086
P101_10027,3,24,4.102966785430908
P101_10027,3,25,1.0030006170272827
P101_10027,3,26,0.5857546329498291
P101_10027,3,27,0.7312435507774353
P101_10027,3,28,0.6063852906227112
P101_10027,3,29,1.144734263420105
P101_10027,3,30,0.9745147824287416
P101_10027,3,31,1.30072021484375
P101_10027,3,32,0.7534288167953491
P101_10027,3,33,0.4866214990615845
P101_10027,3,34,0.5215020775794983
P101_10027,3,35,0.5409150123596191
P101_10027,3,36,2.130573034286499
P101_10027,3,37,1.5836377143859863
P101_10027,3,38,3.141052484512329
P101_10027,3,39,0.7265027165412903
P101_10027,4,0,2.266692638397217
P101_10027,4,1,3.2906339168548584
P101_10027,4,2,1.0558465719223022
P101_10027,4,3,1.5018128156661987
P101_10027,4,4,2.7837109565734863
P101_10027,4,5,0.9288836717605592
P101_10027,4,6,0.8173396587371826
P101_10027,4,7,2.3528308868408203
P101_10027,4,8,3.07561993598938
P101_10027,4,9,0.509207546710968
P101_10027,4,10,2.164313077926636
P101_10027,4,11,0.5605903267860413
P101_10027,4,12,0.9012015461921692
P101_10027,4,13,1.4402847290039062
P101_10027,4,14,1.0992350578308103
P101_10027,4,15,1.6001956462860107
P101_10027,4,16,0.8360611796379089
P101_10027,4,17,0.6592195630073547
P101_10027,4,18,1.0940381288528442
P101_10027,4,19,1.4844175577163696
P101_10027,4,20,0.9422768354415894
P101_10027,4,21,1.0390969514846802
P101_10027,4,22,1.0926287174224854
P101_10027,4,23,0.6305181384086609
P101_10027,4,24,0.6484077572822571
P101_10027,4,25,2.888881206512451
P101_10027,4,26,0.888102650642395
P101_10027,4,27,1.526790738105774
P101_10027,4,28,1.5430282354354858
P101_10027,4,29,1.048725724220276
P101_10027,4,30,1.6443954706192017
P101_10027,4,31,0.4699903726577759
P101_10027,4,32,0.921959400177002
P101_10027,4,33,0.4384519457817077
P101_10027,4,34,1.8366907835006716
P101_10027,4,35,1.0268794298171997
P101_10027,4,36,0.8305240869522095
P101_10027,4,37,3.191822290420532
P101_10027,4,38,0.6975396275520325
P101_10027,4,39,1.3095568418502808
P101_10027,5,0,0.7426298260688782
P101_10027,5,1,0.5447601079940796
P101_10027,5,2,1.1767263412475586
P101_10027,5,3,0.908681094646454
P101_10027,5,4,1.048100471496582
P101_10027,5,5,1.5461088418960571
P101_10027,5,6,1.3362987041473389
P101_10027,5,7,1.1247870922088623
P101_10027,5,8,3.585158348083496
P101_10027,5,9,2.0514585971832275
P101_10027,5,10,1.0423070192337036
P101_10027,5,11,0.7042179703712463
P101_10027,5,12,2.764992475509644
P101_10027,5,13,0.750083327293396
P101_10027,5,14,1.745769739151001
P101_10027,5,15,2.162926435470581
P101_10027,5,16,2.94251036643982
P101_10027,5,17,1.4221299886703491
P101_10027,5,18,2.9034719467163086
P101_10027,5,19,2.828195571899414
P101_10027,5,20,2.414794683456421
P101_10027,5,21,0.9941829442977904
P101_10027,5,22,0.6981341242790222
P101_10027,5,23,1.212936282157898
P101_10027,5,24,1.840966820716858
P101_10027,5,25,3.108346700668335
P101_10027,5,26,2.0434682369232178
P101_10027,5,27,0.9125277996063232
P101_10027,5,28,1.5011638402938845
P101_10027,5,29,1.120491623878479
P101_10027,5,30,2.4477078914642334
P101_10027,5,31,2.3331422805786133
P101_10027,5,32,1.5357208251953125
P101_10027,5,33,0.5855319499969482
P101_10027,5,34,1.4083725214004517
P101_10027,5,35,1.2686249017715454
P101_10027,5,36,1.4365968704223633
P101_10027,5,37,0.9281052947044371
P101_10027,5,38,2.3216094970703125
P101_10027,5,39,0.6434347629547119
P101_10027,6,0,3.966569662094116
P101_10027,6,1,1.320946455001831
P101_10027,6,2,1.137217402458191
P101_10027,6,3,4.448997974395752
P101_10027,6,4,1.3463358879089355
P101_10027,6,5,1.0098966360092163
P101_10027,6,6,1.4076603651046753
P101_10027,6,7,1.3669089078903198
P101_10027,6,8,1.7432098388671875
P101_10027,6,9,1.3328601121902466
P101_10027,6,10,0.8421896696090698
P101_10027,6,11,2.315227746963501
P101_10027,6,12,1.2088114023208618
P101_10027,6,13,1.005932092666626
P101_10027,6,14,2.20215106010437
P101_10027,6,15,1.5325090885162354
P101_10027,6,16,3.9156007766723633
P101_10027,6,17,1.79086172580719
P101_10027,6,18,1.5775552988052368
P101_10027,6,19,3.4043123722076416
P101_10027,6,20,3.3192639350891118
P101_10027,6,21,1.092467188835144
P101_10027,6,22,0.8264921307563782
P101_10027,6,23,2.312960624694824
P101_10027,6,24,1.6147723197937012
P101_10027,6,25,1.613995909690857
P101_10027,6,26,1.912501335144043
P101_10027,6,27,1.0602425336837769
P101_10027,6,28,1.791958570480347
P101_10027,6,29,1.6442887783050537
P101_10027,6,30,1.363322377204895
P101_10027,6,31,1.2097238302230835
P101_10027,6,32,0.6962155103683472
P101_10027,6,33,1.7155596017837524
P101_10027,6,34,0.8096170425415039
P101_10027,6,35,0.6329609155654907
P101_10027,6,36,2.497762441635132
P101_10027,6,37,0.6914041042327881
P101_10027,6,38,1.2075116634368896
P101_10027,6,39,1.1518577337265017
P101_10027,7,0,1.057575225830078
P101_10027,7,1,3.224906206130981
P101_10027,7,2,1.855732560157776
P101_10027,7,3,1.9902098178863523
P101_10027,7,4,3.1175711154937744
P101_10027,7,5,2.898557662963867
P101_10027,7,6,2.1531548500061035
P101_10027,7,7,1.0542943477630615
P101_10027,7,8,1.684748649597168
P101_10027,7,9,1.1099374294281006
P101_10027,7,10,1.236394286155701
P101_10027,7,11,2.214857578277588
P101_10027,7,12,2.371165990829468
P101_10027,7,13,0.9696840047836304
P101_10027,7,14,1.1524020433425903
P101_10027,7,15,1.1231707334518433
P101_10027,7,16,0.8517197370529175
P101_10027,7,17,3.427653789520264
P101_10027,7,18,1.3475972414016724
P101_10027,7,19,1.436788558959961
P101_10027,7,20,2.166931629180908
P101_10027,7,21,0.5588152408599854
P101_10027,7,22,0.8426046967506409
P101_10027,7,23,3.561828851699829
P101_10027,7,24,1.337897777557373
P101_10027,7,25,2.497218370437622
P101_10027,7,26,1.0590823888778689
P101_10027,7,27,0.996685802936554
P101_10027,7,28,1.3530536890029907
P101_10027,7,29,2.053252696990967
P101_10027,7,30,0.9352689981460572
P101_10027,7,31,0.858124315738678
P101_10027,7,32,1.718902826309204
P101_10027,7,33,0.9473043084144592
P101_10027,7,34,4.552335739135742
P101_10027,7,35,1.6055142879486084
P101_10027,7,36,1.283836841583252
P101_10027,7,37,1.378849983215332
P101_10027,7,38,0.9524301886558532
P101_10027,7,39,3.519060611724853
P101_10027,8,0,2.368163108825684
P101_10027,8,1,2.3085641860961914
P101_10027,8,2,2.5278983116149902
P101_10027,8,3,0.8623301982879639
P101_10027,8,4,2.430299758911133
P101_10027,8,5,2.9379892349243164
P101_10027,8,6,0.9590871930122375
P101_10027,8,7,0.900887966156006
P101_10027,8,8,2.056084156036377
P101_10027,8,9,1.7805417776107788
P101_10027,8,10,0.7036269903182983
P101_10027,8,11,0.9405181407928468
P101_10027,8,12,0.8082650899887085
P101_10027,8,13,2.186176300048828
P101_10027,8,14,5.818919658660889
P101_10027,8,15,0.8665449619293213
P101_10027,8,16,0.8136687278747559
P101_10027,8,17,1.0708874464035034
P101_10027,8,18,1.273444652557373
P101_10027,8,19,0.9606807231903076
P101_10027,8,20,0.8857235908508301
P101_10027,8,21,2.382376194000244
P101_10027,8,22,1.585788607597351
P101_10027,8,23,1.643166422843933
P101_10027,8,24,0.7526476383209229
P101_10027,8,25,0.9698635339736938
