layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
0,0,0.7639280671582502,0.1673370235600794,68
0,1,1.056354665008899,0.740217758131394,68
0,2,0.7217980943729773,0.49803163380633253,68
0,3,1.5241336033624762,0.6250290270066508,68
0,4,0.6577118560671806,0.15300708303632302,68
0,5,0.33148350429666396,0.18109056287215253,68
0,6,0.35653595719486475,0.20021277305984764,68
0,7,0.285636772374239,0.15144018429841746,68
0,8,0.3392067433280103,0.15907928646035482,68
0,9,0.623722275828614,0.14500775669941143,68
0,10,1.9806101317791378,0.7828862721690387,68
0,11,1.0317478278816186,0.9059486271213743,68
0,12,0.7820409386254409,0.6780827072166772,68
0,13,0.6087896420675165,0.1259580099667379,68
0,14,0.8637698415447684,0.34208582086969147,68
0,15,0.7417396579814308,0.44910842917652727,68
0,16,3.48887460339157,2.0414681922284617,68
0,17,0.35462433628409223,0.22934743981083908,68
0,18,0.42673840297057347,0.16759075957240196,68
0,19,2.072687683161348,2.148307489733664,68
0,20,0.6073757673011106,0.11519578307358973,68
0,21,0.7443678054739448,0.23586929784316546,68
0,22,0.749574843706796,0.48826878319436773,68
0,23,1.61342725935666,1.1312567173081711,68
0,24,0.6179402948302382,0.13078342412071564,68
0,25,1.28302925244412,0.8669627101674242,68
0,26,0.7214064506046912,0.26996318832816135,68
0,27,0.46567775221431956,0.12458022779128794,68
0,28,1.1687551219673717,0.33912170645326145,68
0,29,0.47590442955055656,0.16061779245273236,68
0,30,1.42520521812206,1.6996190094885988,68
0,31,1.3629076206947075,0.6297384118009198,68
0,32,0.7585503941073137,0.2511385785260967,68
0,33,0.31864386358681845,0.1753343563880228,68
0,34,0.6198965723023695,0.21110639259599706,68
0,35,0.29800687533091097,0.1639199190101151,68
0,36,0.3288030814489021,0.1752955937338658,68
0,37,0.47244270408854766,0.26359884180245013,68
0,38,0.5435921351480133,0.2567914429595175,68
0,39,0.8380473637405563,0.49119530209974827,68
1,0,1.1722449022619164,0.3456149095846105,68
1,1,0.7393296223462504,0.4594728008373422,68
1,2,0.5145398084868622,0.513438896891111,68
1,3,0.43334441610118923,0.2516803680637805,68
1,4,0.30840254296986935,0.19209498624074092,68
1,5,0.869233385714538,0.9289621123042079,68
1,6,0.743904249085223,0.544945737331536,68
1,7,0.500775703420753,0.2893757353481283,68
1,8,0.41327540872289853,0.24473109999217849,68
1,9,0.892302521449678,0.7234287919861403,68
1,10,0.5918235779356431,0.3824951928409949,68
1,11,0.3294592895647785,0.31294886921152576,68
1,12,0.8395033044028369,0.8761791681783496,68
1,13,1.4528690176632475,0.9974033226907179,68
1,14,0.9016486218966105,0.5991216402099886,68
1,15,2.4516875347232117,1.2069093774962836,68
1,16,0.7623399126836482,0.41681756779409346,68
1,17,0.6557450079742599,0.23787887759651283,68
1,18,0.5801896921852056,0.257090401423284,68
1,19,0.5809857921455713,0.6214479779087759,68
1,20,0.34654559260782075,0.16789337852393102,68
1,21,1.6733734317616944,1.2704577779878048,68
1,22,1.197042003438315,1.013104124356303,68
1,23,0.5831510738935322,0.44702998195877386,68
1,24,0.9648009891457417,0.5619084706914722,68
1,25,0.6200273821459097,0.4903130889850122,68
1,26,0.5562097536509528,0.4113156304204661,68
1,27,0.6578980523216373,0.5139900278335898,68
1,28,0.4297283384948969,0.19026580497424056,68
1,29,1.2170021439738132,0.5268042383729704,68
1,30,1.3048463497749145,0.5628471521758363,68
1,31,0.7119956305387485,0.450773107513821,68
1,32,0.7574771639397916,0.6734759576291804,68
1,33,0.4636386050020947,0.1349211022534272,68
1,34,0.4667790830409264,0.28654855667794044,68
1,35,0.9177874185364036,0.45545855622441467,68
1,36,0.6742677050231791,0.5188728903310076,68
1,37,0.546968487851486,0.6692643251895726,68
1,38,0.5202605126370841,0.399661592266853,68
1,39,0.5191075734465438,0.44474775880304485,68
2,0,0.47499174076844664,0.2501727386972143,68
2,1,0.33831620117759004,0.21197564435788366,68
2,2,0.9657304182867793,0.5351310676671956,68
2,3,0.6892103905625203,0.35384539255761027,68
2,4,0.9722157194114783,0.6976455497842876,68
2,5,0.8897353005321587,0.5229896140854428,68
2,6,0.5642688593224567,0.2563893665615507,68
2,7,0.36168761189807863,0.20085503489066833,68
2,8,0.797794611138456,0.460365579278551,68
2,9,0.8997535028440111,0.4889115656193794,68
2,10,0.7670317869085599,0.3892998576089674,68
2,11,0.379724682911354,0.16144668574347376,68
2,12,0.6802778417134986,0.23504266004753882,68
2,13,0.9848540805499343,0.5402199768305204,68
2,14,0.8526627780760035,0.5954834134525595,68
2,15,0.9333683971096488,0.5264646367910214,68
2,16,0.6629030396340087,0.8468404145469256,68
2,17,0.6677999036824879,0.3991134496835535,68
2,18,2.243811701643555,1.7403866932295082,68
2,19,0.8756120711126748,0.3651726127355062,68
2,20,1.3062179172959398,1.0494275213057194,68
2,21,1.5870468419264345,1.236491990765538,68
2,22,1.0437803107916432,0.617424431399071,68
2,23,1.0357128617298954,0.9038747141709662,68
2,24,2.344719863661072,1.4462025789741968,68
2,25,0.6591773904202616,0.40275768703636156,68
2,26,1.214079523787779,0.5896521937586019,68
2,27,0.2893717978423571,0.16687225035344777,68
2,28,0.7136339310775784,0.2621272367054556,68
2,29,1.3954066875226356,0.5958853039203648,68
2,30,1.6368517481228884,0.9674294130371309,68
2,31,1.0797315339201732,0.6937626671001874,68
2,32,0.6208082779365427,0.40642548680277807,68
2,33,0.44776621428044405,0.25560432358994456,68
2,34,0.48181312290184636,0.20346398152954737,68
2,35,0.7817732079283279,0.5290764821612617,68
2,36,0.7702887206721831,0.47985597360657084,68
2,37,0.7083229768939097,0.6826643442552137,68
2,38,1.1972193784518714,0.644600931030743,68
2,39,1.5655174783485777,2.1799228476271653,68
3,0,0.5744348733740694,0.19021519118609198,68
3,1,0.5479384857942077,0.13817708286268718,68
3,2,1.9599736519157887,1.154321915106804,68
3,3,1.0819581205792286,0.5568795037959324,68
3,4,0.4726041220128536,0.14184894448696372,68
3,5,1.3735525438233334,0.7579811555906597,68
3,6,0.5936986779903665,0.1681810666431945,68
3,7,1.1851101181305506,0.6879342778843628,68
3,8,1.1022033773581772,0.42574051889565606,68
3,9,1.2336299303261673,0.5370275948863206,68
3,10,1.0094022727845346,0.5263532692221521,68
3,11,0.801309935419875,0.5429005088891005,68
3,12,2.2326453778728403,1.3583042242321905,68
3,13,0.812912619453581,0.4084832768024552,68
3,14,1.5758272781968117,0.8490536253707524,68
3,15,1.2082830955657888,0.5317050293530302,68
3,16,1.348713244201944,0.9255841539709064,68
3,17,1.8275713174439527,0.8751595099331303,68
3,18,0.6752346809953451,0.3864309741106871,68
3,19,1.596916610703749,0.7418877375209926,68
3,20,1.0632371314089089,0.49409648343830087,68
3,21,1.5990298890015657,2.3214839650821784,68
3,22,0.6259176980649286,0.30595529377253794,68
3,23,2.0244187048691162,0.9405707879626806,68
3,24,2.5811328803709546,1.517029105932804,68
3,25,1.0551581295097576,0.5685952883023593,68
3,26,0.5580282222260448,0.16894888536411268,68
3,27,0.6245243039858692,0.3154411212337496,68
3,28,0.6846305083702592,0.14018620183347086,68
3,29,1.181372290915426,0.40317294287588856,68
3,30,1.0793304618941073,0.6012701843601058,68
3,31,1.324256054837914,0.8960705969066799,68
3,32,0.8773212883183185,0.43972918505121794,68
3,33,0.665383776101996,0.1468876902338114,68
3,34,0.5043610484503648,0.18050111790188605,68
3,35,0.5078472624368527,0.1972595159809807,68
3,36,1.7101841431987637,1.2657075625710748,68
3,37,1.4416723116574919,0.7317643195981911,68
3,38,2.006263973848785,1.1993616570581935,68
3,39,0.6850045006722212,0.304866822479661,68
4,0,2.115438809043125,1.0390574344961694,68
4,1,2.6873979850069567,1.2211287444669652,68
4,2,0.9449988651801559,0.5074610825033627,68
4,3,1.2843958874068715,0.567804088005593,68
4,4,1.7466426342725754,0.7082439857574977,68
4,5,1.2689954085165964,0.6148260571344387,68
4,6,1.9153559771092499,1.2087568658141454,68
4,7,1.6364427752354567,0.8754381408565237,68
4,8,3.0705283983774923,1.7383357371879147,68
4,9,0.5616941674448112,0.15255677295012857,68
4,10,1.7695240960182512,1.0107520084485504,68
4,11,0.6466997585752431,0.18412175789623356,68
4,12,0.9267352547304815,0.4607252079104502,68
4,13,2.752915005802232,1.2639241605013585,68
4,14,1.0150310969637597,0.5369071892435819,68
4,15,1.5014369956436842,0.6890350319809011,68
4,16,0.5706329479375306,0.18227588181702783,68
4,17,0.7212914999793557,0.21313989965953753,68
4,18,0.9600924783769775,0.5155853690983694,68
4,19,1.7601966999252052,0.9985281210971868,68
4,20,1.332525264855255,0.7779753776500657,68
4,21,1.0713931861169197,0.3863802477510854,68
4,22,0.9138139993061914,0.41658929136225054,68
4,23,1.2802876876119305,1.7853553511999816,68
