layer,head,perturbation_L2
14,10,0.3917385935783386
14,11,0.09988822788000107
14,12,0.26578712463378906
14,13,0.2043195217847824
14,14,0.14610370993614197
14,15,0.301910936832428
14,16,0.33297815918922424
14,17,0.07918040454387665
14,18,0.38113075494766235
14,19,1.0258840322494507
14,20,0.5832517147064209
14,21,0.06920184195041656
14,22,0.1832246333360672
14,23,0.3654220402240753
14,24,0.11046857386827469
14,25,0.6315504908561707
14,26,0.07502416521310806
14,27,0.1379755437374115
14,28,0.2120918333530426
14,29,0.5972409248352051
14,30,0.28069981932640076
14,31,0.1578318178653717
14,32,0.2933242619037628
14,33,0.35776472091674805
14,34,0.4118903577327728
14,35,0.039157696068286896
14,36,0.06712557375431061
14,37,0.19237881898880005
14,38,0.17455007135868073
14,39,0.04721087962388992
15,0,0.36196792125701904
15,1,0.520542562007904
15,2,0.23739543557167053
15,3,0.19254456460475922
15,4,0.5809978246688843
15,5,0.2903757393360138
15,6,0.5140835046768188
15,7,0.6180539131164551
15,8,0.2336874008178711
15,9,0.5885884165763855
15,10,0.4164379835128784
15,11,0.30839651823043823
15,12,0.6152094006538391
15,13,0.06556759774684906
15,14,0.30885830521583557
15,15,0.2755161225795746
15,16,0.9629870653152466
15,17,0.4792429804801941
15,18,0.23320476710796356
15,19,0.8453080654144287
15,20,0.848457396030426
15,21,0.24816446006298065
15,22,0.5289310216903687
15,23,0.12310072779655457
15,24,0.17249241471290588
15,25,0.07308842986822128
15,26,0.17737632989883423
15,27,0.508561909198761
15,28,0.40364864468574524
15,29,0.37296685576438904
15,30,0.26429447531700134
15,31,0.3414345681667328
15,32,0.3366580307483673
15,33,0.03613094612956047
15,34,0.45564207434654236
15,35,0.44963788986206055
15,36,0.08508552610874176
15,37,0.11359576135873795
15,38,0.2777080237865448
15,39,0.1564876288175583
16,0,0.7264587879180908
16,1,0.4765597879886627
16,2,0.3245680332183838
16,3,0.6484439969062805
16,4,0.40480148792266846
16,5,0.24949415028095245
16,6,0.20831647515296936
16,7,0.18422703444957733
16,8,0.772510290145874
16,9,0.12241159379482269
16,10,0.10838909447193146
16,11,0.6350294947624207
16,12,0.44827157258987427
16,13,0.25616684556007385
16,14,0.2376367747783661
16,15,0.57990962266922
16,16,0.02335394360125065
16,17,0.7678552269935608
16,18,0.28614622354507446
16,19,0.024025561287999153
16,20,0.006784492637962103
16,21,0.08175548911094666
16,22,0.2012353092432022
16,23,0.024392390623688698
16,24,0.10096760094165802
16,25,0.19284042716026306
16,26,0.440919429063797
16,27,0.42788928747177124
16,28,0.3101928234100342
16,29,0.166662335395813
16,30,0.2986426055431366
16,31,0.3813219666481018
16,32,0.13457053899765015
16,33,0.1265183836221695
16,34,0.28508231043815613
16,35,0.21419180929660797
16,36,0.6003148555755615
16,37,0.44632819294929504
16,38,0.2003566473722458
16,39,0.41792458295822144
17,0,0.8158974051475525
17,1,0.533112645149231
17,2,0.18121792376041412
17,3,0.10673967003822327
17,4,0.32934293150901794
17,5,0.3058631718158722
17,6,0.540346622467041
17,7,0.6403250694274902
17,8,0.6255202889442444
17,9,0.20075415074825287
17,10,0.30047133564949036
17,11,0.1384633481502533
17,12,0.578636109828949
17,13,0.7556511759757996
17,14,0.24156007170677185
17,15,0.3685958981513977
17,16,0.49104270339012146
17,17,0.08033150434494019
17,18,0.16238979995250702
17,19,0.3697420060634613
17,20,0.49156540632247925
17,21,0.2757813036441803
17,22,0.4910917282104492
17,23,0.654096782207489
17,24,0.23931297659873962
17,25,0.5566827058792114
17,26,0.586091160774231
17,27,0.41202160716056824
17,28,0.35128283500671387
17,29,0.4126063585281372
17,30,0.9782519340515137
17,31,0.21545375883579254
17,32,0.6755658984184265
17,33,1.8766752481460571
17,34,0.6158784627914429
17,35,0.5081804394721985
17,36,0.5648821592330933
17,37,0.008795902132987976
17,38,0.6706833243370056
17,39,0.015658695250749588
18,0,0.38047078251838684
18,1,0.2834807336330414
18,2,0.40338170528411865
18,3,0.39206042885780334
18,4,0.7296032309532166
18,5,0.8439569473266602
18,6,0.6146405935287476
18,7,0.5308840274810791
18,8,0.2409144788980484
18,9,0.28347042202949524
18,10,0.2319238781929016
18,11,0.5761268734931946
18,12,0.3624792695045471
18,13,0.0003789005277212709
18,14,0.007556355558335781
18,15,0.13373485207557678
18,16,0.19665183126926422
18,17,0.8882322311401367
18,18,0.760068953037262
18,19,0.4785095751285553
18,20,0.719828188419342
18,21,0.8002800345420837
18,22,0.5984929800033569
18,23,0.4763823449611664
18,24,0.30161356925964355
18,25,0.49784037470817566
18,26,0.31435924768447876
18,27,0.7474043965339661
18,28,0.5226280093193054
18,29,0.6036592125892639
18,30,0.17785127460956573
18,31,0.8212345838546753
18,32,0.6457870006561279
18,33,0.5715731978416443
18,34,0.3092247247695923
18,35,0.4982602000236511
18,36,0.7048380374908447
18,37,0.8323176503181458
18,38,0.8908156752586365
18,39,0.9139352440834045
19,0,0.2108178287744522
19,1,0.5976440906524658
19,2,0.5953693985939026
19,3,0.5241000056266785
19,4,0.5223889350891113
19,5,0.8291217088699341
19,6,0.2713831961154938
19,7,0.6275037527084351
19,8,0.427074670791626
19,9,0.4539405107498169
19,10,0.3472747206687927
19,11,0.19912990927696228
19,12,0.5930576920509338
19,13,0.4400034248828888
19,14,0.14971594512462616
19,15,0.31286656856536865
19,16,0.5911153554916382
19,17,0.3706318736076355
19,18,0.3067231774330139
19,19,0.3647395074367523
19,20,0.5514859557151794
19,21,0.010481991805136204
19,22,0.017060143873095512
19,23,0.05576423928141594
19,24,0.5410867929458618
19,25,0.15934570133686066
19,26,1.3372900485992432
19,27,0.3611557185649872
19,28,0.6978555917739868
19,29,0.16239948570728302
19,30,0.23253463208675385
19,31,0.07989051192998886
19,32,0.23662051558494568
19,33,0.2803332209587097
19,34,0.5069684386253357
19,35,0.5828925967216492
19,36,0.7447548508644104
19,37,0.7010860443115234
19,38,0.8219201564788818
19,39,0.685462236404419
20,0,0.9780780076980591
20,1,0.5046717524528503
20,2,0.3404863476753235
20,3,0.14247260987758636
20,4,0.37022337317466736
20,5,0.5552008748054504
20,6,0.47069117426872253
20,7,0.25148043036460876
20,8,0.5060327649116516
20,9,0.349352091550827
20,10,0.17016564309597015
20,11,0.3623668849468231
20,12,0.3171064555644989
20,13,0.2698335647583008
20,14,0.34557923674583435
20,15,0.1685522496700287
20,16,0.2106495350599289
20,17,0.17190107703208923
20,18,0.165292426943779
20,19,0.3923465311527252
20,20,0.6192758083343506
20,21,0.1278456449508667
20,22,0.12866683304309845
20,23,0.5376956462860107
20,24,0.019425945356488228
20,25,0.719881534576416
20,26,0.6937680244445801
20,27,0.6988328695297241
20,28,1.4337668418884277
20,29,0.5977981686592102
20,30,0.28228962421417236
20,31,0.5250247120857239
20,32,0.34677213430404663
20,33,0.3700658082962036
20,34,0.7289088368415833
20,35,0.3593481481075287
20,36,0.22976739704608917
20,37,0.8613747954368591
20,38,0.5834400653839111
20,39,0.449834406375885
21,0,0.536795973777771
21,1,0.5630767941474915
21,2,0.4489297866821289
21,3,0.46605515480041504
21,4,0.7350530624389648
21,5,0.2688652575016022
21,6,0.24031895399093628
21,7,0.4166668653488159
21,8,0.5111843943595886
21,9,0.33898547291755676
21,10,0.8965757489204407
21,11,0.18829445540905
21,12,0.8965916037559509
21,13,0.6716982126235962
21,14,0.29448655247688293
21,15,0.20493315160274506
21,16,0.5131800770759583
21,17,0.47242477536201477
21,18,0.6197828054428101
21,19,0.518448531627655
21,20,0.47980958223342896
21,21,0.5716180205345154
21,22,0.42146310210227966
21,23,0.3746126890182495
21,24,0.3138049840927124
21,25,0.7066109776496887
21,26,0.5569398403167725
21,27,0.6092315316200256
21,28,0.8616162538528442
21,29,0.782409131526947
21,30,0.46579694747924805
21,31,0.4978773891925812
21,32,0.5326534509658813
21,33,0.7553099989891052
21,34,0.4052674472332001
21,35,0.5188921093940735
21,36,0.8666215538978577
21,37,0.5795356035232544
21,38,0.7082458734512329
21,39,0.3399016857147217
