layer,head,cell,rsa_max,perturbation_L2,importance_quartile
0,0,hilp,0.5253496170043945,0.09394801408052444,Q3
0,1,D,0.13731959462165833,0.09500814229249954,Q1
0,2,D,0.38070982694625854,0.08993294090032578,Q1
0,3,D,0.3386577367782593,0.0745587944984436,Q1
0,4,D,0.359872430562973,0.09487446397542953,Q1
0,5,D,0.08221380412578583,0.06154985353350639,Q1
0,6,D,0.09543628245592117,0.09626247733831406,Q1
0,7,D,0.0678907036781311,0.06711513549089432,Q1
0,8,D,0.045328520238399506,0.08600372076034546,Q1
0,9,D,0.09869922697544098,0.06800317764282227,Q1
0,10,hilp,0.5232083797454834,0.0981166884303093,Q3
0,11,D,0.39856505393981934,0.08813124895095825,Q1
0,12,D,0.4261651635169983,0.007742817047983408,Q1
0,13,D,0.31293192505836487,0.10808785259723663,Q1
0,14,D,0.4622073769569397,0.01044375542551279,Q2
0,15,D,0.10733973979949951,0.05454415827989578,Q1
0,16,D,0.5030239820480347,0.13283690810203552,Q2
0,17,D,0.13159877061843872,0.09777066856622696,Q1
0,18,D,0.09659944474697113,0.05534582585096359,Q1
0,19,D,0.03562554717063904,0.06984364241361618,Q1
0,20,D,0.07463303208351135,0.054117005318403244,Q1
0,21,D,0.08565619587898254,0.02734963223338127,Q1
0,22,D,0.4082687497138977,0.10981433838605881,Q1
0,23,D,0.08341754972934723,0.05839284509420395,Q1
0,24,D,0.05982453003525734,0.056527283042669296,Q1
0,25,D,0.3842240571975708,0.11768932640552521,Q1
0,26,D,0.17712756991386414,0.12291362881660461,Q1
0,27,hilp,0.5921194553375244,0.059630393981933594,Q3
0,28,hilp,0.5700744390487671,0.07901091873645782,Q3
0,29,D,0.462621808052063,0.033673834055662155,Q2
0,30,D,0.2828482389450073,0.049548715353012085,Q1
0,31,D,0.11097534000873566,0.017335480079054832,Q1
0,32,D,0.4033910632133484,0.008577700704336166,Q1
0,33,D,0.1318313032388687,0.08373655378818512,Q1
0,34,D,0.17393052577972412,0.04471185430884361,Q1
0,35,D,0.3051835298538208,0.02967264875769615,Q1
0,36,D,0.2854768633842468,0.04728003591299057,Q1
0,37,D,0.23407483100891113,0.05050685629248619,Q1
0,38,D,0.20732760429382324,0.07849105447530746,Q1
0,39,D,0.3643079698085785,0.035247333347797394,Q1
1,0,D,0.27931082248687744,0.015806106850504875,Q1
1,1,D,0.39906182885169983,0.01751602627336979,Q1
1,2,D,0.18189001083374023,0.013455756939947605,Q1
1,3,D,0.3174417018890381,0.014679083600640297,Q1
1,4,D,0.38047441840171814,0.017760757356882095,Q1
1,5,hilp,0.6204043626785278,0.1048383116722107,Q3
1,6,D,0.49712836742401123,0.03594549000263214,Q2
1,7,D,0.41632479429244995,0.02670370414853096,Q1
1,8,D,0.4242619276046753,0.07517871260643005,Q1
1,9,D,0.4910081624984741,0.05145078897476196,Q2
1,10,D,0.19990670680999756,0.017857477068901062,Q1
1,11,D,0.36550477147102356,0.017532316967844963,Q1
1,12,D,0.37945133447647095,0.023165619000792503,Q1
1,13,D,0.34819188714027405,0.017102189362049103,Q1
1,14,D,0.28652632236480713,0.014540478587150574,Q1
1,15,D,0.4537690281867981,0.03139889985322952,Q2
1,16,hilp,0.5143475532531738,0.09220796078443527,Q3
1,17,D,0.4941103160381317,0.027434080839157104,Q2
1,18,D,0.4864687919616699,0.05338742583990097,Q2
1,19,D,0.34962892532348633,0.020346321165561676,Q1
1,20,hilp,0.5172538161277771,0.0552181638777256,Q3
1,21,D,0.11504150927066803,0.03422332555055618,Q1
1,22,D,0.35049939155578613,0.04140332713723183,Q1
1,23,D,0.4253658056259155,0.03375633433461189,Q1
1,24,D,0.4118548333644867,0.024172207340598106,Q1
1,25,D,0.29644888639450073,0.04738175868988037,Q1
1,26,D,0.2499900907278061,0.04563542455434799,Q1
1,27,D,0.4523973762989044,0.023212924599647522,Q2
1,28,D,0.33601322770118713,0.029092412441968918,Q1
1,29,D,0.42691129446029663,0.04758793115615845,Q1
1,30,D,0.39108890295028687,0.015506318770349026,Q1
1,31,D,0.38498011231422424,0.012967978604137897,Q1
1,32,D,0.4353436231613159,0.013382459059357643,Q1
1,33,D,0.4377266764640808,0.012243427336215973,Q1
1,34,D,0.44125643372535706,0.01301989983767271,Q1
1,35,D,0.3193751573562622,0.02179245837032795,Q1
1,36,D,0.4213069677352905,0.021338356658816338,Q1
1,37,D,0.3723595440387726,0.04364103078842163,Q1
1,38,hilp,0.5271328687667847,0.032938793301582336,Q3
1,39,D,0.43746131658554077,0.02729511447250843,Q1
2,0,D,0.5029441118240356,0.06055957078933716,Q2
2,1,D,0.4943702518939972,0.04889265075325966,Q2
2,2,D,0.47818589210510254,0.06341151893138885,Q2
2,3,D,0.40074533224105835,0.03719226270914078,Q1
2,4,D,0.4937390983104706,0.056729525327682495,Q2
2,5,D,0.4042224586009979,0.03079633042216301,Q1
2,6,D,0.34475672245025635,0.02541450411081314,Q1
2,7,D,0.3777751624584198,0.026305530220270157,Q1
2,8,D,0.3446556627750397,0.022970549762248993,Q1
2,9,D,0.33331024646759033,0.024564405903220177,Q1
2,10,D,0.3900260329246521,0.04741532355546951,Q1
2,11,D,0.37467893958091736,0.046805981546640396,Q1
2,12,D,0.47825196385383606,0.06107547506690025,Q2
2,13,D,0.352100133895874,0.0399344377219677,Q1
2,14,D,0.41217824816703796,0.06509846448898315,Q1
2,15,D,0.39869171380996704,0.03812547028064728,Q1
2,16,D,0.34728968143463135,0.041549671441316605,Q1
2,17,D,0.40375661849975586,0.11558859050273895,Q1
2,18,D,0.4290311336517334,0.0577358677983284,Q1
2,19,D,0.37387457489967346,0.03930461034178734,Q1
2,20,D,0.4983288049697876,0.06388571858406067,Q2
2,21,D,0.4919225871562958,0.09155711531639099,Q2
2,22,D,0.24991747736930847,0.058595381677150726,Q1
2,23,D,0.4536554217338562,0.05549853295087814,Q2
2,24,D,0.3981189727783203,0.046619806438684464,Q1
2,25,D,0.1394239068031311,0.06892111152410507,Q1
2,26,D,0.09858369827270508,0.07830612361431122,Q1
2,27,D,0.47189003229141235,0.05405469238758087,Q2
2,28,D,0.28854626417160034,0.04376048222184181,Q1
2,29,hilp,0.5130362510681152,0.06884462386369705,Q3
2,30,D,0.471812903881073,0.035439711064100266,Q2
2,31,D,0.38912099599838257,0.044404707849025726,Q1
2,32,D,0.467888742685318,0.04606044292449951,Q2
2,33,D,0.45225805044174194,0.03829076886177063,Q2
2,34,D,0.4400404989719391,0.03473443537950516,Q1
2,35,D,0.48945704102516174,0.046289533376693726,Q2
2,36,D,0.4799671173095703,0.2262697070837021,Q2
2,37,D,0.31759265065193176,0.06284679472446442,Q1
2,38,hilp,0.52257239818573,0.051727477461099625,Q3
2,39,D,0.4543858468532562,0.04283587634563446,Q2
3,0,D,0.48921671509742737,0.08598636090755463,Q2
3,1,D,0.36170852184295654,0.08693776279687881,Q1
3,2,D,0.4751659631729126,0.06015091389417648,Q2
3,3,D,0.5070276856422424,0.14227211475372314,Q2
3,4,D,0.49424970149993896,0.13942427933216095,Q2
3,5,D,0.4924672245979309,0.10409649461507797,Q2
3,6,D,0.5052838921546936,0.13027702271938324,Q2
3,7,D,0.4447227120399475,0.08522572368383408,Q1
3,8,D,0.47198939323425293,0.07746731489896774,Q2
3,9,hilp,0.5295777916908264,0.10167595744132996,Q3
3,10,D,0.4737739861011505,0.08939463645219803,Q2
3,11,D,0.45168328285217285,0.07440410554409027,Q2
3,12,D,0.4943539500236511,0.10215497761964798,Q2
3,13,D,0.4294007122516632,0.07644202560186386,Q1
3,14,D,0.46925443410873413,0.09451930969953537,Q2
3,15,hilp,0.5175191164016724,0.08894727379083633,Q3
3,16,D,0.40109705924987793,0.08633537590503693,Q1
3,17,D,0.46214887499809265,0.10116405785083771,Q2
3,18,D,0.4482741951942444,0.08874829858541489,Q2
3,19,D,0.4469994902610779,0.1285151094198227,Q2
3,20,D,0.4774995446205139,0.08013350516557693,Q2
3,21,D,0.46126866340637207,0.09601309895515442,Q2
3,22,D,0.4918697476387024,0.11887402832508087,Q2
3,23,D,0.3188045024871826,0.08091815561056137,Q1
3,24,D,0.3237107992172241,0.11340693384408951,Q1
3,25,D,0.5028146505355835,0.1752263903617859,Q2
3,26,D,0.48402512073516846,0.20239177346229553,Q2
3,27,D,0.3991348445415497,0.11248171329498291,Q1
3,28,D,0.17425234615802765,0.1356644332408905,Q1
