layer,head,importance,perturbation,cell
0,0,0.03262867647058824,0.0009824505918111432,D
0,1,0.031020220588235295,0.0018367688539643388,D
0,2,0.03630514705882353,0.0016937976855414866,D
0,3,0.03423713235294118,0.0018089524340158438,D
0,4,0.031939338235294115,0.0009138127459343249,D
0,5,0.03814338235294118,0.0009715542212635389,hilp
0,6,0.031479779411764705,0.0015226304702296415,D
0,7,0.03791360294117647,0.001286769575552385,hilp
0,8,0.03469669117647059,0.010498436587273745,D
0,9,0.03814338235294118,0.009329214858178817,hilp
0,10,0.03423713235294118,0.015231190286987625,D
0,11,0.03607536764705882,0.0032610583618995458,D
0,12,0.04595588235294118,0.01633211208408123,hilp
0,13,0.034926470588235295,0.007926082094747792,D
0,14,0.035386029411764705,0.016609898982364136,D
0,15,0.029641544117647058,0.017857374931576058,D
0,16,0.038373161764705885,0.002590667099438553,hilp
0,17,0.03561580882352941,0.0011914909193686018,D
0,18,0.03331801470588235,0.0014893472558897508,D
0,19,0.03354779411764706,0.0019887183657641906,D
0,20,0.03010110294117647,0.0036102202233022954,D
0,21,0.03239889705882353,0.001060281787538449,D
0,22,0.03676470588235294,0.0066579362867153526,hilp
0,23,0.04021139705882353,0.005939928612753968,hilp
0,24,0.03515625,0.002547196223424501,D
0,25,0.03722426470588235,0.0028106980830403592,hilp
0,26,0.0390625,0.020041909815250513,hilp
0,27,0.03400735294117647,0.010990062642924707,D
0,28,0.051011029411764705,0.040757899131516326,hilp
0,29,0.03056066176470588,0.021046577158438808,D
0,30,0.035386029411764705,0.01927526910131907,D
0,31,0.03515625,0.038289983962279034,D
0,32,0.03722426470588235,0.013682015081833336,hilp
0,33,0.03745404411764706,0.0010369566060516638,hilp
0,34,0.04090073529411765,0.024596092674662087,hilp
0,35,0.03262867647058824,0.002172457273124618,D
0,36,0.03515625,0.001108462967856801,D
0,37,0.035845588235294115,1.0814951117191055e-05,D
0,38,0.035845588235294115,0.0029979862661361147,D
0,39,0.038832720588235295,0.0034452892550154287,hilp
0,40,0.03699448529411765,0.0033421061337268088,hilp
0,41,0.04204963235294118,0.004019493423744708,hilp
0,42,0.03377757352941176,0.014197353533852626,D
0,43,0.04136029411764706,0.0028945537252344795,hilp
0,44,0.039292279411764705,0.009741710368817783,hilp
0,45,0.04503676470588235,0.005967363319702118,hilp
0,46,0.03285845588235294,0.002004896520434961,D
0,47,0.03699448529411765,0.005262258337632588,hilp
0,48,0.034466911764705885,0.001551031089226907,D
0,49,0.03607536764705882,0.001287166661795174,D
0,50,0.03331801470588235,0.002192825047292418,D
0,51,0.03010110294117647,0.0011448807131005999,D
0,52,0.03653492647058824,0.0019188861825729393,hilp
0,53,0.038832720588235295,0.001837717744124615,hilp
0,54,0.03216911764705882,0.0020274172275094315,D
0,55,0.03607536764705882,0.0009425365509848823,D
0,56,0.031939338235294115,0.004241262924230849,D
0,57,0.03125,0.0032950362891664125,D
0,58,0.031939338235294115,0.002665491519163719,D
0,59,0.03354779411764706,0.002983153732630479,D
0,60,0.03791360294117647,0.002442831906698891,hilp
0,61,0.03056066176470588,0.006399855544526979,D
0,62,0.03676470588235294,0.004021002128651804,hilp
0,63,0.03791360294117647,0.004871691513792886,hilp
1,0,0.03423713235294118,0.049831376928041744,D
1,1,0.04871323529411765,0.10824496542815776,hihp
1,2,0.038832720588235295,0.07696330837686272,hilp
1,3,0.0390625,0.07200334303300171,hilp
1,4,0.04044117647058824,0.003924079562934554,hilp
1,5,0.034466911764705885,0.014881217482444994,D
