layer,head,causal_imp
0,0,0.11041666666666666
0,1,0.121875
0,2,0.10833333333333334
0,3,0.11458333333333333
0,4,0.12916666666666668
0,5,0.140625
0,6,0.11770833333333333
0,7,0.12291666666666666
0,8,0.13333333333333333
0,9,0.10729166666666666
0,10,0.14270833333333333
0,11,0.12395833333333334
0,12,0.128125
0,13,0.15729166666666666
0,14,0.12291666666666666
0,15,0.096875
0,16,0.125
0,17,0.13020833333333334
0,18,0.11145833333333334
0,19,0.11979166666666667
0,20,0.12083333333333333
0,21,0.115625
0,22,0.11145833333333334
0,23,0.13229166666666667
0,24,0.11770833333333333
0,25,0.12916666666666668
0,26,0.13229166666666667
0,27,0.11979166666666667
0,28,0.13125
0,29,0.13020833333333334
0,30,0.13125
0,31,0.11666666666666667
0,32,0.10729166666666666
0,33,0.109375
0,34,0.11875
0,35,0.128125
0,36,0.10833333333333334
0,37,0.12916666666666668
0,38,0.10104166666666667
0,39,0.11145833333333334
1,0,0.11875
1,1,0.13333333333333333
1,2,0.12604166666666666
1,3,0.13541666666666666
1,4,0.11354166666666667
1,5,0.11354166666666667
1,6,0.12083333333333333
1,7,0.10416666666666667
1,8,0.115625
1,9,0.10520833333333333
1,10,0.11354166666666667
1,11,0.11979166666666667
1,12,0.12604166666666666
1,13,0.12291666666666666
1,14,0.09895833333333333
1,15,0.1
1,16,0.10520833333333333
1,17,0.13020833333333334
1,18,0.12291666666666666
1,19,0.13229166666666667
1,20,0.12083333333333333
1,21,0.09895833333333333
1,22,0.13541666666666666
1,23,0.12291666666666666
1,24,0.14270833333333333
1,25,0.15104166666666666
1,26,0.13333333333333333
1,27,0.12604166666666666
1,28,0.115625
1,29,0.115625
1,30,0.11979166666666667
1,31,0.1125
1,32,0.09583333333333334
1,33,0.121875
1,34,0.115625
1,35,0.11979166666666667
1,36,0.09791666666666667
1,37,0.11145833333333334
1,38,0.11770833333333333
1,39,0.11770833333333333
2,0,0.109375
2,1,0.12083333333333333
2,2,0.12604166666666666
2,3,0.12916666666666668
2,4,0.12916666666666668
2,5,0.115625
2,6,0.11979166666666667
2,7,0.12708333333333333
2,8,0.12083333333333333
2,9,0.13645833333333332
2,10,0.12083333333333333
2,11,0.13020833333333334
2,12,0.12916666666666668
2,13,0.11145833333333334
2,14,0.13125
